geo,time,eg_elc_coal_zs
dnk,1973,35.80021
dnk,1974,30.85287
dnk,1975,34.94853
dnk,1976,46.47716
dnk,1977,48.01487
dnk,1978,55.3923
dnk,1979,63.11791
dnk,1980,81.84196
dnk,1981,85.99403
dnk,1982,91.45242
dnk,1983,94.98174
dnk,1984,95.83186
dnk,1985,93.563
dnk,1986,92.51535
dnk,1987,93.82821
dnk,1988,91.08657
dnk,1989,89.0856
dnk,1990,90.67046
dnk,1991,91.51731
dnk,1992,87.69926
dnk,1993,86.32189
dnk,1994,82.03953
dnk,1995,74.42189
dnk,1996,74.02673
dnk,1997,64.88999
dnk,1998,57.53168
dnk,1999,51.59558
dnk,2000,46.2458
dnk,2001,47.22892
dnk,2002,46.47084
dnk,2003,54.79366
dnk,2004,46.17915
dnk,2005,42.66126
dnk,2006,53.85981
dnk,2007,50.59263
dnk,2008,47.68953
dnk,2009,48.61336
dnk,2010,43.75997
dnk,2011,39.67186
dnk,2012,34.32787
dnk,2013,41.13634
dnk,2014,34.37733
dnk,2015,24.54486
dom,1971,0
dom,1972,0
dom,1973,0
dom,1974,0
dom,1975,0
dom,1976,0
dom,1977,0
dom,1978,0
dom,1979,0
dom,1980,0
dom,1981,0
dom,1982,0
dom,1983,0
dom,1984,0
dom,1985,13.46108
dom,1986,1.61775
dom,1987,12.48124
dom,1988,6.67582
dom,1989,0.76805
dom,1990,1.16279
dom,1991,12.50321
dom,1992,8.27809
dom,1993,10.06912
dom,1994,2.70653
dom,1995,3.66989
dom,1996,3.94558
dom,1997,3.67606
dom,1998,0
dom,1999,0
dom,2000,0
dom,2001,1.46841
dom,2002,4.22092
dom,2003,9.02898
dom,2004,10.48813
dom,2005,10.22761
dom,2006,11.48639
dom,2007,12.24612
dom,2008,13.14672
dom,2009,13.97643
dom,2010,12.24706
dom,2011,12.36269
dom,2012,12.76287
dom,2013,11.75703
dom,2014,14.0188
dom,2015,12.85691
dza,1971,0
dza,1972,0
dza,1973,0
dza,1974,0
dza,1975,0
dza,1976,0
dza,1977,0
dza,1978,0
dza,1979,0
dza,1980,0
dza,1981,0
dza,1982,0
dza,1983,0
dza,1984,0
dza,1985,0
dza,1986,0
dza,1987,0
dza,1988,0
dza,1989,0
dza,1990,0
dza,1991,0
dza,1992,0
dza,1993,0
dza,1994,0
dza,1995,0
dza,1996,0
dza,1997,0
dza,1998,0
dza,1999,0
dza,2000,0
dza,2001,0
dza,2002,0
dza,2003,0
dza,2004,0
dza,2005,0
dza,2006,0
dza,2007,0
dza,2008,0
dza,2009,0
dza,2010,0
dza,2011,0
dza,2012,0
dza,2013,0
dza,2014,0
dza,2015,0
ecu,1971,0
ecu,1972,0
ecu,1973,0
ecu,1974,0
ecu,1975,0
ecu,1976,0
ecu,1977,0
ecu,1978,0
ecu,1979,0
ecu,1980,0
ecu,1981,0
ecu,1982,0
ecu,1983,0
ecu,1984,0
ecu,1985,0
ecu,1986,0
ecu,1987,0
ecu,1988,0
ecu,1989,0
ecu,1990,0
ecu,1991,0
ecu,1992,0
ecu,1993,0
ecu,1994,0
ecu,1995,0
ecu,1996,0
ecu,1997,0
ecu,1998,0
ecu,1999,0
ecu,2000,0
ecu,2001,0
ecu,2002,0
ecu,2003,0
ecu,2004,0
ecu,2005,0
ecu,2006,0
ecu,2007,0
ecu,2008,0
ecu,2009,0
ecu,2010,0
ecu,2011,0
ecu,2012,0
ecu,2013,0
ecu,2014,0
ecu,2015,0
egy,1971,0
egy,1972,0
egy,1973,0
egy,1974,0
egy,1975,0
egy,1976,0
egy,1977,0
egy,1978,0
egy,1979,0
egy,1980,0
egy,1981,0
egy,1982,0
egy,1983,0
egy,1984,0
egy,1985,0
egy,1986,0
egy,1987,0
egy,1988,0
egy,1989,0
egy,1990,0
egy,1991,0
egy,1992,0
egy,1993,0
egy,1994,0
egy,1995,0
egy,1996,0
egy,1997,0
egy,1998,0
egy,1999,0
egy,2000,0
egy,2001,0
egy,2002,0
egy,2003,0
egy,2004,0
egy,2005,0
egy,2006,0
egy,2007,0
egy,2008,0
egy,2009,0
egy,2010,0
egy,2011,0
egy,2012,0
egy,2013,0
egy,2014,0
egy,2015,0
eri,1992,0
eri,1993,0
eri,1994,0
eri,1995,0
eri,1996,0
eri,1997,0
eri,1998,0
eri,1999,0
eri,2000,0
eri,2001,0
eri,2002,0
eri,2003,0
eri,2004,0
eri,2005,0
eri,2006,0
eri,2007,0
eri,2008,0
eri,2009,0
eri,2010,0
eri,2011,0
eri,2012,0
eri,2013,0
eri,2014,0
eri,2015,0
esp,1960,12.89889
esp,1961,18.07165
esp,1962,18.95656
esp,1963,10.13631
esp,1964,17.9198
esp,1965,19.88085
esp,1966,14.07681
esp,1967,23.11764
esp,1968,22.75218
esp,1969,19.60566
esp,1970,21.7182
esp,1971,21.73744
esp,1972,23.04204
esp,1973,18.86862
esp,1974,16.15715
esp,1975,20.7167
esp,1976,17.86543
esp,1977,19.75207
esp,1978,20.74821
esp,1979,22.20949
esp,1980,30.00751
esp,1981,34.55035
esp,1982,39.4217
esp,1983,42.66758
esp,1984,41.84885
esp,1985,44.11346
esp,1986,43.23003
esp,1987,41.82088
esp,1988,31.67537
esp,1989,41.12704
esp,1990,40.11944
esp,1991,38.58829
esp,1992,41.56988
esp,1993,40.77998
esp,1994,38.91375
esp,1995,40.50762
esp,1996,31.53462
esp,1997,33.82343
esp,1998,32.66216
esp,1999,36.64842
esp,2000,36.60041
esp,2001,30.77827
esp,2002,34.36897
esp,2003,29.51852
esp,2004,29.03395
esp,2005,27.90409
esp,2006,22.99802
esp,2007,24.54454
esp,2008,16.06963
esp,2009,12.65568
esp,2010,8.82375
esp,2011,15.47887
esp,2012,19.04832
esp,2013,14.68564
esp,2014,16.47396
esp,2015,18.96239
est,1990,0.43653
est,1991,0.4102
est,1992,0.60857
est,1993,0.55939
est,1994,0.74301
est,1995,0.36811
est,1996,0.38449
est,1997,0.83532
est,1998,1.11489
est,1999,1.12482
est,2000,1.89123
est,2001,2.1101
est,2002,3.18987
est,2003,2.51009
est,2004,1.92158
est,2005,2.11661
est,2006,2.50719
est,2007,2.01805
est,2008,2.6368
est,2009,4.53355
est,2010,3.15489
est,2011,3.35841
est,2012,4.22829
est,2013,2.23729
est,2014,4.15395
est,2015,5.32783
eth,1971,0
eth,1972,0
eth,1973,0
eth,1974,0
eth,1975,0
eth,1976,0
eth,1977,0
eth,1978,0
eth,1979,0
eth,1980,0
eth,1981,0
eth,1982,0
eth,1983,0
eth,1984,0
eth,1985,0
eth,1986,0
eth,1987,0
eth,1988,0
eth,1989,0
eth,1990,0
eth,1991,0
eth,1992,0
eth,1993,0
eth,1994,0
eth,1995,0
eth,1996,0
eth,1997,0
eth,1998,0
eth,1999,0
eth,2000,0
eth,2001,0
eth,2002,0
eth,2003,0
eth,2004,0
eth,2005,0
eth,2006,0
eth,2007,0
eth,2008,0
eth,2009,0
eth,2010,0
eth,2011,0
eth,2012,0
eth,2013,0
eth,2014,0
eth,2015,0
fin,1960,29.68042
fin,1961,17.25883
fin,1962,11.5272
fin,1963,19.03594
fin,1964,21.81105
fin,1965,20.91236
fin,1966,20.13102
fin,1967,19.20048
fin,1968,23.84771
fin,1969,33.37504
fin,1970,30.35333
fin,1971,27.95074
fin,1972,30.04935
fin,1973,28.07065
fin,1974,30.98332
fin,1975,31.661
fin,1976,39.70603
fin,1977,32.37658
fin,1978,44.74701
fin,1979,39.44398
fin,1980,42.63381
fin,1981,21.74827
fin,1982,20.86703
fin,1983,21.51575
fin,1984,24.65829
fin,1985,31.28973
fin,1986,29.94154
fin,1987,30.62432
fin,1988,31.02565
fin,1989,30.88243
fin,1990,18.46001
fin,1991,17.62494
fin,1992,14.10827
fin,1993,17.11718
fin,1994,22.26539
fin,1995,18.19474
fin,1996,22.36028
fin,1997,19.03984
fin,1998,12.24935
fin,1999,13.85174
fin,2000,13.10735
fin,2001,15.11559
fin,2002,17.80402
fin,2003,23.64751
fin,2004,19.96039
fin,2005,10.18248
fin,2006,20.75761
fin,2007,18.01957
fin,2008,11.88398
fin,2009,16.08875
fin,2010,18.75573
fin,2011,14.02022
fin,2012,10.78383
fin,2013,15.71775
fin,2014,12.35939
fin,2015,8.30357
fra,1960,36.46864
fra,1961,40.0343
fra,1962,44.77706
fra,1963,38.21049
fra,1964,45.94647
fra,1965,40.35885
fra,1966,38.167
fra,1967,42.68432
fra,1968,40.76625
fra,1969,38.47469
fra,1970,30.55264
fra,1971,29.36945
fra,1972,22.56763
fra,1973,19.65722
fra,1974,19.00164
fra,1975,20.28398
fra,1976,28.36581
fra,1977,27.18365
fra,1978,28.47819
fra,1979,29.78055
fra,1980,27.35166
fra,1981,21.43526
fra,1982,23.96792
fra,1983,20.45274
fra,1984,16.3166
fra,1985,13.27236
fra,1986,9.63522
fra,1987,8.31283
fra,1988,7.48837
fra,1989,9.10134
fra,1990,8.49067
fra,1991,9.56662
fra,1992,8.20241
fra,1993,5.26962
fra,1994,5.0871
fra,1995,5.40634
fra,1996,6.08178
fra,1997,5.16253
fra,1998,7.35551
fra,1999,6.35258
fra,2000,5.76624
fra,2001,4.3832
fra,2002,4.87528
fra,2003,5.21207
fra,2004,4.78891
fra,2005,5.37543
fra,2006,4.6369
fra,2007,5.00158
fra,2008,4.64731
fra,2009,4.52622
fra,2010,4.66342
fra,2011,3.11121
fra,2012,3.70112
fra,2013,4.29024
fra,2014,2.15703
fra,2015,2.16045
gab,1971,0
gab,1972,0
gab,1973,0
gab,1974,0
gab,1975,0
gab,1976,0
gab,1977,0
gab,1978,0
gab,1979,0
gab,1980,0
gab,1981,0
gab,1982,0
gab,1983,0
gab,1984,0
gab,1985,0
gab,1986,0
gab,1987,0
gab,1988,0
gab,1989,0
gab,1990,0
gab,1991,0
gab,1992,0
gab,1993,0
gab,1994,0
gab,1995,0
gab,1996,0
gab,1997,0
gab,1998,0
gab,1999,0
gab,2000,0
gab,2001,0
gab,2002,0
gab,2003,0
gab,2004,0
gab,2005,0
gab,2006,0
gab,2007,0
gab,2008,0
gab,2009,0
gab,2010,0
gab,2011,0
gab,2012,0
gab,2013,0
gab,2014,0
gab,2015,0
gbr,1960,81.08585
gbr,1961,80.20728
gbr,1962,80.01422
gbr,1963,79.91393
gbr,1964,78.64149
gbr,1965,74.49733
gbr,1966,72.18464
gbr,1967,70.78989
gbr,1968,71.75059
gbr,1969,71.92362
gbr,1970,68.80539
gbr,1971,63.93711
gbr,1972,55.27368
gbr,1973,62.06069
gbr,1974,54.63653
gbr,1975,62.58281
gbr,1976,65.33989
gbr,1977,64.78082
gbr,1978,65.69039
gbr,1979,67.93316
gbr,1980,73.18452
gbr,1981,74.77204
gbr,1982,71.8963
gbr,1983,70.65614
gbr,1984,45.66684
gbr,1985,60.50848
gbr,1986,67.65579
gbr,1987,70.10549
gbr,1988,66.88523
gbr,1989,64.5373
gbr,1990,64.96766
gbr,1991,65.80261
gbr,1992,60.6358
gbr,1993,53.23737
gbr,1994,49.63972
gbr,1995,46.68004
gbr,1996,42.15961
gbr,1997,34.93127
gbr,1998,34.64643
gbr,1999,29.66215
gbr,2000,32.66778
gbr,2001,34.7958
gbr,2002,32.67879
gbr,2003,35.3615
gbr,2004,34.05967
gbr,2005,34.47826
gbr,2006,38.24823
gbr,2007,34.98757
gbr,2008,32.68196
gbr,2009,27.99655
gbr,2010,28.74592
gbr,2011,30.06296
gbr,2012,40.0515
gbr,2013,37.04979
gbr,2014,30.3117
gbr,2015,22.80649
geo,1990,0
geo,1991,0
geo,1992,0
geo,1993,0
geo,1994,0
geo,1995,0
geo,1996,0
geo,1997,0
geo,1998,0
geo,1999,0
geo,2000,0
geo,2001,0
geo,2002,0
geo,2003,0
geo,2004,0
geo,2005,0
geo,2006,0
geo,2007,0
geo,2008,0
geo,2009,0
geo,2010,0
geo,2011,0
geo,2012,0
geo,2013,0
geo,2014,0
geo,2015,0
gha,1971,0
gha,1972,0
gha,1973,0
gha,1974,0
gha,1975,0
gha,1976,0
gha,1977,0
gha,1978,0
gha,1979,0
gha,1980,0
gha,1981,0
gha,1982,0
gha,1983,0
gha,1984,0
gha,1985,0
gha,1986,0
gha,1987,0
gha,1988,0
gha,1989,0
gha,1990,0
gha,1991,0
gha,1992,0
gha,1993,0
gha,1994,0
gha,1995,0
gha,1996,0
gha,1997,0
gha,1998,0
gha,1999,0
gha,2000,0
gha,2001,0
gha,2002,0
gha,2003,0
gha,2004,0
gha,2005,0
gha,2006,0
gha,2007,0
gha,2008,0
gha,2009,0
gha,2010,0
gha,2011,0
gha,2012,0
gha,2013,0
gha,2014,0
gha,2015,0
gib,1971,0
gib,1972,0
gib,1973,0
gib,1974,0
gib,1975,0
gib,1976,0
gib,1977,0
gib,1978,0
gib,1979,0
gib,1980,0
gib,1981,0
gib,1982,0
gib,1983,0
gib,1984,0
gib,1985,0
gib,1986,0
gib,1987,0
gib,1988,0
gib,1989,0
gib,1990,0
gib,1991,0
gib,1992,0
gib,1993,0
gib,1994,0
gib,1995,0
gib,1996,0
gib,1997,0
gib,1998,0
gib,1999,0
gib,2000,0
gib,2001,0
gib,2002,0
gib,2003,0
gib,2004,0
gib,2005,0
gib,2006,0
gib,2007,0
gib,2008,0
gib,2009,0
gib,2010,0
gib,2011,0
gib,2012,0
gib,2013,0
gib,2014,0
gib,2015,0
grc,1960,53.36245
grc,1961,51.56309
grc,1962,42.43969
grc,1963,45.03152
grc,1964,49.20954
grc,1965,47.65304
grc,1966,40.95745
grc,1967,35.14212
grc,1968,36.4333
grc,1969,36.74904
grc,1970,38.31976
grc,1971,43.18457
grc,1972,37.48952
grc,1973,35.45252
grc,1974,38.06924
grc,1975,46.38958
grc,1976,55.52878
grc,1977,58.03002
grc,1978,48.38955
grc,1979,46.94598
grc,1980,44.84616
grc,1981,52.87907
grc,1982,54.34428
grc,1983,61.89384
grc,1984,60.72811
grc,1985,64.07714
grc,1986,66.88238
grc,1987,68.82271
grc,1988,73.53597
grc,1989,73.60129
grc,1990,72.36808
grc,1991,66.31228
grc,1992,71.48959
grc,1993,72.88198
grc,1994,73.24732
grc,1995,69.48594
grc,1996,69.08113
grc,1997,70.74979
grc,1998,70.25119
grc,1999,65.55522
grc,2000,64.22649
grc,2001,66.75522
grc,2002,64.07637
grc,2003,60.73741
grc,2004,60.15677
grc,2005,59.80951
grc,2006,53.61339
grc,2007,55.29492
grc,2008,53.02009
grc,2009,55.95967
grc,2010,53.68417
grc,2011,52.49611
grc,2012,51.20699
grc,2013,46.23385
grc,2014,51.14117
grc,2015,42.65949
gtm,1971,0
gtm,1972,0
gtm,1973,0
gtm,1974,0
gtm,1975,0
gtm,1976,0
gtm,1977,0
gtm,1978,0
gtm,1979,0
gtm,1980,0
gtm,1981,0
gtm,1982,0
gtm,1983,0
gtm,1984,0
gtm,1985,0
gtm,1986,0
gtm,1987,0
gtm,1988,0
gtm,1989,0
gtm,1990,0
gtm,1991,0
gtm,1992,0
gtm,1993,0
gtm,1994,0
gtm,1995,0
gtm,1996,0
gtm,1997,0
gtm,1998,0
gtm,1999,0.73317
gtm,2000,8.91204
gtm,2001,8.57094
gtm,2002,15.79712
gtm,2003,13.70522
gtm,2004,14.51047
gtm,2005,13.23146
gtm,2006,13.50723
gtm,2007,12.89402
gtm,2008,13.06492
gtm,2009,8.10213
gtm,2010,13.15642
gtm,2011,12.96155
gtm,2012,13.15342
gtm,2013,15.78629
gtm,2014,17.28798
gtm,2015,21.3601
hkg,1971,0
hkg,1972,0
hkg,1973,0
hkg,1974,0
hkg,1975,0
hkg,1976,0
hkg,1977,0
hkg,1978,0
hkg,1979,0
hkg,1980,0
hkg,1981,0
hkg,1982,22.03203
hkg,1983,53.66491
hkg,1984,69.38274
hkg,1985,77.90952
hkg,1986,84.85471
hkg,1987,95.10233
hkg,1988,98.23536
hkg,1989,97.05786
hkg,1990,98.20651
hkg,1991,96.44418
hkg,1992,95.79454
hkg,1993,94.9847
hkg,1994,97.99948
hkg,1995,97.34203
hkg,1996,81.87891
hkg,1997,59.51287
hkg,1998,65.00939
hkg,1999,56.10211
hkg,2000,60.44493
hkg,2001,61.3869
hkg,2002,63.73783
hkg,2003,77.66482
hkg,2004,68.91899
hkg,2005,70.29726
hkg,2006,68.83756
hkg,2007,73.22602
hkg,2008,68.10549
hkg,2009,70.75028
hkg,2010,61.97411
hkg,2011,71.03662
hkg,2012,70.30172
hkg,2013,74.82251
hkg,2014,76.1758
hkg,2015,65.44044
hnd,1971,0
hnd,1972,0
hnd,1973,0
hnd,1974,0
hnd,1975,0
hnd,1976,0
hnd,1977,0
hnd,1978,0
hnd,1979,0
hnd,1980,0
hnd,1981,0
hnd,1982,0
hnd,1983,0
hnd,1984,0
hnd,1985,0
hnd,1986,0
hnd,1987,0
hnd,1988,0
hnd,1989,0
hnd,1990,0
hnd,1991,0
hnd,1992,0
hnd,1993,0
hnd,1994,0
hnd,1995,0
hnd,1996,0
hnd,1997,0
hnd,1998,0
hnd,1999,0
hnd,2000,0
hnd,2001,0
hnd,2002,0
hnd,2003,0
hnd,2004,0
hnd,2005,0
hnd,2006,0
hnd,2007,0
hnd,2008,0
hnd,2009,0
hnd,2010,0
hnd,2011,1.31974
hnd,2012,1.20155
hnd,2013,1.15185
hnd,2014,0.51008
hnd,2015,1.03737
hrv,1990,7.42662
hrv,1991,4.71983
hrv,1992,7.8634
hrv,1993,4.84107
hrv,1994,1.15126
hrv,1995,2.60888
hrv,1996,1.07402
hrv,1997,4.9917
hrv,1998,4.69705
hrv,1999,3.97627
hrv,2000,13.77075
hrv,2001,12.82593
hrv,2002,16.59976
hrv,2003,18.22317
hrv,2004,15.39181
hrv,2005,17.82952
hrv,2006,17.46498
hrv,2007,19.31447
hrv,2008,19.52116
hrv,2009,12.4009
hrv,2010,16.11922
hrv,2011,22.96336
hrv,2012,21.12716
hrv,2013,17.35857
hrv,2014,17.62429
hrv,2015,20.55526
hti,1971,0
hti,1972,0
hti,1973,0
hti,1974,0
hti,1975,0
hti,1976,0
hti,1977,0
hti,1978,0
hti,1979,0
hti,1980,0
hti,1981,0
hti,1982,0
hti,1983,0
hti,1984,0
hti,1985,0
hti,1986,0
hti,1987,0
hti,1988,0
hti,1989,0
hti,1990,0
hti,1991,0
hti,1992,0
hti,1993,0
hti,1994,0
hti,1995,0
hti,1996,0
hti,1997,0
hti,1998,0
hti,1999,0
hti,2000,0
hti,2001,0
hti,2002,0
hti,2003,0
hti,2004,0
hti,2005,0
hti,2006,0
hti,2007,0
hti,2008,0
hti,2009,0
hti,2010,0
hti,2011,0
hti,2012,0
hti,2013,0
hti,2014,0
hti,2015,0
hun,1965,80.07515
hun,1966,77.92766
hun,1967,76.63731
hun,1968,69.49449
hun,1969,63.77852
hun,1970,65.03232
hun,1971,65.35281
hun,1972,65.93763
hun,1973,66.01485
hun,1974,62.28075
hun,1975,56.47714
hun,1976,54.44444
hun,1977,52.00838
hun,1978,47.51595
hun,1979,49.23529
hun,1980,50.43558
hun,1981,50.39095
hun,1982,51.21695
hun,1983,45.80458
hun,1984,45.0557
hun,1985,35.82997
hun,1986,35.82169
hun,1987,33.34902
hun,1988,31.42339
hun,1989,29.27217
hun,1990,30.486
hun,1991,27.17351
hun,1992,29.27568
hun,1993,27.85964
hun,1994,26.42996
hun,1995,27.13269
hun,1996,27.72015
hun,1997,26.87233
hun,1998,26.06077
hun,1999,27.24149
hun,2000,27.58376
hun,2001,24.50364
hun,2002,25.06569
hun,2003,27.10206
hun,2004,24.73893
hun,2005,19.98546
hun,2006,19.77746
hun,2007,18.73624
hun,2008,18.00125
hun,2009,17.8651
hun,2010,16.99179
hun,2011,18.34865
hun,2012,18.74405
hun,2013,21.07348
hun,2014,20.80158
hun,2015,19.47136
idn,1971,0
idn,1972,0
idn,1973,0
idn,1974,0
idn,1975,0
idn,1976,0
idn,1977,0
idn,1978,0
idn,1979,0
idn,1980,0
idn,1981,0
idn,1982,0
idn,1983,0
idn,1984,0
idn,1985,2.4046
idn,1986,24.02727
idn,1987,27.58215
idn,1988,27.20924
idn,1989,29.76981
idn,1990,29.90174
idn,1991,29.58222
idn,1992,27.36974
idn,1993,23.52643
idn,1994,24.93282
idn,1995,24.27145
idn,1996,25.15799
idn,1997,27.89339
idn,1998,30.97209
idn,1999,34.17913
idn,2000,36.43397
idn,2001,37.24594
idn,2002,39.66937
idn,2003,41.12362
idn,2004,40.12134
idn,2005,40.61272
idn,2006,44.05886
idn,2007,44.89381
idn,2008,41.11273
idn,2009,42.02865
idn,2010,40.31987
idn,2011,44.21073
idn,2012,51.07534
idn,2013,51.50079
idn,2014,52.45484
idn,2015,55.77646
ind,1971,49.09165
ind,1972,52.01515
ind,1973,49.39282
ind,1974,53.51861
ind,1975,51.33487
ind,1976,54.14841
ind,1977,52.9941
ind,1978,48.32061
ind,1979,49.87635
ind,1980,51.04436
ind,1981,53.45953
ind,1982,56.81924
ind,1983,57.2773
ind,1984,58.12044
ind,1985,62.35773
ind,1986,63.6865
ind,1987,68.86419
ind,1988,67.40177
ind,1989,68.05105
ind,1990,65.46363
ind,1991,67.06781
ind,1992,68.03823
ind,1993,70.05335
ind,1994,67.70732
ind,1995,69.93627
ind,1996,70.47678
ind,1997,68.93213
ind,1998,66.7957
ind,1999,66.95788
ind,2000,68.49942
ind,2001,69.41706
ind,2002,69.89346
ind,2003,67.83142
ind,2004,67.69168
ind,2005,66.85964
ind,2006,66.68825
ind,2007,65.48206
ind,2008,68.4447
ind,2009,66.96802
ind,2010,67.1783
ind,2011,66.75998
ind,2012,71.63606
ind,2013,72.52274
ind,2014,74.49219
ind,2015,75.3094
irl,1960,53.31565
irl,1961,48.47126
irl,1962,45.15654
irl,1963,39.96564
irl,1964,33.5501
irl,1965,29.04362
irl,1966,28.16479
irl,1967,27.90751
irl,1968,37.13757
irl,1969,39.24027
irl,1970,32.36056
irl,1971,29.74302
irl,1972,25.96894
irl,1973,24.91835
irl,1974,24.08597
irl,1975,25.28919
irl,1976,27.34714
irl,1977,24.97506
irl,1978,21.12793
irl,1979,17.11466
irl,1980,16.40167
irl,1981,15.41457
irl,1982,16.88509
irl,1983,17.89688
irl,1984,20.22962
irl,1985,21.49732
irl,1986,26.35086
irl,1987,55.00831
irl,1988,58.35595
irl,1989,58.76312
irl,1990,41.59112
irl,1991,39.20295
irl,1992,42.19265
irl,1993,40.98087
irl,1994,39.71952
irl,1995,39.86594
irl,1996,36.9556
irl,1997,34.47102
irl,1998,32.28279
irl,1999,26.79531
irl,2000,28.79652
irl,2001,28.67002
irl,2002,27.45643
irl,2003,24.95073
irl,2004,24.70355
irl,2005,24.93171
irl,2006,21.69937
irl,2007,19.74719
irl,2008,17.20276
irl,2009,14.32506
irl,2010,12.61712
irl,2011,14.5229
irl,2012,18.51074
irl,2013,16.74682
irl,2014,15.33246
irl,2015,17.34581
irn,1971,0.27144
irn,1972,0.35591
irn,1973,0.47135
irn,1974,0.4427
irn,1975,0.76433
irn,1976,0.68165
irn,1977,0.63211
irn,1978,0.36781
irn,1979,0.48382
irn,1980,0.49598
irn,1981,0.36939
irn,1982,0.42991
irn,1983,0.35748
irn,1984,0.24594
irn,1985,0.22438
irn,1986,0.20928
irn,1987,0.18399
irn,1988,0.18487
irn,1989,0.12141
irn,1990,0.10998
irn,1991,0.14659
irn,1992,0.12086
irn,1993,0.12598
irn,1994,0.11603
irn,1995,0.10708
irn,1996,0.10125
irn,1997,0.09819
irn,1998,0.10825
irn,1999,0.37023
irn,2000,0.39878
irn,2001,0.36258
irn,2002,0.36584
irn,2003,0.30674
irn,2004,0.28517
irn,2005,0.32063
irn,2006,0.29271
irn,2007,0.28188
irn,2008,0.18179
irn,2009,0.16985
irn,2010,0.15153
irn,2011,0.17704
irn,2012,0.15731
irn,2013,0.1749
irn,2014,0.193
irn,2015,0.16463
irq,1971,0
irq,1972,0
irq,1973,0
irq,1974,0
irq,1975,0
irq,1976,0
irq,1977,0
irq,1978,0
irq,1979,0
irq,1980,0
irq,1981,0
irq,1982,0
irq,1983,0
irq,1984,0
irq,1985,0
irq,1986,0
irq,1987,0
irq,1988,0
irq,1989,0
irq,1990,0
irq,1991,0
irq,1992,0
irq,1993,0
irq,1994,0
irq,1995,0
irq,1996,0
irq,1997,0
irq,1998,0
irq,1999,0
irq,2000,0
irq,2001,0
irq,2002,0
irq,2003,0
irq,2004,0
irq,2005,0
irq,2006,0
irq,2007,0
irq,2008,0
irq,2009,0
irq,2010,0
irq,2011,0
irq,2012,0
irq,2013,0
irq,2014,0
irq,2015,0
isl,1960,0
isl,1961,0
isl,1962,0
isl,1963,0
isl,1964,0
isl,1965,0
isl,1966,0
isl,1967,0
isl,1968,0
isl,1969,0
isl,1970,0
isl,1971,0
isl,1972,0
isl,1973,0
isl,1974,0
isl,1975,0
isl,1976,0
isl,1977,0
isl,1978,0
isl,1979,0
isl,1980,0
isl,1981,0
isl,1982,0
isl,1983,0
isl,1984,0
isl,1985,0
isl,1986,0
isl,1987,0
isl,1988,0
isl,1989,0
isl,1990,0
isl,1991,0
isl,1992,0
isl,1993,0
isl,1994,0
isl,1995,0
isl,1996,0
isl,1997,0
isl,1998,0
isl,1999,0
isl,2000,0
isl,2001,0
isl,2002,0
isl,2003,0
isl,2004,0
isl,2005,0
isl,2006,0
isl,2007,0
isl,2008,0
isl,2009,0
isl,2010,0
isl,2011,0
isl,2012,0
isl,2013,0
isl,2014,0
isl,2015,0
isr,1971,0
isr,1972,0
isr,1973,0
isr,1974,0
isr,1975,0
isr,1976,0
isr,1977,0
isr,1978,0
isr,1979,0
isr,1980,0
isr,1981,0
isr,1982,18.14383
isr,1983,32.8666
isr,1984,49.97613
isr,1985,54.41291
isr,1986,55.50081
isr,1987,51.34921
isr,1988,46.70835
isr,1989,47.63604
isr,1990,49.6794
isr,1991,52.91438
isr,1992,57.7951
isr,1993,61.71055
isr,1994,60.22375
isr,1995,62.08381
isr,1996,68.9281
isr,1997,70.76638
isr,1998,69.73521
isr,1999,66.89787
isr,2000,68.49113
isr,2001,74.92207
isr,2002,77.15385
isr,2003,76.72031
isr,2004,77.17591
isr,2005,74.40229
isr,2006,70.63175
isr,2007,69.30584
isr,2008,62.01537
isr,2009,62.45092
isr,2010,58.44413
isr,2011,58.89174
isr,2012,61.4558
isr,2013,52.32217
isr,2014,49.49106
isr,2015,45.40373
ita,1960,3.81854
ita,1961,7.15411
ita,1962,7.90904
ita,1963,4.85174
ita,1964,4.89247
ita,1965,5.22798
ita,1966,5.6806
ita,1967,8.5689
ita,1968,6.82292
ita,1969,6.83411
ita,1970,4.90489
ita,1971,4.73612
ita,1972,3.47364
ita,1973,3.60002
ita,1974,4.4919
ita,1975,4.10624
ita,1976,5.02463
ita,1977,5.43047
ita,1978,5.93638
ita,1979,8.38105
ita,1980,9.94691
ita,1981,11.34705
ita,1982,13.25608
ita,1983,13.41299
ita,1984,15.41395
ita,1985,16.4747
ita,1986,16.41335
ita,1987,16.65977
ita,1988,16.89023
ita,1989,15.47401
ita,1990,16.77809
ita,1991,14.72792
ita,1992,11.22972
ita,1993,9.1902
ita,1994,10.0306
ita,1995,11.61423
ita,1996,10.57778
ita,1997,10.0473
ita,1998,10.97041
ita,1999,10.88696
ita,2000,11.30766
ita,2001,13.52549
ita,2002,14.58138
ita,2003,15.41054
ita,2004,17.20113
ita,2005,16.64836
ita,2006,16.39242
ita,2007,16.1361
ita,2008,15.49819
ita,2009,15.05749
ita,2010,14.87216
ita,2011,16.67698
ita,2012,18.20059
ita,2013,16.84317
ita,2014,16.72827
ita,2015,16.12007
jam,1971,0
jam,1972,0
jam,1973,0
jam,1974,0
jam,1975,0
jam,1976,0
jam,1977,0
jam,1978,0
jam,1979,0
jam,1980,0
jam,1981,0
jam,1982,0
jam,1983,0
