geo,time,ny_gdp_mktp_cd
ecu,1994,22708673336.6683
ecu,1995,24432884442.2211
ecu,1996,25226393196.5983
ecu,1997,28162053026.5133
ecu,1998,27981896948.4742
ecu,1999,19645272636.3182
ecu,2000,18327764882.4412
ecu,2001,24468324000
ecu,2002,28548945000
ecu,2003,32432858000
ecu,2004,36591661000
ecu,2005,41507085000
ecu,2006,46802044000
ecu,2007,51007777000
ecu,2008,61762635000
ecu,2009,62519686000
ecu,2010,69555367000
ecu,2011,79276664000
ecu,2012,87924544000
ecu,2013,95129659000
ecu,2014,101726331000
ecu,2015,99290381000
ecu,2016,99937696000
ecu,2017,104295862000
ecu,2018,107562008000
ecu,2019,108108009000
ecu,2020,98808010000
egy,1965,4948667540.41066
egy,1966,5278005611.91453
egy,1967,5605484298.98275
egy,1968,5932242990.65421
egy,1969,6524455205.81114
egy,1970,8042200452.1477
egy,1971,8609283346.08518
egy,1972,9299638055.84281
egy,1973,10098534613.4411
egy,1974,9228963224.60004
egy,1975,11632178868.9171
egy,1976,13315988083.4161
egy,1977,14400806875.9867
egy,1978,14811704063.0685
egy,1979,18020571428.5714
egy,1980,21669908177.0664
egy,1981,22136081081.0811
egy,1982,27655172413.79309
egy,1983,30966239813.7369
egy,1984,33971188991.6147
egy,1985,39053502251.0732
egy,1986,41253507951.3564
egy,1987,40455616653.5742
egy,1988,34980124929.0176
egy,1989,39756299049.97929
egy,1990,42978914311.3504
egy,1991,37387836490.5284
egy,1992,41855986519.42351
egy,1993,46578631452.581
egy,1994,51897983392.64529
egy,1995,60159245060.45409
egy,1996,67629716981.1321
egy,1997,78436578171.09138
egy,1998,84828807556.08031
egy,1999,90710704806.8416
egy,2000,99838543960.07629
egy,2001,96684636118.5984
egy,2002,85146067415.7303
egy,2003,80288461538.4615
egy,2004,78782467532.46748
egy,2005,89600665557.40428
egy,2006,107426086956.522
egy,2007,130437828371.278
egy,2008,162818181818.18201
egy,2009,189147005444.646
egy,2010,218983666061.70599
egy,2011,235989672977.625
egy,2012,279116666666.66693
egy,2013,288434108527.13202
egy,2014,305595408895.26501
egy,2015,329366576819.40698
egy,2016,332441717791.41101
egy,2017,235733695652.17401
egy,2018,249712999437.254
egy,2019,303080865603.64502
egy,2020,365252651278.85199
eri,1992,477101651.64838
eri,1993,467872714.7556
eri,1994,531688311.68831
eri,1995,578015625
eri,1996,693535954.19007
eri,1997,686490090.14014
eri,1998,745526154.93283
eri,1999,688921325.71204
eri,2000,706370815.58442
eri,2001,752368495.51262
eri,2002,729321366.65186
eri,2003,870247703.18276
eri,2004,1109054005.43971
eri,2005,1098425900.74116
eri,2006,1211161879.6748
eri,2007,1317974491.05691
eri,2008,1380188800
eri,2009,1856695551.21951
eri,2010,1589515447.15447
eri,2011,2065001626.01626
esp,1960,12072126075.397
esp,1961,13834300571.4849
esp,1962,16138545209.246
esp,1963,19074913947.7196
esp,1964,21343844643.7341
esp,1965,24756958694.9238
esp,1966,28721062242.1634
esp,1967,31647119228.1982
esp,1968,31475548481.4095
esp,1969,36038711599.541
esp,1970,40992995008.3195
esp,1971,46619420359.2814
esp,1972,59132415221.3306
esp,1973,78639525985.15129
esp,1974,97274006345.5437
esp,1975,114777046376.812
esp,1976,118507184779.905
esp,1977,132449277108.43401
esp,1978,160599687500
esp,1979,214601955875.06201
esp,1980,232766822928.754
esp,1981,202807891511.98401
esp,1982,195996754505.52802
esp,1983,170951185614.849
esp,1984,172102910370.52399
esp,1985,180793463796.47696
esp,1986,251321075204.94199
esp,1987,318747935588.19598
esp,1988,376160409941.43695
esp,1989,414757056921.99597
esp,1990,536558591250.40802
esp,1991,577166174539.63196
esp,1992,630916018202.50317
esp,1993,525075636030.854
esp,1994,530562634455.34698
esp,1995,614609020549.77295
esp,1996,642588992512.80701
esp,1997,590077272727.27295
esp,1998,619214834614.099
esp,1999,634907542858.302
esp,2000,598363313494.90295
esp,2001,627830029412.20496
esp,2002,708756677088.62891
esp,2003,907491523174.11597
esp,2004,1069055675273.75
esp,2005,1153715822717.51001
esp,2006,1260398977831.76001
esp,2007,1474002579820
esp,2008,1631863493552.34009
esp,2009,1491472923706.63989
esp,2010,1422108199783.34009
esp,2011,1480710495710.12012
esp,2012,1324744314781.63989
esp,2013,1355142585077.6499
esp,2014,1371222712535.67993
esp,2015,1195599995808.59009
esp,2016,1232912963206.22998
esp,2017,1312539279462.36011
esp,2018,1420994142512.15991
esp,2019,1393046093137.25
esp,2020,1281484640043.58008
est,1995,4502970889.06373
est,1996,4786018988.16491
est,1997,5154420649.23354
est,1998,5674080542.88575
est,1999,5756912265.75809
est,2000,5686579747.53524
est,2001,6254649538.98487
est,2002,7367975887.72723
est,2003,9874013098.46432
est,2004,12145911801.2422
est,2005,14106790200.2239
est,2006,17022870405.2189
est,2007,22449129482.617
est,2008,24341678628.9732
est,2009,19633031397.6104
est,2010,19523477325.6235
est,2011,23213994093.4631
est,2012,23019150071.1867
est,2013,25115753366.1114
est,2014,26634083965.0987
est,2015,22890762090.1508
est,2016,24072829276.7744
est,2017,26924385103.0659
est,2018,30489500904.8564
est,2019,31045591753.4901
est,2020,30650285471.7215
eth,1981,7324903188.4058
eth,1982,7707678019.32367
eth,1983,8567890821.25604
eth,1984,8096302367.14976
eth,1985,9480840483.09179
eth,1986,9848600869.56522
eth,1987,10527338647.343
eth,1988,10908935748.7923
eth,1989,11476584879.2271
eth,1990,12175166763.285
eth,1991,13463868357.4879
eth,1992,10492993077.6093
eth,1993,8830712713.90781
eth,1994,6927950564.55657
eth,1995,7663984567.90123
eth,1996,8547939730.62374
eth,1997,8589211390.49612
eth,1998,7818224905.55071
eth,1999,7700833482.00615
eth,2000,8242392103.68061
eth,2001,8231326016.47494
eth,2002,7850809498.16803
eth,2003,8623691300.04079
eth,2004,10131187261.4421
eth,2005,12401139453.9738
eth,2006,15280861834.6024
eth,2007,19707616772.7996
eth,2008,27066912635.2228
eth,2009,32437389116.038
eth,2010,29933790334.3418
eth,2011,31952763089.33
eth,2012,43310721414.08289
eth,2013,47648211133.21829
eth,2014,55612228233.5179
eth,2015,64589334978.80129
eth,2016,74296618481.0882
eth,2017,81770791970.98198
eth,2018,84269348327.3454
eth,2019,95912590628.1412
eth,2020,107645054311.87601
fin,1960,5224102195.52771
fin,1961,5921659485.03284
fin,1962,6340580854.39073
fin,1963,6885920328.66187
fin,1964,7766655085.78588
fin,1965,8589340019.02985
fin,1966,9208524504.87684
fin,1967,9368954010.3132
fin,1968,8823033880.32993
fin,1969,10070766720.5011
fin,1970,11357516987.5425
fin,1971,12527405512.9298
fin,1972,14743186119.8738
fin,1973,19472363466.6252
fin,1974,24848821490.4679
fin,1975,29472623242.2822
fin,1976,31849513771.3494
fin,1977,33499799321.2336
fin,1978,36256160288.8087
fin,1979,44465255686.1548
fin,1980,53645202422.6968
fin,1981,52448332874.07
fin,1982,52797582336.2526
fin,1983,50973526900.0854
fin,1984,52888800949.7428
fin,1985,55875863392.1719
fin,1986,73531550551.255
fin,1987,91594751792.2359
fin,1988,109058990760.483
fin,1989,119012054870.44501
fin,1990,141438345513.91699
fin,1991,127773856785.767
fin,1992,112532519246.084
fin,1993,89214114708.02541
fin,1994,103299943084.804
fin,1995,134189814814.815
fin,1996,132129174216.92999
fin,1997,126912152101.707
fin,1998,134038718291.05499
fin,1999,135264083658.688
fin,2000,126019543413.334
fin,2001,129533107311.811
fin,2002,140404460203.138
fin,2003,171652458349.41101
fin,2004,197479443979.151
fin,2005,204885494686.38101
fin,2006,217089269791.76401
fin,2007,256378067752.15799
fin,2008,285716311136.71893
fin,2009,253497520828.51501
fin,2010,249424310816.66696
fin,2011,275604356167.31598
fin,2012,258290060227.73401
fin,2013,271362405890.58896
fin,2014,274862826772.15601
fin,2015,234534382384.76599
fin,2016,240771351298.83301
fin,2017,255647979916.47101
fin,2018,275715087494.90198
fin,2019,268508200125.48999
fin,2020,269594831987.54901
fji,1960,112328422.11308
fji,1961,116987784.91374
fji,1962,122906434.95781
fji,1963,129454728.6236
fji,1964,140032741.46833
fji,1965,147084750.03148
fji,1966,150603925.51585
fji,1967,162625885.86348
fji,1968,166952937.135
fji,1969,182182067.70357
fji,1970,219878482.17356
fji,1971,247749327.72127
fji,1972,316650508.96752
fji,1973,425963359.35533
fji,1974,558589870.90367
fji,1975,684268280.81275
fji,1976,694552411.71884
fji,1977,719533137.12666
fji,1978,829239489.84412
fji,1979,1019743927.24662
fji,1980,1202567359.4132
fji,1981,1235665808.56541
fji,1982,1194122694.12269
fji,1983,1123107276.30285
fji,1984,1177997413.63384
fji,1985,1141123439.66713
fji,1986,1290228616.82408
fji,1987,1177908191.97685
fji,1988,1109976927.91722
fji,1989,1182686577.22645
fji,1990,1337024782.22702
fji,1991,1383843860.1247
fji,1992,1532401862.94079
fji,1993,1636074717.86224
fji,1994,1825763267.53637
fji,1995,1970347720.96992
fji,1996,2128696643.62574
fji,1997,2090184941.46983
fji,1998,1653160861.68714
fji,1999,1936484565.39399
fji,2000,1678239218.26553
fji,2001,1652464201.00149
fji,2002,1833279985.36741
fji,2003,2300453634.34962
fji,2004,2708078476.63012
fji,2005,2980484920.16558
fji,2006,3076305452.86506
fji,2007,3378314599.76402
fji,2008,3523185919.55826
fji,2009,2870624635.68032
fji,2010,3140508835.9485
fji,2011,3774530615.65916
fji,2012,3972012570.53467
fji,2013,4190143206.25611
fji,2014,4856963229.83999
fji,2015,4682546863.08162
fji,2016,4930204229.72263
fji,2017,5353404422.08138
fji,2018,5581371847.61641
fji,2019,5496264766.37285
fji,2020,4533883782.27458
fra,1960,62225478000.8822
fra,1961,67461644222.0352
fra,1962,75607529809.9288
fra,1963,84759195105.86929
fra,1964,94007851047.36781
fra,1965,101537248148.427
fra,1966,110045852177.92799
fra,1967,118972977486.207
fra,1968,129785441507.45599
fra,1969,141903068680.30899
fra,1970,148456359985.827
fra,1971,165966615366.40201
fra,1972,203494148244.47296
fra,1973,264429876252.20999
fra,1974,285552373158.75598
fra,1975,360832186018.05103
fra,1976,372319038514.06702
fra,1977,410279486493.71503
fra,1978,506707848837.20898
fra,1979,613953129818.06995
fra,1980,701288419745.42102
fra,1981,615552202776.10095
fra,1982,584877732308.61401
fra,1983,559869179791.71997
fra,1984,530683779929.44495
fra,1985,553138414367.06091
fra,1986,771470783218.10803
fra,1987,934173305685.91101
fra,1988,1018847043277.17004
fra,1989,1025211803413.53003
fra,1990,1269179616913.62988
fra,1991,1269276828275.78003
fra,1992,1401465923172.23999
fra,1993,1322815612694
fra,1994,1393982750472.59009
fra,1995,1601094756209.75
fra,1996,1605675086549.56006
fra,1997,1452884917959.09009
fra,1998,1503108739159.43994
fra,1999,1493151737698.45996
fra,2000,1365639660792.15991
fra,2001,1377657339291.34009
fra,2002,1501409382971.37988
fra,2003,1844544792036.86011
fra,2004,2119633181634.37012
fra,2005,2196945232435.80005
fra,2006,2320536221304.7002
fra,2007,2660591246211.77002
fra,2008,2930303780828.12012
fra,2009,2700887366932.02979
fra,2010,2645187882116.66943
fra,2011,2865157541994.16943
fra,2012,2683671716967.18945
fra,2013,2811876903329.02979
fra,2014,2855964488590.18945
fra,2015,2439188643162.5
fra,2016,2472964344587.16943
fra,2017,2595151045197.64941
fra,2018,2790956878746.66016
fra,2019,2728870246705.87988
fra,2020,2630317731455.25977
fro,1998,1107882640.8787
fro,1999,1120280381.86979
fro,2000,1058702725.4395
fro,2001,1147654635.45922
fro,2002,1262669892.4595
fro,2003,1494011567.01125
fro,2004,1688237552.36935
fro,2005,1727792692.89133
fro,2006,1984445416.02206
fro,2007,2290133548.87301
fro,2008,2432415998.11695
fro,2009,2268387770.71014
fro,2010,2320424601.26954
fro,2011,2490807830.57351
fro,2012,2366301251.61847
fro,2013,2627049837.08135
fro,2014,2850743875.2784
fro,2015,2518096285.61661
fro,2016,2738832687.13698
fro,2017,2899226097.62377
fro,2018,3051341335.9516
fro,2019,3126293219.77989
fsm,1983,106500000
fsm,1986,112210000
fsm,1987,116700000
fsm,1988,124700000
fsm,1989,135200000
fsm,1990,147200000
fsm,1991,166200000
fsm,1992,178100000
fsm,1993,198400000
fsm,1994,202500000
fsm,1995,221575300
fsm,1996,218534700
fsm,1997,206626300
fsm,1998,218873100
fsm,1999,220140500
fsm,2000,233271800
fsm,2001,240970900
fsm,2002,242517200
fsm,2003,245432900
fsm,2004,240236000
fsm,2005,250281900
fsm,2006,253541900
fsm,2007,256787200
fsm,2008,263145100
fsm,2009,280284600
fsm,2010,296944100
fsm,2011,311301600
fsm,2012,327248700
fsm,2013,317214400
fsm,2014,319271200
fsm,2015,316489900
fsm,2016,332265200
fsm,2017,366666800
fsm,2018,401932300
fsm,2019,408057100
fsm,2020,410083600
gab,1960,141468978.37681
gab,1961,167637908.4898
gab,1962,182796536.49992
gab,1963,154480244.24683
gab,1964,215679855.27255
gab,1965,226474285.58712
gab,1966,245849781.71594
gab,1967,271543680.27926
gab,1968,294468564.53431
gab,1969,318124701.04899
gab,1970,323802475.48103
gab,1971,381687073.0586
gab,1972,430508357.724
gab,1973,722780701.12334
gab,1974,1544216003.98425
gab,1975,2157592936.60731
gab,1976,3009409970.90463
gab,1977,2809349074.17711
gab,1978,2389479269.18832
gab,1979,3030251116.35966
gab,1980,4279637933.85136
gab,1981,3862269126.92681
gab,1982,3618007844.44908
gab,1983,3391275731.31859
gab,1984,3561451562.23576
gab,1985,3339914759.37275
gab,1986,3403638193.57905
gab,1987,3281797038.66566
gab,1988,3834503378.35497
gab,1989,4186411457.45694
gab,1990,5952293765.84468
gab,1991,5402919956.93831
gab,1992,5592390848.52647
gab,1993,4378645081.01769
gab,1994,4190819314.02958
gab,1995,4958845906.34769
gab,1996,5694040336.82571
gab,1997,5326816858.99586
gab,1998,4483417119.83928
gab,1999,4662992036.2073
gab,2000,5080483463.99928
gab,2001,5023265365.25169
gab,2002,5335451307.54323
gab,2003,6511903657.44009
gab,2004,7770219479.72648
gab,2005,9582783318.3881
gab,2006,10327598800.6713
gab,2007,12455410055.7483
gab,2008,15571349775.7848
gab,2009,12113699660.6799
gab,2010,14372591916.4792
gab,2011,18210308748.2912
gab,2012,17170465294.0332
gab,2013,17595745653.3676
gab,2014,18203968001.8908
gab,2015,14383107714.0388
gab,2016,14023890620.3384
gab,2017,14929488770.7315
gab,2018,16867325126.5423
gab,2019,16874405839.7948
gab,2020,15316826191.5682
gbm,1995,914762873.68915
gbm,1996,1023005862.77927
gbm,1997,1180968165.4086
gbm,1998,1382605389.32055
gbm,1999,1567402513.69642
gbm,2000,1563667799.61578
gbm,2001,1659131243.73837
gbm,2002,1947332921.74718
gbm,2003,2328658227.8481
gbm,2004,2822358473.16983
gbm,2005,3032400000
gbm,2006,3422651333.94664
gbm,2007,4466100440.17607
gbm,2008,5928420955.88235
gbm,2009,5487083657.89064
gbm,2010,5920177688.50433
gbm,2011,6566098381.6696
gbm,2012,6690725118.48341
gbm,2013,7000748788.49461
gbm,2014,7708834951.45631
gbm,2015,7085288006.11154
gbm,2016,6846691871.45558
gbm,2017,6979581724.58172
gbm,2018,7491969312.87525
gbm,2019,7315388052.08067
gbr,1960,73233967692.10278
gbr,1961,77741965703.3544
gbr,1962,81247564156.82462
gbr,1963,86561961812.32489
gbr,1964,94407558351.16161
gbr,1965,101824755078.991
gbr,1966,108572752102.045
gbr,1967,113116888210.787
gbr,1968,107759910067.88901
gbr,1969,116464702803.218
gbr,1970,130671946244.3
gbr,1971,148113896325.14001
gbr,1972,169965034965.035
gbr,1973,192537971582.55801
gbr,1974,206131369798.97101
gbr,1975,241756637168.142
gbr,1976,232614555256.065
gbr,1977,263066457352.172
gbr,1978,335883029721.95599
gbr,1979,438994070309.19098
gbr,1980,564947710899.37292
gbr,1981,540765675241.15802
gbr,1982,515048916841.37
gbr,1983,489618008185.53906
gbr,1984,461487097632.34894
gbr,1985,489285164271.04694
gbr,1986,601452653180.88501
gbr,1987,745162608269.32495
gbr,1988,910122732123.79871
gbr,1989,926884816753.927
gbr,1990,1093169389204.55005
gbr,1991,1142797178130.51001
gbr,1992,1179659529659.53003
gbr,1993,1061388722255.55005
gbr,1994,1140489745944.29004
gbr,1995,1346422597443.59009
gbr,1996,1421514820592.82007
gbr,1997,1559569417157.83008
gbr,1998,1653391851606.48999
gbr,1999,1685762821549.90991
gbr,2000,1662127402027.54004
gbr,2001,1643908161796.45996
gbr,2002,1784076738609.11011
gbr,2003,2057093877551.02002
gbr,2004,2421814353716.58984
gbr,2005,2544829090909.08984
gbr,2006,2717059797608.1001
gbr,2007,3106182472989.2002
gbr,2008,2938882352941.18018
gbr,2009,2425798410967.43994
gbr,2010,2491110093454.18018
gbr,2011,2674891473843.81006
gbr,2012,2719158341005.79004
gbr,2013,2803291406029.93018
gbr,2014,3087165602962.85986
gbr,2015,2956573778737.75977
gbr,2016,2722851958486.22949
gbr,2017,2699016715111.39014
gbr,2018,2900791442554.06006
gbr,2019,2878673912414.43994
gbr,2020,2759804061837.06982
geo,1990,7753501867.76095
geo,1991,6357615894.03974
geo,1992,3690328963.64086
geo,1993,2701181331.30816
geo,1994,2513870586.73344
geo,1995,2693731865.97036
geo,1996,3094935186.76896
geo,1997,3510520231.21387
geo,1998,3613498174.54701
geo,1999,2800026339.12617
geo,2000,3057475288.78105
geo,2001,3219488663.77231
geo,2002,3395728013.84524
geo,2003,3991284895.37214
geo,2004,5125365191.98664
geo,2005,6410823633.25426
geo,2006,7745394293.41721
geo,2007,10172882370.5477
geo,2008,12795076469.0099
geo,2009,10766836276.5639
geo,2010,12243505582.6741
geo,2011,15107441446.7833
geo,2012,16488403076.3641
geo,2013,17189551520.9811
geo,2014,17627003454.7205
geo,2015,14953950557.4406
geo,2016,15141758566.7808
geo,2017,16242916915.7203
geo,2018,17599700090.762
geo,2019,17477255562.2583
geo,2020,15846489610.8073
gha,1960,1217230038.26781
gha,1961,1302674264.19915
gha,1962,1382515590.06942
gha,1963,1540797516.79469
gha,1964,1731296118.87113
gha,1965,2053462872.38275
gha,1966,2126300573.17668
gha,1967,1747187539.20717
gha,1968,1666910166.289
gha,1969,1962051319.26134
gha,1970,2215029450.3805
gha,1971,2417107708.25317
gha,1972,2112292944.64142
gha,1973,2465492957.74648
gha,1974,2894409937.8882
gha,1975,2810106382.97872
gha,1976,2765254237.28814
gha,1977,3189428571.42857
gha,1978,3662478184.99127
gha,1979,4020227920.22792
gha,1980,4445228215.76763
gha,1981,4222441614.97432
gha,1982,4035994397.7591
gha,1983,4057275042.82903
gha,1984,4412279843.44423
gha,1985,4504342149.43471
gha,1986,5727602644.71472
gha,1987,5074829931.97279
gha,1988,5197840979.13416
gha,1989,5251764264.26802
gha,1990,5889174825.487
gha,1991,6596546195.65217
gha,1992,6413901601.83066
gha,1993,5966255778.12018
gha,1994,5444560669.45607
gha,1995,6465137614.6789
gha,1996,6934984709.48012
gha,1997,6891308593.75
gha,1998,7480968858.13149
gha,1999,7719354838.70968
gha,2000,4983024408.14828
gha,2001,5314909953.92992
gha,2002,6166330136.2948
gha,2003,7632406552.83803
gha,2004,8881368538.07671
gha,2005,10744675209.8984
gha,2006,20440893017.1566
gha,2007,24827844949.60329
gha,2008,28678701891.0957
gha,2009,26048108185.0534
gha,2010,32197272797.2028
gha,2011,39337314809.9434
gha,2012,41270954737.2459
gha,2013,62823043706.4702
gha,2014,54782847752.5375
gha,2015,49406568432.6711
gha,2016,56165172898.8695
gha,2017,60406382898.5174
gha,2018,67299280679.563
gha,2019,68337537815.7703
gha,2020,68532281805.6722
gin,1986,1995186720.74733
gin,1987,2041538039.57727
gin,1988,2384295982.38433
gin,1989,2432029433.82679
gin,1990,2666750685.8495
gin,1991,3015058138.92561
gin,1992,3284620543.22982
gin,1993,3279096606.21358
gin,1994,3383092827.5866
gin,1995,3693710532.91191
gin,1996,3868968301.91851
gin,1997,3783700461.64359
gin,1998,3588375476.76248
gin,1999,3461282543.12577
gin,2000,2995361140.63217
gin,2001,2829435956.51563
gin,2002,2950198648.95191
gin,2003,3446441698.00738
gin,2004,3635458132.65317
gin,2005,2937071767.25576
gin,2006,4220019242.74824
gin,2007,6281917655.90249
gin,2008,6964179193.84418
gin,2009,6716904568.76482
gin,2010,6853467857.61127
gin,2011,6785137172.77058
gin,2012,7638045254.42864
gin,2013,8376613843.27265
gin,2014,8778473614.54728
gin,2015,8794202443.67366
gin,2016,8595955581.21787
gin,2017,10324668266.5921
gin,2018,11857030336.5252
gin,2019,13513809258.2131
gin,2020,15681050917.1563
gmb,1966,44212353.69883
gmb,1967,46695363.15589
gmb,1968,41160658.57054
gmb,1969,45168722.69956
gmb,1970,52296836.74939
gmb,1971,55728608.97498
gmb,1972,59161544.99575
gmb,1973,75187969.92481
gmb,1974,95797533.46192
gmb,1975,115182522.12389
gmb,1976,112189468.48183
gmb,1977,138094243.34932
gmb,1978,171836793.4027
gmb,1979,207114382.54607
gmb,1980,241080708.89018
gmb,1981,218764445.78434
gmb,1982,216051495.95982
gmb,1983,213446562.57106
gmb,1984,177338801.93075
gmb,1985,225724851.69111
gmb,1986,185646209.38628
gmb,1987,220626484.22481
gmb,1988,266673126.2298
gmb,1989,284119692.49433
gmb,1990,317083373.52456
gmb,1991,690314321.375
gmb,1992,714255460.50339
gmb,1993,755042548.05582
gmb,1994,746491692.58386
gmb,1995,785996982.49217
gmb,1996,848237108.56163
gmb,1997,803630742.53446
gmb,1998,840285264.63154
gmb,1999,814723460.08372
gmb,2000,782915402.4211
gmb,2001,687408804.63053
gmb,2002,578236035.10428
gmb,2003,487038821.61196
gmb,2004,961900106.89275
gmb,2005,1027702254.38664
gmb,2006,1054113426.70947
gmb,2007,1279704744.82781
gmb,2008,1561763437.0325
gmb,2009,1450140385.97229
gmb,2010,1543292392.54605
gmb,2011,1409694553.90934
gmb,2012,1415006238.09509
gmb,2013,1375608956.10386
gmb,2014,1229460601.92174
gmb,2015,1378176868.31568
gmb,2016,1484579844.37143
gmb,2017,1504909753.28746
gmb,2018,1670670668.5939
gmb,2019,1812529104.61923
gmb,2020,1868086274.822
gnb,1970,78733594.84119
gnb,1971,78540057.13725
gnb,1972,87702828.56516
gnb,1973,89374237.28814
gnb,1974,98775328.94737
gnb,1975,108985740.15543
gnb,1976,112386489.00568
gnb,1977,114971207.20538
gnb,1978,122666858.78963
gnb,1979,118537875.13304
gnb,1980,110653830.7227
gnb,1981,154731969.69697
gnb,1982,165523634.50372
gnb,1983,163577538.32631
gnb,1984,138478900.62861
gnb,1985,143856253.12725
gnb,1986,130225018.75115
gnb,1987,173836362.01068
gnb,1988,164458120.31418
gnb,1989,213143016.44332
gnb,1990,243961995.50978
gnb,1991,257150374.06971
gnb,1992,226313443.74909
gnb,1993,236880821.65639
gnb,1994,235620043.50093
gnb,1995,253966922.2782
gnb,1996,270419779.41811
gnb,1997,268550998.2192
gnb,1998,206457544.4977
gnb,1999,224446663.80055
gnb,2000,371095510.04776
gnb,2001,392621385.89458
gnb,2002,417806667.07798
gnb,2003,477458598.71074
gnb,2004,532062927.38244
gnb,2005,587029054.44465
gnb,2006,592365688.05204
gnb,2007,696910810.91866
gnb,2008,868154708.52018
gnb,2009,830126469.98661
gnb,2010,849878424.22599
gnb,2011,1099818651.98114
gnb,2012,989271229.63716
gnb,2013,1046087417.96916
gnb,2014,1054915645.19654
gnb,2015,1048229629.42039
gnb,2016,1179004941.22904
gnb,2017,1350177127.5523
gnb,2018,1504630120.99275
gnb,2019,1439638443.38133
gnb,2020,1431758242.90375
gnq,1962,9122751.45318
gnq,1963,10840095.12836
gnq,1964,12712471.39602
gnq,1965,64748333.33333
gnq,1966,69110000
gnq,1967,72317446.93272
gnq,1968,67514285.71429
gnq,1969,67225714.28571
gnq,1970,66331428.57143
gnq,1971,64946954.7568
gnq,1972,65429198.23871
gnq,1973,81203226.91383
gnq,1974,94159862.70737
gnq,1975,104295643.38844
gnq,1976,103653049.93797
gnq,1977,103987520.07583
gnq,1980,50642880.77375
gnq,1981,36731422.84569
gnq,1982,44294647.73348
gnq,1983,44442456.94764
gnq,1984,50320914.40657
gnq,1985,62118564.84954
gnq,1986,76407396.7553
gnq,1987,93345847.72703
gnq,1988,100534663.29493
gnq,1989,88265974.58436
gnq,1990,112119406.54833
gnq,1991,110906032.07508
gnq,1992,134707184.35554
gnq,1993,136047896.15578
gnq,1994,100807001.81393
gnq,1995,141853368.25681
gnq,1996,232463036.43576
gnq,1997,442337849.47438
gnq,1998,370687618.71733
gnq,1999,621117885.6685
gnq,2000,1045998496.43872
gnq,2001,1461139022.02954
gnq,2002,1806742742.27311
gnq,2003,2484745935.09329
gnq,2004,4410764338.66733
gnq,2005,8217369092.65224
gnq,2006,10086528698.8604
gnq,2007,13071718758.7373
gnq,2008,19749893536.3204
gnq,2009,15027795173.2187
gnq,2010,16314443428.9408
gnq,2011,21357343681.8966
gnq,2012,22388344123.9916
gnq,2013,21948834290.3538
gnq,2014,21765453087.4795
gnq,2015,13185496881.4055
gnq,2016,11240808846.6928
gnq,2017,12200913887.6419
gnq,2018,13097012189.3995
gnq,2019,11417278044.9859
gnq,2020,10021856754.4944
grc,1960,4335186016.83942
grc,1961,4961400439.31722
grc,1962,5213047711.42704
grc,1963,5895278024.09202
grc,1964,6669673257.1183
grc,1965,7689154053.35866
grc,1966,8591517943.60129
grc,1967,9275600800.35644
grc,1968,10090675902.5364
grc,1969,11615657031.2387
grc,1970,13139863636.3636
grc,1971,14591750000
grc,1972,16885511363.6364
grc,1973,22347848101.2658
grc,1974,25351306818.1818
grc,1975,28525876726.8863
grc,1976,31152835820.8955
grc,1977,36176234967.6226
grc,1978,44270204081.6327
grc,1979,54481876724.931
grc,1980,56829664268.5851
grc,1981,52346506765.0676
grc,1982,54617989795.9184
grc,1983,49428873839.00929
grc,1984,48020024183.7969
grc,1985,47820851221.3175
grc,1986,56379593476.1441
grc,1987,65652750377.4535
grc,1988,76261277924.57358
grc,1989,79169043222.8284
grc,1990,97891092003.43939
grc,1991,105143232379.884
grc,1992,116224672863.783
grc,1993,108809059155.767
grc,1994,116601801966.29201
grc,1995,136878365936.16701
grc,1996,145861612400.90601
grc,1997,143157600149.75699
grc,1998,144428172489.33499
grc,1999,142588875293.74899
grc,2000,130457756628.436
grc,2001,136309295225.34
grc,2002,154564203586.95401
grc,2003,202370140236.26501
grc,2004,240963562236.12701
grc,2005,247875422204.414
grc,2006,273546728473.07297
grc,2007,318902829550.73297
grc,2008,355908689477.44501
grc,2009,331308500253.27399
grc,2010,297124961971.50098
grc,2011,282995942006.55701
grc,2012,242029307133.40799
grc,2013,238907690051.13
grc,2014,235458133124.608
grc,2015,195683527003.375
grc,2016,193148146586.93301
grc,2017,199844406013.53101
grc,2018,212049447242.11096
grc,2019,205144152830.84695
grc,2020,188835201625.91
grd,1977,71494495.18519
grd,1978,88322386.2963
grd,1979,102244362.22222
grd,1980,110900457.03704
grd,1981,115651918.88889
grd,1982,125435590
grd,1983,131803552.22222
grd,1984,145533310.74074
grd,1985,167728455.18518
grd,1986,187589522.59259
grd,1987,215009569.62963
grd,1988,236357523.7037
grd,1989,267327642.22222
grd,1990,278098762.96296
grd,1991,300757888.88889
grd,1992,310160444.44444
grd,1993,309812185.18519
grd,1994,325111814.81481
grd,1995,342172518.51852
grd,1996,366911444.44444
grd,1997,392190592.59259
grd,1998,445903592.59259
grd,1999,482009370.37037
grd,2000,520044370.37037
grd,2001,520444185.18518
grd,2002,540336925.92593
grd,2003,591018407.40741
grd,2004,599118592.59259
grd,2005,695555555.55555
grd,2006,698700666.66667
grd,2007,758683592.59259
grd,2008,825976037.03704
grd,2009,771275555.55555
grd,2010,771013259.25926
grd,2011,778655925.92593
grd,2012,799882259.25926
grd,2013,842620111.11111
grd,2014,911497407.40741
grd,2015,997007925.92593
