geo,time,income_groups
chn,1991,low_income
chn,1992,low_income
chn,1993,low_income
chn,1994,low_income
chn,1995,low_income
chn,1996,low_income
chn,1997,lower_middle_income
chn,1998,low_income
chn,1999,lower_middle_income
chn,2000,lower_middle_income
chn,2001,lower_middle_income
chn,2002,lower_middle_income
chn,2003,lower_middle_income
chn,2004,lower_middle_income
chn,2005,lower_middle_income
chn,2006,lower_middle_income
chn,2007,lower_middle_income
chn,2008,lower_middle_income
chn,2009,lower_middle_income
chn,2010,upper_middle_income
chn,2011,upper_middle_income
chn,2012,upper_middle_income
chn,2013,upper_middle_income
chn,2014,upper_middle_income
chn,2015,upper_middle_income
chn,2016,upper_middle_income
chn,2017,upper_middle_income
chn,2018,upper_middle_income
chn,2019,upper_middle_income
civ,1987,lower_middle_income
civ,1988,lower_middle_income
civ,1989,lower_middle_income
civ,1990,lower_middle_income
civ,1991,lower_middle_income
civ,1992,lower_middle_income
civ,1993,low_income
civ,1994,low_income
civ,1995,low_income
civ,1996,low_income
civ,1997,low_income
civ,1998,low_income
civ,1999,low_income
civ,2000,low_income
civ,2001,low_income
civ,2002,low_income
civ,2003,low_income
civ,2004,low_income
civ,2005,low_income
civ,2006,low_income
civ,2007,low_income
civ,2008,lower_middle_income
civ,2009,lower_middle_income
civ,2010,lower_middle_income
civ,2011,lower_middle_income
civ,2012,lower_middle_income
civ,2013,lower_middle_income
civ,2014,lower_middle_income
civ,2015,lower_middle_income
civ,2016,lower_middle_income
civ,2017,lower_middle_income
civ,2018,lower_middle_income
civ,2019,lower_middle_income
cmr,1987,lower_middle_income
cmr,1988,lower_middle_income
cmr,1989,lower_middle_income
cmr,1990,lower_middle_income
cmr,1991,lower_middle_income
cmr,1992,lower_middle_income
cmr,1993,lower_middle_income
cmr,1994,low_income
cmr,1995,low_income
cmr,1996,low_income
cmr,1997,low_income
cmr,1998,low_income
cmr,1999,low_income
cmr,2000,low_income
cmr,2001,low_income
cmr,2002,low_income
cmr,2003,low_income
cmr,2004,low_income
cmr,2005,lower_middle_income
cmr,2006,lower_middle_income
cmr,2007,lower_middle_income
cmr,2008,lower_middle_income
cmr,2009,lower_middle_income
cmr,2010,lower_middle_income
cmr,2011,lower_middle_income
cmr,2012,lower_middle_income
cmr,2013,lower_middle_income
cmr,2014,lower_middle_income
cmr,2015,lower_middle_income
cmr,2016,lower_middle_income
cmr,2017,lower_middle_income
cmr,2018,lower_middle_income
cmr,2019,lower_middle_income
cod,1987,low_income
cod,1988,low_income
cod,1989,low_income
cod,1990,low_income
cod,1991,low_income
cod,1992,low_income
cod,1993,low_income
cod,1994,low_income
cod,1995,low_income
cod,1996,low_income
cod,1997,low_income
cod,1998,low_income
cod,1999,low_income
cod,2000,low_income
cod,2001,low_income
cod,2002,low_income
cod,2003,low_income
cod,2004,low_income
cod,2005,low_income
cod,2006,low_income
cod,2007,low_income
cod,2008,low_income
cod,2009,low_income
cod,2010,low_income
cod,2011,low_income
cod,2012,low_income
cod,2013,low_income
cod,2014,low_income
cod,2015,low_income
cod,2016,low_income
cod,2017,low_income
cod,2018,low_income
cod,2019,low_income
cog,1987,lower_middle_income
cog,1988,lower_middle_income
cog,1989,lower_middle_income
cog,1990,lower_middle_income
cog,1991,lower_middle_income
cog,1992,lower_middle_income
cog,1993,lower_middle_income
cog,1994,low_income
cog,1995,low_income
cog,1996,low_income
cog,1997,low_income
cog,1998,low_income
cog,1999,low_income
cog,2000,low_income
cog,2001,low_income
cog,2002,low_income
cog,2003,low_income
cog,2004,low_income
cog,2005,lower_middle_income
cog,2006,lower_middle_income
cog,2007,lower_middle_income
cog,2008,lower_middle_income
cog,2009,lower_middle_income
cog,2010,lower_middle_income
cog,2011,lower_middle_income
cog,2012,lower_middle_income
cog,2013,lower_middle_income
cog,2014,lower_middle_income
cog,2015,lower_middle_income
cog,2016,lower_middle_income
cog,2017,lower_middle_income
cog,2018,lower_middle_income
cog,2019,lower_middle_income
col,1987,lower_middle_income
col,1988,lower_middle_income
col,1989,lower_middle_income
col,1990,lower_middle_income
col,1991,lower_middle_income
col,1992,lower_middle_income
col,1993,lower_middle_income
col,1994,lower_middle_income
col,1995,lower_middle_income
col,1996,lower_middle_income
col,1997,lower_middle_income
col,1998,lower_middle_income
col,1999,lower_middle_income
col,2000,lower_middle_income
col,2001,lower_middle_income
col,2002,lower_middle_income
col,2003,lower_middle_income
col,2004,lower_middle_income
col,2005,lower_middle_income
col,2006,lower_middle_income
col,2007,lower_middle_income
col,2008,upper_middle_income
col,2009,upper_middle_income
col,2010,upper_middle_income
col,2011,upper_middle_income
col,2012,upper_middle_income
col,2013,upper_middle_income
col,2014,upper_middle_income
col,2015,upper_middle_income
col,2016,upper_middle_income
col,2017,upper_middle_income
col,2018,upper_middle_income
col,2019,upper_middle_income
com,1987,low_income
com,1988,low_income
com,1989,low_income
com,1990,low_income
com,1991,low_income
com,1992,low_income
com,1993,low_income
com,1994,low_income
com,1995,low_income
com,1996,low_income
com,1997,low_income
com,1998,low_income
com,1999,low_income
com,2000,low_income
com,2001,low_income
com,2002,low_income
com,2003,low_income
com,2004,low_income
com,2005,low_income
com,2006,low_income
com,2007,low_income
com,2008,low_income
com,2009,low_income
com,2010,low_income
com,2011,low_income
com,2012,low_income
com,2013,low_income
com,2014,low_income
com,2015,low_income
com,2016,low_income
com,2017,low_income
com,2018,lower_middle_income
com,2019,lower_middle_income
cpv,1988,lower_middle_income
cpv,1989,lower_middle_income
cpv,1990,lower_middle_income
cpv,1991,lower_middle_income
cpv,1992,lower_middle_income
cpv,1993,lower_middle_income
cpv,1994,lower_middle_income
cpv,1995,lower_middle_income
cpv,1996,lower_middle_income
cpv,1997,lower_middle_income
cpv,1998,lower_middle_income
cpv,1999,lower_middle_income
cpv,2000,lower_middle_income
cpv,2001,lower_middle_income
cpv,2002,lower_middle_income
cpv,2003,lower_middle_income
cpv,2004,lower_middle_income
cpv,2005,lower_middle_income
cpv,2006,lower_middle_income
cpv,2007,lower_middle_income
cpv,2008,lower_middle_income
cpv,2009,lower_middle_income
cpv,2010,lower_middle_income
cpv,2011,lower_middle_income
cpv,2012,lower_middle_income
cpv,2013,lower_middle_income
cpv,2014,lower_middle_income
cpv,2015,lower_middle_income
cpv,2016,lower_middle_income
cpv,2017,lower_middle_income
cpv,2018,lower_middle_income
cpv,2019,lower_middle_income
cri,1987,lower_middle_income
cri,1988,lower_middle_income
cri,1989,lower_middle_income
cri,1990,lower_middle_income
cri,1991,lower_middle_income
cri,1992,lower_middle_income
cri,1993,lower_middle_income
cri,1994,lower_middle_income
cri,1995,lower_middle_income
cri,1996,lower_middle_income
cri,1997,lower_middle_income
cri,1998,lower_middle_income
cri,1999,lower_middle_income
cri,2000,upper_middle_income
cri,2001,upper_middle_income
cri,2002,upper_middle_income
cri,2003,upper_middle_income
cri,2004,upper_middle_income
cri,2005,upper_middle_income
cri,2006,upper_middle_income
cri,2007,upper_middle_income
cri,2008,upper_middle_income
cri,2009,upper_middle_income
cri,2010,upper_middle_income
cri,2011,upper_middle_income
cri,2012,upper_middle_income
cri,2013,upper_middle_income
cri,2014,upper_middle_income
cri,2015,upper_middle_income
cri,2016,upper_middle_income
cri,2017,upper_middle_income
cri,2018,upper_middle_income
cri,2019,upper_middle_income
cub,1990,lower_middle_income
cub,1991,lower_middle_income
cub,1992,lower_middle_income
cub,1993,lower_middle_income
cub,1994,lower_middle_income
cub,1995,lower_middle_income
cub,1996,lower_middle_income
cub,1997,lower_middle_income
cub,1998,lower_middle_income
cub,1999,lower_middle_income
cub,2000,lower_middle_income
cub,2001,lower_middle_income
cub,2002,lower_middle_income
cub,2003,lower_middle_income
cub,2004,lower_middle_income
cub,2005,lower_middle_income
cub,2006,lower_middle_income
cub,2007,upper_middle_income
cub,2008,upper_middle_income
cub,2009,upper_middle_income
cub,2010,upper_middle_income
cub,2011,upper_middle_income
cub,2012,upper_middle_income
cub,2013,upper_middle_income
cub,2014,upper_middle_income
cub,2015,upper_middle_income
cub,2016,upper_middle_income
cub,2017,upper_middle_income
cub,2018,upper_middle_income
cub,2019,upper_middle_income
cym,1993,high_income
cym,1994,high_income
cym,1995,high_income
cym,1996,high_income
cym,1997,high_income
cym,1998,high_income
cym,1999,high_income
cym,2000,high_income
cym,2001,high_income
cym,2002,high_income
cym,2003,high_income
cym,2004,high_income
cym,2005,high_income
cym,2006,high_income
cym,2007,high_income
cym,2008,high_income
cym,2009,high_income
cym,2010,high_income
cym,2011,high_income
cym,2012,high_income
cym,2013,high_income
cym,2014,high_income
cym,2015,high_income
cym,2016,high_income
cym,2017,high_income
cym,2018,high_income
cym,2019,high_income
cyp,1987,upper_middle_income
cyp,1988,high_income
cyp,1989,high_income
cyp,1990,high_income
cyp,1991,high_income
cyp,1992,high_income
cyp,1993,high_income
cyp,1994,high_income
cyp,1995,high_income
cyp,1996,high_income
cyp,1997,high_income
cyp,1998,high_income
cyp,1999,high_income
cyp,2000,high_income
cyp,2001,high_income
cyp,2002,high_income
cyp,2003,high_income
cyp,2004,high_income
cyp,2005,high_income
cyp,2006,high_income
cyp,2007,high_income
cyp,2008,high_income
cyp,2009,high_income
cyp,2010,high_income
cyp,2011,high_income
cyp,2012,high_income
cyp,2013,high_income
cyp,2014,high_income
cyp,2015,high_income
cyp,2016,high_income
cyp,2017,high_income
cyp,2018,high_income
cyp,2019,high_income
cze,1992,lower_middle_income
cze,1993,lower_middle_income
cze,1994,upper_middle_income
cze,1995,upper_middle_income
cze,1996,upper_middle_income
cze,1997,upper_middle_income
cze,1998,upper_middle_income
cze,1999,upper_middle_income
cze,2000,upper_middle_income
cze,2001,upper_middle_income
cze,2002,upper_middle_income
cze,2003,upper_middle_income
cze,2004,upper_middle_income
cze,2005,upper_middle_income
cze,2006,high_income
cze,2007,high_income
cze,2008,high_income
cze,2009,high_income
cze,2010,high_income
cze,2011,high_income
cze,2012,high_income
cze,2013,high_income
cze,2014,high_income
cze,2015,high_income
cze,2016,high_income
cze,2017,high_income
cze,2018,high_income
cze,2019,high_income
deu,1987,high_income
deu,1988,high_income
deu,1989,high_income
deu,1990,high_income
deu,1991,high_income
deu,1992,high_income
deu,1993,high_income
deu,1994,high_income
deu,1995,high_income
deu,1996,high_income
deu,1997,high_income
deu,1998,high_income
deu,1999,high_income
deu,2000,high_income
deu,2001,high_income
deu,2002,high_income
deu,2003,high_income
deu,2004,high_income
deu,2005,high_income
deu,2006,high_income
deu,2007,high_income
deu,2008,high_income
deu,2009,high_income
deu,2010,high_income
deu,2011,high_income
deu,2012,high_income
deu,2013,high_income
deu,2014,high_income
deu,2015,high_income
deu,2016,high_income
deu,2017,high_income
deu,2018,high_income
deu,2019,high_income
dji,1990,lower_middle_income
dji,1991,lower_middle_income
dji,1992,lower_middle_income
dji,1993,lower_middle_income
dji,1994,lower_middle_income
dji,1995,lower_middle_income
dji,1996,lower_middle_income
dji,1997,lower_middle_income
dji,1998,lower_middle_income
dji,1999,lower_middle_income
dji,2000,lower_middle_income
dji,2001,lower_middle_income
dji,2002,lower_middle_income
dji,2003,lower_middle_income
dji,2004,lower_middle_income
dji,2005,lower_middle_income
dji,2006,lower_middle_income
dji,2007,lower_middle_income
dji,2008,lower_middle_income
dji,2009,lower_middle_income
dji,2010,lower_middle_income
dji,2011,lower_middle_income
dji,2012,lower_middle_income
dji,2013,lower_middle_income
dji,2014,lower_middle_income
dji,2015,lower_middle_income
dji,2016,lower_middle_income
dji,2017,lower_middle_income
dji,2018,lower_middle_income
dji,2019,lower_middle_income
dma,1987,lower_middle_income
dma,1988,lower_middle_income
dma,1989,lower_middle_income
dma,1990,lower_middle_income
dma,1991,lower_middle_income
dma,1992,lower_middle_income
dma,1993,lower_middle_income
dma,1994,lower_middle_income
dma,1995,lower_middle_income
dma,1996,lower_middle_income
dma,1997,lower_middle_income
dma,1998,lower_middle_income
dma,1999,upper_middle_income
dma,2000,upper_middle_income
dma,2001,upper_middle_income
dma,2002,upper_middle_income
dma,2003,upper_middle_income
dma,2004,upper_middle_income
dma,2005,upper_middle_income
dma,2006,upper_middle_income
dma,2007,upper_middle_income
dma,2008,upper_middle_income
dma,2009,upper_middle_income
dma,2010,upper_middle_income
dma,2011,upper_middle_income
dma,2012,upper_middle_income
dma,2013,upper_middle_income
dma,2014,upper_middle_income
dma,2015,upper_middle_income
dma,2016,upper_middle_income
dma,2017,upper_middle_income
dma,2018,upper_middle_income
dma,2019,upper_middle_income
dnk,1987,high_income
dnk,1988,high_income
dnk,1989,high_income
dnk,1990,high_income
dnk,1991,high_income
dnk,1992,high_income
dnk,1993,high_income
dnk,1994,high_income
dnk,1995,high_income
dnk,1996,high_income
dnk,1997,high_income
dnk,1998,high_income
dnk,1999,high_income
dnk,2000,high_income
dnk,2001,high_income
dnk,2002,high_income
dnk,2003,high_income
dnk,2004,high_income
dnk,2005,high_income
dnk,2006,high_income
dnk,2007,high_income
dnk,2008,high_income
dnk,2009,high_income
dnk,2010,high_income
dnk,2011,high_income
dnk,2012,high_income
dnk,2013,high_income
dnk,2014,high_income
dnk,2015,high_income
dnk,2016,high_income
dnk,2017,high_income
dnk,2018,high_income
dnk,2019,high_income
dom,1987,lower_middle_income
dom,1988,lower_middle_income
dom,1989,lower_middle_income
dom,1990,lower_middle_income
dom,1991,lower_middle_income
dom,1992,lower_middle_income
dom,1993,lower_middle_income
dom,1994,lower_middle_income
dom,1995,lower_middle_income
dom,1996,lower_middle_income
dom,1997,lower_middle_income
dom,1998,lower_middle_income
dom,1999,lower_middle_income
dom,2000,lower_middle_income
dom,2001,lower_middle_income
dom,2002,lower_middle_income
dom,2003,lower_middle_income
dom,2004,lower_middle_income
dom,2005,lower_middle_income
dom,2006,lower_middle_income
dom,2007,lower_middle_income
dom,2008,upper_middle_income
dom,2009,upper_middle_income
dom,2010,upper_middle_income
dom,2011,upper_middle_income
dom,2012,upper_middle_income
dom,2013,upper_middle_income
dom,2014,upper_middle_income
dom,2015,upper_middle_income
dom,2016,upper_middle_income
dom,2017,upper_middle_income
dom,2018,upper_middle_income
dom,2019,upper_middle_income
dza,1987,upper_middle_income
dza,1988,upper_middle_income
dza,1989,lower_middle_income
dza,1990,lower_middle_income
dza,1991,lower_middle_income
dza,1992,lower_middle_income
dza,1993,lower_middle_income
dza,1994,lower_middle_income
dza,1995,lower_middle_income
dza,1996,lower_middle_income
dza,1997,lower_middle_income
dza,1998,lower_middle_income
dza,1999,lower_middle_income
dza,2000,lower_middle_income
dza,2001,lower_middle_income
dza,2002,lower_middle_income
dza,2003,lower_middle_income
dza,2004,lower_middle_income
dza,2005,lower_middle_income
dza,2006,lower_middle_income
dza,2007,lower_middle_income
dza,2008,upper_middle_income
dza,2009,upper_middle_income
dza,2010,upper_middle_income
dza,2011,upper_middle_income
dza,2012,upper_middle_income
dza,2013,upper_middle_income
dza,2014,upper_middle_income
dza,2015,upper_middle_income
dza,2016,upper_middle_income
dza,2017,upper_middle_income
dza,2018,upper_middle_income
dza,2019,lower_middle_income
ecu,1987,lower_middle_income
ecu,1988,lower_middle_income
ecu,1989,lower_middle_income
ecu,1990,lower_middle_income
ecu,1991,lower_middle_income
ecu,1992,lower_middle_income
ecu,1993,lower_middle_income
ecu,1994,lower_middle_income
ecu,1995,lower_middle_income
ecu,1996,lower_middle_income
ecu,1997,lower_middle_income
ecu,1998,lower_middle_income
ecu,1999,lower_middle_income
ecu,2000,lower_middle_income
ecu,2001,lower_middle_income
ecu,2002,lower_middle_income
ecu,2003,lower_middle_income
ecu,2004,lower_middle_income
ecu,2005,lower_middle_income
ecu,2006,lower_middle_income
ecu,2007,lower_middle_income
ecu,2008,lower_middle_income
ecu,2009,lower_middle_income
ecu,2010,upper_middle_income
ecu,2011,upper_middle_income
ecu,2012,upper_middle_income
ecu,2013,upper_middle_income
ecu,2014,upper_middle_income
ecu,2015,upper_middle_income
ecu,2016,upper_middle_income
ecu,2017,upper_middle_income
ecu,2018,upper_middle_income
ecu,2019,upper_middle_income
egy,1987,lower_middle_income
egy,1988,lower_middle_income
egy,1989,lower_middle_income
egy,1990,low_income
egy,1991,low_income
egy,1992,low_income
egy,1993,low_income
egy,1994,low_income
egy,1995,lower_middle_income
egy,1996,lower_middle_income
egy,1997,lower_middle_income
egy,1998,lower_middle_income
egy,1999,lower_middle_income
egy,2000,lower_middle_income
egy,2001,lower_middle_income
egy,2002,lower_middle_income
egy,2003,lower_middle_income
egy,2004,lower_middle_income
egy,2005,lower_middle_income
egy,2006,lower_middle_income
egy,2007,lower_middle_income
egy,2008,lower_middle_income
egy,2009,lower_middle_income
egy,2010,lower_middle_income
egy,2011,lower_middle_income
egy,2012,lower_middle_income
egy,2013,lower_middle_income
egy,2014,lower_middle_income
egy,2015,lower_middle_income
egy,2016,lower_middle_income
egy,2017,lower_middle_income
egy,2018,lower_middle_income
egy,2019,lower_middle_income
eri,1992,low_income
eri,1993,low_income
eri,1994,low_income
eri,1995,low_income
eri,1996,low_income
eri,1997,low_income
eri,1998,low_income
eri,1999,low_income
eri,2000,low_income
eri,2001,low_income
eri,2002,low_income
eri,2003,low_income
eri,2004,low_income
eri,2005,low_income
eri,2006,low_income
eri,2007,low_income
eri,2008,low_income
eri,2009,low_income
eri,2010,low_income
eri,2011,low_income
eri,2012,low_income
eri,2013,low_income
eri,2014,low_income
eri,2015,low_income
eri,2016,low_income
eri,2017,low_income
eri,2018,low_income
eri,2019,low_income
esp,1987,high_income
esp,1988,high_income
esp,1989,high_income
esp,1990,high_income
esp,1991,high_income
esp,1992,high_income
esp,1993,high_income
esp,1994,high_income
esp,1995,high_income
esp,1996,high_income
esp,1997,high_income
esp,1998,high_income
esp,1999,high_income
esp,2000,high_income
esp,2001,high_income
esp,2002,high_income
esp,2003,high_income
esp,2004,high_income
esp,2005,high_income
esp,2006,high_income
esp,2007,high_income
esp,2008,high_income
esp,2009,high_income
esp,2010,high_income
esp,2011,high_income
esp,2012,high_income
esp,2013,high_income
esp,2014,high_income
esp,2015,high_income
esp,2016,high_income
esp,2017,high_income
esp,2018,high_income
esp,2019,high_income
est,1991,upper_middle_income
est,1992,upper_middle_income
est,1993,upper_middle_income
est,1994,lower_middle_income
est,1995,lower_middle_income
est,1996,lower_middle_income
est,1997,upper_middle_income
est,1998,upper_middle_income
est,1999,upper_middle_income
est,2000,upper_middle_income
est,2001,upper_middle_income
est,2002,upper_middle_income
est,2003,upper_middle_income
est,2004,upper_middle_income
est,2005,upper_middle_income
est,2006,high_income
est,2007,high_income
est,2008,high_income
est,2009,high_income
est,2010,high_income
est,2011,high_income
est,2012,high_income
est,2013,high_income
est,2014,high_income
est,2015,high_income
est,2016,high_income
est,2017,high_income
est,2018,high_income
est,2019,high_income
eth,1987,low_income
eth,1988,low_income
eth,1989,low_income
eth,1990,low_income
eth,1991,low_income
eth,1992,low_income
eth,1993,low_income
eth,1994,low_income
eth,1995,low_income
eth,1996,low_income
eth,1997,low_income
eth,1998,low_income
eth,1999,low_income
eth,2000,low_income
eth,2001,low_income
eth,2002,low_income
eth,2003,low_income
eth,2004,low_income
eth,2005,low_income
eth,2006,low_income
eth,2007,low_income
eth,2008,low_income
eth,2009,low_income
eth,2010,low_income
eth,2011,low_income
eth,2012,low_income
eth,2013,low_income
eth,2014,low_income
eth,2015,low_income
eth,2016,low_income
eth,2017,low_income
eth,2018,low_income
eth,2019,low_income
fin,1987,high_income
fin,1988,high_income
fin,1989,high_income
fin,1990,high_income
fin,1991,high_income
fin,1992,high_income
fin,1993,high_income
fin,1994,high_income
fin,1995,high_income
fin,1996,high_income
fin,1997,high_income
fin,1998,high_income
fin,1999,high_income
fin,2000,high_income
fin,2001,high_income
fin,2002,high_income
fin,2003,high_income
fin,2004,high_income
fin,2005,high_income
fin,2006,high_income
fin,2007,high_income
fin,2008,high_income
fin,2009,high_income
fin,2010,high_income
fin,2011,high_income
fin,2012,high_income
fin,2013,high_income
fin,2014,high_income
fin,2015,high_income
fin,2016,high_income
fin,2017,high_income
fin,2018,high_income
fin,2019,high_income
fji,1987,lower_middle_income
fji,1988,lower_middle_income
fji,1989,lower_middle_income
fji,1990,lower_middle_income
fji,1991,lower_middle_income
fji,1992,lower_middle_income
fji,1993,lower_middle_income
fji,1994,lower_middle_income
fji,1995,lower_middle_income
fji,1996,lower_middle_income
fji,1997,lower_middle_income
fji,1998,lower_middle_income
fji,1999,lower_middle_income
fji,2000,lower_middle_income
fji,2001,lower_middle_income
fji,2002,lower_middle_income
fji,2003,lower_middle_income
fji,2004,lower_middle_income
fji,2005,lower_middle_income
fji,2006,lower_middle_income
fji,2007,upper_middle_income
fji,2008,upper_middle_income
fji,2009,upper_middle_income
fji,2010,lower_middle_income
fji,2011,lower_middle_income
fji,2012,upper_middle_income
fji,2013,upper_middle_income
fji,2014,upper_middle_income
fji,2015,upper_middle_income
fji,2016,upper_middle_income
fji,2017,upper_middle_income
fji,2018,upper_middle_income
fji,2019,upper_middle_income
fra,1987,high_income
fra,1988,high_income
fra,1989,high_income
fra,1990,high_income
fra,1991,high_income
fra,1992,high_income
fra,1993,high_income
fra,1994,high_income
fra,1995,high_income
fra,1996,high_income
fra,1997,high_income
fra,1998,high_income
fra,1999,high_income
fra,2000,high_income
fra,2001,high_income
fra,2002,high_income
fra,2003,high_income
fra,2004,high_income
fra,2005,high_income
fra,2006,high_income
fra,2007,high_income
fra,2008,high_income
fra,2009,high_income
fra,2010,high_income
fra,2011,high_income
fra,2012,high_income
fra,2013,high_income
fra,2014,high_income
fra,2015,high_income
fra,2016,high_income
fra,2017,high_income
fra,2018,high_income
fra,2019,high_income
fro,1987,high_income
fro,1988,high_income
fro,1989,high_income
fro,1990,high_income
fro,1991,high_income
fro,1992,high_income
fro,1993,high_income
fro,1994,high_income
fro,1995,high_income
fro,1996,high_income
fro,1997,high_income
fro,1998,high_income
fro,1999,high_income
fro,2000,high_income
fro,2001,high_income
fro,2002,high_income
fro,2003,high_income
fro,2004,high_income
fro,2005,high_income
fro,2006,high_income
fro,2007,high_income
fro,2008,high_income
fro,2009,high_income
fro,2010,high_income
fro,2011,high_income
fro,2012,high_income
fro,2013,high_income
fro,2014,high_income
fro,2015,high_income
fro,2016,high_income
fro,2017,high_income
fro,2018,high_income
fro,2019,high_income
fsm,1991,lower_middle_income
fsm,1992,lower_middle_income
fsm,1993,lower_middle_income
fsm,1994,lower_middle_income
fsm,1995,lower_middle_income
fsm,1996,lower_middle_income
fsm,1997,lower_middle_income
fsm,1998,lower_middle_income
fsm,1999,lower_middle_income
fsm,2000,lower_middle_income
fsm,2001,lower_middle_income
fsm,2002,lower_middle_income
fsm,2003,lower_middle_income
fsm,2004,lower_middle_income
fsm,2005,lower_middle_income
fsm,2006,lower_middle_income
fsm,2007,lower_middle_income
fsm,2008,lower_middle_income
fsm,2009,lower_middle_income
fsm,2010,lower_middle_income
fsm,2011,lower_middle_income
fsm,2012,lower_middle_income
fsm,2013,lower_middle_income
fsm,2014,lower_middle_income
fsm,2015,lower_middle_income
fsm,2016,lower_middle_income
fsm,2017,lower_middle_income
fsm,2018,lower_middle_income
fsm,2019,lower_middle_income
gab,1987,upper_middle_income
gab,1988,upper_middle_income
gab,1989,upper_middle_income
gab,1990,upper_middle_income
gab,1991,upper_middle_income
gab,1992,upper_middle_income
gab,1993,upper_middle_income
gab,1994,upper_middle_income
gab,1995,upper_middle_income
gab,1996,upper_middle_income
gab,1997,upper_middle_income
gab,1998,upper_middle_income
gab,1999,upper_middle_income
gab,2000,upper_middle_income
gab,2001,upper_middle_income
gab,2002,upper_middle_income
gab,2003,upper_middle_income
gab,2004,upper_middle_income
gab,2005,upper_middle_income
gab,2006,upper_middle_income
gab,2007,upper_middle_income
gab,2008,upper_middle_income
gab,2009,upper_middle_income
gab,2010,upper_middle_income
gab,2011,upper_middle_income
gab,2012,upper_middle_income
gab,2013,upper_middle_income
gab,2014,upper_middle_income
gab,2015,upper_middle_income
gab,2016,upper_middle_income
gab,2017,upper_middle_income
gab,2018,upper_middle_income
gab,2019,upper_middle_income
gbm,1987,high_income
gbm,1988,high_income
gbm,1989,high_income
gbm,1990,upper_middle_income
gbm,1991,upper_middle_income
gbm,1992,upper_middle_income
gbm,1993,upper_middle_income
gbm,1994,upper_middle_income
gbm,1995,upper_middle_income
gbm,1996,upper_middle_income
gbm,1997,upper_middle_income
gbm,1998,upper_middle_income
gbm,1999,upper_middle_income
gbm,2000,upper_middle_income
gbm,2001,upper_middle_income
gbm,2002,high_income
gbm,2003,high_income
gbm,2004,high_income
gbm,2005,high_income
gbm,2006,high_income
gbm,2007,high_income
gbm,2008,high_income
gbm,2009,high_income
gbm,2010,high_income
gbm,2011,high_income
gbm,2012,high_income
gbm,2013,high_income
gbm,2014,high_income
gbm,2015,high_income
gbm,2016,high_income
gbm,2017,high_income
gbm,2018,high_income
gbm,2019,high_income
gbr,1987,high_income
gbr,1988,high_income
gbr,1989,high_income
gbr,1990,high_income
gbr,1991,high_income
gbr,1992,high_income
gbr,1993,high_income
gbr,1994,high_income
gbr,1995,high_income
gbr,1996,high_income
gbr,1997,high_income
gbr,1998,high_income
gbr,1999,high_income
gbr,2000,high_income
gbr,2001,high_income
gbr,2002,high_income
gbr,2003,high_income
gbr,2004,high_income
gbr,2005,high_income
gbr,2006,high_income
gbr,2007,high_income
gbr,2008,high_income
gbr,2009,high_income
gbr,2010,high_income
gbr,2011,high_income
gbr,2012,high_income
gbr,2013,high_income
gbr,2014,high_income
gbr,2015,high_income
gbr,2016,high_income
gbr,2017,high_income
gbr,2018,high_income
gbr,2019,high_income
geo,1991,lower_middle_income
geo,1992,lower_middle_income
geo,1993,low_income
geo,1994,low_income
geo,1995,low_income
geo,1996,lower_middle_income
geo,1997,lower_middle_income
geo,1998,lower_middle_income
geo,1999,low_income
geo,2000,low_income
geo,2001,low_income
geo,2002,low_income
geo,2003,lower_middle_income
geo,2004,lower_middle_income
geo,2005,lower_middle_income
geo,2006,lower_middle_income
geo,2007,lower_middle_income
geo,2008,lower_middle_income
geo,2009,lower_middle_income
geo,2010,lower_middle_income
geo,2011,lower_middle_income
geo,2012,lower_middle_income
geo,2013,lower_middle_income
geo,2014,lower_middle_income
geo,2015,upper_middle_income
geo,2016,lower_middle_income
geo,2017,lower_middle_income
geo,2018,upper_middle_income
geo,2019,upper_middle_income
gha,1987,low_income
gha,1988,low_income
gha,1989,low_income
gha,1990,low_income
gha,1991,low_income
gha,1992,low_income
gha,1993,low_income
gha,1994,low_income
gha,1995,low_income
gha,1996,low_income
gha,1997,low_income
gha,1998,low_income
gha,1999,low_income
gha,2000,low_income
gha,2001,low_income
gha,2002,low_income
gha,2003,low_income
gha,2004,low_income
gha,2005,low_income
gha,2006,low_income
gha,2007,low_income
gha,2008,low_income
gha,2009,low_income
gha,2010,lower_middle_income
gha,2011,lower_middle_income
gha,2012,lower_middle_income
gha,2013,lower_middle_income
gha,2014,lower_middle_income
gha,2015,lower_middle_income
gha,2016,lower_middle_income
gha,2017,lower_middle_income
gha,2018,lower_middle_income
gha,2019,lower_middle_income
gib,1987,upper_middle_income
gib,1988,upper_middle_income
gib,1989,upper_middle_income
gib,1990,upper_middle_income
gib,1991,upper_middle_income
gib,1992,upper_middle_income
gib,1993,upper_middle_income
gib,2009,high_income
gib,2010,high_income
gib,2015,high_income
gib,2016,high_income
gib,2017,high_income
gib,2018,high_income
gib,2019,high_income
gin,1987,low_income
gin,1988,low_income
gin,1989,low_income
gin,1990,low_income
gin,1991,low_income
gin,1992,low_income
gin,1993,low_income
gin,1994,low_income
gin,1995,low_income
gin,1996,low_income
gin,1997,low_income
gin,1998,low_income
gin,1999,low_income
gin,2000,low_income
gin,2001,low_income
gin,2002,low_income
gin,2003,low_income
gin,2004,low_income
gin,2005,low_income
gin,2006,low_income
