geo,time,ny_gdp_defl_kd_zg_ad
com,1994,9.41692
com,1995,8.32097
com,1996,3.1987
com,1997,0.92437
com,1998,1.34665
com,1999,5.81136
com,2000,3.42645
com,2001,8.62998
com,2002,4.17066
com,2003,5.11183
com,2004,3.38836
com,2005,0.31588
com,2006,3.11076
com,2007,3.54492
com,2008,3.10922
com,2009,1.0258
com,2010,1.65344
com,2011,3.08891
com,2012,4.23829
com,2013,1.71941
com,2014,0.84161
com,2015,-0.49216
com,2016,1.71476
com,2017,0.40255
com,2018,1.8356
com,2019,4.00017
com,2020,1.66255
cpv,1990,2.34531
cpv,1991,4.79242
cpv,1992,-4.11584
cpv,1993,49.35409
cpv,1994,-29.17246
cpv,1995,-1.5469
cpv,1996,5.7669
cpv,1997,-0.83529
cpv,1998,-0.33599
cpv,1999,7.61208
cpv,2000,-1.20093
cpv,2001,5.15534
cpv,2002,-0.36321
cpv,2003,4.9211
cpv,2004,-6.33255
cpv,2005,-1.79488
cpv,2006,4.63977
cpv,2007,1.36537
cpv,2008,3.54593
cpv,2009,2.17462
cpv,2010,0.50509
cpv,2011,2.67641
cpv,2012,0.553
cpv,2013,1.42841
cpv,2014,-0.14677
cpv,2015,1.73627
cpv,2016,-0.23169
cpv,2017,0.68515
cpv,2018,1.52383
cpv,2019,0.56298
cpv,2020,-0.86209
cri,1990,18.5479
cri,1991,64.77469
cri,1992,19.72885
cri,1993,10.43557
cri,1994,15.67048
cri,1995,21.23624
cri,1996,15.07507
cri,1997,14.67989
cri,1998,11.93819
cri,1999,11.02947
cri,2000,9.38971
cri,2001,9.72094
cri,2002,9.78689
cri,2003,10.64824
cri,2004,13.35035
cri,2005,13.01333
cri,2006,12.98431
cri,2007,10.51679
cri,2008,11.42379
cri,2009,9.70133
cri,2010,6.62884
cri,2011,4.59323
cri,2012,4.73363
cri,2013,4.59021
cri,2014,6.20692
cri,2015,3.95522
cri,2016,1.95876
cri,2017,2.85888
cri,2018,2.19248
cri,2019,2.17862
cri,2020,0.20443
cub,1990,5.26127
cub,1991,-7.38784
cub,1992,3.74572
cub,1993,18.97549
cub,1994,26.28203
cub,1995,10.50867
cub,1996,-2.67162
cub,1997,-1.35259
cub,1998,1.29911
cub,1999,3.7891
cub,2000,1.74116
cub,2001,0.45494
cub,2002,4.53318
cub,2003,2.97351
cub,2004,0.60598
cub,2005,0.38008
cub,2006,10.36556
cub,2007,3.58978
cub,2008,-0.34453
cub,2009,0.63418
cub,2010,1.20205
cub,2011,4.32377
cub,2012,2.91406
cub,2013,2.65783
cub,2014,3.46325
cub,2015,3.4396
cub,2016,4.32669
cub,2017,4.11519
cub,2018,1.03134
cub,2019,3.547
cub,2020,16.55476
cym,2007,3.07285
cym,2008,3.04773
cym,2009,0.61038
cym,2010,-0.20641
cym,2011,-0.46045
cym,2012,1.26141
cym,2013,1.3782
cym,2014,0.88673
cym,2015,0.3419
cym,2016,1.00009
cym,2017,1.9868
cym,2018,2.59065
cym,2019,3.52912
cym,2020,0.99975
cyp,1990,5.43312
cyp,1991,3.88801
cyp,1992,6.04138
cyp,1993,4.80313
cyp,1994,5.27098
cyp,1995,13.59781
cyp,1996,2.64101
cyp,1997,2.23691
cyp,1998,1.96568
cyp,1999,2.30199
cyp,2000,2.74341
cyp,2001,3.6603
cyp,2002,0.29641
cyp,2003,5.38767
cyp,2004,2.70927
cyp,2005,2.0195
cyp,2006,3.08623
cyp,2007,4.13821
cyp,2008,4.73484
cyp,2009,0.26312
cyp,2010,1.88028
cyp,2011,1.61711
cyp,2012,1.67527
cyp,2013,-0.9459
cyp,2014,-1.33378
cyp,2015,-0.75405
cyp,2016,-0.57226
cyp,2017,1.03844
cyp,2018,1.00387
cyp,2019,1.1229
cyp,2020,-1.18487
cze,1991,36.19239
cze,1992,12.35726
cze,1993,21.0088
cze,1994,12.34197
cze,1995,8.82112
cze,1996,9.90509
cze,1997,8.31151
cze,1998,9.80796
cze,1999,3.0418
cze,2000,1.84213
cze,2001,4.88928
cze,2002,2.72435
cze,2003,1.29272
cze,2004,4.04905
cze,2005,0.09494
cze,2006,0.65411
cze,2007,3.54038
cze,2008,2.00958
cze,2009,2.58782
cze,2010,-1.42531
cze,2011,-0.02057
cze,2012,1.45092
cze,2013,1.3647
cze,2014,2.57854
cze,2015,0.99228
cze,2016,1.14145
cze,2017,1.30694
cze,2018,2.56809
cze,2019,3.88977
cze,2020,4.39539
deu,1990,3.39664
deu,1991,3.08508
deu,1992,5.3062
deu,1993,3.88366
deu,1994,2.05161
deu,1995,1.98132
deu,1996,0.60228
deu,1997,0.27282
deu,1998,0.68847
deu,1999,0.34314
deu,2000,-0.48939
deu,2001,1.30499
deu,2002,1.37813
deu,2003,1.32125
deu,2004,1.1156
deu,2005,0.40521
deu,2006,0.39728
deu,2007,1.77027
deu,2008,0.90933
deu,2009,1.84189
deu,2010,0.64528
deu,2011,1.06948
deu,2012,1.49649
deu,2013,1.95939
deu,2014,1.87794
deu,2015,1.85368
deu,2016,1.32775
deu,2017,1.50374
deu,2018,1.97472
deu,2019,2.05506
deu,2020,1.59682
dji,2014,1.2623
dji,2015,1.89305
dji,2016,0.44709
dji,2017,0.26359
dji,2018,1.00663
dji,2019,2.39311
dji,2020,1.29134
dma,1990,3.20836
dma,1991,7.65073
dma,1992,4.38688
dma,1993,2.67971
dma,1994,7.63953
dma,1995,0.78393
dma,1996,3.26495
dma,1997,1.44487
dma,1998,2.54011
dma,1999,2.53639
dma,2000,0.5992
dma,2001,2.08435
dma,2002,0.79059
dma,2003,-3.11927
dma,2004,3.79201
dma,2005,-1.44823
dma,2006,2.36708
dma,2007,1.52505
dma,2008,1.50838
dma,2009,8.00391
dma,2010,0.29697
dma,2011,1.68532
dma,2012,-1.96154
dma,2013,3.56649
dma,2014,-0.04858
dma,2015,6.8211
dma,2016,3.90736
dma,2017,-3.20497
dma,2018,3.62746
dma,2019,3.24576
dma,2020,-1.13277
dnk,1990,2.60245
dnk,1991,2.65945
dnk,1992,1.65591
dnk,1993,0.57992
dnk,1994,1.5655
dnk,1995,1.28239
dnk,1996,2.01418
dnk,1997,2.01392
dnk,1998,1.23214
dnk,1999,1.68475
dnk,2000,3.01797
dnk,2001,2.51841
dnk,2002,2.34765
dnk,2003,1.48183
dnk,2004,2.09573
dnk,2005,2.90642
dnk,2006,2.07618
dnk,2007,2.43228
dnk,2008,4.13469
dnk,2009,0.52902
dnk,2010,3.22407
dnk,2011,0.63864
dnk,2012,2.37518
dnk,2013,0.88817
dnk,2014,1.03211
dnk,2015,0.43306
dnk,2016,0.2546
dnk,2017,1.18466
dnk,2018,0.74786
dnk,2019,0.7421
dnk,2020,2.61296
dom,1990,50.45926
dom,1991,58.24836
dom,1992,5.56829
dom,1993,4.98376
dom,1994,10.13588
dom,1995,9.65239
dom,1996,3.66974
dom,1997,9.45133
dom,1998,6.5047
dom,1999,3.83415
dom,2000,7.20776
dom,2001,6.04074
dom,2002,6.92067
dom,2003,33.46154
dom,2004,45.16631
dom,2005,5.78125
dom,2006,6.64124
dom,2007,5.70086
dom,2008,10.39169
dom,2009,3.49815
dom,2010,5.44341
dom,2011,8.06076
dom,2012,5.09818
dom,2013,4.69282
dom,2014,4.32129
dom,2015,2.47189
dom,2016,1.99368
dom,2017,4.18138
dom,2018,4.12149
dom,2019,2.52562
dom,2020,4.7235
dza,1990,30.2596
dza,1991,53.7886
dza,1992,21.92611
dza,1993,13.62442
dza,1994,29.07765
dza,1995,28.57704
dza,1996,24.0219
dza,1997,7.00196
dza,1998,-3.13109
dza,1999,10.85634
dza,2000,22.67801
dza,2001,-0.4734
dza,2002,1.32043
dza,2003,8.33073
dza,2004,12.24763
dza,2005,16.12535
dza,2006,10.5467
dza,2007,6.39534
dza,2008,15.31058
dza,2009,-11.16162
dza,2010,16.11998
dza,2011,18.22801
dza,2012,7.45834
dza,2013,-0.0933
dza,2014,-0.30058
dza,2015,-6.45565
dza,2016,1.54888
dza,2017,6.39065
dza,2018,6.86294
dza,2019,-0.46802
dza,2020,-5.50849
ecu,1990,5.81363
ecu,1991,6.88932
ecu,1992,4.30323
ecu,1993,2.64177
ecu,1994,15.00872
ecu,1995,5.22255
ecu,1996,1.49015
ecu,1997,7.00617
ecu,1998,-3.78268
ecu,1999,-26.29999
ecu,2000,-7.71407
ecu,2001,28.41428
ecu,2002,12.08527
ecu,2003,10.59309
ecu,2004,4.26185
ecu,2005,7.73271
ecu,2006,8.00091
ecu,2007,6.6505
ecu,2008,13.84732
ecu,2009,0.65554
ecu,2010,7.46508
ecu,2011,5.66266
ecu,2012,4.98525
ecu,2013,3.09505
ecu,2014,3.0307
ecu,2015,-2.49102
ecu,2016,1.90165
ecu,2017,1.9464
ecu,2018,1.81887
ecu,2019,0.49545
ecu,2020,-0.92399
egy,1990,17.74305
egy,1991,16.12527
egy,1992,18.35078
egy,1993,8.42911
egy,1994,8.44887
egy,1995,11.39974
egy,1996,7.10767
egy,1997,9.87628
egy,1998,2.37768
egy,1999,0.91944
egy,2000,3.94441
egy,2001,1.8677
egy,2002,3.16558
egy,2003,6.77749
egy,2004,11.66991
egy,2005,6.21273
egy,2006,7.35998
egy,2007,12.59574
egy,2008,12.20398
egy,2009,11.18554
egy,2010,10.10686
egy,2011,11.66298
egy,2012,19.48288
egy,2013,8.71267
egy,2014,11.24762
egy,2015,9.93089
egy,2016,6.24566
egy,2017,22.93255
egy,2018,21.42623
egy,2019,13.62257
egy,2020,6.22122
eri,1993,-1.38317
eri,1994,22.15
eri,1995,11.3
eri,1996,9.07483
eri,1997,3.89715
eri,1998,9.10917
eri,1999,2.31856
eri,2000,24.97759
eri,2001,15.07727
eri,2002,16.14867
eri,2003,21.87284
eri,2004,24.79929
eri,2005,7.62369
eri,2006,11.394
eri,2007,7.28821
eri,2008,16.07622
eri,2009,29.50451
eri,2010,-16.2282
eri,2011,19.53823
esp,1990,7.32625
esp,1991,6.93514
esp,1992,6.71077
esp,1993,4.53724
esp,1994,3.87984
esp,1995,4.93313
esp,1996,3.46013
esp,1997,2.3559
esp,1998,2.56666
esp,1999,2.54117
esp,2000,3.3297
esp,2001,4.10829
esp,2002,4.0846
esp,2003,3.93355
esp,2004,3.88216
esp,2005,4.10104
esp,2006,3.97959
esp,2007,3.41645
esp,2008,2.25425
esp,2009,0.14391
esp,2010,0.15339
esp,2011,-0.01975
esp,2012,-0.11456
esp,2013,0.39844
esp,2014,-0.22337
esp,2015,0.54556
esp,2016,0.3229
esp,2017,1.29955
esp,2018,1.24526
esp,2019,1.30466
esp,2020,1.10393
est,1996,22.53948
est,1997,9.92247
est,1998,6.8945
est,1999,6.46102
est,2000,3.68471
est,2001,6.80047
est,2002,4.85766
est,2003,3.88861
est,2004,4.69047
est,2005,5.92375
est,2006,8.97858
est,2007,12.35839
est,2008,6.80252
est,2009,-0.38868
est,2010,1.82235
est,2011,5.47374
est,2012,4.07218
est,2013,4.03125
est,2014,2.91561
est,2015,1.03644
est,2016,2.18731
est,2017,3.59037
est,2018,4.02445
est,2019,3.18893
est,2020,-0.2949
eth,1990,3.27137
eth,1991,19.08429
eth,1992,15.53223
eth,1993,13.37686
eth,1994,2.93108
eth,1995,12.70637
eth,1996,0.23914
eth,1997,0.20666
eth,1998,-0.15015
eth,1999,2.22272
eth,2000,6.8
eth,2001,-5.75534
eth,2002,-3.62143
eth,2003,12.76798
eth,2004,3.91136
eth,2005,9.87551
eth,2006,11.55235
eth,2007,17.22058
eth,2008,30.31167
eth,2009,24.14642
eth,2010,1.44457
eth,2011,20.06188
eth,2012,33.54141
eth,2013,4.90198
eth,2014,10.98179
eth,2015,10.83654
eth,2016,10.39793
eth,2017,6.67686
eth,2018,12.38229
eth,2019,12.8604
eth,2020,18.24389
fin,1990,5.1954
fin,1991,1.51177
fin,1992,0.88775
fin,1993,1.7659
fin,1994,1.84541
fin,1995,4.20111
fin,1996,-0.07828
fin,1997,2.08042
fin,1998,3.09794
fin,1999,0.92704
fin,2000,1.63783
fin,2001,3.30338
fin,2002,0.94426
fin,2003,0.18992
fin,2004,0.60266
fin,2005,0.92894
fin,2006,0.92072
fin,2007,2.75328
fin,2008,3.03724
fin,2009,1.77391
fin,2010,0.32293
fin,2011,2.62353
fin,2012,2.97397
fin,2013,2.55829
fin,2014,1.63162
fin,2015,1.61675
fin,2016,0.08743
fin,2017,0.81926
fin,2018,2.00221
fin,2019,1.49541
fin,2020,1.24227
fji,1990,6.67947
fji,1991,5.99313
fji,1992,6.30667
fji,1993,7.23735
fji,1994,0.82804
fji,1995,1.13041
fji,1996,2.86844
fji,1997,3.29006
fji,1998,7.44795
fji,1999,6.73182
fji,2000,-4.71987
fji,2001,3.2454
fji,2002,3.26645
fji,2003,7.70278
fji,2004,2.19401
fji,2005,6.64519
fji,2006,3.74676
fji,2007,3.02446
fji,2008,2.15812
fji,2009,1.3907
fji,2010,4.22978
fji,2011,9.39134
fji,2012,3.57651
fji,2013,3.6213
fji,2014,12.50541
fji,2015,2.5309
fji,2016,2.63333
fji,2017,1.69846
fji,2018,1.42572
fji,2019,2.37515
fji,2020,-1.75254
fra,1990,2.65716
fra,1991,2.54708
fra,1992,1.96706
fra,1993,1.6235
fra,1994,0.92493
fra,1995,1.12472
fra,1996,1.35808
fra,1997,0.8782
fra,1998,0.95026
fra,1999,0.20381
fra,2000,1.55329
fra,2001,2.00833
fra,2002,2.06743
fra,2003,1.85937
fra,2004,1.62268
fra,2005,1.93634
fra,2006,2.15533
fra,2007,2.55664
fra,2008,2.36707
fra,2009,0.06663
fra,2010,1.0697
fra,2011,0.94796
fra,2012,1.16183
fra,2013,0.7781
fra,2014,0.57694
fra,2015,1.13825
fra,2016,0.52256
fra,2017,0.52158
fra,2018,0.99222
fra,2019,1.27859
fra,2020,2.52465
fsm,1990,4.94965
fsm,1991,5.10137
fsm,1992,3.03057
fsm,1993,3.01222
fsm,1994,2.61503
fsm,1995,2.24777
fsm,1996,1.8696
fsm,1997,0.6512
fsm,1998,2.99125
fsm,1999,-0.7846
fsm,2000,1.07891
fsm,2001,1.10885
fsm,2002,0.09418
fsm,2003,-0.36413
fsm,2004,0.99331
fsm,2005,2.09699
fsm,2006,1.38471
fsm,2007,3.17446
fsm,2008,5.00498
fsm,2009,5.36162
fsm,2010,3.60298
fsm,2011,1.59563
fsm,2012,7.1225
fsm,2013,0.63694
fsm,2014,3.02389
fsm,2015,-5.25036
fsm,2016,4.04784
fsm,2017,7.47108
fsm,2018,9.38634
fsm,2019,0.34499
fsm,2020,2.30269
gab,1990,15.35814
gab,1991,-11.3661
gab,1992,0.21387
gab,1993,-0.50948
gab,1994,46.55144
gab,1995,1.33912
gab,1996,13.56268
gab,1997,0.94654
gab,1998,-17.7864
gab,1999,19.19134
gab,2000,28.08934
gab,2001,-6.25259
gab,2002,0.85581
gab,2003,-0.21712
gab,2004,7.76528
gab,2005,20.09447
gab,2006,9.86814
gab,2007,4.23136
gab,2008,20.47896
gab,2009,-18.07454
gab,2010,16.56432
gab,2011,12.68123
gab,2012,-2.9419
gab,2013,-6.15792
gab,2014,-0.85139
gab,2015,-8.92717
gab,2016,-4.26975
gab,2017,3.8203
gab,2018,7.17666
gab,2019,1.54749
gab,2020,-9.16057
gbm,1990,9.04936
gbm,1991,6.89045
gbm,1992,3.74246
gbm,1993,2.15637
gbm,1994,2.54139
gbm,1995,2.92003
gbm,1996,2.56972
gbm,1997,2.64423
gbm,1998,2.38711
gbm,1999,2.29397
gbm,2000,3.30468
gbm,2001,3.94179
gbm,2002,2.48309
gbm,2003,3.16682
gbm,2004,5.44887
gbm,2005,2.8967
gbm,2006,3.56126
gbm,2007,11.6231
gbm,2008,37.7329
gbm,2009,6.96588
gbm,2010,5.20679
gbm,2011,4.85476
gbm,2012,-3.68356
gbm,2013,1.5358
gbm,2014,-0.52225
gbm,2015,-0.62711
gbm,2016,2.23678
gbm,2017,2.16112
gbm,2018,1.29998
gbm,2019,1.80002
gbr,1990,7.88622
gbr,1991,6.41909
gbr,1992,3.32098
gbr,1993,2.73304
gbr,1994,1.39362
gbr,1995,11.67001
gbr,1996,4.26135
gbr,1997,-0.34905
gbr,1998,1.59661
gbr,1999,1.34231
gbr,2000,1.69084
gbr,2001,1.85102
gbr,2002,2.06344
gbr,2003,2.73712
gbr,2004,2.57006
gbr,2005,3.1359
gbr,2006,2.84836
gbr,2007,2.79652
gbr,2008,3.22856
gbr,2009,1.71622
gbr,2010,1.37621
gbr,2011,2.06733
gbr,2012,1.61188
gbr,2013,2.2388
gbr,2014,1.59037
gbr,2015,0.51137
gbr,2016,1.90111
gbr,2017,1.81877
gbr,2018,1.99903
gbr,2019,2.0151
gbr,2020,5.34768
geo,1990,22.24445
geo,1991,62.23067
geo,1992,1310.31457
geo,1993,15444.38425
geo,1994,6041.59495
geo,1995,162.72512
geo,1996,43.03354
geo,1997,6.53667
geo,1998,6.9368
geo,1999,9.72675
geo,2000,4.68031
geo,2001,5.3762
geo,2002,5.91926
geo,2003,3.42443
geo,2004,8.43184
geo,2005,7.93664
geo,2006,8.449
geo,2007,9.46422
geo,2008,9.59558
geo,2009,-2.13601
geo,2010,14.18923
geo,2011,8.71423
geo,2012,0.4644
geo,2013,1.34623
geo,2014,4.23195
geo,2015,5.83312
geo,2016,2.61932
geo,2017,8.49105
geo,2018,4.36111
geo,2019,5.19239
geo,2020,7.28128
gha,1990,31.16659
gha,1991,20.04136
gha,1992,11.15008
gha,1993,31.75721
gha,1994,30.12893
gha,1995,43.04533
gha,1996,39.83774
gha,1997,19.45817
gha,1998,17.04847
gha,1999,13.97117
gha,2000,27.23011
gha,2001,34.81794
gha,2002,22.81858
gha,2003,28.70441
gha,2004,14.35015
gha,2005,14.96372
gha,2006,12.78866
gha,2007,18.62789
gha,2008,19.41027
gha,2009,15.66657
gha,2010,16.59564
gha,2011,13.91482
gha,2012,15.20528
gha,2013,54.01291
gha,2014,23.93996
gha,2015,13.25296
gha,2016,15.74862
gha,2017,10.67731
gha,2018,10.56848
gha,2019,8.48107
gha,2020,7.11245
gin,1990,17.27918
gin,1991,25.81867
gin,1992,26.22021
gin,1993,0.67376
gin,1994,1.428
gin,1995,5.95134
gin,1996,1.54597
gin,1997,1.43413
gin,1998,3.32464
gin,1999,4.22768
gin,2000,6.30012
gin,2001,1.75243
gin,2002,0.43277
gin,2003,15.9107
gin,2004,16.52158
gin,2005,27.39085
gin,2006,37.58404
gin,2007,13.61887
gin,2008,16.70513
gin,2009,1.77103
gin,2010,16.10263
gin,2011,8.99928
gin,2012,11.51597
gin,2013,4.32935
gin,2014,2.61591
gin,2015,2.97228
gin,2016,5.66895
gin,2017,10.35651
gin,2018,7.05908
gin,2019,9.94985
gin,2020,12.95968
gmb,1990,11.96453
gmb,1991,8.25634
gmb,1992,7.12
gmb,1993,5.14232
gmb,1994,3.7774
gmb,1995,3.96325
gmb,1996,2.91171
gmb,1997,3.84479
gmb,1998,2.51757
gmb,1999,4.34075
gmb,2000,2.21698
gmb,2001,15.12598
gmb,2002,16.10388
gmb,2003,27.39114
gmb,2004,94.19011
gmb,2005,4.11381
gmb,2006,1.3032
gmb,2007,4.41482
gmb,2008,2.47585
gmb,2009,4.51331
gmb,2010,5.64433
gmb,2011,4.57212
gmb,2012,3.84516
gmb,2013,5.93313
gmb,2014,5.21172
gmb,2015,9.72036
gmb,2016,7.82062
gmb,2017,3.92172
gmb,2018,6.95176
gmb,2019,6.25743
gmb,2020,6.25716
gnb,1990,30.24604
gnb,1991,67.89437
gnb,1992,64.98119
gnb,1993,49.05889
gnb,1994,23.24948
gnb,1995,44.73004
gnb,1996,39.23371
gnb,1997,34.13819
gnb,1998,8.07483
gnb,1999,12.30607
gnb,2000,3.26074
gnb,2001,6.76918
gnb,2002,1.79681
gnb,2003,-5.01183
gnb,2004,-1.38677
gnb,2005,5.80055
gnb,2006,-2.2727
gnb,2007,4.38103
gnb,2008,12.47521
gnb,2009,-2.45816
gnb,2010,2.96535
gnb,2011,14.03157
gnb,2012,-0.85053
gnb,2013,-0.93215
gnb,2014,-0.14826
gnb,2015,12.10199
gnb,2016,6.0964
gnb,2017,5.9386
gnb,2018,5.24999
gnb,2019,-3.41786
gnb,2020,0.10252
gnq,1990,10.35253
gnq,1991,3.55211
gnq,1992,-15.4237
gnq,1993,-2.69312
gnq,1994,24.52635
gnq,1995,7.68083
gnq,1996,0.8212
gnq,1997,-13.14717
gnq,1998,-31.56591
gnq,1999,39.15763
gnq,2000,46.56174
gnq,2001,-11.97153
gnq,2002,-1.58289
gnq,2003,0.63562
gnq,2004,16.92276
gnq,2005,42.57749
gnq,2006,12.97637
gnq,2007,3.03765
gnq,2008,19.84004
gnq,2009,-20.83023
gnq,2010,24.90653
gnq,2011,17.04511
gnq,2012,4.85478
gnq,2013,-1.07267
gnq,2014,-1.27384
gnq,2015,-20.19275
gnq,2016,-6.28542
gnq,2017,12.74238
gnq,2018,9.51384
gnq,2019,-2.19644
gnq,2020,-9.33215
grc,1990,20.6906
grc,1991,19.78774
grc,1992,14.79881
grc,1993,14.42875
grc,1994,11.18189
grc,1995,9.79184
grc,1996,7.6357
grc,1997,6.55338
grc,1998,5.10357
grc,1999,3.62273
grc,2000,1.59267
grc,2001,3.47475
grc,2002,3.34877
grc,2003,3.45357
grc,2004,3.06266
grc,2005,2.24032
grc,2006,3.49504
grc,2007,3.42267
grc,2008,4.34458
grc,2009,2.56977
grc,2010,-0.17662
grc,2011,0.95902
grc,2012,-0.27514
grc,2013,-2.04562
grc,2014,-1.93875
grc,2015,-0.29373
grc,2016,-0.57858
grc,2017,0.28541
grc,2018,-0.16524
grc,2019,0.24849
grc,2020,-0.83755
grd,1990,0.01593
grd,1991,6.66991
grd,1992,4.01158
grd,1993,1.88342
grd,1994,3.19076
grd,1995,3.05315
grd,1996,2.67308
grd,1997,1.78471
grd,1998,1.73787
grd,1999,1.12149
grd,2000,2.69241
grd,2001,2.14418
grd,2002,0.37215
grd,2003,-0.07707
grd,2004,2.03115
grd,2005,2.48974
grd,2006,4.63259
grd,2007,2.31944
grd,2008,7.84773
grd,2009,-0.0099
grd,2010,0.47971
grd,2011,0.22456
grd,2012,3.92652
grd,2013,2.92287
grd,2014,0.77331
grd,2015,2.76033
grd,2016,2.64414
grd,2017,1.52617
grd,2018,-0.64386
grd,2019,3.19887
grd,2020,-0.41673
grl,1990,5.09258
grl,1991,3.22528
grl,1992,1.54568
grl,1993,1.04202
grl,1994,0.46837
grl,1995,2.05587
grl,1996,0.9801
grl,1997,0.4967
grl,1998,0.97843
grl,1999,1.06046
grl,2000,2.11009
grl,2001,3.40226
grl,2002,3.10308
grl,2003,6.53298
grl,2004,-0.53844
grl,2005,-3.22918
grl,2006,2.23838
grl,2007,-0.04752
grl,2008,-2.01334
grl,2009,5.53864
grl,2010,2.0276
grl,2011,2.88405
grl,2012,3.44533
grl,2013,1.06737
grl,2014,0.99027
grl,2015,8.14438
grl,2016,3.53778
grl,2017,3.2665
grl,2018,0.11758
grl,2019,1.88764
gtm,1990,40.53126
gtm,1991,32.97505
gtm,1992,8.86138
gtm,1993,14.50435
gtm,1994,11.72228
gtm,1995,8.66782
gtm,1996,8.9
gtm,1997,8.25734
gtm,1998,9.50244
gtm,1999,5.04156
gtm,2000,6.83011
gtm,2001,7.59238
gtm,2002,6.46918
gtm,2003,4.47123
gtm,2004,6.02386
gtm,2005,5.66844
gtm,2006,4.98133
gtm,2007,7.11535
gtm,2008,9.40749
gtm,2009,3.60018
gtm,2010,5.13757
gtm,2011,6.89464
gtm,2012,3.37775
gtm,2013,3.35845
gtm,2014,2.86031
gtm,2015,2.23162
gtm,2016,2.70719
gtm,2017,1.74791
gtm,2018,1.18961
gtm,2019,3.68061
gtm,2020,2.64519
gum,2003,4.23956
gum,2004,1.79534
gum,2005,5.06441
gum,2006,4.40688
gum,2007,3.01295
gum,2008,3.82349
gum,2009,3.19693
gum,2010,0.23758
gum,2011,0.62907
gum,2012,3.43098
gum,2013,0.84049
gum,2014,2.07782
gum,2015,2.52247
gum,2016,1.57408
gum,2017,0.99899
gum,2018,1.51274
gum,2019,2.41616
gum,2020,4.17363
guy,1990,56.44461
guy,1991,134.53764
guy,1992,11.30074
guy,1993,16.95089
guy,1994,16.5724
guy,1995,12.35171
guy,1996,3.93058
guy,1997,1.44325
guy,1998,2.97009
guy,1999,11.21051
guy,2000,6.58604
guy,2001,0.32197
guy,2002,2.61875
guy,2003,4.71857
guy,2004,6.77524
guy,2005,7.63243
guy,2006,5.6273
guy,2007,12.6926
guy,2008,9.71564
guy,2009,0.89505
guy,2010,4.33317
guy,2011,2.27017
guy,2012,4.62099
guy,2013,-0.5368
guy,2014,-2.10495
guy,2015,3.00419
guy,2016,0.89773
guy,2017,2.10912
guy,2018,-2.88758
guy,2019,2.9614
guy,2020,-26.29605
hkg,1990,7.56492
hkg,1991,9.1404
hkg,1992,9.8993
hkg,1993,8.61302
hkg,1994,6.32123
hkg,1995,4.13959
hkg,1996,5.88371
hkg,1997,5.7603
hkg,1998,1.21985
hkg,1999,-4.09567
hkg,2000,-3.39424
hkg,2001,-1.77403
hkg,2002,-3.40184
hkg,2003,-6.00767
hkg,2004,-3.59085
hkg,2005,-0.15008
hkg,2006,-0.53481
hkg,2007,3.13746
hkg,2008,1.28148
hkg,2009,-0.37541
hkg,2010,0.27066
hkg,2011,3.8979
hkg,2012,3.54479
hkg,2013,1.81244
hkg,2014,2.85031
hkg,2015,3.64355
hkg,2016,1.63765
hkg,2017,2.88347
hkg,2018,3.65755
hkg,2019,2.04715
hkg,2020,0.63509
hnd,1990,25.00869
hnd,1991,26.28367
hnd,1992,3.67417
hnd,1993,10.90861
hnd,1994,21.3388
hnd,1995,23.71397
hnd,1996,18.19358
hnd,1997,16.37126
hnd,1998,10.29899
hnd,1999,7.57573
hnd,2000,9.65735
hnd,2001,8.08435
hnd,2002,5.13194
hnd,2003,5.75974
hnd,2004,6.45198
hnd,2005,7.27916
hnd,2006,5.34866
hnd,2007,6.62551
hnd,2008,7.79051
hnd,2009,7.65373
hnd,2010,4.67604
hnd,2011,7.80721
hnd,2012,3.57979
hnd,2013,1.37403
hnd,2014,6.84936
hnd,2015,6.93277
hnd,2016,3.67807
hnd,2017,4.51284
hnd,2018,1.94722
hnd,2019,4.1267
hnd,2020,4.63419
hrv,1996,3.89116
hrv,1997,6.88861
hrv,1998,8.19964
hrv,1999,3.50237
hrv,2000,4.34015
hrv,2001,4.22699
hrv,2002,3.8371
hrv,2003,4.30374
hrv,2004,3.63555
hrv,2005,3.12172
hrv,2006,3.88629
hrv,2007,4.26377
hrv,2008,5.50489
hrv,2009,2.96536
hrv,2010,0.92944
hrv,2011,1.69672
hrv,2012,1.42541
hrv,2013,0.77336
hrv,2014,0.14911
hrv,2015,0.07966
hrv,2016,-0.07492
hrv,2017,1.16365
hrv,2018,2.01037
hrv,2019,1.91931
hrv,2020,-0.12929
hti,1990,11.99575
hti,1991,14.61026
hti,1992,20.90817
hti,1993,18.33664
hti,1994,56.70789
hti,1995,15.96338
hti,1996,9.97659
hti,1997,12.72699
hti,1998,14.15742
hti,1999,7.0314
hti,2000,11.0562
hti,2001,13.24833
hti,2002,7.59754
hti,2003,15.02113
hti,2004,24.32356
hti,2005,13.42101
hti,2006,9.33201
hti,2007,9.15411
hti,2008,9.74189
hti,2009,11.04518
hti,2010,7.39382
hti,2011,4.32073
hti,2012,8.20779
hti,2013,8.07715
hti,2014,3.33883
hti,2015,3.95043
hti,2016,15.16
hti,2017,14.00537
hti,2018,7.27876
hti,2019,17.55061
hti,2020,20.58059
hun,1992,21.50918
hun,1993,21.27846
hun,1994,19.49106
hun,1995,26.73279
hun,1996,21.93028
hun,1997,20.26079
hun,1998,13.76724
hun,1999,8.12026
