geo,time,en_urb_mcty
hti,1982,758240
hti,1983,796129
hti,1984,837482
hti,1985,880860
hti,1986,926550
hti,1987,974610
hti,1988,1025234
hti,1989,1078338
hti,1990,1134271
hti,1991,1193105
hti,1992,1255078
hti,1993,1309983
hti,1994,1367371
hti,1995,1427274
hti,1996,1489888
hti,1997,1529130
hti,1998,1569463
hti,1999,1610859
hti,2000,1693468
hti,2001,1780069
hti,2002,1871226
hti,2003,1967052
hti,2004,2066551
hti,2005,2170626
hti,2006,2280097
hti,2007,2395089
hti,2008,2516051
hti,2009,2642763
hti,2010,2140638
hti,2011,2197197
hti,2012,2255331
hti,2013,2314837
hti,2014,2375913
hti,2015,2438601
hti,2016,2502942
hti,2017,2568981
hti,2018,2636763
hti,2019,2704187
hti,2020,2773553
hti,2021,2843925
hun,1960,1811120
hun,1961,1824272
hun,1962,1837537
hun,1963,1850900
hun,1964,1864378
hun,1965,1877916
hun,1966,1891572
hun,1967,1905327
hun,1968,1919201
hun,1969,1933138
hun,1970,1945954
hun,1971,1957585
hun,1972,1969301
hun,1973,1981056
hun,1974,1992896
hun,1975,2004808
hun,1976,2016807
hun,1977,2028845
hun,1978,2040971
hun,1979,2053170
hun,1980,2057204
hun,1981,2052908
hun,1982,2048614
hun,1983,2044330
hun,1984,2040048
hun,1985,2035788
hun,1986,2031530
hun,1987,2027281
hun,1988,2023036
hun,1989,2018811
hun,1990,2005208
hun,1991,1982269
hun,1992,1959561
hun,1993,1937175
hun,1994,1915015
hun,1995,1893108
hun,1996,1871422
hun,1997,1850043
hun,1998,1828879
hun,1999,1807957
hun,2000,1787247
hun,2001,1773401
hun,2002,1769025
hun,2003,1764659
hun,2004,1760298
hun,2005,1755959
hun,2006,1751626
hun,2007,1747303
hun,2008,1742984
hun,2009,1738689
hun,2010,1734398
hun,2011,1730117
hun,2012,1732397
hun,2013,1736880
hun,2014,1741381
hun,2015,1745894
hun,2016,1750425
hun,2017,1754955
hun,2018,1759497
hun,2019,1763913
hun,2020,1768073
hun,2021,1771865
idn,1960,7043578
idn,1961,7409044
idn,1962,7704658
idn,1963,7966584
idn,1964,8239340
idn,1965,8522274
idn,1966,8817058
idn,1967,9123862
idn,1968,9443719
idn,1969,9775908
idn,1970,10122429
idn,1971,10483531
idn,1972,10923974
idn,1973,11404695
idn,1974,11910535
idn,1975,12442285
idn,1976,13002281
idn,1977,13589793
idn,1978,14208951
idn,1979,14860839
idn,1980,15548441
idn,1981,16108406
idn,1982,16608579
idn,1983,17127135
idn,1984,17665678
idn,1985,18222849
idn,1986,18801879
idn,1987,19403027
idn,1988,20028261
idn,1989,20676113
idn,1990,21350438
idn,1991,21794373
idn,1992,22127751
idn,1993,22477722
idn,1994,22847254
idn,1995,23237629
idn,1996,23651392
idn,1997,24088985
idn,1998,24554649
idn,1999,25050584
idn,2000,25580449
idn,2001,26037458
idn,2002,26508675
idn,2003,26994071
idn,2004,27493193
idn,2005,28006233
idn,2006,28535975
idn,2007,29082450
idn,2008,29647220
idn,2009,30228745
idn,2010,30821722
idn,2011,31389108
idn,2012,31972655
idn,2013,32570463
idn,2014,33185536
idn,2015,33817651
idn,2016,34467418
idn,2017,35135475
idn,2018,35822488
idn,2019,36532764
idn,2020,37267991
idn,2021,38027451
ind,1960,34023836
ind,1961,35171169
ind,1962,36384929
ind,1963,37645499
ind,1964,38956728
ind,1965,40315179
ind,1966,41728569
ind,1967,43197360
ind,1968,44726113
ind,1969,46310911
ind,1970,47960856
ind,1971,49681423
ind,1972,51489561
ind,1973,53367443
ind,1974,55326241
ind,1975,57367172
ind,1976,59497195
ind,1977,61711544
ind,1978,64023622
ind,1979,66435117
ind,1980,68954544
ind,1981,71455962
ind,1982,73817020
ind,1983,76269201
ind,1984,78820062
ind,1985,81463087
ind,1986,84213397
ind,1987,87072051
ind,1988,90048045
ind,1989,93133953
ind,1990,96347628
ind,1991,99549265
ind,1992,102588229
ind,1993,105727302
ind,1994,108983715
ind,1995,112357895
ind,1996,115859638
ind,1997,119479361
ind,1998,123237142
ind,1999,127133686
ind,2000,131180551
ind,2001,135034843
ind,2002,138352599
ind,2003,141774879
ind,2004,145310545
ind,2005,148948853
ind,2006,152708895
ind,2007,156590178
ind,2008,160602956
ind,2009,164735263
ind,2010,169008985
ind,2011,173423824
ind,2012,177985310
ind,2013,182699244
ind,2014,187571674
ind,2015,192608941
ind,2016,197817657
ind,2017,203204785
ind,2018,208777575
ind,2019,214179435
ind,2020,219690187
ind,2021,225286595
irl,1960,661202
irl,1961,666474
irl,1962,680212
irl,1963,694233
irl,1964,708563
irl,1965,723149
irl,1966,736692
irl,1967,745143
irl,1968,753703
irl,1969,762337
irl,1970,771083
irl,1971,780692
irl,1972,793483
irl,1973,806447
irl,1974,819642
irl,1975,833053
irl,1976,846702
irl,1977,860537
irl,1978,874616
irl,1979,888927
irl,1980,903491
irl,1981,915361
irl,1982,916528
irl,1983,917696
irl,1984,918868
irl,1985,920037
irl,1986,920721
irl,1987,919635
irl,1988,918550
irl,1989,917468
irl,1990,916386
irl,1991,916929
irl,1992,924237
irl,1993,931582
irl,1994,938997
irl,1995,946470
irl,1996,954167
irl,1997,962634
irl,1998,971189
irl,1999,979819
irl,2000,988539
irl,2001,997311
irl,2002,1006390
irl,2003,1016577
irl,2004,1026882
irl,2005,1037262
irl,2006,1048168
irl,2007,1060950
irl,2008,1073906
irl,2009,1086983
irl,2010,1100238
irl,2011,1113343
irl,2012,1125529
irl,2013,1137814
irl,2014,1150251
irl,2015,1162823
irl,2016,1175551
irl,2017,1188418
irl,2018,1201426
irl,2019,1214666
irl,2020,1228179
irl,2021,1241953
irn,1960,3279743
irn,1961,3459070
irn,1962,3648842
irn,1963,3849419
irn,1964,4061741
irn,1965,4285584
irn,1966,4522567
irn,1967,4762447
irn,1968,5009366
irn,1969,5268686
irn,1970,5542187
irn,1971,5830285
irn,1972,6134233
irn,1973,6453605
irn,1974,6790618
irn,1975,7145814
irn,1976,7520767
irn,1977,7872857
irn,1978,8220821
irn,1979,8589371
irn,1980,8980736
irn,1981,9395101
irn,1982,9836182
irn,1983,10305700
irn,1984,10806898
irn,1985,11340466
irn,1986,11911684
irn,1987,12274352
irn,1988,12577122
irn,1989,12888622
irn,1990,13210487
irn,1991,13542680
irn,1992,13779666
irn,1993,13984912
irn,1994,14194219
irn,1995,14407388
irn,1996,14624807
irn,1997,14888346
irn,1998,15172353
irn,1999,15462459
irn,2000,15759227
irn,2001,16061574
irn,2002,16370896
irn,2003,16686943
irn,2004,17010333
irn,2005,17339889
irn,2006,17677138
irn,2007,18000870
irn,2008,18322058
irn,2009,18649593
irn,2010,18985005
irn,2011,19328042
irn,2012,19615904
irn,2013,19878664
irn,2014,20146021
irn,2015,20417685
irn,2016,20694108
irn,2017,20974219
irn,2018,21258844
irn,2019,21550514
irn,2020,21850176
irn,2021,22157132
irq,1960,1427893
irq,1961,1552949
irq,1962,1689538
irq,1963,1838547
irq,1964,2001363
irq,1965,2178544
irq,1966,2299840
irq,1967,2398076
irq,1968,2500999
irq,1969,2608386
irq,1970,2720900
irq,1971,2838629
irq,1972,2961996
irq,1973,3090737
irq,1974,3225646
irq,1975,3366832
irq,1976,3514800
irq,1977,3669239
irq,1978,3789631
irq,1979,3896095
irq,1980,4005891
irq,1981,4118661
irq,1982,4234967
irq,1983,4354763
irq,1984,4478330
irq,1985,4605265
irq,1986,4736204
irq,1987,4871096
irq,1988,5010253
irq,1989,5153467
irq,1990,5301528
irq,1991,5454421
irq,1992,5612551
irq,1993,5775446
irq,1994,5943972
irq,1995,6118114
irq,1996,6298348
irq,1997,6484146
irq,1998,6660369
irq,1999,6834805
irq,2000,7014123
irq,2001,7197698
irq,2002,7386409
irq,2003,7580204
irq,2004,7472226
irq,2005,7370527
irq,2006,7274689
irq,2007,7184882
irq,2008,7460740
irq,2009,7749859
irq,2010,7939474
irq,2011,8133849
irq,2012,8333383
irq,2013,8537372
irq,2014,8746777
irq,2015,8961453
irq,2016,9181846
irq,2017,9407171
irq,2018,9638173
irq,2019,9877181
irq,2020,10126402
irq,2021,10387839
isr,1960,992763
isr,1961,1039402
isr,1962,1070031
isr,1963,1101574
isr,1964,1134103
isr,1965,1167514
isr,1966,1201969
isr,1967,1237455
isr,1968,1274052
isr,1969,1311640
isr,1970,1350406
isr,1971,1390332
isr,1972,1431585
isr,1973,1474565
isr,1974,1518936
isr,1975,1564685
isr,1976,1611922
isr,1977,1660494
isr,1978,1710646
isr,1979,1762362
isr,1980,1815766
isr,1981,1870687
isr,1982,1927402
isr,1983,1985894
isr,1984,2045120
isr,1985,2104759
isr,1986,2166249
isr,1987,2229561
isr,1988,2294841
isr,1989,2361874
isr,1990,2430989
isr,1991,2502156
isr,1992,2621113
isr,1993,2794632
isr,1994,2980843
isr,1995,3180448
isr,1996,3323911
isr,1997,3401218
isr,1998,3480462
isr,1999,3561583
isr,2000,3644742
isr,2001,3729636
isr,2002,3816662
isr,2003,3892182
isr,2004,3955464
isr,2005,4019646
isr,2006,4085009
isr,2007,4151486
isr,2008,4219190
isr,2009,4287858
isr,2010,4357793
isr,2011,4428922
isr,2012,4501366
isr,2013,4589755
isr,2014,4695511
isr,2015,4803942
isr,2016,4915270
isr,2017,5029104
isr,2018,5145820
isr,2019,5237807
isr,2020,5328911
isr,2021,5418751
ita,1960,7956906
ita,1961,8161833
ita,1962,8348018
ita,1963,8528411
ita,1964,8713162
ita,1965,8901603
ita,1966,9094597
ita,1967,9291991
ita,1968,9494169
ita,1969,9700393
ita,1970,9911616
ita,1971,10127668
ita,1972,10228303
ita,1973,10274425
ita,1974,10320876
ita,1975,10367595
ita,1976,10414650
ita,1977,10461847
ita,1978,10509381
ita,1979,10557192
ita,1980,10605345
ita,1981,10653645
ita,1982,10674924
ita,1983,10683869
ita,1984,10693271
ita,1985,10703092
ita,1986,10713374
ita,1987,10724110
ita,1988,10735313
ita,1989,10746942
ita,1990,10759045
ita,1991,10771612
ita,1992,10763027
ita,1993,10744849
ita,1994,10726710
ita,1995,10708637
ita,1996,10690605
ita,1997,10672685
ita,1998,10654805
ita,1999,10636989
ita,2000,10619212
ita,2001,10601548
ita,2002,10624743
ita,2003,10666386
ita,2004,10708364
ita,2005,10750500
ita,2006,10792975
ita,2007,10835729
ita,2008,10878825
ita,2009,10922087
ita,2010,10965695
ita,2011,11009591
ita,2012,11053838
ita,2013,11098378
ita,2014,11143214
ita,2015,11188346
ita,2016,11233778
ita,2017,11279511
ita,2018,11325548
ita,2019,11351117
ita,2020,11376253
ita,2021,11400943
jor,1960,218113
jor,1961,238254
jor,1962,254767
jor,1963,268815
jor,1964,283660
jor,1965,299279
jor,1966,315782
jor,1967,333035
jor,1968,350409
jor,1969,368638
jor,1970,387843
jor,1971,408048
jor,1972,429336
jor,1973,451672
jor,1974,475202
jor,1975,499958
jor,1976,526041
jor,1977,553407
jor,1978,582238
jor,1979,612571
jor,1980,635702
jor,1981,654531
jor,1982,673945
jor,1983,693936
jor,1984,714547
jor,1985,735712
jor,1986,757534
jor,1987,780004
jor,1988,803172
jor,1989,826962
jor,1990,851491
jor,1991,876747
jor,1992,902789
jor,1993,929529
jor,1994,957100
jor,1995,974262
jor,1996,982717
jor,1997,991222
jor,1998,999812
jor,1999,1008476
jor,2000,1017228
jor,2001,1026031
jor,2002,1034923
jor,2003,1043892
jor,2004,1052951
jor,2005,1094320
jor,2006,1149064
jor,2007,1206547
jor,2008,1266991
jor,2009,1330284
jor,2010,1396832
jor,2011,1466710
jor,2012,1540187
jor,2013,1617128
jor,2014,1698026
jor,2015,1782971
jor,2016,1872292
jor,2017,1966088
jor,2018,2064582
jor,2019,2108509
jor,2020,2148293
jor,2021,2182151
jpn,1960,37518937
jpn,1961,39235658
jpn,1962,41037596
jpn,1963,42926684
jpn,1964,44910183
jpn,1965,46984427
jpn,1966,48499905
jpn,1967,49838235
jpn,1968,51217548
jpn,1969,52633282
jpn,1970,54092451
jpn,1971,55403970
jpn,1972,56687376
jpn,1973,58001069
jpn,1974,59351419
jpn,1975,60737685
jpn,1976,61620503
jpn,1977,62331760
jpn,1978,63053409
jpn,1979,63784613
jpn,1980,64526547
jpn,1981,65180452
jpn,1982,65809946
jpn,1983,66446060
jpn,1984,67089751
jpn,1985,67738431
jpn,1986,68520665
jpn,1987,69355369
jpn,1988,70201908
jpn,1989,71056904
jpn,1990,71924017
jpn,1991,72497075
jpn,1992,72972208
jpn,1993,73449311
jpn,1994,73930374
jpn,1995,74414766
jpn,1996,74642144
jpn,1997,74783754
jpn,1998,74927889
jpn,1999,75074403
jpn,2000,75223543
jpn,2001,75654660
jpn,2002,76199890
jpn,2003,76769018
jpn,2004,77365630
jpn,2005,77990298
jpn,2006,78490479
jpn,2007,78947558
jpn,2008,79412250
jpn,2009,79882816
jpn,2010,80361380
jpn,2011,80605701
jpn,2012,80770370
jpn,2013,80935329
jpn,2014,81101266
jpn,2015,81267956
jpn,2016,81435633
jpn,2017,81604072
jpn,2018,81773280
jpn,2019,81716514
jpn,2020,81641873
jpn,2021,81545211
kaz,1960,638892
kaz,1961,662859
kaz,1962,687789
kaz,1963,713690
kaz,1964,740637
kaz,1965,768559
kaz,1966,797612
kaz,1967,827801
kaz,1968,859219
kaz,1969,891779
kaz,1970,922299
kaz,1971,949762
kaz,1972,978085
kaz,1973,1007173
kaz,1974,1037170
kaz,1975,1068063
kaz,1976,1099922
kaz,1977,1132642
kaz,1978,1166385
kaz,1979,1192209
kaz,1980,1207663
kaz,1981,1223286
kaz,1982,1239145
kaz,1983,1255220
kaz,1984,1271539
kaz,1985,1288036
kaz,1986,1304784
kaz,1987,1321761
kaz,1988,1338995
kaz,1989,1353066
kaz,1990,1363457
kaz,1991,1373959
kaz,1992,1384589
kaz,1993,1395305
kaz,1994,1406151
kaz,1995,1417114
kaz,1996,1428214
kaz,1997,1439403
kaz,1998,1450731
kaz,1999,1476838
kaz,2000,1530898
kaz,2001,1588296
kaz,2002,1649562
kaz,2003,1714948
kaz,2004,1770372
kaz,2005,1812942
kaz,2006,1856705
kaz,2007,1901634
kaz,2008,1947829
kaz,2009,2006163
kaz,2010,2088319
kaz,2011,2174213
kaz,2012,2264160
kaz,2013,2357977
kaz,2014,2456255
kaz,2015,2559086
kaz,2016,2666854
kaz,2017,2779349
kaz,2018,2897118
kaz,2019,2980430
kaz,2020,3061725
kaz,2021,3139412
ken,1960,452924
ken,1961,484653
ken,1962,518709
ken,1963,547666
ken,1964,577186
ken,1965,608223
ken,1966,640992
ken,1967,675544
ken,1968,712028
ken,1969,750391
ken,1970,784680
ken,1971,819433
ken,1972,855825
ken,1973,893778
ken,1974,933523
ken,1975,975092
ken,1976,1018630
ken,1977,1064043
ken,1978,1111611
ken,1979,1161369
ken,1980,1211737
ken,1981,1263897
ken,1982,1318454
ken,1983,1375443
ken,1984,1435062
ken,1985,1497173
ken,1986,1562150
ken,1987,1630037
ken,1988,1701066
ken,1989,1775080
ken,1990,1856342
ken,1991,1942074
ken,1992,2031944
ken,1993,2125762
ken,1994,2224107
ken,1995,2327061
ken,1996,2434994
ken,1997,2547679
ken,1998,2665809
ken,1999,2789488
ken,2000,2897252
ken,2001,3004975
ken,2002,3116880
ken,2003,3232974
ken,2004,3353583
ken,2005,3478364
ken,2006,3607993
ken,2007,3742477
ken,2008,3882195
ken,2009,4026748
ken,2010,4176922
ken,2011,4332724
ken,2012,4494367
ken,2013,4662069
ken,2014,4836060
ken,2015,5016577
ken,2016,5203864
ken,2017,5398177
ken,2018,5599781
ken,2019,5810192
ken,2020,6030856
ken,2021,6263105
khm,1960,389280
khm,1961,391899
khm,1962,396562
khm,1963,409295
khm,1964,422455
khm,1965,436001
khm,1966,450000
khm,1967,535143
khm,1968,636548
khm,1969,756807
khm,1970,900000
khm,1971,1071053
khm,1972,1274923
khm,1973,1516870
khm,1974,1805165
khm,1975,100000
khm,1976,100000
khm,1977,100000
khm,1978,100000
khm,1979,100000
khm,1980,238267
khm,1981,373725
khm,1982,386386
khm,1983,399475
khm,1984,413027
khm,1985,427000
khm,1986,459322
khm,1987,494091
khm,1988,531545
khm,1989,571723
khm,1990,615000
khm,1991,639356
khm,1992,664712
khm,1993,691000
khm,1994,759998
khm,1995,835885
khm,1996,919470
khm,1997,1011148
khm,1998,1087578
khm,1999,1117702
khm,2000,1148703
khm,2001,1180476
khm,2002,1213173
khm,2003,1246775
khm,2004,1281357
khm,2005,1316798
khm,2006,1353271
khm,2007,1390754
khm,2008,1431083
khm,2009,1476172
khm,2010,1522747
khm,2011,1570791
khm,2012,1620351
khm,2013,1671474
khm,2014,1724211
khm,2015,1778611
khm,2016,1834728
khm,2017,1892615
khm,2018,1952329
khm,2019,2014015
khm,2020,2077757
khm,2021,2143591
kor,1960,5455249
kor,1961,5777767
kor,1962,6116276
kor,1963,6477135
kor,1964,6862519
kor,1965,7272537
kor,1966,7710724
kor,1967,8259714
kor,1968,8882117
kor,1969,9553689
kor,1970,10281426
kor,1971,10879729
kor,1972,11450706
kor,1973,12054204
kor,1974,12695347
kor,1975,13376319
kor,1976,13960698
kor,1977,14521169
kor,1978,15105694
kor,1979,15714519
kor,1980,16349591
kor,1981,16927321
kor,1982,17484558
kor,1983,18062075
kor,1984,18661523
kor,1985,19281238
kor,1986,19881338
kor,1987,20480947
kor,1988,21103426
kor,1989,21747146
kor,1990,22415764
kor,1991,22724882
kor,1992,22847714
kor,1993,22978856
kor,1994,23119415
kor,1995,23269863
kor,1996,23408239
kor,1997,23547768
kor,1998,23702118
kor,1999,23872300
kor,2000,24059909
kor,2001,24183498
kor,2002,24274254
kor,2003,24372755
kor,2004,24479956
kor,2005,24596288
kor,2006,24672626
kor,2007,24726784
kor,2008,24783135
kor,2009,24841508
kor,2010,24902207
kor,2011,25002850
kor,2012,25124657
kor,2013,25247891
kor,2014,25373090
kor,2015,25500120
kor,2016,25629193
kor,2017,25760173
kor,2018,25893097
kor,2019,25963874
kor,2020,26035641
kor,2021,26108444
kwt,1960,178698
kwt,1961,198421
kwt,1962,220352
kwt,1963,244707
kwt,1964,271793
kwt,1965,302823
kwt,1966,342615
kwt,1967,387635
kwt,1968,438645
kwt,1969,496199
kwt,1970,552500
kwt,1971,577095
kwt,1972,602821
kwt,1973,629618
kwt,1974,657646
kwt,1975,688044
kwt,1976,724777
kwt,1977,763361
kwt,1978,804058
kwt,1979,846924
kwt,1980,891193
kwt,1981,933218
kwt,1982,977286
kwt,1983,1023436
kwt,1984,1071833
kwt,1985,1121716
kwt,1986,1171185
kwt,1987,1222836
kwt,1988,1276841
kwt,1989,1333072
kwt,1990,1391862
kwt,1991,1384106
kwt,1992,1298153
kwt,1993,1217753
kwt,1994,1142231
kwt,1995,1095316
kwt,1996,1133560
kwt,1997,1173028
kwt,1998,1213927
kwt,1999,1256253
kwt,2000,1300115
kwt,2001,1345383
kwt,2002,1392292
kwt,2003,1440836
kwt,2004,1491144
kwt,2005,1547977
kwt,2006,1628355
kwt,2007,1712907
kwt,2008,1801975
kwt,2009,1895410
kwt,2010,1993829
kwt,2011,2097358
kwt,2012,2206263
kwt,2013,2320822
kwt,2014,2441330
kwt,2015,2568096
kwt,2016,2701443
kwt,2017,2841715
kwt,2018,2989270
kwt,2019,3052493
kwt,2020,3114553
kwt,2021,3177315
lbn,1960,560908
lbn,1961,592802
lbn,1962,626558
lbn,1963,662237
lbn,1964,700000
lbn,1965,732959
lbn,1966,767520
lbn,1967,803709
lbn,1968,841659
lbn,1969,881288
lbn,1970,922842
lbn,1971,1000273
lbn,1972,1107063
lbn,1973,1224912
lbn,1974,1355495
lbn,1975,1500000
lbn,1976,1523866
lbn,1977,1548045
lbn,1978,1572642
lbn,1979,1597630
lbn,1980,1623050
lbn,1981,1648802
lbn,1982,1675000
lbn,1983,1644483
lbn,1984,1614481
lbn,1985,1585107
lbn,1986,1556228
lbn,1987,1527875
lbn,1988,1500000
lbn,1989,1392477
lbn,1990,1292529
lbn,1991,1200045
lbn,1992,1216657
lbn,1993,1233452
lbn,1994,1250502
lbn,1995,1267788
lbn,1996,1285337
lbn,1997,1303080
lbn,1998,1360000
lbn,1999,1421889
lbn,2000,1486686
lbn,2001,1554245
lbn,2002,1677788
lbn,2003,1710339
lbn,2004,1743568
lbn,2005,1777348
lbn,2006,1818013
lbn,2007,1859625
lbn,2008,1902189
lbn,2009,1945728
lbn,2010,1990263
lbn,2011,2035818
lbn,2012,2082415
lbn,2013,2130079
lbn,2014,2178834
lbn,2015,2228705
lbn,2016,2279717
lbn,2017,2331897
lbn,2018,2385271
lbn,2019,2406875
lbn,2020,2424425
lbn,2021,2434609
lbr,1960,75057
lbr,1961,88055
lbr,1962,100834
lbr,1963,107164
lbr,1964,113902
lbr,1965,121043
lbr,1966,128643
lbr,1967,136719
lbr,1968,145315
lbr,1969,154426
lbr,1970,164121
lbr,1971,174425
lbr,1972,185392
lbr,1973,197015
lbr,1974,210374
lbr,1975,226162
lbr,1976,243158
lbr,1977,261380
lbr,1978,280995
lbr,1979,302083
lbr,1980,324785
lbr,1981,349123
lbr,1982,375323
lbr,1983,403490
lbr,1984,446331
lbr,1985,513979
lbr,1986,591995
lbr,1987,681853
lbr,1988,785503
lbr,1989,904557
lbr,1990,1041858
lbr,1991,1200000
lbr,1992,945962
lbr,1993,746192
lbr,1994,588417
lbr,1995,464002
lbr,1996,836241
lbr,1997,805755
lbr,1998,776341
lbr,1999,748000
lbr,2000,835532
lbr,2001,933022
lbr,2002,1042046
lbr,2003,1163810
lbr,2004,1300000
lbr,2005,1202031
lbr,2006,1111324
lbr,2007,1027462
lbr,2008,980861
lbr,2009,1017688
lbr,2010,1055952
lbr,2011,1095654
lbr,2012,1136906
lbr,2013,1179592
lbr,2014,1223881
lbr,2015,1269832
lbr,2016,1317509
lbr,2017,1366976
lbr,2018,1418300
lbr,2019,1467026
lbr,2020,1517235
lbr,2021,1569013
lby,1960,174229
lby,1961,183113
lby,1962,192464
lby,1963,202292
lby,1964,212636
lby,1965,235174
lby,1966,261328
lby,1967,290391
lby,1968,322733
lby,1969,358572
lby,1970,398449
lby,1971,442762
lby,1972,492073
lby,1973,546718
lby,1974,565014
lby,1975,580141
lby,1976,595695
lby,1977,611622
lby,1978,627997
lby,1979,644811
lby,1980,662099
lby,1981,679801
lby,1982,698002
lby,1983,716690
lby,1984,735905
lby,1985,755580
lby,1986,775810
lby,1987,796581
lby,1988,817938
lby,1989,839807
lby,1990,862291
lby,1991,885378
lby,1992,909116
lby,1993,933422
lby,1994,958413
lby,1995,984073
lby,1996,993644
lby,1997,1000563
lby,1998,1007539
lby,1999,1014564
lby,2000,1021648
lby,2001,1028762
lby,2002,1035935
lby,2003,1043158
lby,2004,1050442
lby,2005,1057756
lby,2006,1065131
lby,2007,1072557
lby,2008,1080036
lby,2009,1087566
lby,2010,1095149
lby,2011,1102785
lby,2012,1110473
lby,2013,1118216
lby,2014,1126013
lby,2015,1133863
lby,2016,1141769
lby,2017,1149730
lby,2018,1157746
lby,2019,1160918
lby,2020,1165085
lby,2021,1169790
mar,1960,1621733
mar,1961,1695020
mar,1962,1772116
mar,1963,1853131
mar,1964,1938408
mar,1965,2027817
mar,1966,2121974
mar,1967,2221022
mar,1968,2325392
mar,1969,2434941
mar,1970,2550432
mar,1971,2672057
mar,1972,2772332
mar,1973,2874617
mar,1974,2980932
mar,1975,3091291
mar,1976,3206015
mar,1977,3324786
mar,1978,3448257
mar,1979,3576446
mar,1980,3709726
mar,1981,3847732
mar,1982,3991222
mar,1983,4107149
mar,1984,4219571
mar,1985,4334928
mar,1986,4453791
mar,1987,4576104
mar,1988,4702151
mar,1989,4831511
mar,1990,4964826
mar,1991,5102037
mar,1992,5243460
mar,1993,5388630
mar,1994,5538265
mar,1995,5637372
mar,1996,5726973
mar,1997,5817933
mar,1998,5910660
mar,1999,6005062
mar,2000,6101307
mar,2001,6199029
mar,2002,6298667
mar,2003,6400122
mar,2004,6503578
mar,2005,6590321
mar,2006,6674942
mar,2007,6761171
mar,2008,6849177
mar,2009,6938638
mar,2010,7029966
mar,2011,7123091
mar,2012,7218193
mar,2013,7314930
mar,2014,7413749
mar,2015,7514578
mar,2016,7617472
mar,2017,7722492
mar,2018,7829698
mar,2019,7941338
mar,2020,8059162
mar,2021,8184281
mdg,1960,252097
mdg,1961,260657
mdg,1962,269521
mdg,1963,278685
mdg,1964,288175
mdg,1965,297960
mdg,1966,308408
mdg,1967,321149
mdg,1968,334435
mdg,1969,348232
mdg,1970,362619
mdg,1971,377600
mdg,1972,395320
mdg,1973,413819
mdg,1974,433211
mdg,1975,453637
mdg,1976,476519
mdg,1977,500489
mdg,1978,525699
mdg,1979,552179
mdg,1980,580033
mdg,1981,609209
mdg,1982,639896
mdg,1983,672128
mdg,1984,706033
mdg,1985,741546
mdg,1986,778899
mdg,1987,818134
mdg,1988,859403
mdg,1989,902631
mdg,1990,948098
mdg,1991,995856
mdg,1992,1046090
mdg,1993,1098709
mdg,1994,1134427
mdg,1995,1169444
mdg,1996,1205593
mdg,1997,1242754
mdg,1998,1281115
mdg,1999,1320660
mdg,2000,1361482
mdg,2001,1403449
mdg,2002,1441214
mdg,2003,1479995
mdg,2004,1519875
mdg,2005,1560716
mdg,2006,1643372
mdg,2007,1730644
mdg,2008,1822681
mdg,2009,1919339
mdg,2010,2021267
mdg,2011,2128608
mdg,2012,2241809
mdg,2013,2360694
mdg,2014,2486060
mdg,2015,2618084
mdg,2016,2757316
mdg,2017,2903952
mdg,2018,3058387
mdg,2019,3210386
mdg,2020,3368585
mdg,2021,3531887
mex,1960,9597041
mex,1961,10069855
mex,1962,10567739
mex,1963,11091377
mex,1964,11642948
mex,1965,12221597
mex,1966,12831234
mex,1967,13472734
mex,1968,14148819
mex,1969,14858496
mex,1970,15554138
mex,1971,16209114
mex,1972,16894490
mex,1973,17608918
mex,1974,18356931
mex,1975,19139325
mex,1976,19959146
mex,1977,20814963
mex,1978,21712422
mex,1979,22652723
mex,1980,23615125
mex,1981,24301217
mex,1982,25015240
mex,1983,25757716
mex,1984,26531304
mex,1985,27334404
mex,1986,28172067
mex,1987,29045116
mex,1988,29956887
mex,1989,30905733
mex,1990,31807110
mex,1991,32522074
mex,1992,33256197
mex,1993,34006943
mex,1994,34777933
mex,1995,35568721
mex,1996,36381032
mex,1997,37212080
mex,1998,38065906
mex,1999,38942031
mex,2000,39713737
mex,2001,40284712
mex,2002,40866150
mex,2003,41457458
mex,2004,42059659
mex,2005,42670439
mex,2006,43292502
mex,2007,43925210
mex,2008,44569671
mex,2009,45223405
mex,2010,45891612
mex,2011,46596387
mex,2012,47314387
mex,2013,48042874
mex,2014,48785096
mex,2015,49540327
mex,2016,50140649
mex,2017,50750263
mex,2018,51371061
mex,2019,52010061
mex,2020,52671842
mex,2021,53358406
mli,1960,130017
mli,1961,134784
mli,1962,140267
mli,1963,145973
mli,1964,151920
mli,1965,158092
mli,1966,165218
mli,1967,173401
mli,1968,182000
mli,1969,200841
mli,1970,221663
mli,1971,244644
mli,1972,270044
mli,1973,298000
mli,1974,328895
mli,1975,362992
mli,1976,400679
mli,1977,429198
mli,1978,448285
mli,1979,468220
mli,1980,489071
mli,1981,510789
mli,1982,533504
mli,1983,557229
mli,1984,582043
mli,1985,607890
mli,1986,634923
mli,1987,662721
mli,1988,689548
mli,1989,717383
mli,1990,746382
mli,1991,776554
mli,1992,807989
mli,1993,840605
mli,1994,874585
mli,1995,909939
mli,1996,946774
mli,1997,984992
mli,1998,1027669
mli,1999,1083247
mli,2000,1141913
mli,2001,1203582
mli,2002,1268674
mli,2003,1337286
mli,2004,1409710
mli,2005,1485842
mli,2006,1566198
mli,2007,1650901
mli,2008,1740310
mli,2009,1825125
mli,2010,1885545
mli,2011,1947964
