geo,time,ny_gdp_fcst_cd
dza,2014,198395388376.62399
dza,2015,152534871895.71301
dza,2016,147282286411.84299
dza,2017,156783343696.21399
dza,2018,161669531312.98599
dza,2019,158200330781.811
dza,2020,133361174915.284
ecu,1960,2000096646.5053
ecu,1961,1698364516.87815
ecu,1962,1473091968.54708
ecu,1963,1755897188.12328
ecu,1964,2148162992.55834
ecu,1965,2296816001.71858
ecu,1966,2327211572.13922
ecu,1967,2429932812.59304
ecu,1968,2453597156.33286
ecu,1969,2977020064.33804
ecu,1970,2723475525.22777
ecu,1971,2618552229.19659
ecu,1972,3024085625.68553
ecu,1973,3670447465.69716
ecu,1974,6354450069.18516
ecu,1975,7465294563.60201
ecu,1976,8768206127.28918
ecu,1977,10573186362.6148
ecu,1978,11380563386.8651
ecu,1979,13587191155.9525
ecu,1980,17212978213.2363
ecu,1981,21159057805.9499
ecu,1982,19400308731.9938
ecu,1983,16669089494.7402
ecu,1984,16321620932.2101
ecu,1985,16486541988.7677
ecu,1986,14584739340.6503
ecu,1987,13312991715.7088
ecu,1988,12470196713.4966
ecu,1989,13299984480.5606
ecu,1990,14594496017.611
ecu,1991,16307578789.3947
ecu,1992,17395632816.4082
ecu,1993,18232851425.71289
ecu,1994,21897994997.4987
ecu,1995,23665645822.9115
ecu,1996,24469705852.92649
ecu,1997,27083077538.7694
ecu,1998,26688502251.1256
ecu,1999,18833968984.4922
ecu,2000,17281267633.8169
ecu,2001,22532199000
ecu,2002,26239842000
ecu,2003,30171253000
ecu,2004,34198165000
ecu,2005,39205144000
ecu,2006,44497147000
ecu,2007,48510903000
ecu,2008,59550902000
ecu,2009,59013275000
ecu,2010,66499460000
ecu,2011,76536215000
ecu,2012,83856171000
ecu,2013,90533862000
ecu,2014,96894741000
ecu,2015,92042505000
ecu,2016,93038286000
ecu,2017,97082733000
ecu,2018,99955953000
ecu,2019,100871577000
ecu,2020,93316525000
egy,1965,4362822193.09742
egy,1966,4636304770.12735
egy,1967,4907120743.03406
egy,1968,5111915887.85047
egy,1969,5664164648.91041
egy,1970,7043958804.32052
egy,1971,7592450905.38128
egy,1972,8298603929.67942
egy,1973,8908792319.35321
egy,1974,8725535009.34968
egy,1975,11094476106.9706
egy,1976,12242701092.3535
egy,1977,12980003508.1565
egy,1978,13664342025.47
egy,1979,17239571285.7143
egy,1980,19672394115.7154
egy,1981,20937972972.973
egy,1982,26509852216.7488
egy,1983,29583236321.3038
egy,1984,32337131799.613
egy,1985,37313370327.7144
egy,1986,38758652946.67911
egy,1987,38754910526.3158
egy,1988,33293583532.084
egy,1989,37778811389.9215
egy,1990,41065500224.3158
egy,1991,36560651379.19569
egy,1992,39435801763.3076
egy,1993,43865546218.4874
egy,1994,48329478054.567
egy,1995,56328516661.75169
egy,1996,63144162735.8491
egy,1997,72869616519.17398
egy,1998,78735950413.2231
egy,1999,83331672073.13478
egy,2000,92666079553.7942
egy,2001,89634501347.70889
egy,2002,79677258426.96629
egy,2003,75119115384.61539
egy,2004,74078311688.31169
egy,2005,84278169717.13809
egy,2006,101068539130.435
egy,2007,124410963222.41701
egy,2008,155509418181.81799
egy,2009,180409274047.18701
egy,2010,208818439201.452
egy,2011,225457091222.03101
egy,2012,285524366666.66693
egy,2013,298419844961.23999
egy,2014,316441076040.172
egy,2015,333301913746.63098
egy,2016,328148404907.97498
egy,2017,232143288043.478
egy,2018,243944865925.71701
egy,2019,294425231144.64697
egy,2020,348221874316.90601
eri,1992,427028560.20771
eri,1993,405836456.8194
eri,1994,478133116.88312
eri,1995,519281250
eri,1996,625418849.40299
eri,1997,615452992.40267
eri,1998,682391773.86273
eri,1999,629124451.09536
eri,2000,661934451.94805
eri,2001,702136389.76082
eri,2002,658724871.40176
eri,2003,799639037.60655
eri,2004,1019625174.97733
eri,2005,1025416576.10994
eri,2006,1141178139.8374
eri,2007,1259958230.89431
eri,2008,1332058718.69919
eri,2009,1804988234.14634
esp,1970,37412146422.629
esp,1971,42962102994.012
esp,1972,54497354387.7815
esp,1973,72208386636.2079
esp,1974,90937060859.53268
esp,1975,108275168115.942
esp,1976,111951959711.515
esp,1977,125202817086.528
esp,1978,153355240885.41699
esp,1979,204150676747.64496
esp,1980,220945585982.82697
esp,1981,192839349432.32999
esp,1982,186586068453.733
esp,1983,161866883990.71899
esp,1984,164477414613.952
esp,1985,170603762230.92001
esp,1986,234092189616.25296
esp,1987,297908393747.47302
esp,1988,352794135123.55402
esp,1989,388868179901.61603
esp,1990,504543367613.45099
esp,1991,542494728582.86603
esp,1992,587243640500.56897
esp,1993,492355043796.57501
esp,1994,492101742640.66602
esp,1995,569039231385.10803
esp,1996,593585971364.771
esp,1997,542612500000
esp,1998,565516204477.11292
esp,1999,577047605279.53796
esp,2000,543996708021.96198
esp,2001,572412952394.48901
esp,2002,646075540399.60901
esp,2003,823352419724.31201
esp,2004,964490758735.52405
esp,2005,1035593183626.45996
esp,2006,1126594833603.53003
esp,2007,1328230312700.79004
esp,2008,1503923946081.25
esp,2009,1397634751927.72998
esp,2010,1306465934950
esp,2011,1364448825165.37012
esp,2012,1218415204297.27002
esp,2013,1238401009430.59009
esp,2014,1248722983714.8999
esp,2015,1085623968576.94995
esp,2016,1118733693310.51001
esp,2017,1189757621435.30005
esp,2018,1287006586693.33008
esp,2019,1263897916313.71997
est,1995,3982566483.08419
est,1996,4205336194.56366
est,1997,4514914337.24076
est,1998,5047708310.15686
est,1999,5183358177.17206
est,2000,5087057956.32544
est,2001,5587747739.68311
est,2002,6562430064.99011
est,2003,8819838527.55194
est,2004,10762062111.8012
est,2005,12493361522.1987
est,2006,14962758750.4705
est,2007,19722900355.87189
est,2008,21735611542.4052
est,2009,17151485134.7597
est,2010,17240340413.7655
est,2011,20565157533.4144
est,2012,20287546743.2379
est,2013,22167250303.8522
est,2014,23400525012.5862
est,2015,20017322306.2394
est,2016,20952866779.8946
est,2017,23384838669.2377
est,2018,26648490057.03609
est,2019,27382907366.53329
eth,1981,6903485314.00966
eth,1982,7286760144.92754
eth,1983,8107125120.77295
eth,1984,7577205748.79227
eth,1985,9002821159.42029
eth,1986,9312320676.3285
eth,1987,9954440096.61836
eth,1988,10278500966.1836
eth,1989,10844217729.4686
eth,1990,11578693333.3333
eth,1991,12873530193.2367
eth,1992,10152368635.1472
eth,1993,8487034084.7906
eth,1994,6559423944.8066
eth,1995,7230384810.97678
eth,1996,8054163714.92332
eth,1997,8039553936.35356
eth,1998,7307895190.35164
eth,1999,7203266972.00069
eth,2000,7708654177.04741
eth,2001,7636018732.43834
eth,2002,7291501551.03188
eth,2003,8014402797.0398
eth,2004,9263851569.11654
eth,2005,11422476547.6906
eth,2006,14163696563.7204
eth,2007,18321899238.1169
eth,2008,25251140242.3193
eth,2009,30600456588.9241
eth,2010,27729772026.9956
eth,2011,29506671277.9156
eth,2012,40014169689.94489
eth,2013,43766864330.391
eth,2014,51098618939.7752
eth,2015,59357907701.1883
eth,2016,68672620025.68
eth,2017,76026291776.90428
eth,2018,78999591392.74249
eth,2019,90473155534.6436
eth,2020,101540769074.151
fin,1970,10047191392.9785
fin,1971,11031025859.6192
fin,1972,12971915686.8368
fin,1973,17171717753.2286
fin,1974,22401748857.7281
fin,1975,26803775658.6391
fin,1976,28899406062.4711
fin,1977,30034878264.71889
fin,1978,32333153790.6137
fin,1979,39808801709.6626
fin,1980,47950270959.5155
fin,1981,46727748691.0995
fin,1982,46955717281.3618
fin,1983,45417378309.1375
fin,1984,46744163039.1769
fin,1985,49224865694.551
fin,1986,64563687543.9831
fin,1987,80091978898.9585
fin,1988,93620469083.1557
fin,1989,102465013163.364
fin,1990,122893795677.189
fin,1991,111154242023.23199
fin,1992,98121847624.10408
fin,1993,77998334547.7256
fin,1994,90407512805.9192
fin,1995,117572167755.991
fin,1996,115446544136.681
fin,1997,110105371664.185
fin,1998,116567645749.88901
fin,1999,117691561586.101
fin,2000,110261789714.50999
fin,2001,114015430117.323
fin,2002,123130719385.883
fin,2003,149791652610.58801
fin,2004,172943470784.17001
fin,2005,179050716090.272
fin,2006,189291567437.647
fin,2007,224953006312.94199
fin,2008,251410939828.125
fin,2009,221862460717.96896
fin,2010,218296483483.33401
fin,2011,238835858161.479
fin,2012,223117685546.48401
fin,2013,233728853131.37296
fin,2014,237017824929.41101
fin,2015,202595944315.23401
fin,2016,207427001927.62701
fin,2017,220670791330.58896
fin,2018,238113495902.74496
fin,2019,232905552290.19601
fji,1960,103765268.85783
fji,1961,108424631.65848
fji,1962,113587709.3565
fji,1963,118247072.15716
fji,1964,125425009.44465
fji,1965,131847374.3861
fji,1966,136889783.59336
fji,1967,145841104.06565
fji,1968,148402610.78667
fji,1969,160681610.24703
fji,1970,193626046.08506
fji,1971,215830702.67742
fji,1972,279326223.94571
fji,1973,378494208.00806
fji,1974,509558093.34657
fji,1975,627083708.48035
fji,1976,635624039.21132
fji,1977,660235120.99411
fji,1978,759329239.48984
fji,1979,932631327.03123
fji,1980,1101467114.91443
fji,1981,1115726538.73157
fji,1982,1094552767.05277
fji,1983,1014503441.49459
fji,1984,1024173286.53242
fji,1985,1020823509.01526
fji,1986,1170548150.76353
fji,1987,1068600369.80465
fji,1988,1002076487.45019
fji,1989,1048526259.01706
fji,1990,1176311702.34317
fji,1991,1223434535.10436
fji,1992,1337791084.49767
fji,1993,1407640420.28798
fji,1994,1566901167.95301
fji,1995,1687406669.98507
fji,1996,1836813225.96736
fji,1997,1786659278.2434
fji,1998,1416901550.23153
fji,1999,1666378960.19496
fji,2000,1474275110.4012
fji,2001,1447774312.57138
fji,2002,1593134116.78632
fji,2003,1950037451.20793
fji,2004,2302070975.18754
fji,2005,2559027794.20461
fji,2006,2625332139.55638
fji,2007,2886787555.11395
fji,2008,2968311727.42674
fji,2009,2447210001.53398
fji,2010,2633080383.67304
fji,2011,3200332032.12135
fji,2012,3352164757.8077
fji,2013,3491376398.39253
fji,2014,3820242926.77758
fji,2015,3674868850.11442
fji,2016,4013303002.81663
fji,2017,4320852774.68673
fji,2018,4485675960.52505
fji,2019,4475050916.49694
fji,2020,3646861209.32601
fra,1960,54572517474.6602
fra,1961,59161636512.4329
fra,1962,66311042865.1414
fra,1963,74151341487.5782
fra,1964,82068701170.86929
fra,1965,88887276417.49631
fra,1966,96408701684.6739
fra,1967,104617033304.63901
fra,1968,115385652239.53999
fra,1969,124419968073.27299
fra,1970,131046415495.453
fra,1971,146698236060.14001
fra,1972,179618985695.70901
fra,1973,235241602828.52097
fra,1974,254322149481.724
fra,1975,322192137065.93201
fra,1976,331061185468.45099
fra,1977,367953998395.29297
fra,1978,452375000000
fra,1979,544745605920.44397
fra,1980,625605402049.05298
fra,1981,549960168980.08398
fra,1982,521815550454.13696
fra,1983,499473276529.82202
fra,1984,473394881032.79999
fra,1985,492480654110.08899
fra,1986,688593616819.77502
fra,1987,833337334933.97412
fra,1988,908076203061.33691
fra,1989,916013777503.59888
fra,1990,1137035296952.16992
fra,1991,1138964073944.88989
fra,1992,1263816604708.80005
fra,1993,1193098216353.94995
fra,1994,1248946124763.70996
fra,1995,1433434091207.78003
fra,1996,1432057956148.21997
fra,1997,1296970105641.71997
fra,1998,1342191460973.97998
fra,1999,1333795777435.52002
fra,2000,1225025191879.21997
fra,2001,1239565596214.16992
fra,2002,1352378453670.59009
fra,2003,1661938176449.80005
fra,2004,1906516641633.20972
fra,2005,1973232919657.59009
fra,2006,2077343051971.76001
fra,2007,2388073058591.77002
fra,2008,2636777758152.33984
fra,2009,2441046375648.83008
fra,2010,2383360166166.66943
fra,2011,2573144817305.4502
fra,2012,2409396316083.97998
fra,2013,2523213103741.58008
fra,2014,2560326566552.93018
fra,2015,2182928888866.40967
fra,2016,2210253066688.72021
fra,2017,2311473415930.58984
fra,2018,2479201421521.56982
fra,2019,2414830779317.64014
fro,1998,959333213.9446
fro,1999,969066253.83447
fro,2000,916999665.96974
fro,2001,1002595280.43447
fro,2002,1094886442.8034
fro,2003,1284439182.11212
fro,2004,1457912570.31263
fro,2005,1488335640.08071
fro,2006,1703016748.5034
fro,2007,1945588478.4246
fro,2008,2083442851.25831
fro,2009,1972075584.32353
fro,2010,2023914937.50111
fro,2011,2183061076.2382
fro,2012,2071264566.24946
fro,2013,2327706853.26639
fro,2014,2521674832.96214
fro,2015,2237429212.68152
fro,2016,2436769315.32897
fro,2017,2575247239.84916
fro,2018,2694549140.08805
fro,2019,2767490328.96512
fsm,1983,100800000
fsm,1995,210942700
fsm,1996,209863400
fsm,1997,197018600
fsm,1998,207417700
fsm,1999,206857900
fsm,2000,218535500
fsm,2001,226434300
fsm,2002,227274400
fsm,2003,228123300
fsm,2004,221930400
fsm,2005,228755200
fsm,2006,231903500
fsm,2007,235894500
fsm,2008,243828400
fsm,2009,257654900
fsm,2010,270877500
fsm,2011,286264600
fsm,2012,301830100
fsm,2013,292176300
fsm,2014,298532500
fsm,2015,293137200
fsm,2016,307409200
fsm,2017,338306100
fsm,2018,371912200
fsm,2019,377625700
fsm,2020,379490200
gab,2001,4611143645.04422
gab,2002,4904604669.48013
gab,2003,5981804712.35084
gab,2004,7245942829.83589
gab,2005,9053056338.2205
gab,2006,9842080862.80611
gab,2007,11649355237.6274
gab,2008,14785769058.296
gab,2009,11182051459.7908
gab,2010,12925926111.1132
gab,2011,16379456796.052
gab,2012,15390572831.2431
gab,2013,15755843146.4613
gab,2014,16205617029.8647
gab,2015,13164060130.5759
gab,2016,12867452593.2593
gab,2017,13941569428.3731
gab,2018,15801518557.0528
gab,2019,15811938104.422
gab,2020,14262328988.8913
gbm,2012,6688660347.55134
gbm,2013,6997623886.19665
gbm,2014,7699368109.26444
gbm,2015,7072386554.62185
gbm,2016,6828231163.92114
gbm,2017,6960528957.52896
gbm,2018,7471851901.26751
gbm,2019,7289165177.43171
gbr,1970,119736563474.922
gbr,1971,136533820880.993
gbr,1972,158527335164.83499
gbr,1973,181223806957.37399
gbr,1974,198564534829.35901
gbr,1975,235345234513.27399
gbr,1976,225812249775.38199
gbr,1977,253282253619.396
gbr,1978,320592216682.646
gbr,1979,413128320626.85297
gbr,1980,527445500813.38599
gbr,1981,502422019694.534
gbr,1982,474326911250.87299
gbr,1983,450498174927.99799
gbr,1984,422832008512.90198
gbr,1985,447159518737.16602
gbr,1986,545814554382.87903
gbr,1987,669425840823.66394
gbr,1988,812994729633.58203
gbr,1989,823270695353.40283
gbr,1990,967964007457.38586
gbr,1991,1006373097001.76001
gbr,1992,1044702170937.17004
gbr,1993,943056378224.35486
gbr,1994,1019226080501.98999
gbr,1995,1216397348903.27002
gbr,1996,1285380655226.20996
gbr,1997,1409261624099.54004
gbr,1998,1486694269625.69995
gbr,1999,1509191069406.23999
gbr,2000,1486482069904.67993
gbr,2001,1474684036274.6499
gbr,2002,1605693944844.12012
gbr,2003,1848218775510.19995
gbr,2004,2173022702306.8501
gbr,2005,2286238181818.18018
gbr,2006,2444916283348.66943
gbr,2007,2791798719487.79004
gbr,2008,2644033088235.29004
gbr,2009,2194947811185.54004
gbr,2010,2228711422722.47998
gbr,2011,2373693428090.2998
gbr,2012,2417218669284.08008
gbr,2013,2486582815427.33984
gbr,2014,2731788819524.81006
gbr,2015,2611468652706.22021
gbr,2016,2400825356038.58984
gbr,2017,2376958589943.25977
gbr,2018,2551532620233.33008
gbr,2019,2526622445789.29004
geo,1990,7339981768.14703
geo,1991,5894039735.09934
geo,1992,3650754390.30423
geo,1996,3005571283.35366
geo,1997,3302658959.53757
geo,1998,3440453768.62547
geo,1999,2638555700.30945
geo,2000,2871844125.39574
geo,2001,3009165460.685
geo,2002,3170150749.1916
geo,2003,3748007643.19336
geo,2004,4689847662.77129
geo,2005,5673636012.57792
geo,2006,6766344641.65356
geo,2007,8746483088.89554
geo,2008,11082573115.106
geo,2009,9306375336.72553
geo,2010,10821073893.284
geo,2011,13413815594.4263
geo,2012,14686428874.2203
geo,2013,15353132138.9924
geo,2014,15665968171.2635
geo,2015,13306834706.7378
geo,2016,13333291080.4073
geo,2017,14085554891.4126
geo,2018,15302750483.4063
geo,2019,15307395053.4048
geo,2020,13874752460.5983
gha,1960,1099569136.9853
gha,1961,1161201037.65709
gha,1962,1239641638.51209
gha,1963,1375511964.99308
gha,1964,1554804766.94737
gha,1965,1790126569.51238
gha,1966,1920393995.93229
gha,1967,1560154830.55534
gha,1968,1476686300.25366
gha,1969,1723781219.02121
gha,1970,1912044014.27267
gha,1971,2126087940.17948
gha,1972,1884930684.52548
gha,1973,2267605633.80282
gha,1974,2634782608.69565
gha,1975,2522340425.53192
gha,1976,2480508474.57627
gha,1977,2941714285.71429
gha,1978,3418499127.39965
gha,1979,3803133903.1339
gha,1980,4287136929.46058
gha,1981,4055755578.15375
gha,1982,3898879551.82073
gha,1984,4186089367.25375
gha,1985,4175190400.98543
gha,1986,5697597839.24185
gha,1987,5064496598.63946
gha,1988,5186962655.63018
gha,1989,5203771795.25026
gha,1990,5860440128.96642
gha,1991,6589440217.3913
gha,1992,6387553775.74371
gha,1993,5326502311.24807
gha,1994,4901464435.14644
gha,1995,5870975813.17765
gha,1996,6156880733.94495
gha,1997,6156494140.625
gha,1998,6696496539.79239
gha,1999,6916743810.95274
gha,2000,4459331987.52065
gha,2001,4763046209.68868
gha,2002,5527385159.0106
gha,2003,6931910475.31149
gha,2004,8112906058.92162
gha,2005,9830634114.00795
gha,2006,19017748333.5155
gha,2007,22788199871.3275
gha,2008,26584302290.2214
gha,2009,24533812882.5623
gha,2010,29283954685.3147
gha,2011,35771521110.0881
gha,2012,38701680640.0351
gha,2013,59712182093.4693
gha,2014,49795231064.0061
gha,2015,45264961637.8614
gha,2016,51926653690.7259
gha,2017,56175996276.29009
gha,2018,62583498484.2867
gha,2019,63944872369.3794
gha,2020,64423442125.20329
gin,1986,1983424989.46627
gin,1987,2169629026.44126
gin,1988,2364764954.07421
gin,1989,2381566602.51793
gin,1990,2768966334.56368
gin,1991,2921472887.27149
gin,1992,3184920021.73389
gin,1993,3170262429.66569
gin,1994,3268823074.79017
gin,1995,3555624581.7201
gin,1996,3735603973.08172
gin,1997,3618379741.91234
gin,1998,3434538875.86008
gin,1999,3311866508.99059
gin,2000,2808810327.66092
gin,2001,2648241679.98465
gin,2002,2725074577.90945
gin,2003,3207357352.87161
gin,2004,3383446852.27217
gin,2005,2708861027.03614
gin,2006,3999160587.73489
gin,2007,5851620916.12368
gin,2008,6450662749.56315
gin,2009,6241993548.7475
gin,2010,6387637237.59276
gin,2011,6280368142.92237
gin,2012,6922471913.02564
gin,2013,7598546407.4851
gin,2014,7950783960.745
gin,2015,7941965883.97164
gin,2016,7703961933.65577
gin,2017,9305000733.55696
gin,2018,10831984011.0582
gin,2019,12306761724.1649
gin,2020,14518668268.5809
gmb,2004,904307201.77422
gmb,2005,969384463.55956
gmb,2006,983786037.7614
gmb,2007,1187605574.62993
gmb,2008,1466907689.1188
gmb,2009,1349292538.01925
gmb,2010,1454120141.36799
gmb,2011,1319689533.79835
gmb,2012,1327320518.37604
gmb,2013,1282660653.10254
gmb,2014,1132485733.11288
gmb,2015,1257477880.87385
gmb,2016,1359801007.55087
gmb,2017,1389332786.22752
gmb,2018,1538450267.69508
gmb,2019,1683096271.66042
gmb,2020,1707197146.8903
gnb,1987,161578940.08789
gnb,1988,152724387.52592
gnb,1989,206718119.5428
gnb,1990,228445787.83694
gnb,1991,243672575.74223
gnb,1992,219289993.21307
gnb,1993,226668463.92987
gnb,1994,221491604.8454
gnb,1995,238939871.40658
gnb,1996,254666915.9201
gnb,1997,263834287.01248
gnb,1998,203258978.10635
gnb,1999,210478801.90177
gnb,2000,362331880.2379
gnb,2001,384071386.35198
gnb,2002,404458211.26079
gnb,2003,468382855.31199
gnb,2004,515925269.94072
gnb,2005,572102786.79297
gnb,2006,575814048.92869
gnb,2007,678203394.37027
gnb,2008,846112107.62332
gnb,2009,802654257.95897
gnb,2010,816141172.20025
gnb,2011,1056926216.86303
gnb,2012,953104797.06156
gnb,2013,1011491178.77399
gnb,2014,1006807180.77485
gnb,2015,984218045.58333
gnb,2016,1106567434.90105
gnb,2017,1256133354.69995
gnb,2018,1409021580.83632
gnb,2019,1366161328.42701
gnb,2020,1353457172.34262
gnq,2005,8153969735.0418
gnq,2006,10051104429.0186
gnq,2007,13017233449.0935
gnq,2008,19765409207.975
gnq,2009,14913641077.6848
gnq,2010,16258634374.333
gnq,2011,21411253653.435
gnq,2012,22453923566.4119
gnq,2013,21923454639.5206
gnq,2014,21624798973.0028
gnq,2015,13020204846.3638
gnq,2016,11073942388.6531
gnq,2017,12062374208.1202
gnq,2018,12972922821.3643
gnq,2019,11282344585.4305
gnq,2020,9902642598.03082
grc,1970,13934329545.4545
grc,1971,15523375000
grc,1972,17821738636.3636
grc,1973,23420276179.5167
grc,1974,27400284090.9091
grc,1975,29960329436.7694
grc,1976,32309020522.3881
grc,1977,37135457909.3432
grc,1978,44825677179.9629
grc,1979,54444498620.0552
grc,1980,57889256594.7242
grc,1981,54366906519.0652
grc,1982,56031755102.0408
grc,1983,50273006965.9443
grc,1984,48312233978.2346
grc,1985,48511238588.6997
grc,1986,56375562317.4294
grc,1987,65516592853.5481
grc,1988,75587175114.1004
grc,1989,78165327318.5061
grc,1990,94186519776.44019
grc,1991,98374799027.85568
grc,1992,106466319270.647
grc,1993,101435548454.22099
grc,1994,106664648876.40401
grc,1995,124546621561.994
grc,1996,132044169026.048
grc,1997,129086690378.136
grc,1998,130777938429.60899
grc,1999,127851445399.91
grc,2000,116542722645.638
grc,2001,121331195413.506
grc,2002,137862178392.32599
grc,2003,181566365424.45901
grc,2004,217400575652.70401
grc,2005,222468854503.69501
grc,2006,242389748058.13
grc,2007,281313860856.56598
grc,2008,314475260608.401
grc,2009,296239046463.60797
grc,2010,264670999045.034
grc,2011,253209456750.47696
grc,2012,217102251023.64096
grc,2013,212813257126.86496
grc,2014,209787545681.83301
grc,2015,173764622758.535
grc,2016,170512219234.224
grc,2017,177954547874.39301
grc,2018,189884317533.686
grc,2019,182587760180.10199
grd,1977,62901902.59259
grd,1978,76803867.77778
grd,1979,88688806.66667
grd,1980,98159716.2963
grd,1981,102355622.59259
grd,1982,109583738.14815
grd,1983,113877626.2963
grd,1984,126459236.66667
grd,1985,143654381.11111
grd,1986,162256189.25926
grd,1987,183305865.92593
grd,1988,199876042.22222
grd,1989,224735049.62963
grd,1990,233987651.85185
grd,1991,255054185.18518
grd,1992,265530814.81482
grd,1993,268330703.7037
grd,1994,282348851.85185
grd,1995,298150296.2963
grd,1996,314415148.14815
grd,1997,333279481.48148
grd,1998,380544333.33333
grd,1999,412742703.7037
grd,2000,448640666.66667
grd,2001,453192333.33333
grd,2002,469988777.77778
grd,2003,509788777.77778
grd,2004,520748000
grd,2005,600211851.85185
grd,2006,600637925.92593
grd,2007,653190037.03704
grd,2008,716328111.11111
grd,2009,675903740.74074
grd,2010,665653962.96296
grd,2011,668109629.62963
grd,2012,690342185.18518
grd,2013,733143629.62963
grd,2014,786733518.51852
grd,2015,853760555.55555
grd,2016,895229629.62963
grd,2017,945336444.44444
grd,2018,973599259.25926
grd,2019,1017388407.40741
grd,2020,874530407.40741
grl,2003,1523293410.44674
grl,2004,1776485119.59406
grl,2005,1792792943.02056
grl,2006,1950040357.83951
grl,2007,2171813288.75581
grl,2008,2412251623.15372
grl,2009,2450428099.75937
grl,2010,2430682242.49213
grl,2011,2606645929.18211
grl,2012,2524902891.67026
grl,2013,2606164200.63031
grl,2014,2745015590.20045
grl,2015,2424634730.0049
grl,2016,2613262623.11155
grl,2017,2755062169.65273
grl,2018,2918268773.95243
grl,2019,2866869583.47078
gtm,1965,1331399900
gtm,1966,1390700000
gtm,1967,1453500000
gtm,1968,1610500000
gtm,1969,1715399900
gtm,1970,1904000000
gtm,1971,1984799900
gtm,1972,2101300000
gtm,1973,2569200100
gtm,1974,3161499900
gtm,1975,3645900100
gtm,1976,4365300200
gtm,1977,5480500300
gtm,1978,6070600200
gtm,1979,6902600200
gtm,1980,7878700000
gtm,1981,8607500300
gtm,1982,8716999600
gtm,1983,9050000400
gtm,1984,9470000200
gtm,1985,9721652086.95652
gtm,1986,7231963515.98174
gtm,1987,7084399840
gtm,1988,7841602824.42748
gtm,1989,8410724360.79545
gtm,1990,7650125239.6451
gtm,1991,9406097715.20611
gtm,1992,10440842165.3193
gtm,1993,11399942453.0646
gtm,1994,12983235585.6169
gtm,1995,14655404433.2771
gtm,1996,15674835631.731
gtm,1997,17790026221.6139
gtm,1998,19395491977.3552
gtm,1999,18318412264.9046
gtm,2000,19288827158.9035
gtm,2001,17725782569.4144
gtm,2002,19563708068.5784
gtm,2003,20660780679.7718
gtm,2004,22616046536.2109
gtm,2005,25822806337.5208
gtm,2006,28686370781.0486
gtm,2007,32404931554.8721
gtm,2008,37537410595.2381
gtm,2009,36499216905.9988
gtm,2010,39942456861.6744
gtm,2011,46022638451.4604
gtm,2012,48787592945.77209
gtm,2013,49895410854.2918
gtm,2014,54477168335.0146
gtm,2015,58550474865.4439
gtm,2016,62197962867.9325
gtm,2017,67408869609.0039
gtm,2018,68750906878.3913
gtm,2019,72324681097.09358
gtm,2020,73095298543.70499
guy,1960,153065391.12174
guy,1961,167940267.16444
guy,1962,178031849.73459
guy,1963,159307005.77495
guy,1964,175115207.37327
guy,1965,191235294.11765
guy,1966,201235294.11765
guy,1967,220529411.76471
guy,1968,202600000
guy,1969,218950000
guy,1970,235000000
guy,1971,249200000
guy,1972,252714285.71429
guy,1973,274476190.47619
guy,1974,395363636.36364
guy,1975,457291666.66667
guy,1976,415320000
guy,1977,407760000
guy,1978,454280000
guy,1979,471640000
guy,1980,534400000
guy,1981,482142857.14286
guy,1982,416666666.66667
guy,1983,400000000
guy,1984,369473684.21053
guy,1985,380465116.27907
guy,1986,427209279.06977
guy,1987,306326520.40816
guy,1988,360000000
guy,1989,333602937.5
guy,1990,349746835.44304
guy,1991,300733452.59392
guy,1992,322869704.23661
guy,1993,380430107.52688
guy,1994,456579898.77079
guy,1995,520612676.05634
guy,1996,585883190.88319
guy,1997,630220293.39682
guy,1998,601065646.19749
guy,1999,590427982.33688
guy,2000,592485884.99698
guy,2001,599072820.53034
guy,2002,617640521.33323
guy,2003,635764807.09806
guy,2004,657590358.40803
guy,2005,688593370.85679
guy,2006,2264265162.84918
guy,2007,2548734424.62862
guy,2008,2861020275.1711
guy,2009,2956768815.88625
guy,2010,3201882969.49751
guy,2011,3435788596.56647
guy,2012,3785517886.96618
guy,2013,3845405566.46682
guy,2014,3788772250.02567
guy,2015,3945825665.85956
guy,2016,4125036319.61259
guy,2017,4341186440.67797
guy,2018,4308146624.70567
guy,2019,4617616306.95444
guy,2020,5084139088.72902
hkg,2000,164677456617.72299
hkg,2001,162844155511.104
hkg,2002,160250932823.85999
hkg,2003,157581548261.16
hkg,2004,165039034411.91599
hkg,2005,177182569786.42999
hkg,2006,189697855248.59
hkg,2007,205763709077.858
hkg,2008,208046052293.625
hkg,2009,204058928248.923
hkg,2010,223613499459.40399
hkg,2011,244225205549.84601
hkg,2012,259532515084.31696
hkg,2013,270510572460.03101
hkg,2014,284491043447.98199
hkg,2015,299987486777.26501
hkg,2016,311486157453.33197
hkg,2017,327347687727.763
hkg,2018,344506346877.591
hkg,2019,349616891486.61902
hkg,2020,330509075439.59198
hnd,1960,303400000
hnd,1961,323700000
hnd,1962,354100000
hnd,1963,375400000
hnd,1964,416300000
hnd,1965,463000000
hnd,1966,502500000
hnd,1967,547600000
hnd,1968,590200000
hnd,1969,609400000
hnd,1970,653500050
hnd,1971,659500050
hnd,1972,727500050
hnd,1973,827500050
hnd,1974,935000000
hnd,1975,1013500050
hnd,1976,1204999950
hnd,1977,1466000000
hnd,1978,2895692714.26678
hnd,1979,3314277285.55136
