geo,time,ny_gdp_pcap_pp_cd
col,1994,6066.87071
col,1995,6397.80665
col,1996,6531.43469
col,1997,6758.27057
col,1998,6758.52575
col,1999,6460.90683
col,2000,6690.37375
col,2001,6843.73904
col,2002,7018.08202
col,2003,7319.54321
col,2004,7806.05051
col,2005,8324.75469
col,2006,9035.56564
col,2007,9781.97041
col,2008,10179.24484
col,2009,10258.97084
col,2010,10731.64591
col,2011,11604.10228
col,2012,12018.65128
col,2013,12727.76493
col,2014,13307.4245
col,2015,13265.79726
col,2016,13812.09606
col,2017,14171.3205
col,2018,15044.05534
col,2019,15688.63338
col,2020,14931.04685
com,1990,1586.40057
com,1991,1506.62598
com,1992,1624.21139
com,1993,1663.83608
com,1994,1564.39236
com,1995,1609.20803
com,1996,1573.70671
com,1997,1622.1508
com,1998,1618.16206
com,1999,1630.49703
com,2000,1801.76413
com,2001,1838.35546
com,2002,1865.26716
com,2003,1894.19996
com,2004,1936.0068
com,2005,2004.64087
com,2006,2069.87974
com,2007,2091.74198
com,2008,2165.07543
com,2009,2197.80866
com,2010,2252.87771
com,2011,2337.02762
com,2012,2511.50598
com,2013,2636.47298
com,2014,2716.82752
com,2015,2709.56254
com,2016,2863.85204
com,2017,3032.26213
com,2018,3146.90175
com,2019,3188.17546
com,2020,3153.13133
cpv,1990,1062.87589
cpv,1991,1087.61468
cpv,1992,1200.99934
cpv,1993,1298.94788
cpv,1994,1537.69373
cpv,1995,1747.19565
cpv,1996,1934.75764
cpv,1997,2141.13862
cpv,1998,2387.45416
cpv,1999,2642.84008
cpv,2000,3032.19718
cpv,2001,3113.16098
cpv,2002,3273.95009
cpv,2003,3420.20063
cpv,2004,3813.6892
cpv,2005,4146.06695
cpv,2006,4552.22942
cpv,2007,5316.85498
cpv,2008,5711.27592
cpv,2009,5613.74656
cpv,2010,5692.54911
cpv,2011,5966.848
cpv,2012,5818.90306
cpv,2013,5792.91983
cpv,2014,5748.09624
cpv,2015,5994.4071
cpv,2016,6322.91323
cpv,2017,6643.17989
cpv,2018,7028.99309
cpv,2019,7475.12252
cpv,2020,6376.64235
cri,1990,5026.15967
cri,1991,5176.70609
cri,1992,5633.29213
cri,1993,6019.01594
cri,1994,6264.61096
cri,1995,6498.76876
cri,1996,6546.78537
cri,1997,6865.12041
cri,1998,7273.02198
cri,1999,7527.6479
cri,2000,7838.43992
cri,2001,8142.67203
cri,2002,8414.65775
cri,2003,8805.39497
cri,2004,9305.99188
cri,2005,9836.96227
cri,2006,10727.20328
cri,2007,11760.06552
cri,2008,12392.28568
cri,2009,12219.94049
cri,2010,12863.84951
cri,2011,13545.93177
cri,2012,14321.51837
cri,2013,15005.91936
cri,2014,16067.33077
cri,2015,17090.79658
cri,2016,19075.00447
cri,2017,20347.03477
cri,2018,21319.04399
cri,2019,22511.30067
cri,2020,22132.46947
cym,2006,71406.65534
cym,2007,73399.68828
cym,2008,72406.34316
cym,2009,65886.32978
cym,2010,63298.17765
cym,2011,64014.74197
cym,2012,62795.90268
cym,2013,62440.00722
cym,2014,63067.41992
cym,2015,64233.53398
cym,2016,66639.55106
cym,2017,69753.08972
cym,2018,73507.56952
cym,2019,76747.66631
cym,2020,71594.04148
cyp,1990,13341.12333
cyp,1991,13539.23527
cyp,1992,14751.74269
cyp,1993,14844.28833
cyp,1994,15727.12611
cyp,1995,17087.04555
cyp,1996,17314.87238
cyp,1997,17780.68444
cyp,1998,18758.69692
cyp,1999,19662.71422
cyp,2000,21288.50983
cyp,2001,22861.88548
cyp,2002,23556.40861
cyp,2003,24279.67759
cyp,2004,25944.8541
cyp,2005,27763.15363
cyp,2006,30015.41412
cyp,2007,32881.54582
cyp,2008,34830.23618
cyp,2009,33884.87994
cyp,2010,33423.50098
cyp,2011,33313.5767
cyp,2012,31834.51821
cyp,2013,30375.09108
cyp,2014,30080.23016
cyp,2015,31815.27404
cyp,2016,35719.19057
cyp,2017,38287.9692
cyp,2018,40559.07879
cyp,2019,42339.02005
cyp,2020,39373.41068
cze,1990,12717.96987
cze,1991,11648.85354
cze,1992,11841.85562
cze,1993,12117.44965
cze,1994,12731.67043
cze,1995,13852.1499
cze,1996,14685.69353
cze,1997,14824.65952
cze,1998,14977.72206
cze,1999,15396.31178
cze,2000,16235.48063
cze,2001,17621.05413
cze,2002,18252.57277
cze,2003,19538.0704
cze,2004,20932.07842
cze,2005,22095.38785
cze,2006,23923.70388
cze,2007,26282.37549
cze,2008,27974.48713
cze,2009,27761.50915
cze,2010,27881.968
cze,2011,29001.36804
cze,2012,29254.73127
cze,2013,30818.10816
cze,2014,32502.47535
cze,2015,33899.28657
cze,2016,36097.70526
cze,2017,38824.88792
cze,2018,41135.49298
cze,2019,42847.00474
cze,2020,41608.02535
deu,1990,19452.5734
deu,1991,20984.24987
deu,1992,21709.50134
deu,1993,21862.80218
deu,1994,22784.58147
deu,1995,23552.25332
deu,1996,24071.8978
deu,1997,24572.68842
deu,1998,25345.06446
deu,1999,26291.21108
deu,2000,27199.04409
deu,2001,28368.54328
deu,2002,29178.63747
deu,2003,29908.13953
deu,2004,31333.8363
deu,2005,31794.09601
deu,2006,34160.34493
deu,2007,36287.48224
deu,2008,37802.38743
deu,2009,36815.84405
deu,2010,38952.6946
deu,2011,42541.53109
deu,2012,43359.61483
deu,2013,44993.89275
deu,2014,47011.55109
deu,2015,47609.781
deu,2016,50579.68393
deu,2017,53071.45557
deu,2018,55235.3663
deu,2019,55652.88749
deu,2020,54844.54597
dji,2013,4103.9412
dji,2014,4289.03425
dji,2015,4574.44985
dji,2016,4692.55069
dji,2017,4885.20504
dji,2018,5339.26108
dji,2019,5768.83109
dji,2020,5781.76292
dma,1990,4296.10075
dma,1991,4504.12222
dma,1992,4688.99788
dma,1993,4885.05899
dma,1994,4975.2188
dma,1995,5229.00846
dma,1996,5503.35331
dma,1997,5751.84725
dma,1998,6071.2928
dma,1999,6212.18037
dma,2000,6516.29143
dma,2001,6652.96394
dma,2002,6551.18517
dma,2003,7070.25844
dma,2004,7451.808
dma,2005,7713.17411
dma,2006,8300.62877
dma,2007,9054.99375
dma,2008,9884.01155
dma,2009,9840.23888
dma,2010,10017.76187
dma,2011,10199.12424
dma,2012,9946.83026
dma,2013,10145.91938
dma,2014,10909.37663
dma,2015,11141.2011
dma,2016,11949.53406
dma,2017,11304.04333
dma,2018,11804.34586
dma,2019,12892.0211
dma,2020,10853.22835
dnk,1990,18233.9461
dnk,1991,19063.7439
dnk,1992,19814.14336
dnk,1993,20218.49904
dnk,1994,21678.08448
dnk,1995,22684.25267
dnk,1996,23734.83156
dnk,1997,24928.40293
dnk,1998,25814.05912
dnk,1999,26653.8239
dnk,2000,28658.12496
dnk,2001,29437.31034
dnk,2002,30640.34562
dnk,2003,30820.38922
dnk,2004,32938.6921
dnk,2005,34150.15946
dnk,2006,37334.39016
dnk,2007,39006.20232
dnk,2008,41278.32683
dnk,2009,40331.40688
dnk,2010,43003.05459
dnk,2011,44403.38484
dnk,2012,44803.96824
dnk,2013,46726.85414
dnk,2014,47901.44736
dnk,2015,49045.33919
dnk,2016,51976.00571
dnk,2017,55356.68078
dnk,2018,57482.9624
dnk,2019,58700.97467
dnk,2020,60229.91477
dom,1990,3666.04281
dom,1991,3753.75224
dom,1992,4190.60246
dom,1993,4521.56248
dom,1994,4653.57453
dom,1995,4934.24446
dom,1996,5235.54407
dom,1997,5708.18806
dom,1998,6062.52135
dom,1999,6414.73935
dom,2000,6760.12888
dom,2001,6973.54281
dom,2002,7295.05737
dom,2003,7226.72128
dom,2004,7506.73376
dom,2005,8356.0084
dom,2006,9274.89755
dom,2007,10098.69897
dom,2008,10491.61515
dom,2009,10539.39892
dom,2010,11410.35346
dom,2011,11869.12309
dom,2012,11900.48501
dom,2013,12482.16212
dom,2014,13475.01117
dom,2015,14740.82687
dom,2016,16109.86367
dom,2017,16735.36442
dom,2018,18137.0524
dom,2019,19191.58039
dom,2020,17935.65607
dza,1990,6912.08714
dza,1991,6888.50995
dza,1992,7005.70076
dza,1993,6866.88912
dza,1994,6807.95166
dza,1995,7078.35118
dza,1996,7373.075
dza,1997,7465.89958
dza,1998,7816.77215
dza,1999,8068.29669
dza,2000,8446.58774
dza,2001,8775.11791
dza,2002,9293.83714
dza,2003,10019.35789
dza,2004,10591.03819
dza,2005,11405.64252
dza,2006,11776.0404
dza,2007,12311.03843
dza,2008,12643.15148
dza,2009,12722.37869
dza,2010,13095.44918
dza,2011,13500.04479
dza,2012,13303.32752
dza,2013,13056.80259
dza,2014,13003.26686
dza,2015,12015.64053
dza,2016,11624.34078
dza,2017,11737.40124
dza,2018,11909.92982
dza,2019,12009.24821
dza,2020,11324.23581
ecu,1990,4826.85562
ecu,1991,5084.19589
ecu,1992,5189.27084
ecu,1993,5295.85661
ecu,1994,5515.22666
ecu,1995,5633.46089
ecu,1996,5712.30055
ecu,1997,5940.06615
ecu,1998,6077.54063
ecu,1999,5758.07591
ecu,2000,5838.90252
ecu,2001,6094.35183
ecu,2002,6332.18587
ecu,2003,6513.2994
ecu,2004,7117.17067
ecu,2005,7598.95064
ecu,2006,8037.88614
ecu,2007,8294.64315
ecu,2008,8845.55389
ecu,2009,8818.67952
ecu,2010,9090.31005
ecu,2011,9857.52052
ecu,2012,10311.4046
ecu,2013,11153.68521
ecu,2014,11713.17591
ecu,2015,11060.28627
ecu,2016,11034.26918
ecu,2017,11617.91222
ecu,2018,11839.34324
ecu,2019,11851.46541
ecu,2020,10895.77218
egy,1990,3711.12162
egy,1991,3792.63859
egy,1992,3966.76214
egy,1993,4093.87856
egy,1994,4260.96346
egy,1995,4461.8454
egy,1996,4675.13316
egy,1997,4920.25444
egy,1998,5149.25903
egy,1999,5431.88583
egy,2000,5794.12526
egy,2001,6015.09574
egy,2002,6139.67899
egy,2003,6334.57128
egy,2004,6648.42902
egy,2005,7033.91892
egy,2006,7606.75573
egy,2007,8219.48275
egy,2008,8820.71651
egy,2009,9131.4991
egy,2010,9522.50916
egy,2011,9686.04626
egy,2012,11092.74326
egy,2013,11221.38039
egy,2014,10895.94317
egy,2015,11512.40214
egy,2016,11192.37301
egy,2017,11014.48648
egy,2018,11639.23909
egy,2019,12260.72054
egy,2020,12607.00395
eri,1992,813.44583
eri,1993,952.77126
eri,1994,1190.36456
eri,1995,1258.12215
eri,1996,1404.72366
eri,1997,1543.82033
eri,1998,1580.77082
eri,1999,1581.6083
eri,2000,1528.58366
eri,2001,1639.99835
eri,2002,1642.45989
eri,2003,1553.45552
eri,2004,1547.72245
eri,2005,1575.14229
eri,2006,1556.66016
eri,2007,1578.90266
eri,2008,1420.73827
eri,2009,1459.83008
eri,2010,1485.1975
eri,2011,1625.50767
esp,1990,13678.2757
esp,1991,14464.00245
esp,1992,14858.14505
esp,1993,14975.57233
esp,1994,15585.50745
esp,1995,16279.09657
esp,1996,16975.12105
esp,1997,17912.75358
esp,1998,19096.61489
esp,1999,19954.29022
esp,2000,21584.2512
esp,2001,22949.18185
esp,2002,24371.59885
esp,2003,25046.1107
esp,2004,26143.63217
esp,2005,27606.93405
esp,2006,30720.22221
esp,2007,32469.53045
esp,2008,33263.2724
esp,2009,32092.36482
esp,2010,31682.7131
esp,2011,31867.97324
esp,2012,31720.12
esp,2013,32434.0032
esp,2014,33525.74063
esp,2015,34903.12748
esp,2016,37286.21343
esp,2017,39528.92539
esp,2018,40696.38768
esp,2019,41695.14695
esp,2020,37756.351
est,1995,6476.32772
est,1996,6889.81006
est,1997,7979.37773
est,1998,8450.5776
est,1999,8412.06678
est,2000,9421.29142
est,2001,10314.26282
est,2002,11663.2715
est,2003,13132.58072
est,2004,14536.34741
est,2005,16634.89274
est,2006,19345.31471
est,2007,22195.19759
est,2008,22802.34218
est,2009,20477.85243
est,2010,21619.45455
est,2011,24557.23615
est,2012,25996.04678
est,2013,27464.51868
est,2014,28945.46533
est,2015,29175.92593
est,2016,31312.7523
est,2017,33821.93291
est,2018,36249.35815
est,2019,37851.30077
est,2020,37645.22136
eth,1990,414.75903
eth,1991,384.35868
eth,1992,346.36266
eth,1993,387.08261
eth,1994,394.02067
eth,1995,412.9613
eth,1996,458.03906
eth,1997,466.47108
eth,1998,442.21948
eth,1999,458.30559
eth,2000,482.88439
eth,2001,519.27167
eth,2002,520.33929
eth,2003,503.97247
eth,2004,571.40366
eth,2005,640.65814
eth,2006,711.58704
eth,2007,792.35361
eth,2008,870.71527
eth,2009,928.62556
eth,2010,1028.32376
eth,2011,1134.78451
eth,2012,1213.59597
eth,2013,1283.57045
eth,2014,1513.70324
eth,2015,1657.3447
eth,2016,1878.81268
eth,2017,2021.56291
eth,2018,2154.02088
eth,2019,2315.34773
eth,2020,2422.81209
fin,1990,18136.4023
fin,1991,17549.9485
fin,1992,17261.22676
fin,1993,17468.67388
fin,1994,18469.00205
fin,1995,19576.56812
fin,1996,20082.33823
fin,1997,21794.48665
fin,1998,23576.94603
fin,1999,24767.28067
fin,2000,26784.70647
fin,2001,27795.67493
fin,2002,28605.12232
fin,2003,29051.48643
fin,2004,31201.73494
fin,2005,32051.794
fin,2006,34455.10533
fin,2007,37838.34019
fin,2008,40083.69727
fin,2009,37972.27005
fin,2010,38956.47222
fin,2011,40916.83858
fin,2012,40873.09533
fin,2013,41493.14165
fin,2014,41757.40219
fin,2015,42497.70498
fin,2016,44934.44821
fin,2017,47570.13358
fin,2018,49580.6052
fin,2019,50321.53969
fin,2020,50517.02736
fji,1990,4198.18564
fji,1991,4183.79321
fji,1992,4484.83983
fji,1993,4623.77466
fji,1994,4894.34937
fji,1995,5057.03316
fji,1996,5335.15378
fji,1997,5255.16073
fji,1998,5333.52674
fji,1999,5841.72997
fji,2000,5836.70323
fji,2001,6062.2545
fji,2002,6344.8066
fji,2003,6520.69538
fji,2004,7035.74952
fji,2005,7272.41971
fji,2006,7573.56301
fji,2007,7634.16882
fji,2008,7777.73869
fji,2009,7653.44494
fji,2010,7914.10093
fji,2011,8263.04546
fji,2012,8839.51586
fji,2013,9536.32635
fji,2014,11346.94579
fji,2015,12412.35069
fji,2016,12631.9122
fji,2017,13429.30062
fji,2018,14178.5634
fji,2019,14262.99954
fji,2020,12078.84323
fra,1990,17642.07214
fra,1991,18328.01308
fra,1992,18951.04355
fra,1993,19194.93561
fra,1994,19992.61582
fra,1995,20766.70164
fra,1996,21352.88199
fra,1997,22243.73435
fra,1998,23359.44873
fra,1999,24307.50281
fra,2000,26090.63447
fra,2001,27490.05173
fra,2002,28523.88619
fra,2003,28172.69565
fra,2004,29060.45099
fra,2005,30498.57688
fra,2006,32468.54158
fra,2007,34121.34388
fra,2008,35095.26568
fra,2009,34678.06232
fra,2010,35902.90311
fra,2011,37440.63347
fra,2012,37679.11891
fra,2013,39523.85515
fra,2014,40144.02683
fra,2015,40849.99738
fra,2016,42924.61363
fra,2017,44577.06457
fra,2018,46576.60185
fra,2019,49072.36383
fra,2020,46991.18203
fsm,1990,1769.62994
fsm,1991,1916.1121
fsm,1992,1985.91408
fsm,1993,2145.26949
fsm,1994,2135.60827
fsm,1995,2300.67652
fsm,1996,2251.99357
fsm,1997,2150.11442
fsm,1998,2241.81166
fsm,1999,2314.78468
fsm,2000,2489.3349
fsm,2001,2604.77824
fsm,2002,2664.00776
fsm,2003,2759.36271
fsm,2004,2753.53042
fsm,2005,2910.6248
fsm,2006,3017.91444
fsm,2007,3069.22731
fsm,2008,3079.9016
fsm,2009,3154.91468
fsm,2010,3265.534
fsm,2011,3422.35585
fsm,2012,3388.22436
fsm,2013,3276.42426
fsm,2014,3213.90714
fsm,2015,3349.52481
fsm,2016,3373.95716
fsm,2017,3490.13049
fsm,2018,3544.00482
fsm,2019,3612.09767
fsm,2020,3553.31602
gab,1990,12387.65254
gab,1991,13223.21727
gab,1992,12756.43441
gab,1993,13215.68674
gab,1994,13635.13993
gab,1995,14240.38284
gab,1996,14648.83535
gab,1997,15374.26303
gab,1998,15692.99709
gab,1999,14146.94158
gab,2000,13852.35029
gab,2001,14117.69894
gab,2002,13968.82257
gab,2003,14199.3112
gab,2004,14315.10905
gab,2005,14755.37041
gab,2006,14366.18749
gab,2007,15187.92082
gab,2008,14517.84764
gab,2009,14177.17353
gab,2010,14837.01701
gab,2011,15638.74717
gab,2012,15356.23542
gab,2013,15114.37751
gab,2014,15370.96799
gab,2015,14699.53605
gab,2016,14286.1897
gab,2017,15006.84404
gab,2018,15097.69165
gab,2019,15577.91876
gab,2020,15106.36638
gbr,1990,17084.5988
gbr,1991,17413.59266
gbr,1992,17833.57381
gbr,1993,18666.0429
gbr,1994,19747.53029
gbr,1995,20617.43284
gbr,1996,21968.92882
gbr,1997,23049.61272
gbr,1998,23683.5147
gbr,1999,24463.49633
gbr,2000,26472.19371
gbr,2001,27807.16932
gbr,2002,29062.12387
gbr,2003,30355.28338
gbr,2004,32058.41549
gbr,2005,32747.35401
gbr,2006,34845.59177
gbr,2007,35695.29849
gbr,2008,36863.58476
gbr,2009,35212.42048
gbr,2010,36576.58654
gbr,2011,37379.29097
gbr,2012,38514.02617
gbr,2013,40218.74726
gbr,2014,41580.60249
gbr,2015,42912.87509
gbr,2016,44635.29956
gbr,2017,46372.3866
gbr,2018,47573.48802
gbr,2019,49041.46355
gbr,2020,46482.86224
geo,1990,5727.25667
geo,1991,4638.8723
geo,1992,2594.09845
geo,1993,1863.12586
geo,1994,1731.4593
geo,1995,1883.17962
geo,1996,2211.25756
geo,1997,2568.64333
geo,1998,2745.2968
geo,1999,2924.39146
geo,2000,3104.51567
geo,2001,3377.05113
geo,2002,3650.85723
geo,2003,4157.8794
geo,2004,4545.29312
geo,2005,5169.06243
geo,2006,5860.35839
geo,2007,6810.19085
geo,2008,7132.20527
geo,2009,6986.00455
geo,2010,7564.06307
geo,2011,8360.29721
geo,2012,9826.05275
geo,2013,10611.77412
geo,2014,11575.54721
geo,2015,12089.16941
geo,2016,12858.4834
geo,2017,13589.70739
geo,2018,14595.63064
geo,2019,15623.15296
geo,2020,14732.40216
gha,1990,1236.57396
gha,1991,1307.49598
gha,1992,1349.59244
gha,1993,1407.81081
gha,1994,1444.52406
gha,1995,1494.63889
gha,1996,1551.17016
gha,1997,1604.15012
gha,1998,1656.9881
gha,1999,1712.40852
gha,2000,1771.53655
gha,2001,1837.24934
gha,2002,1903.14674
gha,2003,1989.76622
gha,2004,2104.81052
gha,2005,2241.28661
gha,2006,2394.92985
gha,2007,2500.80422
gha,2008,2711.87535
gha,2009,2792.96783
gha,2010,2973.83342
gha,2011,3379.4846
gha,2012,3781.86553
gha,2013,5294.82003
gha,2014,5568.23596
gha,2015,5206.02887
gha,2016,4992.73034
gha,2017,5115.90675
gha,2018,5442.87215
gha,2019,5774.33381
gha,2020,5744.43234
gin,1990,882.32531
gin,1991,909.84051
gin,1992,935.1001
gin,1993,979.14241
gin,1994,1012.74432
gin,1995,1053.57496
gin,1996,1091.57933
gin,1997,1138.42692
gin,1998,1163.03175
gin,1999,1195.30318
gin,2000,1224.34094
gin,2001,1269.79611
gin,2002,1329.7994
gin,2003,1345.23912
gin,2004,1386.4396
gin,2005,1442.75765
gin,2006,1472.13032
gin,2007,1578.98273
gin,2008,1638.24924
gin,2009,1595.24056
gin,2010,1653.71944
gin,2011,1743.94911
gin,2012,1795.44781
gin,2013,1811.33252
gin,2014,1804.54328
gin,2015,1819.36234
gin,2016,2078.641
gin,2017,2417.80379
gin,2018,2559.72477
gin,2019,2675.5937
gin,2020,2817.32238
gmb,1990,1556.06201
gmb,1991,1596.71601
gmb,1992,1631.09193
gmb,1993,1665.91958
gmb,1994,1652.16896
gmb,1995,1649.88283
gmb,1996,1665.05345
gmb,1997,1723.9226
gmb,1998,1749.54395
gmb,1999,1830.73347
gmb,2000,1913.77573
gmb,2001,2004.73785
gmb,2002,1908.25811
gmb,2003,2011.81076
gmb,2004,2142.75816
gmb,2005,2091.54609
gmb,2006,2078.64229
gmb,2007,2134.51896
gmb,2008,2244.49661
gmb,2009,2341.67945
gmb,2010,2434.88718
gmb,2011,2215.7571
gmb,2012,2199.77775
gmb,2013,2121.48963
gmb,2014,2027.03636
gmb,2015,2066.85936
gmb,2016,2068.7478
gmb,2017,2072.64683
gmb,2018,2209.89259
gmb,2019,2319.00114
gmb,2020,2275.05625
gnb,1990,1012.01778
gnb,1991,1075.06554
gnb,1992,1086.78648
gnb,1993,1110.79774
gnb,1994,1145.65252
gnb,1995,1195.90217
gnb,1996,1332.16561
gnb,1997,1416.49336
gnb,1998,1010.41241
gnb,1999,1015.48991
gnb,2000,1072.50982
gnb,2001,1096.47705
gnb,2002,1078.80385
gnb,2003,1080.24771
gnb,2004,1113.75747
gnb,2005,1169.45304
gnb,2006,1203.45095
gnb,2007,1245.39779
gnb,2008,1278.24675
gnb,2009,1298.20127
gnb,2010,1338.98105
gnb,2011,1439.28343
gnb,2012,1355.31356
gnb,2013,1364.38361
gnb,2014,1378.23754
gnb,2015,1597.20425
gnb,2016,1746.75275
gnb,2017,1925.23774
gnb,2018,1947.59676
gnb,2019,2021.30194
gnb,2020,1948.80234
gnq,1990,653.51489
gnq,1991,647.61139
gnq,1992,863.72773
gnq,1993,949.14454
gnq,1994,1092.14099
gnq,1995,1263.42659
gnq,1996,2063.89673
gnq,1997,5049.63677
gnq,1998,6071.11552
gnq,1999,7429.80527
gnq,2000,8617.73507
gnq,2001,13808.02319
gnq,2002,16076.18189
gnq,2003,17891.31945
gnq,2004,24283.69501
gnq,2005,27963.36362
gnq,2006,29646.28639
gnq,2007,33506.44766
gnq,2008,38407.9243
gnq,2009,37447.92322
gnq,2010,32965.86466
gnq,2011,34279.977
gnq,2012,37570.6354
gnq,2013,34766.04388
gnq,2014,33696.21649
gnq,2015,24042.35307
gnq,2016,20458.7786
gnq,2017,22550.95816
gnq,2018,20875.47821
gnq,2019,19285.03625
gnq,2020,17940.52079
grc,1990,13304.47475
grc,1991,14011.60828
grc,1992,14321.40783
grc,1993,14341.68239
grc,1994,14866.27328
grc,1995,15424.47209
grc,1996,16145.44791
grc,1997,17155.93519
grc,1998,18033.79597
grc,1999,18464.73208
grc,2000,19516.19722
grc,2001,20954.78185
grc,2002,22615.93561
grc,2003,23896.6057
grc,2004,25460.45274
grc,2005,25577.52411
grc,2006,28549.15174
grc,2007,29320.26482
grc,2008,30856.01184
grc,2009,30359.14946
grc,2010,27913.08919
grc,2011,25671.51609
grc,2012,24911.11963
grc,2013,25986.65032
grc,2014,26625.06181
grc,2015,26760.3633
grc,2016,27511.80102
grc,2017,28604.86094
grc,2018,29617.54834
grc,2019,30356.2664
grc,2020,27948.64973
grd,1990,4726.23726
grd,1991,4946.88452
grd,1992,4980.46437
grd,1993,4944.048
grd,1994,5077.715
grd,1995,5244.90571
grd,1996,5538.38465
grd,1997,5887.29009
grd,1998,6623.56627
grd,1999,7154.24188
grd,2000,7641.24943
grd,2001,7620.79835
grd,2002,7976.99385
grd,2003,8862.70978
grd,2004,9012.66265
grd,2005,10495.82836
grd,2006,10353.72049
grd,2007,11256.60551
grd,2008,11554.19864
grd,2009,10838.42919
grd,2010,10863.481
grd,2011,11116.74789
grd,2012,11163.81531
grd,2013,11887.35788
grd,2014,13042.05562
grd,2015,14151.90107
grd,2016,15025.68384
grd,2017,16217.49985
grd,2018,17231.51223
grd,2019,17580.90071
grd,2020,15283.25152
gtm,1990,3321.50922
gtm,1991,3464.99979
gtm,1992,3619.18385
gtm,1993,3753.50081
gtm,1994,3890.18959
gtm,1995,4067.30334
gtm,1996,4163.04131
gtm,1997,4319.34784
gtm,1998,4479.0251
gtm,1999,4608.00275
gtm,2000,4763.66042
gtm,2001,4863.44668
gtm,2002,5013.51162
gtm,2003,5124.38873
gtm,2004,5313.30679
gtm,2005,5541.98033
gtm,2006,5894.58435
gtm,2007,6310.61155
gtm,2008,6518.3884
gtm,2009,6476.42569
gtm,2010,6618.19053
gtm,2011,6910.8765
gtm,2012,7204.73294
gtm,2013,7446.58801
gtm,2014,7758.49317
gtm,2015,8194.44068
gtm,2016,8221.74643
gtm,2017,8322.21681
gtm,2018,8665.34726
gtm,2019,9019.25606
gtm,2020,8853.67002
guy,1990,3052.63303
guy,1991,3341.7793
guy,1992,3662.82949
guy,1993,4026.36483
guy,1994,4435.26228
guy,1995,4741.09641
guy,1996,5215.39392
guy,1997,5657.77983
guy,1998,5656.71192
guy,1999,5940.57674
guy,2000,6014.27843
guy,2001,6299.05574
guy,2002,6474.78833
guy,2003,6550.2313
guy,2004,6826.28669
guy,2005,6897.71965
guy,2006,7469.2005
guy,2007,8219.83674
guy,2008,8510.44841
guy,2009,8896.9949
guy,2010,9319.39242
guy,2011,9987.42143
guy,2012,10479.77808
guy,2013,11023.22968
guy,2014,10951.79324
guy,2015,11198.30115
guy,2016,11296.76997
guy,2017,12005.4051
guy,2018,12777.16499
guy,2019,13635.42613
guy,2020,19704.58151
hkg,1990,18258.58804
hkg,1991,19787.58909
hkg,1992,21320.62722
hkg,1993,22784.67866
hkg,1994,24126.39772
hkg,1995,24722.59409
hkg,1996,25107.79221
hkg,1997,26637.384
hkg,1998,25141.8151
hkg,1999,25895.61937
hkg,2000,28253.19365
hkg,2001,28821.6594
hkg,2002,29631.06581
hkg,2003,31165.22226
hkg,2004,34518.3796
hkg,2005,38056.70332
hkg,2006,41697.08002
hkg,2007,45195.04057
hkg,2008,46773.90487
hkg,2009,45872.58637
hkg,2010,49185.22787
hkg,2011,52277.46644
hkg,2012,52234.59232
hkg,2013,53691.83748
hkg,2014,54781.64716
hkg,2015,56408.93627
hkg,2016,57221.41376
hkg,2017,59849.24818
hkg,2018,62529.05749
hkg,2019,62106.10088
hkg,2020,59234.10859
hnd,1990,2050.8247
hnd,1991,1992.19531
hnd,1992,2101.15145
hnd,1993,2227.09099
hnd,1994,2215.97983
hnd,1995,2335.12769
hnd,1996,2354.00187
hnd,1997,2435.42668
hnd,1998,2479.60702
hnd,1999,2427.92064
hnd,2000,2591.33182
hnd,2001,2648.81186
hnd,2002,2720.27368
hnd,2003,2824.60661
hnd,2004,3006.69596
hnd,2005,3210.34859
hnd,2006,3443.77086
hnd,2007,3671.33194
hnd,2008,3816.83525
hnd,2009,3674.23096
hnd,2010,3778.46192
hnd,2011,3928.26854
hnd,2012,4032.58086
hnd,2013,4142.23846
hnd,2014,4452.58799
hnd,2015,4823.3954
hnd,2016,5147.24513
hnd,2017,5561.99454
hnd,2018,5816.74732
hnd,2019,5978.7644
hnd,2020,5420.23423
hrv,1995,8075.77969
hrv,1996,8827.54124
hrv,1997,9558.53881
hrv,1998,9910.37289
hrv,1999,9960.33853
hrv,2000,10683.60352
hrv,2001,11655.64408
hrv,2002,12769.77529
hrv,2003,13682.12212
hrv,2004,14675.26145
hrv,2005,15436.64441
hrv,2006,17595.75721
hrv,2007,19493.23508
hrv,2008,20921.54056
hrv,2009,20149.50957
hrv,2010,19967.21373
hrv,2011,21014.7388
hrv,2012,21397.48678
hrv,2013,22081.09779
hrv,2014,22325.07659
hrv,2015,23301.27286
hrv,2016,25210.98297
hrv,2017,27154.08469
hrv,2018,28877.23828
hrv,2019,30543.99634
hrv,2020,28780.21454
hti,1990,2145.61544
hti,1991,2215.5965
hti,1992,2104.46024
hti,1993,1998.8836
hti,1994,1764.09825
hti,1995,1943.01478
hti,1996,2023.21316
hti,1997,2077.32186
hti,1998,2108.73525
hti,1999,2159.02337
hti,2000,2188.41921
hti,2001,2191.21381
hti,2002,2211.94274
hti,2003,2293.2081
hti,2004,2286.1583
hti,2005,2390.63063
hti,2006,2466.44105
hti,2007,2609.85184
hti,2008,2688.51645
hti,2009,2824.23567
hti,2010,2654.6875
hti,2011,2805.72729
hti,2012,2762.44028
hti,2013,2952.30388
hti,2014,2965.47903
hti,2015,2898.62466
hti,2016,3084.03383
hti,2017,3153.29939
