geo,time,pa_nus_fcrf
kir,2019,1.43851
kir,2020,1.45309
kir,2021,1.33122
kna,1960,1.71429
kna,1961,1.71429
kna,1962,1.71429
kna,1963,1.71429
kna,1964,1.71429
kna,1965,1.71429
kna,1966,1.71429
kna,1967,1.76191
kna,1968,2
kna,1969,2
kna,1970,2
kna,1971,1.97487
kna,1972,1.92128
kna,1973,1.95922
kna,1974,2.05323
kna,1975,2.1698
kna,1976,2.61467
kna,1977,2.7
kna,1978,2.7
kna,1979,2.7
kna,1980,2.7
kna,1981,2.7
kna,1982,2.7
kna,1983,2.7
kna,1984,2.7
kna,1985,2.7
kna,1986,2.7
kna,1987,2.7
kna,1988,2.7
kna,1989,2.7
kna,1990,2.7
kna,1991,2.7
kna,1992,2.7
kna,1993,2.7
kna,1994,2.7
kna,1995,2.7
kna,1996,2.7
kna,1997,2.7
kna,1998,2.7
kna,1999,2.7
kna,2000,2.7
kna,2001,2.7
kna,2002,2.7
kna,2003,2.7
kna,2004,2.7
kna,2005,2.7
kna,2006,2.7
kna,2007,2.7
kna,2008,2.7
kna,2009,2.7
kna,2010,2.7
kna,2011,2.7
kna,2012,2.7
kna,2013,2.7
kna,2014,2.7
kna,2015,2.7
kna,2016,2.7
kna,2017,2.7
kna,2018,2.7
kna,2019,2.7
kna,2020,2.7
kna,2021,2.7
kor,1960,63.125
kor,1961,124.79167
kor,1962,130
kor,1963,130
kor,1964,213.84667
kor,1965,266.27
kor,1966,271.13417
kor,1967,270.51167
kor,1968,276.64333
kor,1969,288.24167
kor,1970,310.55583
kor,1971,347.1475
kor,1972,392.89417
kor,1973,398.32167
kor,1974,404.4725
kor,1975,484
kor,1976,484
kor,1977,484
kor,1978,484
kor,1979,484
kor,1980,607.71667
kor,1981,681.02833
kor,1982,731.1675
kor,1983,775.74833
kor,1984,805.97083
kor,1985,870.02
kor,1986,881.45583
kor,1987,822.56417
kor,1988,731.46333
kor,1989,671.45583
kor,1990,707.76583
kor,1991,733.32917
kor,1992,780.67083
kor,1993,802.53833
kor,1994,803.77167
kor,1995,771.25417
kor,1996,804.4575
kor,1997,949.89
kor,1998,1403.18333
kor,1999,1189.43917
kor,2000,1130.3625
kor,2001,1290.79
kor,2002,1251.6025
kor,2003,1191.64583
kor,2004,1146.24917
kor,2005,1024.32833
kor,2006,955.34083
kor,2007,929.37583
kor,2008,1100.12583
kor,2009,1277.24583
kor,2010,1156.46
kor,2011,1108.23333
kor,2012,1126.80667
kor,2013,1094.9825
kor,2014,1052.84
kor,2015,1130.9525
kor,2016,1160.7675
kor,2017,1131.00083
kor,2018,1100.16333
kor,2019,1165.3575
kor,2020,1180.26583
kor,2021,1143.95833
kos,2002,1.05756
kos,2003,0.88405
kos,2004,0.80392
kos,2005,0.8038
kos,2006,0.79643
kos,2007,0.72967
kos,2008,0.67992
kos,2009,0.71696
kos,2010,0.75431
kos,2011,0.71841
kos,2012,0.77834
kos,2013,0.75295
kos,2014,0.75273
kos,2015,0.9013
kos,2016,0.90342
kos,2017,0.88521
kos,2018,0.84677
kos,2019,0.89322
kos,2020,0.87748
kos,2021,0.84538
kwt,1960,0.35714
kwt,1961,0.35714
kwt,1962,0.35714
kwt,1963,0.35714
kwt,1964,0.35714
kwt,1965,0.35714
kwt,1966,0.35714
kwt,1967,0.35714
kwt,1968,0.35714
kwt,1969,0.35714
kwt,1970,0.35714
kwt,1971,0.3561
kwt,1972,0.32895
kwt,1973,0.29657
kwt,1974,0.29315
kwt,1975,0.29003
kwt,1976,0.29239
kwt,1977,0.28657
kwt,1978,0.27505
kwt,1979,0.27637
kwt,1980,0.2703
kwt,1981,0.27879
kwt,1982,0.28791
kwt,1983,0.29148
kwt,1984,0.29606
kwt,1985,0.30075
kwt,1986,0.29059
kwt,1987,0.27866
kwt,1988,0.27903
kwt,1989,0.29378
kwt,1990,0.28846
kwt,1991,0.28427
kwt,1992,0.29322
kwt,1993,0.30184
kwt,1994,0.29687
kwt,1995,0.29845
kwt,1996,0.29941
kwt,1997,0.30335
kwt,1998,0.30476
kwt,1999,0.30441
kwt,2000,0.30675
kwt,2001,0.30668
kwt,2002,0.30391
kwt,2003,0.29801
kwt,2004,0.2947
kwt,2005,0.292
kwt,2006,0.29018
kwt,2007,0.28421
kwt,2008,0.26883
kwt,2009,0.28779
kwt,2010,0.28661
kwt,2011,0.27598
kwt,2012,0.27994
kwt,2013,0.28359
kwt,2014,0.28457
kwt,2015,0.30085
kwt,2016,0.30214
kwt,2017,0.30335
kwt,2018,0.30196
kwt,2019,0.30361
kwt,2020,0.30623
kwt,2021,0.30164
lao,1960,80.00015
lao,1961,80.00015
lao,1962,80.00015
lao,1963,80.00015
lao,1964,240.00046
lao,1965,240.00046
lao,1966,240.00046
lao,1967,240.00046
lao,1968,240.00046
lao,1969,240.00046
lao,1970,240.00046
lao,1971,240.00046
lao,1972,510.00099
lao,1973,600.00116
lao,1974,600.00116
lao,1975,725.0014
lao,1976,429.16727
lao,1977,199.99999
lao,1978,333.33332
lao,1979,367.49999
lao,1980,10
lao,1981,21.66667
lao,1982,35
lao,1983,35
lao,1984,35
lao,1985,55
lao,1986,95
lao,1987,187.49999
lao,1988,400.37499
lao,1989,591.49998
lao,1990,707.74998
lao,1991,702.08331
lao,1992,716.08331
lao,1993,716.24998
lao,1994,717.66665
lao,1995,804.69082
lao,1996,921.02167
lao,1997,1259.97917
lao,1998,3298.33333
lao,1999,7102.025
lao,2000,7887.64333
lao,2001,8954.58333
lao,2002,10056.33333
lao,2003,10569.0375
lao,2004,10585.375
lao,2005,10655.16667
lao,2006,10153.62408
lao,2007,9602.72882
lao,2008,8740.1814
lao,2009,8511.35116
lbn,1960,3.16935
lbn,1961,3.07862
lbn,1962,3.00904
lbn,1963,3.09729
lbn,1964,3.07366
lbn,1965,3.07185
lbn,1966,3.13075
lbn,1967,3.20452
lbn,1968,3.15682
lbn,1969,3.25458
lbn,1970,3.26898
lbn,1971,3.22773
lbn,1972,3.05072
lbn,1973,2.6104
lbn,1974,2.32776
lbn,1975,2.30198
lbn,1976,2.87159
lbn,1977,3.06896
lbn,1978,2.95537
lbn,1979,3.24275
lbn,1980,3.43611
lbn,1981,4.31387
lbn,1982,4.74353
lbn,1983,4.52817
lbn,1984,6.51109
lbn,1985,16.41702
lbn,1986,38.36992
lbn,1987,224.59633
lbn,1988,409.23
lbn,1989,496.68917
lbn,1990,695.08917
lbn,1991,928.2275
lbn,1992,1712.79083
lbn,1993,1741.36333
lbn,1994,1680.07333
lbn,1995,1621.41333
lbn,1996,1571.44417
lbn,1997,1539.45
lbn,1998,1516.13167
lbn,1999,1507.5
lbn,2000,1507.5
lbn,2001,1507.5
lbn,2002,1507.5
lbn,2003,1507.5
lbn,2004,1507.5
lbn,2005,1507.5
lbn,2006,1507.5
lbn,2007,1507.5
lbn,2008,1507.5
lbn,2009,1507.5
lbn,2010,1507.5
lbn,2011,1507.5
lbn,2012,1507.5
lbn,2013,1507.5
lbn,2014,1507.5
lbn,2015,1507.5
lbn,2016,1507.5
lbn,2017,1507.5
lbn,2018,1507.5
lbn,2019,1507.5
lbn,2020,1507.5
lbn,2021,1507.5
lbr,1960,1
lbr,1961,1
lbr,1962,1
lbr,1963,1
lbr,1964,1
lbr,1965,1
lbr,1966,1
lbr,1967,1
lbr,1968,1
lbr,1969,1
lbr,1970,1
lbr,1971,1
lbr,1972,1
lbr,1973,1
lbr,1974,23.71936
lbr,1975,46.43873
lbr,1976,46.43873
lbr,1977,46.43873
lbr,1978,46.43873
lbr,1979,46.43873
lbr,1980,46.43873
lbr,1981,46.43873
lbr,1982,46.43873
lbr,1983,46.43873
lbr,1984,46.43873
lbr,1985,46.43873
lbr,1986,46.43873
lbr,1987,46.43873
lbr,1988,46.43873
lbr,1989,46.43873
lbr,1990,46.43873
lbr,1991,46.43873
lbr,1992,46.43873
lbr,1993,46.43873
lbr,1994,46.43873
lbr,1995,49.83833
lbr,1996,46.8375
lbr,1997,50.57
lbr,1998,41.5075
lbr,1999,41.9025
lbr,2000,40.9025
lbr,2001,48.59191
lbr,2002,61.75417
lbr,2003,59.37883
lbr,2004,54.90583
lbr,2005,57.09583
lbr,2006,58.01333
lbr,2007,61.27222
lbr,2008,63.2075
lbr,2009,68.28667
lbr,2010,71.40333
lbr,2011,72.22667
lbr,2012,73.51477
lbr,2013,77.52
lbr,2014,83.8925
lbr,2015,86.18837
lbr,2016,94.42724
lbr,2017,112.70667
lbr,2018,144.05558
lbr,2019,186.42974
lbr,2020,191.51796
lby,1960,0.35714
lby,1961,0.35714
lby,1962,0.35714
lby,1963,0.35714
lby,1964,0.35714
lby,1965,0.35714
lby,1966,0.35714
lby,1967,0.35714
lby,1968,0.35714
lby,1969,0.35714
lby,1970,0.35714
lby,1971,0.35633
lby,1972,0.32895
lby,1973,0.30003
lby,1974,0.29605
lby,1975,0.29605
lby,1976,0.29605
lby,1977,0.29605
lby,1978,0.29605
lby,1979,0.29605
lby,1980,0.29605
lby,1981,0.29605
lby,1982,0.29605
lby,1983,0.29605
lby,1984,0.29605
lby,1985,0.29605
lby,1986,0.3154
lby,1987,0.29703
lby,1988,0.28577
lby,1989,0.2996
lby,1990,0.28318
lby,1991,0.28073
lby,1992,0.28155
lby,1993,0.30437
lby,1994,0.34837
lby,1995,0.41814
lby,1996,0.4368
lby,1997,0.46087
lby,1998,0.46757
lby,1999,0.46381
lby,2000,0.51219
lby,2001,0.60506
lby,2002,1.27068
lby,2003,1.29294
lby,2004,1.30497
lby,2005,1.30838
lby,2006,1.31357
lby,2007,1.26264
lby,2008,1.22356
lby,2009,1.25353
lby,2010,1.26679
lby,2011,1.22415
lby,2012,1.26166
lby,2013,1.27169
lby,2014,1.2724
lby,2015,1.38121
lby,2016,1.39037
lby,2017,1.39382
lby,2018,1.36497
lby,2019,1.39826
lca,1960,1.71429
lca,1961,1.71429
lca,1962,1.71429
lca,1963,1.71429
lca,1964,1.71429
lca,1965,1.71429
lca,1966,1.71429
lca,1967,1.76191
lca,1968,2
lca,1969,2
lca,1970,2
lca,1971,1.97487
lca,1972,1.92128
lca,1973,1.95922
lca,1974,2.05323
lca,1975,2.1698
lca,1976,2.61467
lca,1977,2.7
lca,1978,2.7
lca,1979,2.7
lca,1980,2.7
lca,1981,2.7
lca,1982,2.7
lca,1983,2.7
lca,1984,2.7
lca,1985,2.7
lca,1986,2.7
lca,1987,2.7
lca,1988,2.7
lca,1989,2.7
lca,1990,2.7
lca,1991,2.7
lca,1992,2.7
lca,1993,2.7
lca,1994,2.7
lca,1995,2.7
lca,1996,2.7
lca,1997,2.7
lca,1998,2.7
lca,1999,2.7
lca,2000,2.7
lca,2001,2.7
lca,2002,2.7
lca,2003,2.7
lca,2004,2.7
lca,2005,2.7
lca,2006,2.7
lca,2007,2.7
lca,2008,2.7
lca,2009,2.7
lca,2010,2.7
lca,2011,2.7
lca,2012,2.7
lca,2013,2.7
lca,2014,2.7
lca,2015,2.7
lca,2016,2.7
lca,2017,2.7
lca,2018,2.7
lca,2019,2.7
lca,2020,2.7
lca,2021,2.7
lie,2000,1.6888
lie,2001,1.6876
lie,2002,1.5586
lie,2003,1.3467
lie,2004,1.2435
lie,2005,1.2452
lie,2006,1.2538
lie,2007,1.2004
lie,2008,1.0831
lie,2009,1.0881
lie,2010,1.0429
lie,2011,0.888
lie,2012,0.9377
lie,2013,0.9269
lie,2014,0.9162
lie,2015,0.9624
lie,2016,0.9854
lie,2017,0.9847
lie,2018,0.9779
lie,2019,0.9938
lie,2020,0.93897
lie,2021,0.91385
lka,1960,4.7619
lka,1961,4.7619
lka,1962,4.7619
lka,1963,4.7619
lka,1964,4.7619
lka,1965,4.7619
lka,1966,4.7619
lka,1967,4.86111
lka,1968,5.95237
lka,1969,5.95237
lka,1970,5.95237
lka,1971,5.93495
lka,1972,5.97032
lka,1973,6.4025
lka,1974,6.65075
lka,1975,7.00717
lka,1976,8.412
lka,1977,8.87283
lka,1978,15.61067
lka,1979,15.57183
lka,1980,16.53442
lka,1981,19.24575
lka,1982,20.81225
lka,1983,23.52858
lka,1984,25.43817
lka,1985,27.16258
lka,1986,28.01733
lka,1987,29.44475
lka,1988,31.80675
lka,1989,36.04708
lka,1990,40.06292
lka,1991,41.3715
lka,1992,43.82963
lka,1993,48.32217
lka,1994,49.41514
lka,1995,51.25159
lka,1996,55.27144
lka,1997,58.9946
lka,1998,64.45012
lka,1999,70.63545
lka,2000,77.00512
lka,2001,89.38301
lka,2002,95.66206
lka,2003,96.52095
lka,2004,101.19446
lka,2005,100.49805
lka,2006,103.91445
lka,2007,110.62323
lka,2008,108.33376
lka,2009,114.94478
lka,2010,113.06448
lka,2011,110.56521
lka,2012,127.60335
lka,2013,129.06903
lka,2014,130.56469
lka,2015,135.85691
lka,2016,145.58167
lka,2017,152.44641
lka,2018,162.46486
lka,2019,178.74493
lka,2020,185.59256
lso,1960,0.71429
lso,1961,0.71429
lso,1962,0.71429
lso,1963,0.71429
lso,1964,0.71429
lso,1965,0.71429
lso,1966,0.71429
lso,1967,0.71429
lso,1968,0.71429
lso,1969,0.71429
lso,1970,0.71429
lso,1971,0.71522
lso,1972,0.76873
lso,1973,0.69396
lso,1974,0.67948
lso,1975,0.73951
lso,1976,0.86957
lso,1977,0.86957
lso,1978,0.86957
lso,1979,0.84202
lso,1980,0.77883
lso,1981,0.87758
lso,1982,1.08582
lso,1983,1.1141
lso,1984,1.47528
lso,1985,2.22867
lso,1986,2.28503
lso,1987,2.03603
lso,1988,2.27347
lso,1989,2.62268
lso,1990,2.58732
lso,1991,2.76132
lso,1992,2.85201
lso,1993,3.26774
lso,1994,3.5508
lso,1995,3.62709
lso,1996,4.29935
lso,1997,4.60796
lso,1998,5.52828
lso,1999,6.10948
lso,2000,6.93983
lso,2001,8.60918
lso,2002,10.54075
lso,2003,7.56475
lso,2004,6.45969
lso,2005,6.35933
lso,2006,6.77155
lso,2007,7.04537
lso,2008,8.26122
lso,2009,8.47367
lso,2010,7.32122
lso,2011,7.26113
lso,2012,8.20997
lso,2013,9.65506
lso,2014,10.85266
lso,2015,12.75893
lso,2016,14.70961
lso,2017,13.3238
lso,2018,13.23393
lso,2019,14.44843
lso,2020,16.45911
lso,2021,14.77868
ltu,1992,1.77275
ltu,1993,4.34406
ltu,1994,3.97775
ltu,1995,4
ltu,1996,4
ltu,1997,4
ltu,1998,4
ltu,1999,4
ltu,2000,4
ltu,2001,4
ltu,2002,3.67696
ltu,2003,3.06087
ltu,2004,2.78059
ltu,2005,2.77402
ltu,2006,2.75223
ltu,2007,2.52373
ltu,2008,2.35708
ltu,2009,2.48403
ltu,2010,2.60633
ltu,2011,2.4811
ltu,2012,2.68629
ltu,2013,2.60101
ltu,2014,2.60029
ltu,2015,0.9013
ltu,2016,0.90342
ltu,2017,0.88521
ltu,2018,0.84677
ltu,2019,0.89328
ltu,2020,0.87551
ltu,2021,0.84549
lux,1960,50
lux,1961,50
lux,1962,50
lux,1963,50
lux,1964,50
lux,1965,50
lux,1966,50
lux,1967,50
lux,1968,50
lux,1969,50
lux,1970,50
lux,1971,49.05698
lux,1972,44.01458
lux,1973,38.9765
lux,1974,38.9515
lux,1975,36.77892
lux,1976,38.60517
lux,1977,35.84275
lux,1978,31.49208
lux,1979,29.31867
lux,1980,29.24167
lux,1981,37.12925
lux,1982,45.69058
lux,1983,51.13167
lux,1984,57.78392
lux,1985,59.378
lux,1986,44.67192
lux,1987,37.33408
lux,1988,36.76833
lux,1989,39.404
lux,1990,33.41792
lux,1991,34.14825
lux,1992,32.1495
lux,1993,34.59652
lux,1994,33.4565
lux,1995,29.48002
lux,1996,30.96151
lux,1997,35.77389
lux,1998,36.29864
lux,1999,0.93828
lux,2000,1.08271
lux,2001,1.11653
lux,2002,1.05756
lux,2003,0.88405
lux,2004,0.80392
lux,2005,0.8038
lux,2006,0.79643
lux,2007,0.72967
lux,2008,0.67992
lux,2009,0.71696
lux,2010,0.75431
lux,2011,0.71841
lux,2012,0.77834
lux,2013,0.75295
lux,2014,0.75273
lux,2015,0.9013
lux,2016,0.90342
lux,2017,0.88521
lux,2018,0.84677
lux,2019,0.89328
lux,2020,0.87551
lux,2021,0.84549
lva,1992,0.73647
lva,1993,0.67533
lva,1994,0.55975
lva,1995,0.52758
lva,1996,0.55075
lva,1997,0.58092
lva,1998,0.58983
lva,1999,0.58517
lva,2000,0.6065
lva,2001,0.62792
lva,2002,0.61819
lva,2003,0.57147
lva,2004,0.54023
lva,2005,0.56472
lva,2006,0.56041
lva,2007,0.51379
lva,2008,0.48082
lva,2009,0.50555
lva,2010,0.53048
lva,2011,0.50123
lva,2012,0.54688
lva,2013,0.52939
lva,2014,0.75273
lva,2015,0.9013
lva,2016,0.90342
lva,2017,0.88521
lva,2018,0.84677
lva,2019,0.89328
lva,2020,0.87551
lva,2021,0.84549
mac,1967,6.07579
mac,1968,6.07158
mac,1969,6.03614
mac,1970,6.0514
mac,1971,5.94737
mac,1972,5.71456
mac,1973,4.92875
mac,1974,5.03976
mac,1975,5.12644
mac,1976,6.06145
mac,1977,5.57379
mac,1978,5.02917
mac,1979,5.17667
mac,1980,5.095
mac,1981,5.75167
mac,1982,6.22583
mac,1983,7.46417
mac,1984,8.03535
mac,1985,7.99884
mac,1986,8.01316
mac,1987,8.00981
mac,1988,8.04059
mac,1989,8.03388
mac,1990,8.02099
mac,1991,8.00425
mac,1992,7.97234
mac,1993,7.96755
mac,1994,7.96028
mac,1995,7.96776
mac,1996,7.9664
mac,1997,7.97529
mac,1998,7.97877
mac,1999,7.99185
mac,2000,8.0259
mac,2001,8.0335
mac,2002,8.03343
mac,2003,8.02124
mac,2004,8.02217
mac,2005,8.01106
mac,2006,8.00143
mac,2007,8.03585
mac,2008,8.02011
mac,2009,7.98428
mac,2010,8.00222
mac,2011,8.01821
mac,2012,7.98986
mac,2013,7.98926
mac,2014,7.98713
mac,2015,7.98496
mac,2016,7.99506
mac,2017,8.026
mac,2018,8.07251
mac,2019,8.07047
mac,2020,7.98906
mac,2021,8.00553
mar,1960,5.06049
mar,1961,5.06049
mar,1962,5.06049
mar,1963,5.06049
mar,1964,5.06049
mar,1965,5.06049
mar,1966,5.06049
mar,1967,5.06049
mar,1968,5.06049
mar,1969,5.06049
mar,1970,5.06049
mar,1971,5.04996
mar,1972,4.59248
mar,1973,4.10692
mar,1974,4.36977
mar,1975,4.05249
mar,1976,4.41931
mar,1977,4.50335
mar,1978,4.16667
mar,1979,3.89913
mar,1980,3.93665
mar,1981,5.1723
mar,1982,6.02302
mar,1983,7.11132
mar,1984,8.81054
mar,1985,10.06249
mar,1986,9.10444
mar,1987,8.35923
mar,1988,8.20915
mar,1989,8.48817
mar,1990,8.24234
mar,1991,8.70655
mar,1992,8.53787
mar,1993,9.29871
mar,1994,9.20271
mar,1995,8.54024
mar,1996,8.71588
mar,1997,9.52711
mar,1998,9.60442
mar,1999,9.80442
mar,2000,10.62564
mar,2001,11.30297
mar,2002,11.02058
mar,2003,9.57438
mar,2004,8.86802
mar,2005,8.86501
mar,2006,8.79558
mar,2007,8.19233
mar,2008,7.75033
mar,2009,8.0571
mar,2010,8.41716
mar,2011,8.08987
mar,2012,8.62844
mar,2013,8.4055
mar,2014,8.40634
mar,2015,9.76435
mar,2016,9.80748
mar,2017,9.692
mar,2018,9.3861
mar,2019,9.61708
mar,2020,9.49685
mar,2021,8.98848
mco,2000,1.0854
mco,2001,1.098
mco,2002,1.04
mco,2003,0.883
mco,2004,0.8
mco,2005,0.8041
mco,2006,0.7971
mco,2007,0.7306
mco,2008,0.6827
mco,2009,0.7198
mco,2010,0.7543
mco,2011,0.7184
mco,2012,0.7783
mco,2013,0.7529
mco,2014,0.7527
mco,2015,0.9013
mco,2016,0.9034
mco,2017,0.8852
mco,2018,0.8468
mco,2019,0.8933
mco,2020,0.8755
mco,2021,0.84549
mda,1995,4.4958
mda,1996,4.60448
mda,1997,4.62358
mda,1998,5.3707
mda,1999,10.51581
mda,2000,12.43422
mda,2001,12.86514
mda,2002,13.5705
mda,2003,13.94488
mda,2004,12.32972
mda,2005,12.59962
mda,2006,13.13106
mda,2007,12.13994
mda,2008,10.39204
mda,2009,11.10958
mda,2010,12.36926
mda,2011,11.73861
mda,2012,12.11144
mda,2013,12.58676
mda,2014,14.03563
mda,2015,18.81848
mda,2016,19.92383
mda,2017,18.49903
mda,2018,16.80205
mda,2019,17.57347
mda,2020,17.32184
mda,2021,17.68047
mdg,1960,49.3706
mdg,1961,49.3706
mdg,1962,49.3706
mdg,1963,49.3706
mdg,1964,49.3706
mdg,1965,49.3706
mdg,1966,49.3706
mdg,1967,49.3706
mdg,1968,49.3706
mdg,1969,51.94198
mdg,1970,55.5419
mdg,1971,55.42633
mdg,1972,50.40533
mdg,1973,44.57767
mdg,1974,48.14075
mdg,1975,42.86242
mdg,1976,47.78992
mdg,1977,49.13575
mdg,1978,45.131
mdg,1979,42.54417
mdg,1980,42.25575
mdg,1981,54.34608
mdg,1982,69.94717
mdg,1983,86.08983
mdg,1984,115.3285
mdg,1985,132.4955
mdg,1986,135.26817
mdg,1987,213.84267
mdg,1988,281.42133
mdg,1989,320.6875
mdg,1990,298.82933
mdg,1991,367.072
mdg,1992,372.79333
mdg,1993,382.7565
mdg,1994,613.46717
mdg,1995,853.12633
mdg,1996,812.25033
mdg,1997,1018.17717
mdg,1998,1088.27967
mdg,1999,1256.755
mdg,2000,1353.49617
mdg,2001,1317.69883
mdg,2002,1366.39117
mdg,2003,1238.32767
mdg,2004,1868.85783
mdg,2005,2003.02583
mdg,2006,2142.30167
mdg,2007,1873.87667
mdg,2008,1708.37083
mdg,2009,1956.20583
mdg,2010,2089.95
mdg,2011,2025.1175
mdg,2012,2194.96667
mdg,2013,2206.91417
mdg,2014,2414.81167
mdg,2015,2933.50833
mdg,2016,3176.53917
mdg,2017,3116.11
mdg,2018,3334.75225
mdg,2019,3618.32186
mdg,2020,3787.75406
mdg,2021,3829.97785
mdv,1960,4.7619
mdv,1961,4.7619
mdv,1962,4.7619
mdv,1963,4.7619
mdv,1964,4.7619
mdv,1965,4.7619
mdv,1966,4.7619
mdv,1967,4.76091
mdv,1968,4.75
mdv,1969,4.75
mdv,1970,4.75
mdv,1971,4.73442
mdv,1972,4.375
mdv,1973,3.98567
mdv,1974,3.93
mdv,1975,5.76483
mdv,1976,8.36467
mdv,1977,8.76675
mdv,1978,8.96875
mdv,1979,7.48858
mdv,1980,7.55
mdv,1981,7.55
mdv,1982,7.17367
mdv,1983,7.05
mdv,1984,7.05
mdv,1985,7.09808
mdv,1986,7.15073
mdv,1987,9.223
mdv,1988,8.78458
mdv,1989,9.04083
mdv,1990,9.55174
mdv,1991,10.25267
mdv,1992,10.56917
mdv,1993,10.95699
mdv,1994,11.58575
mdv,1995,11.77
mdv,1996,11.77
mdv,1997,11.77
mdv,1998,11.77
mdv,1999,11.77
mdv,2000,11.77
mdv,2001,12.24208
mdv,2002,12.8
mdv,2003,12.8
mdv,2004,12.8
mdv,2005,12.8
mdv,2006,12.8
mdv,2007,12.8
mdv,2008,12.8
mdv,2009,12.8
mdv,2010,12.8
mdv,2011,14.60201
mdv,2012,15.36484
mdv,2013,15.36671
mdv,2014,15.38039
mdv,2015,15.36633
mdv,2016,15.36841
mdv,2017,15.38697
mdv,2018,15.39084
mdv,2019,15.38204
mdv,2020,15.38127
mdv,2021,15.3727
mex,1960,0.0125
mex,1961,0.0125
mex,1962,0.0125
mex,1963,0.0125
mex,1964,0.0125
mex,1965,0.0125
mex,1966,0.0125
mex,1967,0.0125
mex,1968,0.0125
mex,1969,0.0125
mex,1970,0.0125
mex,1971,0.0125
mex,1972,0.0125
mex,1973,0.0125
mex,1974,0.0125
mex,1975,0.0125
mex,1976,0.01543
mex,1977,0.02257
mex,1978,0.02277
mex,1979,0.02281
mex,1980,0.02295
mex,1981,0.02451
mex,1982,0.0564
mex,1983,0.12009
mex,1984,0.16783
mex,1985,0.25687
mex,1986,0.61177
mex,1987,1.37818
mex,1988,2.27311
mex,1989,2.46147
mex,1990,2.8126
mex,1991,3.01843
mex,1992,3.0949
mex,1993,3.11562
mex,1994,3.37512
mex,1995,6.41943
mex,1996,7.59945
mex,1997,7.91846
mex,1998,9.13604
mex,1999,9.5604
mex,2000,9.45556
mex,2001,9.34234
mex,2002,9.65596
mex,2003,10.78902
mex,2004,11.28597
mex,2005,10.89789
mex,2006,10.89924
mex,2007,10.92819
mex,2008,11.12972
mex,2009,13.51347
mex,2010,12.63601
mex,2011,12.42333
mex,2012,13.16946
mex,2013,12.77199
mex,2014,13.29245
mex,2015,15.84827
mex,2016,18.66406
mex,2017,18.92652
mex,2018,19.24434
mex,2019,19.26363
mex,2020,21.48561
mex,2021,20.27241
mhl,2000,1
mhl,2001,1
mhl,2002,1
mhl,2003,1
mhl,2004,1
mhl,2005,1
mhl,2006,1
mhl,2007,1
mhl,2008,1
mhl,2009,1
mhl,2010,1
mhl,2011,1
mhl,2012,1
mhl,2013,1
mhl,2014,1
mhl,2015,1
mhl,2016,1
mhl,2017,1
mhl,2018,1
mhl,2019,1
mhl,2020,1
mhl,2021,1
mkd,1994,43.26318
mkd,1995,37.88176
mkd,1996,39.98107
mkd,1997,50.00355
mkd,1998,54.46173
mkd,1999,56.90183
mkd,2000,65.90387
mkd,2001,68.03713
mkd,2002,64.34979
mkd,2003,54.32226
mkd,2004,49.40993
mkd,2005,49.28368
mkd,2006,48.80177
mkd,2007,44.72982
mkd,2008,41.86768
mkd,2009,44.10057
mkd,2010,46.48539
mkd,2011,44.23083
mkd,2012,47.89025
mkd,2013,46.39534
mkd,2014,46.43713
mkd,2015,55.53708
mkd,2016,55.73172
mkd,2017,54.66546
mkd,2018,52.10711
mkd,2019,54.9472
mkd,2020,54.14433
mkd,2021,52.10216
mli,1960,245.1951
mli,1961,245.2601
mli,1962,245.01385
mli,1963,245.01635
mli,1964,245.02718
mli,1965,245.06093
mli,1966,245.67844
mli,1967,246.00094
mli,1968,247.56469
mli,1969,259.96057
mli,1970,276.40314
mli,1971,275.35646
mli,1972,252.02763
mli,1973,222.88918
mli,1974,240.70467
mli,1975,214.3129
mli,1976,238.95049
mli,1977,245.67969
mli,1978,225.65586
mli,1979,212.72164
mli,1980,211.27956
mli,1981,271.73145
mli,1982,328.60625
mli,1983,381.06604
mli,1984,436.95667
mli,1985,449.26296
mli,1986,346.3059
mli,1987,300.53656
mli,1988,297.84822
mli,1989,319.0083
mli,1990,272.26479
mli,1991,282.10691
mli,1992,264.6918
mli,1993,283.16258
mli,1994,555.2047
mli,1995,499.14843
mli,1996,511.55243
mli,1997,583.66937
mli,1998,589.95177
mli,1999,615.47335
mli,2000,710.20798
mli,2001,732.39769
mli,2002,693.71323
mli,2003,579.89743
mli,2004,527.33803
mli,2005,527.25836
mli,2006,522.42562
mli,2007,478.63372
mli,2008,446.00004
mli,2009,470.29342
mli,2010,494.79426
mli,2011,471.24863
mli,2012,510.55634
mli,2013,493.89962
mli,2014,493.75733
mli,2015,591.2117
mli,2016,592.60562
mli,2017,580.65675
mli,2018,555.44646
mli,2019,585.91101
mli,2020,575.586
mli,2021,554.53068
mlt,1960,0.35714
mlt,1961,0.35714
mlt,1962,0.35714
mlt,1963,0.35714
mlt,1964,0.35714
mlt,1965,0.35714
mlt,1966,0.35714
mlt,1967,0.3621
mlt,1968,0.41667
mlt,1969,0.41667
mlt,1970,0.41667
mlt,1971,0.40711
mlt,1972,0.38158
mlt,1973,0.3688
mlt,1974,0.38548
mlt,1975,0.38478
mlt,1976,0.42514
mlt,1977,0.42231
mlt,1978,0.38538
mlt,1979,0.35847
mlt,1980,0.34543
mlt,1981,0.3867
mlt,1982,0.41214
mlt,1983,0.43245
mlt,1984,0.46103
