geo,time,eg_elc_rnwx_zs
dnk,1964,0
dnk,1965,0
dnk,1966,0
dnk,1967,0
dnk,1968,0
dnk,1969,0
dnk,1970,0
dnk,1971,0
dnk,1972,0
dnk,1973,0
dnk,1974,0
dnk,1975,0
dnk,1976,0
dnk,1977,0
dnk,1978,0.01469
dnk,1979,0.02714
dnk,1980,0.0411
dnk,1981,0.05566
dnk,1982,0.08008
dnk,1983,0.27053
dnk,1984,0.29111
dnk,1985,0.29852
dnk,1986,0.57499
dnk,1987,0.79691
dnk,1988,1.32526
dnk,1989,2.41573
dnk,1990,3.06751
dnk,1991,2.82392
dnk,1992,4.30737
dnk,1993,4.64767
dnk,1994,4.21411
dnk,1995,4.95402
dnk,1996,3.84457
dnk,1997,6.56663
dnk,1998,9.48119
dnk,1999,11.17163
dnk,2000,15.37181
dnk,2001,15.4205
dnk,2002,17.19907
dnk,2003,17.44468
dnk,2004,23.48897
dnk,2005,27.00712
dnk,2006,20.12234
dnk,2007,26.13949
dnk,2008,27.50164
dnk,2009,27.6063
dnk,2010,31.92836
dnk,2011,40.20551
dnk,2012,48.27204
dnk,2013,45.92292
dnk,2014,55.85384
dnk,2015,65.44374
dom,1971,4.3603
dom,1972,4.44576
dom,1973,3.33927
dom,1974,3.60111
dom,1975,3.20724
dom,1976,3.3731
dom,1977,2.86533
dom,1978,2.78358
dom,1979,2.62664
dom,1980,2.30203
dom,1981,2.26176
dom,1982,2.87573
dom,1983,2.72807
dom,1984,3.52879
dom,1985,1.1976
dom,1986,1.15554
dom,1987,1.11516
dom,1988,0.76923
dom,1989,0.76805
dom,1990,0.67604
dom,1991,0.64185
dom,1992,0.46587
dom,1993,0.65384
dom,1994,0.79604
dom,1995,0.74858
dom,1996,0.60469
dom,1997,0.66335
dom,1998,0.28552
dom,1999,0.2274
dom,2000,0.24414
dom,2001,0.24994
dom,2002,0.1717
dom,2003,0.15987
dom,2004,0.21438
dom,2005,0.16364
dom,2006,0.15195
dom,2007,0.1465
dom,2008,0.14593
dom,2009,0.15616
dom,2010,0.14596
dom,2011,0.34755
dom,2012,1.52783
dom,2013,3.84469
dom,2014,4.37097
dom,2015,5.26629
dza,1971,0
dza,1972,0
dza,1973,0
dza,1974,0
dza,1975,0
dza,1976,0
dza,1977,0
dza,1978,0
dza,1979,0
dza,1980,0
dza,1981,0
dza,1982,0
dza,1983,0
dza,1984,0
dza,1985,0
dza,1986,0
dza,1987,0
dza,1988,0
dza,1989,0
dza,1990,0
dza,1991,0
dza,1992,0
dza,1993,0
dza,1994,0
dza,1995,0
dza,1996,0
dza,1997,0
dza,1998,0
dza,1999,0
dza,2000,0
dza,2001,0
dza,2002,0
dza,2003,0
dza,2004,0
dza,2005,0
dza,2006,0
dza,2007,0
dza,2008,0
dza,2009,0
dza,2010,0
dza,2011,0
dza,2012,0
dza,2013,0
dza,2014,0
dza,2015,0.11192
ecu,1971,0
ecu,1972,0
ecu,1973,0
ecu,1974,0
ecu,1975,0
ecu,1976,0
ecu,1977,0
ecu,1978,0
ecu,1979,0
ecu,1980,0
ecu,1981,0
ecu,1982,0
ecu,1983,0
ecu,1984,0
ecu,1985,0
ecu,1986,0
ecu,1987,0
ecu,1988,0
ecu,1989,0
ecu,1990,0
ecu,1991,0
ecu,1992,0
ecu,1993,0
ecu,1994,0
ecu,1995,0
ecu,1996,0
ecu,1997,0
ecu,1998,0
ecu,1999,0
ecu,2000,0
ecu,2001,0
ecu,2002,0
ecu,2003,0
ecu,2004,0
ecu,2005,0.81262
ecu,2006,1.0373
ecu,2007,1.34376
ecu,2008,1.12133
ecu,2009,1.18477
ecu,2010,1.22508
ecu,2011,1.3678
ecu,2012,1.30433
ecu,2013,1.53476
ecu,2014,2.03645
ecu,2015,2.10221
egy,1971,0
egy,1972,0
egy,1973,0
egy,1974,0
egy,1975,0
egy,1976,0
egy,1977,0
egy,1978,0
egy,1979,0
egy,1980,0
egy,1981,0
egy,1982,0
egy,1983,0
egy,1984,0
egy,1985,0
egy,1986,0
egy,1987,0
egy,1988,0
egy,1989,0
egy,1990,0
egy,1991,0
egy,1992,0
egy,1993,0
egy,1994,0
egy,1995,0
egy,1996,0
egy,1997,0
egy,1998,0
egy,1999,0.03504
egy,2000,0.17532
egy,2001,0.26536
egy,2002,0.22873
egy,2003,0.38662
egy,2004,0.51629
egy,2005,0.50787
egy,2006,0.53376
egy,2007,0.66411
egy,2008,0.69673
egy,2009,0.81511
egy,2010,1.16079
egy,2011,1.10987
egy,2012,0.90932
egy,2013,0.93663
egy,2014,0.96698
egy,2015,0.87813
eri,1992,0
eri,1993,0
eri,1994,0
eri,1995,0
eri,1996,0
eri,1997,0.46729
eri,1998,0.51282
eri,1999,0.46729
eri,2000,0.47619
eri,2001,0.42918
eri,2002,0.3861
eri,2003,0.36101
eri,2004,0.35336
eri,2005,0.34722
eri,2006,0.74349
eri,2007,0.69444
eri,2008,0.69686
eri,2009,0.67797
eri,2010,0.64309
eri,2011,0.59347
eri,2012,0.5571
eri,2013,0.54054
eri,2014,0.51546
eri,2015,0.49261
esp,1960,0
esp,1961,0
esp,1962,0
esp,1963,0
esp,1964,0
esp,1965,0
esp,1966,0
esp,1967,0
esp,1968,0
esp,1969,0
esp,1970,0.08348
esp,1971,0.08444
esp,1972,0.08982
esp,1973,0.07402
esp,1974,0.06369
esp,1975,0.13764
esp,1976,0.20954
esp,1977,0.33337
esp,1978,0.3215
esp,1979,0.23973
esp,1980,0.33142
esp,1981,0.38547
esp,1982,0.42905
esp,1983,0.48536
esp,1984,0.46568
esp,1985,0.4864
esp,1986,0.41957
esp,1987,0.42457
esp,1988,0.48563
esp,1989,0.36753
esp,1990,0.37168
esp,1991,0.36446
esp,1992,0.43778
esp,1993,0.45291
esp,1994,0.51211
esp,1995,0.78263
esp,1996,0.84158
esp,1997,1.17263
esp,1998,1.49851
esp,1999,2.17891
esp,2000,2.82363
esp,2001,3.61012
esp,2002,4.98422
esp,2003,5.94607
esp,2004,6.89892
esp,2005,8.24682
esp,2006,8.86049
esp,2007,10.26176
esp,2008,12.47001
esp,2009,16.33233
esp,2010,18.5948
esp,2011,19.52678
esp,2012,22.59527
esp,2013,26.4851
esp,2014,25.85934
esp,2015,24.82001
est,1990,0
est,1991,0
est,1992,0
est,1993,0
est,1994,0
est,1995,0.06902
est,1996,0.05493
est,1997,0.08679
est,1998,0.14083
est,1999,0.14514
est,2000,0.15271
est,2001,0.12967
est,2002,0.28146
est,2003,0.35437
est,2004,0.36879
est,2005,0.87212
est,2006,1.19194
est,2007,1.01723
est,2008,1.5972
est,2009,5.79793
est,2010,7.8448
est,2011,8.91181
est,2012,11.99131
est,2013,8.99435
est,2014,10.94327
est,2015,14.15955
eth,1971,0
eth,1972,0
eth,1973,0
eth,1974,0
eth,1975,0
eth,1976,0
eth,1977,0
eth,1978,0
eth,1979,0
eth,1980,0
eth,1981,0
eth,1982,0
eth,1983,0
eth,1984,0
eth,1985,0
eth,1986,0
eth,1987,0
eth,1988,0
eth,1989,0
eth,1990,0
eth,1991,0
eth,1992,0
eth,1993,0
eth,1994,0
eth,1995,0
eth,1996,0
eth,1997,0
eth,1998,1.5729
eth,1999,1.21655
eth,2000,0.29869
eth,2001,0.0497
eth,2002,0
eth,2003,0
eth,2004,0
eth,2005,0
eth,2006,0
eth,2007,0
eth,2008,0.37066
eth,2009,0.6012
eth,2010,0.36145
eth,2011,0.58396
eth,2012,2.52898
eth,2013,4.09101
eth,2014,5.24435
eth,2015,7.2722
fin,1960,0
fin,1961,0
fin,1962,0
fin,1963,0
fin,1964,0
fin,1965,0
fin,1966,0
fin,1967,0
fin,1968,0
fin,1969,0
fin,1970,0
fin,1971,0
fin,1972,0
fin,1973,0
fin,1974,0
fin,1975,0
fin,1976,0
fin,1977,0
fin,1978,0
fin,1979,0
fin,1980,0
fin,1981,0
fin,1982,0
fin,1983,0
fin,1984,0
fin,1985,0
fin,1986,0
fin,1987,0
fin,1988,0
fin,1989,0
fin,1990,9.48195
fin,1991,8.62277
fin,1992,8.58034
fin,1993,9.76277
fin,1994,9.86272
fin,1995,10.3381
fin,1996,8.50619
fin,1997,11.43316
fin,1998,13.33533
fin,1999,12.11253
fin,2000,12.45999
fin,2001,11.19942
fin,2002,12.07925
fin,2003,11.23497
fin,2004,12.30241
fin,2005,13.72021
fin,2006,13.32977
fin,2007,12.48815
fin,2008,13.77854
fin,2009,12.50607
fin,2010,13.97352
fin,2011,15.95897
fin,2012,16.61814
fin,2013,17.95052
fin,2014,18.90622
fin,2015,20.05336
fra,1960,0
fra,1961,0
fra,1962,0
fra,1963,0
fra,1964,0
fra,1965,0
fra,1966,0.35194
fra,1967,0.5176
fra,1968,0.75116
fra,1969,0.77611
fra,1970,0.49243
fra,1971,0.45878
fra,1972,0.48131
fra,1973,0.43888
fra,1974,0.41692
fra,1975,0.37886
fra,1976,0.28952
fra,1977,0.29318
fra,1978,0.29848
fra,1979,0.29442
fra,1980,0.27904
fra,1981,0.27501
fra,1982,0.28513
fra,1983,0.2695
fra,1984,0.26778
fra,1985,0.25047
fra,1986,0.25127
fra,1987,0.24599
fra,1988,0.23653
fra,1989,0.33504
fra,1990,0.45853
fra,1991,0.46544
fra,1992,0.4639
fra,1993,0.42074
fra,1994,0.45576
fra,1995,0.47537
fra,1996,0.47745
fra,1997,0.53655
fra,1998,0.52714
fra,1999,0.55483
fra,2000,0.56784
fra,2001,0.63655
fra,2002,0.688
fra,2003,0.7325
fra,2004,0.77104
fra,2005,0.8482
fra,2006,1.05983
fra,2007,1.47296
fra,2008,1.78832
fra,2009,2.38645
fra,2010,2.74365
fra,2011,3.52424
fra,2012,4.34271
fra,2013,4.57658
fra,2014,5.19397
fra,2015,6.19652
gab,1971,0
gab,1972,0
gab,1973,0
gab,1974,0
gab,1975,0
gab,1976,0
gab,1977,0
gab,1978,0
gab,1979,0
gab,1980,0
gab,1981,0
gab,1982,0
gab,1983,0
gab,1984,0
gab,1985,0
gab,1986,0
gab,1987,0
gab,1988,0
gab,1989,0
gab,1990,0.30675
gab,1991,0.81218
gab,1992,0.80564
gab,1993,0.8008
gab,1994,0.84428
gab,1995,0.79017
gab,1996,0.57661
gab,1997,0.55732
gab,1998,0.52122
gab,1999,0.52711
gab,2000,0.53232
gab,2001,0.49751
gab,2002,0.47233
gab,2003,0.45632
gab,2004,0.51948
gab,2005,0.50826
gab,2006,0.48048
gab,2007,0.46136
gab,2008,0.43908
gab,2009,0.49127
gab,2010,0.46512
gab,2011,0.44096
gab,2012,0.55453
gab,2013,0.52481
gab,2014,0.6006
gab,2015,0.56444
gbr,1960,0
gbr,1961,0
gbr,1962,0
gbr,1963,0
gbr,1964,0
gbr,1965,0
gbr,1966,0
gbr,1967,0
gbr,1968,0
gbr,1969,0
gbr,1970,0
gbr,1971,0
gbr,1972,0
gbr,1973,0
gbr,1974,0
gbr,1975,0
gbr,1976,0
gbr,1977,0
gbr,1978,0
gbr,1979,0
gbr,1980,0
gbr,1981,0
gbr,1982,0
gbr,1983,0
gbr,1984,0.00036
gbr,1985,0.00034
gbr,1986,0.00033
gbr,1987,0
gbr,1988,0.00033
gbr,1989,0.00288
gbr,1990,0.19008
gbr,1991,0.21752
gbr,1992,0.305
gbr,1993,0.44021
gbr,1994,0.57257
gbr,1995,0.61145
gbr,1996,0.65615
gbr,1997,0.79529
gbr,1998,0.9779
gbr,1999,1.1718
gbr,2000,1.30457
gbr,2001,1.43657
gbr,2002,1.64849
gbr,2003,1.86894
gbr,2004,2.37529
gbr,2005,3.03875
gbr,2006,3.43466
gbr,2007,3.71834
gbr,2008,4.34114
gbr,2009,5.36547
gbr,2010,5.87088
gbr,2011,7.92843
gbr,2012,9.95586
gbr,2013,13.66517
gbr,2014,17.50529
gbr,2015,22.97031
geo,1990,0
geo,1991,0
geo,1992,0
geo,1993,0
geo,1994,0
geo,1995,0
geo,1996,0
geo,1997,0
geo,1998,0
geo,1999,0
geo,2000,0
geo,2001,0
geo,2002,0
geo,2003,0
geo,2004,0
geo,2005,0
geo,2006,0
geo,2007,0
geo,2008,0
geo,2009,0
geo,2010,0
geo,2011,0
geo,2012,0
geo,2013,0
geo,2014,0
geo,2015,0
gha,1971,0
gha,1972,0
gha,1973,0
gha,1974,0
gha,1975,0
gha,1976,0
gha,1977,0
gha,1978,0
gha,1979,0
gha,1980,0
gha,1981,0
gha,1982,0
gha,1983,0
gha,1984,0
gha,1985,0
gha,1986,0
gha,1987,0
gha,1988,0
gha,1989,0
gha,1990,0
gha,1991,0
gha,1992,0
gha,1993,0
gha,1994,0
gha,1995,0
gha,1996,0
gha,1997,0
gha,1998,0
gha,1999,0
gha,2000,0
gha,2001,0
gha,2002,0
gha,2003,0
gha,2004,0
gha,2005,0
gha,2006,0
gha,2007,0
gha,2008,0
gha,2009,0
gha,2010,0
gha,2011,0
gha,2012,0
gha,2013,0.02331
gha,2014,0.03086
gha,2015,0.02611
gib,1971,0
gib,1972,0
gib,1973,0
gib,1974,0
gib,1975,0
gib,1976,0
gib,1977,0
gib,1978,0
gib,1979,0
gib,1980,0
gib,1981,0
gib,1982,0
gib,1983,0
gib,1984,0
gib,1985,0
gib,1986,0
gib,1987,0
gib,1988,0
gib,1989,0
gib,1990,0
gib,1991,0
gib,1992,0
gib,1993,0
gib,1994,0
gib,1995,0
gib,1996,0
gib,1997,0
gib,1998,0
gib,1999,0
gib,2000,0
gib,2001,0
gib,2002,0
gib,2003,0
gib,2004,0
gib,2005,0
gib,2006,0
gib,2007,0
gib,2008,0
gib,2009,0
gib,2010,0
gib,2011,0
gib,2012,0
gib,2013,0
gib,2014,0
gib,2015,0
grc,1960,0
grc,1961,0
grc,1962,0
grc,1963,0
grc,1964,0
grc,1965,0
grc,1966,0
grc,1967,0
grc,1968,0
grc,1969,0
grc,1970,0
grc,1971,0
grc,1972,0
grc,1973,0
grc,1974,0
grc,1975,0
grc,1976,0
grc,1977,0
grc,1978,0
grc,1979,0
grc,1980,0
grc,1981,0
grc,1982,0
grc,1983,0
grc,1984,0
grc,1985,0
grc,1986,0
grc,1987,0.00332
grc,1988,0.00302
grc,1989,0.00292
grc,1990,0.00575
grc,1991,0.0056
grc,1992,0.02418
grc,1993,0.12586
grc,1994,0.0941
grc,1995,0.08475
grc,1996,0.0896
grc,1997,0.08316
grc,1998,0.15158
grc,1999,0.32999
grc,2000,0.84417
grc,2001,1.57322
grc,2002,1.44036
grc,2003,1.94456
grc,2004,2.11858
grc,2005,2.33732
grc,2006,3.01434
grc,2007,3.19402
grc,2008,3.87525
grc,2009,4.60111
grc,2010,5.33756
grc,2011,6.98303
grc,2012,9.45846
grc,2013,14.01233
grc,2014,15.29706
grc,2015,16.88858
gtm,1971,3.92707
gtm,1972,3.92857
gtm,1973,4.73568
gtm,1974,6.32911
gtm,1975,5.54562
gtm,1976,6.21837
gtm,1977,4.95376
gtm,1978,3.76412
gtm,1979,2.97265
gtm,1980,2.66393
gtm,1981,5.29994
gtm,1982,6.3204
gtm,1983,5.57103
gtm,1984,5.37353
gtm,1985,4.94505
gtm,1986,6.20556
gtm,1987,6.78261
gtm,1988,7.01087
gtm,1989,11.05815
gtm,1990,13.03751
gtm,1991,14.4357
gtm,1992,12.61261
gtm,1993,12.79555
gtm,1994,12.47173
gtm,1995,12.61338
gtm,1996,13.1415
gtm,1997,15.12532
gtm,1998,6.93447
gtm,1999,11.47984
gtm,2000,10.01984
gtm,2001,10.41489
gtm,2002,10.24067
gtm,2003,11.35495
gtm,2004,11.42894
gtm,2005,10.97031
gtm,2006,11.51114
gtm,2007,13.00822
gtm,2008,13.25992
gtm,2009,16.59114
gtm,2010,20.56674
gtm,2011,18.95218
gtm,2012,19.51764
gtm,2013,20.25202
gtm,2014,23.39236
gtm,2015,25.34816
hkg,1971,0
hkg,1972,0
hkg,1973,0
hkg,1974,0
hkg,1975,0
hkg,1976,0
hkg,1977,0
hkg,1978,0
hkg,1979,0
hkg,1980,0
hkg,1981,0
hkg,1982,0
hkg,1983,0
hkg,1984,0
hkg,1985,0
hkg,1986,0
hkg,1987,0
hkg,1988,0
hkg,1989,0
hkg,1990,0
hkg,1991,0
hkg,1992,0
hkg,1993,0
hkg,1994,0
hkg,1995,0
hkg,1996,0
hkg,1997,0
hkg,1998,0
hkg,1999,0
hkg,2000,0
hkg,2001,0
hkg,2002,0
hkg,2003,0
hkg,2004,0
hkg,2005,0
hkg,2006,0.00259
hkg,2007,0.00257
hkg,2008,0.00263
hkg,2009,0.00258
hkg,2010,0.24227
hkg,2011,0.20456
hkg,2012,0.23427
hkg,2013,0.24261
hkg,2014,0.2656
hkg,2015,0.27873
hnd,1971,0
hnd,1972,0
hnd,1973,0
hnd,1974,0
hnd,1975,0
hnd,1976,0
hnd,1977,0
hnd,1978,0
hnd,1979,0
hnd,1980,0
hnd,1981,0
hnd,1982,0
hnd,1983,0
hnd,1984,0
hnd,1985,0
hnd,1986,0
hnd,1987,0
hnd,1988,0
hnd,1989,0
hnd,1990,0
hnd,1991,0
hnd,1992,0
hnd,1993,0
hnd,1994,0
hnd,1995,0
hnd,1996,0
hnd,1997,0
hnd,1998,0
hnd,1999,0.0291
hnd,2000,0.02738
hnd,2001,0.23172
hnd,2002,0.73064
hnd,2003,0.79365
hnd,2004,1.09233
hnd,2005,2.28449
hnd,2006,2.37062
hnd,2007,2.65193
hnd,2008,3.00809
hnd,2009,2.53585
hnd,2010,2.36093
hnd,2011,9.99608
hnd,2012,13.29457
hnd,2013,12.83131
hnd,2014,11.45807
hnd,2015,16.17401
hrv,1990,0.12139
hrv,1991,0.11184
hrv,1992,0.0674
hrv,1993,0.19866
hrv,1994,0.06839
hrv,1995,0.09702
hrv,1996,0.08055
hrv,1997,0.00977
hrv,1998,0.07858
hrv,1999,0.06935
hrv,2000,0.00888
hrv,2001,0
hrv,2002,0
hrv,2003,0
hrv,2004,0.04317
hrv,2005,0.18381
hrv,2006,0.23214
hrv,2007,0.34277
hrv,2008,0.47727
hrv,2009,0.59088
hrv,2010,1.16248
hrv,2011,2.27677
hrv,2012,4.01208
hrv,2013,4.68201
hrv,2014,6.9217
hrv,2015,9.95729
hti,1971,14.63415
hti,1972,11.32075
hti,1973,9.83607
hti,1974,7.94702
hti,1975,6.06061
hti,1976,6.06061
hti,1977,5.74163
hti,1978,4.89796
hti,1979,4.28571
hti,1980,3.82166
hti,1981,3.22581
hti,1982,3.07692
hti,1983,2.91971
hti,1984,2.8436
hti,1985,3.40136
hti,1986,4.51467
hti,1987,3.23887
hti,1988,2.99065
hti,1989,2.78261
hti,1990,2.84757
hti,1991,3.63248
hti,1992,0
hti,1993,0
hti,1994,0
hti,1995,0
hti,1996,0
hti,1997,0
hti,1998,0
hti,1999,0
hti,2000,0
hti,2001,0
hti,2002,0
hti,2003,0
hti,2004,0
hti,2005,0
hti,2006,0
hti,2007,0
hti,2008,0
hti,2009,0
hti,2010,0
hti,2011,0
hti,2012,0
hti,2013,0
hti,2014,0
hti,2015,0
hun,1965,0
hun,1966,0
hun,1967,0
hun,1968,0
hun,1969,0
hun,1970,0
hun,1971,0
hun,1972,0
hun,1973,0
hun,1974,0
hun,1975,0
hun,1976,0
hun,1977,0
hun,1978,0
hun,1979,0
hun,1980,0
hun,1981,0
hun,1982,0
hun,1983,0
hun,1984,0.10265
hun,1985,0.11196
hun,1986,0.08552
hun,1987,0.07731
hun,1988,0.07526
hun,1989,0.01352
hun,1990,0.05978
hun,1991,0.0801
hun,1992,0.14518
hun,1993,0.11849
hun,1994,0.13427
hun,1995,0.16462
hun,1996,0.14249
hun,1997,0.14973
hun,1998,0.16133
hun,1999,0.17181
hun,2000,0.18471
hun,2001,0.19497
hun,2002,0.11893
hun,2003,0.48323
hun,2004,2.16862
hun,2005,4.66495
hun,2006,3.64483
hun,2007,4.18669
hun,2008,5.35665
hun,2009,7.42731
hun,2010,7.57807
hun,2011,6.90191
hun,2012,7.02469
hun,2013,8.50003
hun,2014,9.65909
hun,2015,9.81148
idn,1971,0
idn,1972,0
idn,1973,0
idn,1974,0
idn,1975,0
idn,1976,0
idn,1977,0
idn,1978,0
idn,1979,0
idn,1980,0
idn,1981,0
idn,1982,0.7378
idn,1983,1.72585
idn,1984,1.59301
idn,1985,1.58888
idn,1986,1.18932
idn,1987,3.12949
idn,1988,4.01571
idn,1989,3.63328
idn,1990,3.44384
idn,1991,2.80932
idn,1992,2.61123
idn,1993,2.40969
idn,1994,3.77546
idn,1995,3.742
idn,1996,3.4803
idn,1997,3.49739
idn,1998,3.3599
idn,1999,3.18105
idn,2000,5.22368
idn,2001,5.96421
idn,2002,5.77451
idn,2003,5.58447
idn,2004,5.55579
idn,2005,5.19568
idn,2006,5.02735
idn,2007,4.96444
idn,2008,5.59581
idn,2009,5.97165
idn,2010,5.57097
idn,2011,5.22198
idn,2012,4.83827
idn,2013,4.43616
idn,2014,4.82148
idn,2015,4.77853
ind,1971,0
ind,1972,0
ind,1973,0
ind,1974,0
ind,1975,0
ind,1976,0
ind,1977,0
ind,1978,0
ind,1979,0
ind,1980,0
ind,1981,0
ind,1982,0
ind,1983,0
ind,1984,0
ind,1985,0
ind,1986,0.00098
ind,1987,0.00135
ind,1988,0.00246
ind,1989,0.00221
ind,1990,0.01093
ind,1991,0.01222
ind,1992,0.0261
ind,1993,0.02744
ind,1994,0.05118
ind,1995,0.1251
ind,1996,0.20856
ind,1997,0.21981
ind,1998,0.22412
ind,1999,0.44359
ind,2000,0.52028
ind,2001,0.67718
ind,2002,0.84815
ind,2003,1.05433
ind,2004,1.24958
ind,2005,1.54054
ind,2006,1.98415
ind,2007,2.33838
ind,2008,2.74166
ind,2009,3.32649
ind,2010,3.47809
ind,2011,3.95473
ind,2012,4.64361
ind,2013,4.96065
ind,2014,5.17368
ind,2015,5.36101
irl,1960,0
irl,1961,0
irl,1962,0
irl,1963,0
irl,1964,0
irl,1965,0
irl,1966,0
irl,1967,0
irl,1968,0
irl,1969,0
irl,1970,0
irl,1971,0
irl,1972,0
irl,1973,0
irl,1974,0
irl,1975,0
irl,1976,0
irl,1977,0
irl,1978,0
irl,1979,0
irl,1980,0
irl,1981,0
irl,1982,0
irl,1983,0
irl,1984,0
irl,1985,0
irl,1986,0
irl,1987,0
irl,1988,0
irl,1989,0
irl,1990,0
irl,1991,0
irl,1992,0.03169
irl,1993,0.09289
irl,1994,0.11291
irl,1995,0.09089
irl,1996,0.2167
irl,1997,0.66535
irl,1998,1.21659
irl,1999,1.27728
irl,2000,1.43201
irl,2001,1.74976
irl,2002,1.89188
irl,2003,2.17208
irl,2004,3.02994
irl,2005,4.84664
irl,2006,6.45744
irl,2007,7.63817
irl,2008,8.75685
irl,2009,11.4672
irl,2010,11.1052
irl,2011,17.36121
irl,2012,16.4106
irl,2013,19.66373
irl,2014,22.01255
irl,2015,25.09342
irn,1971,0
irn,1972,0
irn,1973,0
irn,1974,0
irn,1975,0
irn,1976,0
irn,1977,0
irn,1978,0
irn,1979,0
irn,1980,0
irn,1981,0
irn,1982,0
irn,1983,0
irn,1984,0
irn,1985,0
irn,1986,0
irn,1987,0
irn,1988,0
irn,1989,0
irn,1990,0
irn,1991,0
irn,1992,0
irn,1993,0
irn,1994,0
irn,1995,0
irn,1996,0
irn,1997,0
irn,1998,0
irn,1999,0.03107
irn,2000,0.03049
irn,2001,0.02612
irn,2002,0.02127
irn,2003,0.01755
irn,2004,0.02816
irn,2005,0.03987
irn,2006,0.06487
irn,2007,0.0701
irn,2008,0.09136
irn,2009,0.10254
irn,2010,0.07426
irn,2011,0.09956
irn,2012,0.09045
irn,2013,0.15128
irn,2014,0.14748
irn,2015,0.0841
irq,1971,0
irq,1972,0
irq,1973,0
irq,1974,0
irq,1975,0
irq,1976,0
irq,1977,0
irq,1978,0
irq,1979,0
irq,1980,0
irq,1981,0
irq,1982,0
irq,1983,0
irq,1984,0
irq,1985,0
irq,1986,0
irq,1987,0
irq,1988,0
irq,1989,0
irq,1990,0
irq,1991,0
irq,1992,0
irq,1993,0
irq,1994,0
irq,1995,0
irq,1996,0
irq,1997,0
irq,1998,0
irq,1999,0
irq,2000,0
irq,2001,0
irq,2002,0
irq,2003,0
irq,2004,0
irq,2005,0
irq,2006,0
irq,2007,0
irq,2008,0
irq,2009,0
irq,2010,0
irq,2011,0
irq,2012,0
irq,2013,0
irq,2014,0
irq,2015,0
isl,1960,0
isl,1961,0
isl,1962,0
isl,1963,0
isl,1964,0
isl,1965,0
isl,1966,0
isl,1967,0
isl,1968,0
isl,1969,0.21906
isl,1970,0.87366
isl,1971,0.80197
isl,1972,1.22631
isl,1973,1.12069
isl,1974,0.33812
isl,1975,0.77486
isl,1976,0.77583
isl,1977,0.6079
isl,1978,0.73883
isl,1979,1.65821
isl,1980,1.57035
isl,1981,4.24886
isl,1982,4.87201
isl,1983,5.0418
isl,1984,4.87805
isl,1985,4.92308
isl,1986,5.46913
isl,1987,5.89074
isl,1988,5.80616
isl,1989,5.99515
isl,1990,6.65188
isl,1991,6.29729
isl,1992,5.05939
isl,1993,5.4157
isl,1994,5.43933
isl,1995,5.82212
isl,1996,6.75386
isl,1997,6.71321
isl,1998,10.42828
isl,1999,15.80412
isl,2000,17.2176
isl,2001,18.06299
isl,2002,17.02709
isl,2003,16.54118
isl,2004,17.22138
isl,2005,19.13424
isl,2006,26.51561
isl,2007,29.89062
isl,2008,24.52177
isl,2009,27.04645
isl,2010,26.17387
isl,2011,27.31974
isl,2012,29.6826
isl,2013,28.96887
isl,2014,28.95216
isl,2015,26.67163
isr,1971,0
isr,1972,0
isr,1973,0
isr,1974,0
isr,1975,0
isr,1976,0
isr,1977,0
isr,1978,0
isr,1979,0
isr,1980,0
isr,1981,0
isr,1982,0
isr,1983,0
isr,1984,0
isr,1985,0
isr,1986,0
isr,1987,0
isr,1988,0
isr,1989,0
isr,1990,0
isr,1991,0
isr,1992,0
isr,1993,0
isr,1994,0
isr,1995,0
isr,1996,0
isr,1997,0
isr,1998,0
isr,1999,0
isr,2000,0
isr,2001,0.02275
isr,2002,0.02418
isr,2003,0.02551
isr,2004,0.02327
isr,2005,0.02263
isr,2006,0.01978
isr,2007,0.01859
isr,2008,0.02807
isr,2009,0.13634
isr,2010,0.23724
isr,2011,0.45577
isr,2012,0.71584
isr,2013,0.88549
isr,2014,1.4931
isr,2015,1.85283
ita,1960,3.7721
ita,1961,3.83155
ita,1962,3.65867
ita,1963,3.59446
ita,1964,3.45736
ita,1965,3.23994
ita,1966,3.74866
ita,1967,3.61152
ita,1968,3.50447
ita,1969,3.47772
ita,1970,3.62931
ita,1971,3.39655
ita,1972,2.84329
ita,1973,2.6717
ita,1974,2.88082
ita,1975,2.73429
ita,1976,2.35624
ita,1977,2.26118
ita,1978,2.20138
ita,1979,2.13688
ita,1980,2.15834
ita,1981,1.93849
ita,1982,1.93647
ita,1983,1.88386
ita,1984,1.9328
ita,1985,1.76254
ita,1986,1.94976
ita,1987,1.96932
ita,1988,1.99063
ita,1989,1.54552
ita,1990,1.53837
ita,1991,1.51065
ita,1992,1.60194
ita,1993,1.72837
ita,1994,1.56597
ita,1995,1.54868
ita,1996,1.74855
ita,1997,1.86716
ita,1998,2.07211
ita,1999,2.29504
ita,2000,2.47461
ita,2001,2.77204
ita,2002,3.16972
ita,2003,3.56157
ita,2004,3.89922
ita,2005,4.1679
ita,2006,4.43334
ita,2007,4.83385
ita,2008,5.27546
ita,2009,6.97695
ita,2010,8.65172
ita,2011,12.35332
ita,2012,16.9352
ita,2013,20.57525
ita,2014,22.34104
ita,2015,22.50588
jam,1971,6.14558
jam,1972,6.38298
jam,1973,9.37357
jam,1974,8.40999
jam,1975,12.35403
jam,1976,15.95308
jam,1977,17.44387
jam,1978,18.68377
jam,1979,16.51865
jam,1980,16.82578
