geo,time,fp_cpi_totl_zg
chl,2004,1.05474
chl,2005,3.05258
chl,2006,3.39202
chl,2007,4.4078
chl,2008,8.71627
chl,2009,0.35305
chl,2010,1.41071
chl,2011,3.34122
chl,2012,3.00745
chl,2013,1.78956
chl,2014,4.71868
chl,2015,4.34877
chl,2016,3.78619
chl,2017,2.18272
chl,2018,2.43489
chl,2019,2.55754
chl,2020,3.04549
chl,2021,4.52457
chn,1987,7.23384
chn,1988,18.81182
chn,1989,18.24564
chn,1990,3.05229
chn,1991,3.55669
chn,1992,6.35398
chn,1993,14.61008
chn,1994,24.25699
chn,1995,16.79123
chn,1996,8.31316
chn,1997,2.78647
chn,1998,-0.77319
chn,1999,-1.40147
chn,2000,0.34781
chn,2001,0.71913
chn,2002,-0.73197
chn,2003,1.1276
chn,2004,3.82464
chn,2005,1.77641
chn,2006,1.64943
chn,2007,4.81677
chn,2008,5.92525
chn,2009,-0.72817
chn,2010,3.17532
chn,2011,5.5539
chn,2012,2.61952
chn,2013,2.62105
chn,2014,1.92164
chn,2015,1.43702
chn,2016,2
chn,2017,1.59314
chn,2018,2.07479
chn,2019,2.89923
chn,2020,2.41942
chn,2021,0.98102
civ,1961,11.61649
civ,1962,-1.34125
civ,1963,0.94347
civ,1964,0.61819
civ,1965,2.61118
civ,1966,4.19132
civ,1967,2.29185
civ,1968,5.35045
civ,1969,4.45023
civ,1970,8.20519
civ,1971,-0.44375
civ,1972,0.31031
civ,1973,11.10299
civ,1974,17.35939
civ,1975,11.44422
civ,1976,12.07664
civ,1977,27.42186
civ,1978,13.24299
civ,1979,16.34236
civ,1980,14.70098
civ,1981,8.79921
civ,1982,7.58313
civ,1983,5.64043
civ,1984,4.28476
civ,1985,1.8638
civ,1986,9.68295
civ,1987,6.94331
civ,1988,6.93069
civ,1989,1.04952
civ,1990,-0.80588
civ,1991,1.68335
civ,1992,4.23138
civ,1993,2.16471
civ,1994,26.08157
civ,1995,14.29507
civ,1996,2.48081
civ,1997,4.02083
civ,1998,4.61145
civ,1999,0.70238
civ,2000,2.53078
civ,2001,4.36153
civ,2002,3.07726
civ,2003,3.29681
civ,2004,1.45799
civ,2005,3.88583
civ,2006,2.46719
civ,2007,1.89201
civ,2008,6.30853
civ,2009,1.0195
civ,2010,1.22646
civ,2011,4.91243
civ,2012,1.30451
civ,2013,2.58117
civ,2014,0.44868
civ,2015,1.2515
civ,2016,0.72318
civ,2017,0.68588
civ,2018,0.35941
civ,2019,-1.10686
civ,2020,2.42501
civ,2021,4.09195
cmr,1969,-1.10159
cmr,1970,5.85809
cmr,1971,4.01403
cmr,1972,8.09292
cmr,1973,10.38475
cmr,1974,17.23293
cmr,1975,13.55333
cmr,1976,9.93065
cmr,1977,14.69831
cmr,1978,12.46305
cmr,1979,6.58061
cmr,1980,9.55175
cmr,1981,10.7275
cmr,1982,13.25702
cmr,1983,16.63123
cmr,1984,11.37332
cmr,1985,8.50837
cmr,1986,7.77002
cmr,1987,13.1405
cmr,1988,1.68233
cmr,1989,-1.66553
cmr,1990,1.09938
cmr,1991,0.06005
cmr,1992,-0.01606
cmr,1993,-3.20655
cmr,1994,35.09446
cmr,1995,9.06969
cmr,1996,3.92406
cmr,1997,4.78624
cmr,1998,3.17075
cmr,1999,1.87175
cmr,2000,1.22719
cmr,2001,4.41977
cmr,2002,2.83442
cmr,2003,0.62316
cmr,2004,0.23365
cmr,2005,2.01354
cmr,2006,5.11758
cmr,2007,0.9214
cmr,2008,5.33781
cmr,2009,3.04362
cmr,2010,1.27538
cmr,2011,2.9397
cmr,2012,2.74253
cmr,2013,2.05909
cmr,2014,1.83413
cmr,2015,2.68598
cmr,2016,0.86174
cmr,2017,0.64267
cmr,2018,1.0743
cmr,2019,2.4528
cmr,2020,2.43761
cmr,2021,2.27186
cod,1964,35.42106
cod,1965,-2.72698
cod,1966,15.7801
cod,1967,36.92652
cod,1968,53.32167
cod,1969,6.1762
cod,1970,8.02528
cod,1971,5.77735
cod,1972,15.80422
cod,1973,15.64276
cod,1974,29.46928
cod,1975,28.65797
cod,1976,80.38596
cod,1977,68.94771
cod,1978,48.76904
cod,1979,101.05126
cod,1980,46.62591
cod,1981,35.40826
cod,1982,36.6997
cod,1983,76.5267
cod,1984,52.22701
cod,1985,23.82078
cod,1986,44.4
cod,1987,78.67036
cod,1988,71.09173
cod,1989,104.06523
cod,1990,81.2954
cod,1991,2154.43683
cod,1992,4129.16986
cod,1993,1986.90476
cod,1994,23773.13177
cod,1995,541.90888
cod,1996,492.44185
cod,1997,198.51671
cod,1998,29.14881
cod,1999,284.89498
cod,2000,513.90684
cod,2001,359.93661
cod,2002,31.52258
cod,2003,12.87397
cod,2004,3.99438
cod,2005,21.31682
cod,2006,13.05269
cod,2007,16.9451
cod,2008,17.30138
cod,2009,2.8
cod,2010,7.1
cod,2011,15.31652
cod,2012,9.72183
cod,2013,0.80822
cod,2014,1.24304
cod,2015,0.7442
cod,2016,2.88585
cog,1986,4.15811
cog,1987,0.44357
cog,1988,1.03042
cog,1989,-1.79699
cog,1990,2.88905
cog,1991,-1.67835
cog,1992,-3.93547
cog,1993,4.92366
cog,1994,42.43968
cog,1995,9.41801
cog,1996,10.03112
cog,1999,4.14267
cog,2000,-0.88199
cog,2001,0.05599
cog,2002,4.37876
cog,2003,-0.63184
cog,2004,2.42977
cog,2005,3.09449
cog,2006,6.53784
cog,2007,2.65465
cog,2008,4.95875
cog,2009,4.415
cog,2010,0.39153
cog,2011,1.75959
cog,2012,5.01019
cog,2013,4.63162
cog,2014,0.91214
cog,2015,3.1691
cog,2016,3.19056
cog,2017,0.45006
cog,2018,1.15278
cog,2019,2.20607
cog,2020,1.81765
col,1960,5.81408
col,1961,8.28319
col,1962,4.69709
col,1963,26.35544
col,1964,17.07244
col,1965,7.59068
col,1966,16.72817
col,1967,8.32819
col,1968,7.44754
col,1969,6.98166
col,1970,6.90862
col,1971,12.05674
col,1972,12.02532
col,1973,22.59887
col,1974,22.58065
col,1975,25.18797
col,1976,18.91892
col,1977,34.09091
col,1978,17.51412
col,1979,24.19872
col,1980,26.58065
col,1981,27.52294
col,1982,24.70024
col,1983,19.48718
col,1984,16.36266
col,1985,23.97418
col,1986,18.85459
col,1987,23.31039
col,1988,28.14007
col,1989,25.86139
col,1990,29.13782
col,1991,30.34844
col,1992,27.03056
col,1993,22.44132
col,1994,22.84718
col,1995,20.89713
col,1996,20.79709
col,1997,18.46257
col,1998,18.68126
col,1999,10.8734
col,2000,9.22257
col,2001,7.9697
col,2002,6.35193
col,2003,7.13074
col,2004,5.90126
col,2005,5.05142
col,2006,4.29245
col,2007,5.54514
col,2008,6.99855
col,2009,4.20104
col,2010,2.27118
col,2011,3.41759
col,2012,3.16733
col,2013,2.0181
col,2014,2.89782
col,2015,4.99023
col,2016,7.51429
col,2017,4.31214
col,2018,3.24023
col,2019,3.52549
col,2020,2.52462
col,2021,3.49515
com,2001,5.55459
com,2002,3.53304
com,2003,3.79908
com,2004,4.47499
com,2005,3.01332
com,2006,3.37436
com,2007,4.46617
com,2008,1.70078
com,2009,4.36235
com,2010,3.35476
com,2011,1.84266
com,2012,6.31474
com,2013,-4.29487
cpv,1984,11.25
cpv,1985,5.39326
cpv,1986,10.8742
cpv,1987,3.84615
cpv,1988,4.07407
cpv,1989,4.55516
cpv,1990,10.65351
cpv,1991,9.55091
cpv,1992,3.11666
cpv,1993,5.7884
cpv,1994,3.45206
cpv,1995,8.35152
cpv,1996,5.96362
cpv,1997,8.55606
cpv,1998,4.39424
cpv,1999,4.35643
cpv,2000,-2.47746
cpv,2001,3.34996
cpv,2002,1.88453
cpv,2003,1.18817
cpv,2004,-1.89082
cpv,2005,0.41889
cpv,2006,5.36908
cpv,2007,4.411
cpv,2008,6.77444
cpv,2009,0.9911
cpv,2010,2.07866
cpv,2011,4.47388
cpv,2012,2.5404
cpv,2013,1.50654
cpv,2014,-0.23878
cpv,2015,0.13119
cpv,2016,-1.40782
cpv,2017,0.78442
cpv,2018,1.25615
cpv,2019,1.10751
cpv,2020,0.6058
cri,1960,0.79021
cri,1961,2.43079
cri,1962,2.67786
cri,1963,2.93162
cri,1964,3.32403
cri,1965,-0.665
cri,1966,0.18288
cri,1967,1.20834
cri,1968,4.09389
cri,1969,2.62934
cri,1970,4.6523
cri,1971,3.08305
cri,1972,4.60113
cri,1973,15.21403
cri,1974,30.07363
cri,1975,17.3692
cri,1976,3.48583
cri,1977,4.19024
cri,1978,6.00713
cri,1979,9.18841
cri,1980,18.13517
cri,1981,37.05634
cri,1982,90.12133
cri,1983,32.62371
cri,1984,11.94743
cri,1985,15.05742
cri,1986,11.83506
cri,1987,16.84242
cri,1988,20.83253
cri,1989,16.50981
cri,1990,19.03975
cri,1991,28.70929
cri,1992,21.79117
cri,1993,9.7786
cri,1994,13.53447
cri,1995,23.1865
cri,1996,17.51145
cri,1997,13.24804
cri,1998,11.6593
cri,1999,10.04528
cri,2000,10.96155
cri,2001,11.25562
cri,2002,9.16752
cri,2003,9.44758
cri,2004,12.31482
cri,2005,13.79829
cri,2006,11.4706
cri,2007,9.35724
cri,2008,13.42446
cri,2009,7.8427
cri,2010,5.66276
cri,2011,4.878
cri,2012,4.49545
cri,2013,5.23134
cri,2014,4.5192
cri,2015,0.80198
cri,2016,-0.01748
cri,2017,1.62591
cri,2018,2.22111
cri,2019,2.09605
cri,2020,0.72491
cri,2021,1.72648
cym,2010,0.27614
cym,2011,1.32544
cym,2012,1.18895
cym,2013,2.16061
cym,2014,1.27398
cym,2015,-2.34753
cym,2016,-0.62526
cyp,1960,0.8273
cyp,1961,-0.61538
cyp,1962,0.1032
cyp,1963,1.95876
cyp,1964,-0.30334
cyp,1965,0.20284
cyp,1966,0.50607
cyp,1967,0.70493
cyp,1968,3.76667
cyp,1969,2.38516
cyp,1970,2.40019
cyp,1971,4.14401
cyp,1972,4.8323
cyp,1973,7.80888
cyp,1974,16.17667
cyp,1975,4.63949
cyp,1976,3.85439
cyp,1977,7.32646
cyp,1978,7.43628
cyp,1979,9.46371
cyp,1980,13.51756
cyp,1981,10.74469
cyp,1982,6.4328
cyp,1983,5.04971
cyp,1984,5.99195
cyp,1985,5.03445
cyp,1986,1.21837
cyp,1987,2.79167
cyp,1988,3.42927
cyp,1989,3.76548
cyp,1990,4.50205
cyp,1991,5.03527
cyp,1992,6.51022
cyp,1993,4.85417
cyp,1994,4.69859
cyp,1995,2.61582
cyp,1996,2.97892
cyp,1997,3.60534
cyp,1998,2.22771
cyp,1999,1.63
cyp,2000,4.14166
cyp,2001,1.97304
cyp,2002,2.80116
cyp,2003,4.13907
cyp,2004,2.28622
cyp,2005,2.56016
cyp,2006,2.30469
cyp,2007,2.37265
cyp,2008,4.66901
cyp,2009,0.32628
cyp,2010,2.43004
cyp,2011,3.28945
cyp,2012,2.38905
cyp,2013,-0.39936
cyp,2014,-1.35499
cyp,2015,-2.097
cyp,2016,-1.42917
cyp,2017,0.53177
cyp,2018,1.43549
cyp,2019,0.25037
cyp,2020,-0.63842
cze,1992,11.0865
cze,1993,20.81303
cze,1994,10.03943
cze,1995,8.99052
cze,1996,8.75877
cze,1997,8.59616
cze,1998,10.69837
cze,1999,2.13545
cze,2000,3.77539
cze,2001,4.66268
cze,2002,1.90298
cze,2003,0.11874
cze,2004,2.76011
cze,2005,1.8571
cze,2006,2.53399
cze,2007,2.85312
cze,2008,6.35866
cze,2009,1.01938
cze,2010,1.47273
cze,2011,1.91722
cze,2012,3.28762
cze,2013,1.4383
cze,2014,0.34399
cze,2015,0.30936
cze,2016,0.6835
cze,2017,2.45053
cze,2018,2.14949
cze,2019,2.84788
cze,2020,3.1613
cze,2021,3.83984
deu,1960,1.53661
deu,1961,2.29368
deu,1962,2.84328
deu,1963,2.96696
deu,1964,2.33573
deu,1965,3.24233
deu,1966,3.53306
deu,1967,1.79605
deu,1968,1.4703
deu,1969,1.91266
deu,1970,3.45024
deu,1971,5.24097
deu,1972,5.48494
deu,1973,7.03203
deu,1974,6.98643
deu,1975,5.91033
deu,1976,4.24663
deu,1977,3.73417
deu,1978,2.71869
deu,1979,4.04362
deu,1980,5.44106
deu,1981,6.34424
deu,1982,5.24105
deu,1983,3.29341
deu,1984,2.4058
deu,1985,2.06623
deu,1986,-0.12941
deu,1987,0.24991
deu,1988,1.27412
deu,1989,2.78056
deu,1990,2.69647
deu,1991,4.04704
deu,1992,5.05698
deu,1993,4.47458
deu,1994,2.69306
deu,1995,1.70616
deu,1996,1.44973
deu,1997,1.93937
deu,1998,0.91119
deu,1999,0.58543
deu,2000,1.44027
deu,2001,1.98386
deu,2002,1.42081
deu,2003,1.03423
deu,2004,1.66573
deu,2005,1.54691
deu,2006,1.57743
deu,2007,2.29834
deu,2008,2.62838
deu,2009,0.31274
deu,2010,1.10381
deu,2011,2.07517
deu,2012,2.00849
deu,2013,1.50472
deu,2014,0.9068
deu,2015,0.51442
deu,2016,0.49175
deu,2017,1.5095
deu,2018,1.73217
deu,2019,1.44567
deu,2020,0.50669
deu,2021,3.14297
dji,1980,12.05802
dji,1981,5.71737
dji,1982,-2.41071
dji,1983,0.90184
dji,1984,1.88472
dji,1985,2.1289
dji,1986,18.14763
dji,1987,4.08912
dji,2001,1.74665
dji,2002,0.63762
dji,2003,1.98197
dji,2004,3.12226
dji,2005,3.10497
dji,2006,3.48341
dji,2007,4.96598
dji,2008,11.95862
dji,2009,1.6755
dji,2010,3.95008
dji,2011,5.06871
dji,2012,3.73121
dji,2013,2.70603
dji,2014,1.34186
dji,2015,-0.84739
dji,2016,2.73841
dji,2017,0.56811
dji,2018,0.14797
dji,2019,3.31925
dji,2020,1.77741
dma,1967,0.95246
dma,1968,5.36992
dma,1969,4.21579
dma,1970,12.3935
dma,1971,3.63741
dma,1972,3.688
dma,1973,12.09912
dma,1974,34.37607
dma,1975,19.90279
dma,1976,10.9025
dma,1977,9.50366
dma,1978,7.71258
dma,1981,13.26669
dma,1982,4.39459
dma,1983,4.14795
dma,1984,2.21799
dma,1985,3.73998
dma,1986,2.77423
dma,1987,4.02458
dma,1988,2.92459
dma,1989,6.21852
dma,1990,3.19092
dma,1991,5.55706
dma,1992,5.47183
dma,1993,1.56903
dma,1994,0.01514
dma,1995,1.31754
dma,1996,1.67716
dma,1997,2.4363
dma,1998,0.99915
dma,1999,1.17948
dma,2000,0.85695
dma,2001,1.30389
dma,2002,0.17006
dma,2003,1.45337
dma,2004,2.39411
dma,2005,1.6819
dma,2006,2.20239
dma,2007,3.63222
dma,2008,6.35992
dma,2009,0.00626
dma,2010,2.99937
dma,2011,1.13123
dma,2012,1.35677
dma,2013,-0.04641
dma,2014,0.79925
dma,2015,-0.84383
dma,2016,0.14182
dma,2017,0.29625
dma,2018,0.98919
dma,2019,1.50462
dma,2020,-0.72712
dma,2021,0.51717
dnk,1960,1.25523
dnk,1961,3.45163
dnk,1962,7.37782
dnk,1963,6.10503
dnk,1964,3.09278
dnk,1965,5.45
dnk,1966,7.06496
dnk,1967,8.20785
dnk,1968,8.00521
dnk,1969,3.48792
dnk,1970,6.51484
dnk,1971,5.86987
dnk,1972,6.56236
dnk,1973,9.30338
dnk,1974,15.27521
dnk,1975,9.60561
dnk,1976,9.01029
dnk,1977,10.92224
dnk,1978,10.21365
dnk,1979,9.61105
dnk,1980,12.30532
dnk,1981,11.76739
dnk,1982,10.12083
dnk,1983,6.90823
dnk,1984,6.29078
dnk,1985,4.67875
dnk,1986,3.67818
dnk,1987,4.01999
dnk,1988,4.53513
dnk,1989,4.77272
dnk,1990,2.6416
dnk,1991,2.39515
dnk,1992,2.09604
dnk,1993,1.25786
dnk,1994,1.99201
dnk,1995,2.08361
dnk,1996,2.1263
dnk,1997,2.18217
dnk,1998,1.84565
dnk,1999,2.4978
dnk,2000,2.90328
dnk,2001,2.33787
dnk,2002,2.42444
dnk,2003,2.07508
dnk,2004,1.15436
dnk,2005,1.81781
dnk,2006,1.92422
dnk,2007,1.69327
dnk,2008,3.41627
dnk,2009,1.30471
dnk,2010,2.31092
dnk,2011,2.75868
dnk,2012,2.39791
dnk,2013,0.78907
dnk,2014,0.56402
dnk,2015,0.45203
dnk,2016,0.25
dnk,2017,1.14713
dnk,2018,0.81361
dnk,2019,0.75813
dnk,2020,0.42071
dnk,2021,1.85305
dom,1960,-3.56219
dom,1961,-3.9
dom,1962,9.15713
dom,1963,8.5796
dom,1964,2.10711
dom,1965,-1.89166
dom,1966,0.26293
dom,1967,1.23834
dom,1968,0.03598
dom,1969,0.95663
dom,1970,3.81667
dom,1971,3.58003
dom,1972,8.64073
dom,1973,15.07953
dom,1974,13.14077
dom,1975,14.50173
dom,1976,7.76555
dom,1977,12.85353
dom,1978,3.47785
dom,1979,9.17381
dom,1980,16.75314
dom,1981,7.51464
dom,1982,7.64624
dom,1983,5.62862
dom,1984,20.15168
dom,1985,45.33618
dom,1986,7.63897
dom,1987,13.55072
dom,1988,43.86383
dom,1989,40.65792
dom,1990,50.46248
dom,1991,47.07916
dom,1992,4.25903
dom,1993,5.25034
dom,1994,8.26077
dom,1995,12.53596
dom,1996,5.39929
dom,1997,8.29657
dom,1998,4.83167
dom,1999,6.47054
dom,2000,7.72414
dom,2001,8.88307
dom,2002,5.22337
dom,2003,27.44971
dom,2004,51.46086
dom,2005,4.1902
dom,2006,7.57281
dom,2007,6.14357
dom,2008,10.64462
dom,2009,1.44215
dom,2010,6.32993
dom,2011,5.79677
dom,2012,3.6945
dom,2013,4.83095
dom,2014,2.99864
dom,2015,0.83675
dom,2016,1.61417
dom,2017,3.27956
dom,2018,3.56443
dom,2019,1.8106
dom,2020,3.78103
dom,2021,8.243
dza,1970,6.6
dza,1971,2.62664
dza,1972,3.65631
dza,1973,6.17284
dza,1974,4.69961
dza,1975,8.23032
dza,1976,9.43074
dza,1977,11.98928
dza,1978,17.52392
dza,1979,11.3486
dza,1980,9.51782
dza,1981,14.65484
dza,1982,6.54251
dza,1983,5.96716
dza,1984,8.1164
dza,1985,10.48229
dza,1986,12.37161
dza,1987,7.44126
dza,1988,5.91154
dza,1989,9.30436
dza,1990,16.65253
dza,1991,25.88639
dza,1992,31.66966
dza,1993,20.54033
dza,1994,29.04766
dza,1995,29.77963
dza,1996,18.67908
dza,1997,5.73352
dza,1998,4.95016
dza,1999,2.64551
dza,2000,0.33916
dza,2001,4.22599
dza,2002,1.4183
dza,2003,4.26895
dza,2004,3.9618
dza,2005,1.38245
dza,2006,2.3115
dza,2007,3.679
dza,2008,4.85859
dza,2009,5.73706
dza,2010,3.91106
dza,2011,4.52421
dza,2012,8.89145
dza,2013,3.25424
dza,2014,2.91693
dza,2015,4.78445
dza,2016,6.39769
dza,2017,5.59112
dza,2018,4.26999
dza,2019,1.95177
dza,2020,2.41513
dza,2021,7.22606
ecu,1960,1.6766
ecu,1961,3.98562
ecu,1962,2.87089
ecu,1963,5.93951
ecu,1964,4.0342
ecu,1965,3.06907
ecu,1966,5.45373
ecu,1967,3.81814
ecu,1968,4.31766
ecu,1969,6.32668
ecu,1970,5.12999
ecu,1971,8.38403
ecu,1972,7.88189
ecu,1973,13.01176
ecu,1974,23.32135
ecu,1975,15.36299
ecu,1976,10.67139
ecu,1977,13.01406
ecu,1978,11.65007
ecu,1979,10.26626
ecu,1980,13.04898
ecu,1981,16.38747
ecu,1982,16.25797
ecu,1983,48.43387
ecu,1984,31.23024
ecu,1985,27.98322
ecu,1986,23.03023
ecu,1987,29.504
ecu,1988,58.21629
ecu,1989,75.64819
ecu,1990,48.51911
ecu,1991,48.80383
ecu,1992,54.34084
ecu,1993,45
ecu,1994,27.44253
ecu,1995,22.88613
ecu,1996,24.37309
ecu,1997,30.64298
ecu,1998,36.09843
ecu,1999,52.24235
ecu,2000,96.09411
ecu,2001,37.67802
ecu,2002,12.48402
ecu,2003,7.92941
ecu,2004,2.74218
ecu,2005,2.40777
ecu,2006,3.29875
ecu,2007,2.27618
ecu,2008,8.4001
ecu,2009,5.15997
ecu,2010,3.55438
ecu,2011,4.47453
ecu,2012,5.10172
ecu,2013,2.72178
ecu,2014,3.58922
ecu,2015,3.96665
ecu,2016,1.72826
ecu,2017,0.41734
ecu,2018,-0.2241
ecu,2019,0.26601
ecu,2020,-0.33887
ecu,2021,0.13325
egy,1960,0.33283
egy,1961,0.69361
egy,1962,-3.00308
egy,1963,0.74665
egy,1964,3.66098
egy,1965,14.839
egy,1966,9.03644
egy,1967,0.7019
egy,1968,-1.67576
egy,1969,3.40982
egy,1970,3.7629
egy,1971,3.14042
egy,1972,2.10236
egy,1973,5.11218
egy,1974,10.02432
egy,1975,9.6697
egy,1976,10.31742
egy,1977,12.73216
egy,1978,11.0781
egy,1979,9.90436
egy,1980,20.81922
egy,1981,10.31728
egy,1982,14.82301
egy,1983,16.07987
egy,1984,17.03637
egy,1985,12.10676
egy,1986,23.86429
egy,1987,19.69359
egy,1988,17.66349
egy,1989,21.26187
egy,1990,16.75637
egy,1991,19.74854
egy,1992,13.63742
egy,1993,12.08979
egy,1994,8.15423
egy,1995,15.74223
egy,1996,7.1871
egy,1997,4.62561
egy,1998,3.87258
egy,1999,3.0795
egy,2000,2.68381
egy,2001,2.26976
egy,2002,2.73724
egy,2003,4.50778
egy,2004,11.27062
egy,2005,4.8694
egy,2006,7.64453
egy,2007,9.31897
egy,2008,18.31683
egy,2009,11.7635
egy,2010,11.26519
egy,2011,10.06493
egy,2012,7.11173
egy,2013,9.46972
egy,2014,10.07022
egy,2015,10.37049
egy,2016,13.81361
egy,2017,29.50661
egy,2018,14.40147
egy,2019,9.1528
egy,2020,5.04493
esp,1960,1.17777
esp,1961,0.80925
esp,1962,5.70648
esp,1963,8.7437
esp,1964,6.97925
esp,1965,13.21414
esp,1966,6.24037
esp,1967,6.39163
esp,1968,4.95437
esp,1969,2.16035
esp,1970,5.73114
esp,1971,8.23689
esp,1972,8.27229
esp,1973,11.41671
esp,1974,15.68037
esp,1975,16.95329
esp,1976,17.62488
esp,1977,24.53806
esp,1978,19.77367
esp,1979,15.66024
esp,1980,15.5619
esp,1981,14.54935
esp,1982,14.415
esp,1983,12.17407
esp,1984,11.28028
esp,1985,8.81446
esp,1986,8.79494
esp,1987,5.24802
esp,1988,4.83727
esp,1989,6.79144
esp,1990,6.72182
esp,1991,5.93421
esp,1992,5.92453
esp,1993,4.56907
esp,1994,4.71841
esp,1995,4.6738
esp,1996,3.55885
esp,1997,1.97107
esp,1998,1.83433
esp,1999,2.31035
esp,2000,3.43352
esp,2001,3.58983
esp,2002,3.06566
esp,2003,3.03889
esp,2004,3.03925
esp,2005,3.36881
esp,2006,3.51558
esp,2007,2.7868
esp,2008,4.07534
esp,2009,-0.28781
esp,2010,1.79986
esp,2011,3.1961
esp,2012,2.44613
esp,2013,1.40858
esp,2014,-0.15111
esp,2015,-0.50037
esp,2016,-0.2026
esp,2017,1.95608
esp,2018,1.67498
esp,2019,0.69952
esp,2020,-0.32275
esp,2021,3.09314
est,1993,89.81195
est,1994,47.65469
est,1995,28.77661
est,1996,23.05034
est,1997,10.58188
est,1998,8.20833
est,1999,3.29611
est,2000,4.01849
est,2001,5.74828
est,2002,3.57191
est,2003,1.33499
est,2004,3.04811
est,2005,4.07971
est,2006,4.43762
est,2007,6.60133
est,2008,10.36236
est,2009,-0.07841
est,2010,2.97205
est,2011,4.9819
est,2012,3.9334
est,2013,2.78057
est,2014,-0.10618
est,2015,-0.49233
est,2016,0.14868
est,2017,3.41724
est,2018,3.43633
est,2019,2.27726
est,2020,-0.44453
est,2021,4.65317
eth,1966,-1.36187
eth,1967,0.80868
eth,1968,0.18261
eth,1969,1.42569
eth,1970,10.12195
eth,1971,0.53622
eth,1972,-6.08151
eth,1973,8.91358
eth,1974,8.59216
eth,1975,6.5501
eth,1976,28.53784
eth,1977,16.65714
eth,1978,14.30811
eth,1979,16.03224
eth,1980,4.48254
eth,1981,6.13597
eth,1982,5.89006
eth,1983,-0.67538
eth,1984,8.41727
eth,1985,19.06469
eth,1986,-9.80877
eth,1987,-2.42867
eth,1988,7.08072
eth,1989,7.8173
eth,1990,5.15248
eth,1991,35.7226
eth,1992,10.52744
eth,1993,3.54307
eth,1994,7.59388
eth,1995,10.02217
eth,1996,-8.48425
eth,1997,2.39521
eth,1998,0.8948
eth,1999,7.94145
eth,2000,0.66246
eth,2001,-8.23784
eth,2002,1.65373
eth,2003,17.76228
eth,2004,3.25627
eth,2005,12.94488
eth,2006,12.31
eth,2007,17.238
eth,2008,44.39128
eth,2009,8.46834
eth,2010,8.13694
eth,2011,32.01479
eth,2012,23.37858
eth,2013,7.46402
eth,2014,6.89002
eth,2015,9.5689
eth,2016,6.62813
eth,2017,10.68173
eth,2018,13.83076
eth,2019,15.84032
fin,1960,3.41813
fin,1961,1.691
fin,1962,4.38398
fin,1963,4.99638
fin,1964,10.27586
fin,1965,4.94059
fin,1966,3.87365
fin,1967,5.37778
fin,1968,9.19167
fin,1969,2.20561
fin,1970,2.74042
fin,1971,6.47577
fin,1972,6.6625
fin,1973,10.75447
fin,1974,16.9364
fin,1975,17.8114
fin,1976,14.34269
fin,1977,11.79335
fin,1978,7.79935
fin,1979,7.46696
fin,1980,11.59462
fin,1981,11.30576
fin,1982,9.58493
fin,1983,8.36629
fin,1984,7.06766
fin,1985,5.19562
fin,1986,2.93358
fin,1987,4.11303
fin,1988,5.08593
fin,1989,6.59291
fin,1990,6.14957
fin,1991,4.31021
fin,1992,2.91932
fin,1993,2.19065
fin,1994,1.08856
fin,1995,0.79124
fin,1996,0.62919
fin,1997,1.19256
fin,1998,1.39947
fin,1999,1.16223
fin,2000,3.0421
fin,2001,2.57844
fin,2002,1.57122
fin,2003,0.87744
fin,2004,0.18712
fin,2005,0.62387
fin,2006,1.56666
fin,2007,2.51067
fin,2008,4.06595
fin,2009,0
fin,2010,1.18414
fin,2011,3.41681
fin,2012,2.80834
fin,2013,1.47829
fin,2014,1.0412
fin,2015,-0.20793
fin,2016,0.35668
fin,2017,0.75402
fin,2018,1.08382
fin,2019,1.02409
fin,2020,0.29055
fin,2021,2.19457
fji,1970,4.12418
fji,1971,9.13819
fji,1972,21.9785
fji,1973,11.08532
fji,1974,14.49847
fji,1975,13.06488
fji,1976,11.43244
fji,1977,7.0063
fji,1978,6.10807
fji,1979,7.80676
fji,1980,14.49287
fji,1981,11.18067
fji,1982,7.03156
fji,1983,6.70418
fji,1984,5.29122
fji,1985,4.42097
fji,1986,1.79884
fji,1987,5.66377
fji,1988,11.75833
fji,1989,6.18935
fji,1990,8.19137
fji,1991,6.49735
fji,1992,4.88302
fji,1993,5.20659
fji,1994,0.81667
fji,1995,2.16565
fji,1996,3.05016
fji,1997,3.36814
fji,1998,5.71168
fji,1999,1.96867
fji,2000,1.09216
fji,2001,4.27267
fji,2002,0.76203
fji,2003,4.17275
fji,2004,2.82749
fji,2005,2.36576
fji,2006,2.49084
fji,2007,4.80371
fji,2008,7.73228
fji,2009,3.13104
fji,2010,3.68901
fji,2011,7.27812
fji,2012,3.42338
fji,2013,2.91354
fji,2014,0.51931
fji,2015,1.37489
fji,2016,3.86323
fji,2017,3.34758
fji,2018,4.08148
fji,2019,1.7731
fji,2020,-2.59524
fji,2021,0.15586
fra,1960,4.13994
fra,1961,2.40046
fra,1962,5.33128
fra,1963,4.99915
fra,1964,3.21119
fra,1965,2.7031
fra,1966,2.602
fra,1967,2.79178
fra,1968,4.5432
fra,1969,6.04596
fra,1970,5.29964
fra,1971,5.39752
fra,1972,6.063
fra,1973,7.3806
fra,1974,13.64932
fra,1975,11.68593
fra,1976,9.6255
fra,1977,9.49455
fra,1978,9.25056
fra,1979,10.64673
fra,1980,13.56258
fra,1981,13.31441
fra,1982,11.97847
fra,1983,9.45955
fra,1984,7.6738
fra,1985,5.8311
