geo,time,en_atm_co2e_lf_kt
dji,2013,498.712
dji,2014,528.048
dji,2015,539.049
dji,2016,531.715
dma,1960,11.001
dma,1961,11.001
dma,1962,11.001
dma,1963,14.668
dma,1964,14.668
dma,1965,14.668
dma,1966,14.668
dma,1967,22.002
dma,1968,22.002
dma,1969,18.335
dma,1970,25.669
dma,1971,25.669
dma,1972,25.669
dma,1973,25.669
dma,1974,29.336
dma,1975,29.336
dma,1976,29.336
dma,1977,25.669
dma,1978,25.669
dma,1979,33.003
dma,1980,36.67
dma,1981,36.67
dma,1982,40.337
dma,1983,40.337
dma,1984,44.004
dma,1985,47.671
dma,1986,47.671
dma,1987,47.671
dma,1988,55.005
dma,1989,58.672
dma,1990,58.672
dma,1991,58.672
dma,1992,58.672
dma,1993,62.339
dma,1994,66.006
dma,1995,80.674
dma,1996,73.34
dma,1997,80.674
dma,1998,77.007
dma,1999,80.674
dma,2000,102.676
dma,2001,110.01
dma,2002,102.676
dma,2003,117.344
dma,2004,143.013
dma,2005,143.013
dma,2006,143.013
dma,2007,183.35
dma,2008,165.015
dma,2009,161.348
dma,2010,172.349
dma,2011,154.014
dma,2012,165.015
dma,2013,168.682
dma,2014,176.016
dma,2015,176.016
dma,2016,179.683
dnk,1960,14176.622
dnk,1961,16475.831
dnk,1962,20212.504
dnk,1963,23817.165
dnk,1964,27326.484
dnk,1965,29611.025
dnk,1966,35012.516
dnk,1967,35401.218
dnk,1968,39845.622
dnk,1969,46592.902
dnk,1970,51433.342
dnk,1971,49955.541
dnk,1972,52834.136
dnk,1973,48679.425
dnk,1974,45591.811
dnk,1975,43684.971
dnk,1976,46556.232
dnk,1977,46589.235
dnk,1978,46589.235
dnk,1979,45151.771
dnk,1980,37223.717
dnk,1981,32661.969
dnk,1982,30494.772
dnk,1983,29130.648
dnk,1984,28162.56
dnk,1985,29589.023
dnk,1986,28371.579
dnk,1987,26948.783
dnk,1988,24836.591
dnk,1989,23417.462
dnk,1990,21994.666
dnk,1991,22504.379
dnk,1992,22148.68
dnk,1993,22229.354
dnk,1994,23542.14
dnk,1995,24502.894
dnk,1996,27374.155
dnk,1997,26208.049
dnk,1998,26112.707
dnk,1999,25254.629
dnk,2000,24381.883
dnk,2001,24722.914
dnk,2002,23831.833
dnk,2003,22332.03
dnk,2004,21917.659
dnk,2005,21330.939
dnk,2006,21800.315
dnk,2007,21701.306
dnk,2008,21363.942
dnk,2009,19413.098
dnk,2010,20205.17
dnk,2011,18797.042
dnk,2012,18034.306
dnk,2013,17099.221
dnk,2014,16472.164
dnk,2015,16593.175
dnk,2016,16846.198
dom,1960,953.42
dom,1961,913.083
dom,1962,1122.102
dom,1963,1133.103
dom,1964,1595.145
dom,1965,1441.131
dom,1966,1529.139
dom,1967,1411.795
dom,1968,2185.532
dom,1969,2460.557
dom,1970,2860.26
dom,1971,3223.293
dom,1972,4334.394
dom,1973,5672.849
dom,1974,6112.889
dom,1975,6046.883
dom,1976,6006.546
dom,1977,5181.471
dom,1978,5016.456
dom,1979,6365.912
dom,1980,5951.541
dom,1981,5694.851
dom,1982,5867.2
dom,1983,7363.336
dom,1984,6875.625
dom,1985,6791.284
dom,1986,7572.355
dom,1987,8595.448
dom,1988,8833.803
dom,1989,8870.473
dom,1990,8679.789
dom,1991,9273.843
dom,1992,9875.231
dom,1993,10810.316
dom,1994,11562.051
dom,1995,14866.018
dom,1996,16167.803
dom,1997,16761.857
dom,1998,16743.522
dom,1999,16802.194
dom,2000,18290.996
dom,2001,17909.628
dom,2002,19193.078
dom,2003,16688.517
dom,2004,14686.335
dom,2005,15515.077
dom,2006,15441.737
dom,2007,16189.805
dom,2008,15573.749
dom,2009,15247.386
dom,2010,15628.754
dom,2011,15573.749
dom,2012,15925.781
dom,2013,14873.352
dom,2014,14440.646
dom,2015,16633.512
dom,2016,17891.293
dza,1960,4374.731
dza,1961,4316.059
dza,1962,4140.043
dza,1963,4129.042
dza,1964,3784.344
dza,1965,4180.38
dza,1966,5977.21
dza,1967,6098.221
dza,1968,6538.261
dza,1969,7876.716
dza,1970,6842.622
dza,1971,7623.693
dza,1972,7264.327
dza,1973,9383.853
dza,1974,9614.874
dza,1975,11301.694
dza,1976,11045.004
dza,1977,13879.595
dza,1978,13175.531
dza,1979,15372.064
dza,1980,18635.694
dza,1981,18169.985
dza,1982,18657.696
dza,1983,22038.67
dza,1984,22786.738
dza,1985,22522.714
dza,1986,22779.404
dza,1987,25111.616
dza,1988,27308.149
dza,1989,25173.955
dza,1990,23223.111
dza,1991,26087.038
dza,1992,28701.609
dza,1993,28015.88
dza,1994,30476.437
dza,1995,27102.797
dza,1996,27429.16
dza,1997,30043.731
dza,1998,33116.677
dza,1999,22207.352
dza,2000,30890.808
dza,2001,28481.589
dza,2002,29519.35
dza,2003,31968.906
dza,2004,32845.319
dza,2005,31077.825
dza,2006,35261.872
dza,2007,38353.153
dza,2008,37392.399
dza,2009,44928.084
dza,2010,45401.127
dza,2011,46959.602
dza,2012,48580.416
dza,2013,51961.39
dza,2014,52900.142
dza,2015,55562.384
dza,2016,53519.865
ecu,1960,1664.818
ecu,1961,1536.473
ecu,1962,1459.466
ecu,1963,1668.485
ecu,1964,2002.182
ecu,1965,2115.859
ecu,1966,2233.203
ecu,1967,2398.218
ecu,1968,2867.594
ecu,1969,2970.27
ecu,1970,3472.649
ecu,1971,3670.667
ecu,1972,3997.03
ecu,1973,4283.056
ecu,1974,5082.462
ecu,1975,6398.915
ecu,1976,7102.979
ecu,1977,6373.246
ecu,1978,9196.836
ecu,1979,10637.967
ecu,1980,11870.079
ecu,1981,15177.713
ecu,1982,17605.267
ecu,1983,17931.63
ecu,1984,19383.762
ecu,1985,17216.565
ecu,1986,12797.83
ecu,1987,13303.876
ecu,1988,14623.996
ecu,1989,17106.555
ecu,1990,13523.896
ecu,1991,13355.214
ecu,1992,19350.759
ecu,1993,21136.588
ecu,1994,10656.302
ecu,1995,19585.447
ecu,1996,20879.898
ecu,1997,15265.721
ecu,1998,19295.754
ecu,1999,18492.681
ecu,2000,17341.243
ecu,2001,19666.121
ecu,2002,21250.265
ecu,2003,22893.081
ecu,2004,24678.91
ecu,2005,26024.699
ecu,2006,24565.233
ecu,2007,27348.486
ecu,2008,28866.624
ecu,2009,30817.468
ecu,2010,31231.839
ecu,2011,30073.067
ecu,2012,25830.348
ecu,2013,34389.126
ecu,2014,38177.137
ecu,2015,36365.639
ecu,2016,34257.114
egy,1960,14620.329
egy,1961,15276.722
egy,1962,16772.858
egy,1963,19596.448
egy,1964,22951.753
egy,1965,25316.968
egy,1966,24565.233
egy,1967,17088.22
egy,1968,20073.158
egy,1969,15104.373
egy,1970,16604.176
egy,1971,18514.683
egy,1972,21323.605
egy,1973,19442.434
egy,1974,20282.177
egy,1975,23138.77
egy,1976,26893.778
egy,1977,29596.357
egy,1978,31154.832
egy,1979,33135.012
egy,1980,38734.521
egy,1981,42632.542
egy,1982,47043.943
egy,1983,47887.353
egy,1984,52980.816
egy,1985,51906.385
egy,1986,59955.45
egy,1987,57531.563
egy,1988,55533.048
egy,1989,50806.285
egy,1990,52115.404
egy,1991,51884.383
egy,1992,53175.167
egy,1993,62808.376
egy,1994,53134.83
egy,1995,58151.286
egy,1996,53695.881
egy,1997,70439.403
egy,1998,82661.514
egy,1999,79603.236
egy,2000,85389.762
egy,2001,66486.377
egy,2002,57179.531
egy,2003,73354.668
egy,2004,75697.881
egy,2005,79276.873
egy,2006,83757.947
egy,2007,84832.378
egy,2008,92481.74
egy,2009,98799.981
egy,2010,94333.575
egy,2011,101069.854
egy,2012,97780.555
egy,2013,97292.844
egy,2014,118612.782
egy,2015,112114.858
egy,2016,114876.109
eri,1994,689.396
eri,1995,770.07
eri,1996,843.41
eri,1997,744.401
eri,1998,568.385
eri,1999,597.721
eri,2000,586.72
eri,2001,608.722
eri,2002,583.053
eri,2003,693.063
eri,2004,748.068
eri,2005,744.401
eri,2006,528.048
eri,2007,542.716
eri,2008,385.035
eri,2009,480.377
eri,2010,480.377
eri,2011,498.712
eri,2012,531.715
eri,2013,539.049
eri,2014,568.385
eri,2015,594.054
eri,2016,612.389
esp,1960,14246.295
esp,1961,16765.524
esp,1962,21873.655
esp,1963,20447.192
esp,1964,27597.842
esp,1965,31778.222
esp,1966,39746.613
esp,1967,47626.996
esp,1968,56930.175
esp,1969,55797.072
esp,1970,72030.881
esp,1971,84146.649
esp,1972,97424.856
esp,1973,106904.051
esp,1974,123211.2
esp,1975,125910.112
esp,1976,141912.9
esp,1977,134241.536
esp,1978,146060.277
esp,1979,144131.435
esp,1980,147754.431
esp,1981,131733.308
esp,1982,124017.94
esp,1983,115140.133
esp,1984,111905.839
esp,1985,108708.215
esp,1986,99801.072
esp,1987,103394.732
esp,1988,117663.029
esp,1989,127252.234
esp,1990,119514.864
esp,1991,123900.596
esp,1992,129940.145
esp,1993,124421.31
esp,1994,134410.218
esp,1995,138278.903
esp,1996,139206.654
esp,1997,142708.639
esp,1998,151271.084
esp,1999,158957.116
esp,2000,160867.623
esp,2001,167075.854
esp,2002,168025.607
esp,2003,173592.113
esp,2004,179297.965
esp,2005,181901.535
esp,2006,181505.499
esp,2007,182616.6
esp,2008,174552.867
esp,2009,161872.381
esp,2010,155506.469
esp,2011,145832.923
esp,2012,133093.765
esp,2013,128627.359
esp,2014,129038.063
esp,2015,136577.415
esp,2016,140244.415
est,1992,3718.338
est,1993,3905.355
est,1994,3578.992
est,1995,2519.229
est,1996,2647.574
est,1997,2544.898
est,1998,2834.591
est,1999,2706.246
est,2000,1767.494
est,2001,2251.538
est,2002,2093.857
est,2003,2130.527
est,2004,2024.184
est,2005,1965.512
est,2006,1910.507
est,2007,1888.505
est,2008,1763.827
est,2009,1331.121
est,2010,1386.126
est,2011,1283.45
est,2012,1235.779
est,2013,1026.76
est,2014,817.741
est,2015,491.378
est,2016,1004.758
eth,1960,311.695
eth,1961,300.694
eth,1962,352.032
eth,1963,381.368
eth,1964,381.368
eth,1965,575.719
eth,1966,748.068
eth,1967,997.424
eth,1968,1624.481
eth,1969,1554.808
eth,1970,1562.142
eth,1971,1745.492
eth,1972,1312.786
eth,1973,1690.487
eth,1974,1679.486
eth,1975,1136.77
eth,1976,1103.767
eth,1977,1012.092
eth,1978,1327.454
eth,1979,1800.497
eth,1980,1767.494
eth,1981,1800.497
eth,1982,1408.128
eth,1983,1760.16
eth,1984,1543.807
eth,1985,1690.487
eth,1986,2079.189
eth,1987,2405.552
eth,1988,2471.558
eth,1989,2640.24
eth,1990,2849.259
eth,1991,2841.925
eth,1992,2816.256
eth,1993,2852.926
eth,1994,2009.516
eth,1995,2258.872
eth,1996,2515.562
eth,1997,2676.91
eth,1998,2845.592
eth,1999,2838.258
eth,2000,3109.616
eth,2001,3905.355
eth,2002,4074.037
eth,2003,4422.402
eth,2004,4638.755
eth,2005,4338.061
eth,2006,4642.422
eth,2007,5214.474
eth,2008,5676.516
eth,2009,5720.52
eth,2010,5577.507
eth,2011,5647.18
eth,2012,6153.226
eth,2013,7396.339
eth,2014,8654.12
eth,2015,8885.141
eth,2016,9556.202
fin,1960,7209.322
fin,1961,8027.063
fin,1962,9611.207
fin,1963,11719.732
fin,1964,14048.277
fin,1965,17212.898
fin,1966,21939.661
fin,1967,21261.266
fin,1968,24704.579
fin,1969,27586.841
fin,1970,30817.468
fin,1971,31880.898
fin,1972,34352.456
fin,1973,38547.504
fin,1974,34964.845
fin,1975,34645.816
fin,1976,36607.661
fin,1977,35874.261
fin,1978,33795.072
fin,1979,35104.191
fin,1980,35547.898
fin,1981,31671.879
fin,1982,28793.284
fin,1983,26505.076
fin,1984,24920.932
fin,1985,27949.874
fin,1986,33347.698
fin,1987,33600.721
fin,1988,28474.255
fin,1989,28507.258
fin,1990,25665.333
fin,1991,26519.744
fin,1992,22530.048
fin,1993,23193.775
fin,1994,24466.224
fin,1995,22324.696
fin,1996,25779.01
fin,1997,26527.078
fin,1998,27509.834
fin,1999,26472.073
fin,2000,23868.503
fin,2001,23677.819
fin,2002,26347.395
fin,2003,27128.466
fin,2004,28356.911
fin,2005,26589.417
fin,2006,27590.508
fin,2007,26365.73
fin,2008,26116.374
fin,2009,24660.575
fin,2010,25441.646
fin,2011,25078.613
fin,2012,23476.134
fin,2013,19882.474
fin,2014,23633.815
fin,2015,20938.57
fin,2016,22856.411
fji,1960,176.016
fji,1961,161.348
fji,1962,212.686
fji,1963,223.687
fji,1964,399.703
fji,1965,319.029
fji,1966,293.36
fji,1967,315.362
fji,1968,366.7
fji,1969,407.037
fji,1970,491.378
fji,1971,502.379
fji,1972,535.382
fji,1973,586.72
fji,1974,612.389
fji,1975,539.049
fji,1976,425.372
fji,1977,678.395
fji,1978,605.055
fji,1979,729.733
fji,1980,700.397
fji,1981,986.423
fji,1982,733.4
fji,1983,612.389
fji,1984,476.71
fji,1985,487.711
fji,1986,517.047
fji,1987,432.706
fji,1988,520.714
fji,1989,557.384
fji,1990,707.731
fji,1991,583.053
fji,1992,652.726
fji,1993,656.393
fji,1994,649.059
fji,1995,667.394
fji,1996,722.399
fji,1997,689.396
fji,1998,671.061
fji,1999,689.396
fji,2000,748.068
fji,2001,971.755
fji,2002,792.072
fji,2003,946.086
fji,2004,1294.451
fji,2005,1026.76
fji,2006,1147.771
fji,2007,1085.432
fji,2008,825.075
fji,2009,737.067
fji,2010,1136.77
fji,2011,1004.758
fji,2012,986.423
fji,2013,1246.78
fji,2014,1551.141
fji,2015,2053.52
fji,2016,1936.176
fra,1960,77469.042
fra,1961,83728.611
fra,1962,94502.257
fra,1963,117707.033
fra,1964,134083.855
fra,1965,152341.848
fra,1966,160412.915
fra,1967,185729.883
fra,1968,202286.388
fra,1969,227328.331
fra,1970,259568.595
fra,1971,287232.443
fra,1972,316462.1
fra,1973,349479.768
fra,1974,329839.316
fra,1975,290052.366
fra,1976,327679.453
fra,1977,304614.023
fra,1978,328786.887
fra,1979,337525.348
fra,1980,313675.18
fra,1981,278383.972
fra,1982,261156.406
fra,1983,256205.956
fra,1984,242363.031
fra,1985,237683.939
fra,1986,239983.148
fra,1987,240965.904
fra,1988,233628.237
fra,1989,244812.587
fra,1990,227948.054
fra,1991,232909.505
fra,1992,220474.708
fra,1993,227302.662
fra,1994,208652.3
fra,1995,214083.127
fra,1996,228685.121
fra,1997,215498.589
fra,1998,226917.627
fra,1999,223356.97
fra,2000,214680.848
fra,2001,234497.316
fra,2002,229081.157
fra,2003,227533.683
fra,2004,230269.265
fra,2005,227973.723
fra,2006,224772.432
fra,2007,219095.916
fra,2008,216129.313
fra,2009,212667.665
fra,2010,201538.32
fra,2011,198696.395
fra,2012,194105.311
fra,2013,189268.538
fra,2014,185605.205
fro,1960,51.338
fro,1961,102.676
fro,1962,113.677
fro,1963,113.677
fro,1964,113.677
fro,1965,128.345
fro,1966,132.012
fro,1967,161.348
fro,1968,179.683
fro,1969,209.019
fro,1970,253.023
fro,1971,256.69
fro,1972,234.688
fro,1973,253.023
fro,1974,300.694
fro,1975,348.365
fro,1976,330.03
fro,1977,407.037
fro,1978,399.703
fro,1979,480.377
fro,1980,421.705
fro,1981,440.04
fro,1982,458.375
fro,1983,487.711
fro,1984,498.712
fro,1985,517.047
fro,1986,491.378
fro,1987,498.712
fro,1988,528.048
fro,1989,579.386
fro,1990,704.064
fro,1991,656.393
fro,1992,649.059
fro,1993,583.053
fro,1994,575.719
fro,1995,572.052
fro,1996,601.388
fro,1997,590.387
fro,1998,623.39
fro,1999,630.724
fro,2000,689.396
fro,2001,762.736
fro,2002,726.066
fro,2003,733.4
fro,2004,748.068
fro,2005,722.399
fro,2006,678.395
fro,2007,689.396
fro,2008,630.724
fro,2009,575.719
fro,2010,630.724
fro,2011,568.385
fro,2012,590.387
fro,2013,678.395
fro,2014,597.721
fro,2015,608.722
fro,2016,630.724
fsm,1992,99.009
fsm,1993,99.009
fsm,1994,102.676
fsm,1995,106.343
fsm,1996,106.343
fsm,1997,110.01
fsm,1998,117.344
fsm,1999,110.01
fsm,2000,124.678
fsm,2001,168.682
fsm,2002,143.013
fsm,2003,143.013
fsm,2004,143.013
fsm,2005,121.011
fsm,2006,121.011
fsm,2007,132.012
fsm,2008,110.01
fsm,2009,146.68
fsm,2010,102.676
fsm,2011,117.344
fsm,2012,124.678
fsm,2013,135.679
fsm,2014,135.679
fsm,2015,143.013
fsm,2016,143.013
gab,1960,121.011
gab,1961,150.347
gab,1962,69.673
gab,1963,55.005
gab,1964,172.349
gab,1965,194.351
gab,1966,359.366
gab,1967,979.089
gab,1968,1914.174
gab,1969,1386.126
gab,1970,1983.847
gab,1971,2273.54
gab,1972,2093.857
gab,1973,2313.877
gab,1974,2218.535
gab,1975,2266.206
gab,1976,2511.895
gab,1977,3234.294
gab,1978,4429.736
gab,1979,3384.641
gab,1980,3424.978
gab,1981,3252.629
gab,1982,3237.961
gab,1983,2665.909
gab,1984,2390.884
gab,1985,2159.863
gab,1986,2053.52
gab,1987,1488.802
gab,1988,1686.82
gab,1989,2229.536
gab,1990,847.077
gab,1991,876.413
gab,1992,1037.761
gab,1993,1081.765
gab,1994,707.731
gab,1995,861.745
gab,1996,1015.759
gab,1997,1023.093
gab,1998,1221.111
gab,1999,1059.763
gab,2000,1041.428
gab,2001,1257.781
gab,2002,1184.441
gab,2003,1158.772
gab,2004,1213.777
gab,2005,1400.794
gab,2006,1444.798
gab,2007,1576.81
gab,2008,1602.479
gab,2009,1551.141
gab,2010,1954.511
gab,2011,2189.199
gab,2012,2310.21
gab,2013,2577.901
gab,2014,2493.56
gab,2015,2442.222
gab,2016,2460.557
gbr,1960,128997.726
gbr,1961,138377.912
gbr,1962,148370.487
gbr,1963,156859.592
gbr,1964,172789.04
gbr,1965,189858.925
gbr,1966,204875.29
gbr,1967,212194.622
gbr,1968,220933.083
gbr,1969,238182.651
gbr,1970,265281.781
gbr,1971,269634.51
gbr,1972,289450.978
gbr,1973,292003.21
gbr,1974,271512.014
gbr,1975,241446.281
gbr,1976,235843.105
gbr,1977,240287.509
gbr,1978,247606.841
gbr,1979,253283.357
gbr,1980,214453.494
gbr,1981,195190.743
gbr,1982,196210.169
gbr,1983,187222.352
gbr,1984,238769.371
gbr,1985,205645.36
gbr,1986,201219.291
gbr,1987,193599.265
gbr,1988,206312.754
gbr,1989,222440.22
gbr,1990,204358.243
gbr,1991,207486.194
gbr,1992,209741.399
gbr,1993,205887.382
gbr,1994,210639.814
gbr,1995,202667.756
gbr,1996,201424.643
gbr,1997,193166.559
gbr,1998,193470.92
gbr,1999,196664.877
gbr,2000,193925.628
gbr,2001,190390.64
gbr,2002,187512.045
gbr,2003,189055.852
gbr,2004,187695.395
gbr,2005,193800.95
gbr,2006,190379.639
gbr,2007,184519.773
gbr,2008,183078.642
gbr,2009,173878.139
gbr,2010,175319.27
gbr,2011,165037.002
gbr,2012,164545.624
gbr,2013,157827.68
gbr,2014,161381.003
gbr,2015,166162.771
gbr,2016,167816.588
geo,1992,5049.459
geo,1993,2262.539
geo,1994,1118.435
geo,1995,407.037
geo,1996,2409.219
geo,1997,2610.904
geo,1998,3036.276
geo,1999,2537.564
geo,2000,2123.193
geo,2001,1675.819
geo,2002,1602.479
geo,2003,1716.156
geo,2004,1551.141
geo,2005,1866.503
geo,2006,2097.524
geo,2007,2522.896
geo,2008,2207.534
geo,2009,2808.922
geo,2010,2764.918
geo,2011,2709.913
geo,2012,2720.914
geo,2013,2658.575
geo,2014,2834.591
geo,2015,3219.626
geo,2016,3883.353
gha,1960,1298.118
gha,1961,1191.775
gha,1962,1345.789
gha,1963,1609.813
gha,1964,1532.806
gha,1965,1631.815
gha,1966,1298.118
gha,1967,1419.129
gha,1968,1587.811
gha,1969,1441.131
gha,1970,2321.211
gha,1971,2016.85
gha,1972,2203.867
gha,1973,2229.536
gha,1974,2669.576
gha,1975,2398.218
gha,1976,2079.189
gha,1977,2691.578
gha,1978,2713.58
gha,1979,2519.229
gha,1980,2405.552
gha,1981,2841.925
gha,1982,2893.263
gha,1983,3505.652
gha,1984,2460.557
gha,1985,3142.619
gha,1986,2933.6
gha,1987,3142.619
gha,1988,3204.958
gha,1989,3054.611
gha,1990,3509.319
gha,1991,3894.354
gha,1992,3237.961
gha,1993,3813.68
gha,1994,4536.079
gha,1995,4620.42
gha,1996,4855.108
gha,1997,5511.501
gha,1998,5588.508
gha,1999,5617.844
gha,2000,5317.15
gha,2001,5973.543
gha,2002,6475.922
gha,2003,6684.941
gha,2004,6402.582
gha,2005,6094.554
gha,2006,8459.769
gha,2007,8929.145
gha,2008,8239.749
gha,2009,6802.285
gha,2010,8096.736
gha,2011,8690.79
gha,2012,11763.736
gha,2013,11837.076
gha,2014,11741.734
gha,2015,12200.109
gha,2016,13256.205
gib,1960,47.671
gib,1961,47.671
gib,1962,51.338
gib,1963,47.671
gib,1964,55.005
gib,1965,47.671
gib,1966,55.005
gib,1967,62.339
gib,1968,66.006
gib,1969,66.006
gib,1970,69.673
gib,1971,80.674
gib,1972,73.34
gib,1973,84.341
gib,1974,77.007
gib,1975,88.008
gib,1976,77.007
gib,1977,77.007
gib,1978,69.673
gib,1979,91.675
gib,1980,88.008
gib,1981,51.338
gib,1982,22.002
gib,1983,36.67
gib,1984,33.003
gib,1985,44.004
gib,1986,40.337
gib,1987,47.671
gib,1988,69.673
gib,1989,69.673
gib,1990,143.013
gib,1991,198.018
gib,1992,234.688
gib,1993,238.355
gib,1994,282.359
gib,1995,275.025
gib,1996,282.359
gib,1997,293.36
gib,1998,308.028
gib,1999,319.029
gib,2000,333.697
gib,2001,344.698
gib,2002,348.365
gib,2003,355.699
gib,2004,385.035
gib,2005,399.703
gib,2006,418.038
gib,2007,414.371
gib,2008,425.372
gib,2009,462.042
gib,2010,465.709
gib,2011,451.041
gib,2012,462.042
gib,2013,491.378
gib,2014,528.048
gib,2015,579.386
gib,2016,634.391
gin,1960,410.704
gin,1961,616.056
gin,1962,660.06
gin,1963,696.73
gin,1964,700.397
gin,1965,696.73
gin,1966,718.732
gin,1967,726.066
gin,1968,748.068
gin,1969,748.068
gin,1970,792.072
gin,1971,814.074
gin,1972,832.409
gin,1973,803.073
gin,1974,839.743
gin,1975,843.41
gin,1976,887.414
gin,1977,902.082
gin,1978,902.082
gin,1979,946.086
gin,1980,964.421
gin,1981,990.09
gin,1982,982.756
gin,1983,953.42
gin,1984,979.089
gin,1985,993.757
gin,1986,997.424
gin,1987,993.757
gin,1988,1026.76
gin,1989,1045.095
gin,1990,1004.758
gin,1991,1026.76
gin,1992,1059.763
gin,1993,1089.099
gin,1994,1125.769
gin,1995,1166.106
gin,1996,1235.779
gin,1997,1290.784
gin,1998,1364.124
gin,1999,1433.797
gin,2000,1492.469
gin,2001,1562.142
gin,2002,1624.481
gin,2003,1701.488
gin,2004,1763.827
gin,2005,1826.166
gin,2006,1892.172
gin,2007,1969.179
gin,2008,1998.515
gin,2009,2112.192
gin,2010,2486.226
gin,2011,2596.236
gin,2012,2423.887
gin,2013,2112.192
gin,2014,2167.197
gin,2015,2453.223
gin,2016,2746.583
gmb,1960,18.335
gmb,1961,22.002
gmb,1962,25.669
gmb,1963,29.336
gmb,1964,29.336
gmb,1965,29.336
gmb,1966,33.003
gmb,1967,33.003
gmb,1968,36.67
gmb,1969,47.671
gmb,1970,47.671
gmb,1971,55.005
gmb,1972,66.006
gmb,1973,62.339
gmb,1974,62.339
gmb,1975,99.009
gmb,1976,99.009
gmb,1977,113.677
gmb,1978,139.346
gmb,1979,146.68
gmb,1980,157.681
gmb,1981,157.681
gmb,1982,161.348
gmb,1983,161.348
gmb,1984,172.349
gmb,1985,172.349
gmb,1986,161.348
gmb,1987,179.683
gmb,1988,183.35
gmb,1989,179.683
gmb,1990,198.018
gmb,1991,198.018
gmb,1992,198.018
gmb,1993,209.019
gmb,1994,209.019
gmb,1995,216.353
gmb,1996,220.02
gmb,1997,223.687
gmb,1998,242.022
gmb,1999,275.025
gmb,2000,275.025
gmb,2001,300.694
gmb,2002,297.027
gmb,2003,297.027
gmb,2004,319.029
gmb,2005,322.696
gmb,2006,348.365
gmb,2007,348.365
gmb,2008,363.033
gmb,2009,374.034
gmb,2010,425.372
gmb,2011,443.707
gmb,2012,447.374
gmb,2013,425.372
gmb,2014,506.046
gmb,2015,517.047
gmb,2016,524.381
gnb,1960,18.335
gnb,1961,29.336
gnb,1962,40.337
gnb,1963,47.671
gnb,1964,58.672
gnb,1965,66.006
gnb,1966,66.006
gnb,1967,47.671
gnb,1968,62.339
gnb,1969,58.672
gnb,1970,69.673
gnb,1971,73.34
gnb,1972,66.006
gnb,1973,110.01
gnb,1974,102.676
gnb,1975,113.677
gnb,1976,95.342
gnb,1977,102.676
gnb,1978,102.676
gnb,1979,110.01
gnb,1980,146.68
gnb,1981,143.013
gnb,1982,143.013
gnb,1983,143.013
gnb,1984,161.348
gnb,1985,172.349
gnb,1986,183.35
gnb,1987,194.351
gnb,1988,216.353
gnb,1989,231.021
gnb,1990,172.349
gnb,1991,176.016
gnb,1992,179.683
gnb,1993,183.35
gnb,1994,183.35
gnb,1995,183.35
gnb,1996,183.35
gnb,1997,201.685
gnb,1998,172.349
gnb,1999,194.351
gnb,2000,146.68
gnb,2001,150.347
gnb,2002,154.014
gnb,2003,194.351
gnb,2004,201.685
gnb,2005,212.686
gnb,2006,216.353
gnb,2007,231.021
gnb,2008,227.354
gnb,2009,234.688
gnb,2010,238.355
gnb,2011,245.689
gnb,2012,253.023
gnb,2013,256.69
gnb,2014,271.358
gnb,2015,278.692
gnb,2016,293.36
gnq,1960,22.002
gnq,1961,22.002
gnq,1962,22.002
gnq,1963,25.669
gnq,1964,25.669
gnq,1965,29.336
gnq,1966,25.669
gnq,1967,25.669
gnq,1968,29.336
gnq,1969,44.004
gnq,1970,36.67
gnq,1971,66.006
gnq,1972,88.008
gnq,1973,29.336
gnq,1974,51.338
gnq,1975,62.339
gnq,1976,62.339
gnq,1977,62.339
gnq,1978,69.673
gnq,1979,62.339
gnq,1980,58.672
gnq,1981,69.673
gnq,1982,73.34
gnq,1983,62.339
gnq,1984,80.674
gnq,1985,66.006
gnq,1986,80.674
gnq,1987,99.009
gnq,1988,106.343
gnq,1989,117.344
gnq,1990,62.339
gnq,1991,66.006
gnq,1992,66.006
gnq,1993,69.673
gnq,1994,77.007
gnq,1995,84.341
gnq,1996,128.345
gnq,1997,304.361
gnq,1998,183.35
gnq,1999,410.704
gnq,2000,366.7
gnq,2001,249.356
gnq,2002,781.071
gnq,2003,1826.166
gnq,2004,649.059
gnq,2005,1177.107
gnq,2006,2416.553
gnq,2007,3468.982
gnq,2008,663.727
gnq,2009,1235.779
gnq,2010,1250.447
gnq,2011,1778.495
gnq,2012,759.069
gnq,2013,1290.784
gnq,2014,1331.121
gnq,2015,935.085
gnq,2016,729.733
grc,1960,5463.83
grc,1961,5621.511
grc,1962,5907.537
grc,1963,6739.946
grc,1964,6952.632
grc,1965,9042.822
grc,1966,10549.959
grc,1967,11496.045
grc,1968,13626.572
grc,1969,15060.369
grc,1970,16043.125
grc,1971,18357.002
grc,1972,21470.285
grc,1973,25518.653
grc,1974,23721.823
grc,1975,23553.141
grc,1976,25137.285
grc,1977,27920.538
grc,1978,30520.441
grc,1979,31704.882
grc,1980,32265.933
grc,1981,29981.392
grc,1982,29952.056
grc,1983,29123.314
grc,1984,29512.016
grc,1985,29853.047
grc,1986,27905.87
grc,1987,30117.071
grc,1988,32097.251
grc,1989,36182.289
grc,1990,35434.221
grc,1991,37286.056
grc,1992,37795.769
grc,1993,37044.034
grc,1994,38155.135
grc,1995,38448.495
grc,1996,41554.444
grc,1997,42196.169
grc,1998,43479.619
grc,1999,43200.927
grc,2000,44411.037
grc,2001,45918.174
grc,2002,47021.941
