geo,time,ny_gdp_mktp_cn
dom,2013,2619769696500
dom,2014,2925665101900
dom,2015,3205655136100
dom,2016,3487292512700
dom,2017,3802655772400
dom,2018,4235846766900
dom,2019,4562235075700
dom,2020,4456657376800
dza,1960,13446652900
dza,1961,12020492300
dza,1962,9881251800
dza,1963,13344784400
dza,1964,14363469800
dza,1965,15484023800
dza,1966,15007967200
dza,1967,16642189300
dza,1968,19018281000
dza,1969,21018314800
dza,1970,24011524100
dza,1971,24942362600
dza,1972,30318497800
dza,1973,34504847400
dza,1974,55227170800
dza,1975,61444505600
dza,1976,73817292800
dza,1977,86966280200
dza,1978,104558936100
dza,1979,128096878600
dza,1980,162500001800
dza,1981,191400001500
dza,1982,207599992800
dza,1983,233699999700
dza,1984,267600003100
dza,1985,291300016100
dza,1986,299500011500
dza,1987,323699998700
dza,1988,349500014600
dza,1989,423300005900
dza,1990,555800002600
dza,1991,844499976200
dza,1992,1048200020000
dza,1993,1165999996900
dza,1994,1491500007400
dza,1995,1990600032300
dza,1996,2570000007200
dza,1997,2780199911400
dza,1998,2830500102100
dza,1999,3238198000000
dza,2000,4123514000000
dza,2001,4227113000000
dza,2002,4522773000000
dza,2003,5252321000000
dza,2004,6149117000000
dza,2005,7561984000000
dza,2006,8501636000000
dza,2007,9352886000000
dza,2008,11043704000000
dza,2009,9968025000000
dza,2010,11991564000000
dza,2011,14588532000000
dza,2012,16209598000000
dza,2013,16647919000000
dza,2014,17228598000000
dza,2015,16712686000000
dza,2016,17514635000000
dza,2017,18876176000000
dza,2018,20393524000000
dza,2019,20501058000000
dza,2020,18383800000000
ecu,1960,1723727707.49622
ecu,1961,1606925598.75671
ecu,1962,1517480482.39083
ecu,1963,1823470009.68825
ecu,1964,2243071157.1958
ecu,1965,2385904000
ecu,1966,2428145000
ecu,1967,2552372000
ecu,1968,2580943000
ecu,1969,3110675000
ecu,1970,2861132000
ecu,1971,2752900000
ecu,1972,3184460000
ecu,1973,3889890000
ecu,1974,6596096000
ecu,1975,7727971000
ecu,1976,9087566000
ecu,1977,11021061000
ecu,1978,11916787000
ecu,1979,14168371000
ecu,1980,17872943000
ecu,1981,21800312000
ecu,1982,19920300000
ecu,1983,17144261000
ecu,1984,16904408000
ecu,1985,17140874000
ecu,1986,15306803000
ecu,1987,13938747000
ecu,1988,13045630000
ecu,1989,13884170000
ecu,1990,15231973000
ecu,1991,16980041000
ecu,1992,18085191000
ecu,1993,18929248000
ecu,1994,22697319000
ecu,1995,24420668000
ecu,1996,25213780000
ecu,1997,28147972000
ecu,1998,27967906000
ecu,1999,19635450000
ecu,2000,18318601000
ecu,2001,24468324000
ecu,2002,28548945000
ecu,2003,32432858000
ecu,2004,36591661000
ecu,2005,41507085000
ecu,2006,46802044000
ecu,2007,51007777000
ecu,2008,61762635000
ecu,2009,62519686000
ecu,2010,69555367000
ecu,2011,79276664000
ecu,2012,87924544000
ecu,2013,95129659000
ecu,2014,101726331000
ecu,2015,99290381000
ecu,2016,99937696000
ecu,2017,104295862000
ecu,2018,107562008000
ecu,2019,108108009000
ecu,2020,98808010000
egy,1960,1464800000
egy,1961,1565200000
egy,1962,1632300000
egy,1963,1820500000
egy,1964,2047500000
egy,1965,2265500000
egy,1966,2445300000
egy,1967,2534800000
egy,1968,2539000000
egy,1969,2694600000
egy,1970,3201600000
egy,1971,3375700000
egy,1972,3597100000
egy,1973,3997000000
egy,1974,4441900000
egy,1975,5306600000
egy,1976,6704600000
egy,1977,8209900000
egy,1978,9769800000
egy,1979,12614400000
egy,1980,15602333887.4878
egy,1981,16380700000
egy,1982,22456000000
egy,1983,26600000000
egy,1984,31600000000
egy,1985,37300000000
egy,1986,44100000000
egy,1987,51500000000
egy,1988,61600000000
egy,1989,77000000000
egy,1990,95800000000
egy,1991,112500000000
egy,1992,139100000000
egy,1993,155200000000
egy,1994,175000000000
egy,1995,204000000000
egy,1996,229400000000
egy,1997,265900000000
egy,1998,287400000000
egy,1999,307600000000
egy,2000,340100000000
egy,2001,358700000000
egy,2002,378900000000
egy,2003,417500000000
egy,2004,485300000000
egy,2005,538500000000
egy,2006,617700000000
egy,2007,744800000000
egy,2008,895500000000
egy,2009,1042200000000
egy,2010,1206600000000
egy,2011,1371100000000
egy,2012,1674700000000
egy,2013,1860400000000
egy,2014,2130000000000
egy,2015,2443900000000
egy,2016,2709400000000
egy,2017,3470000000000
egy,2018,4437400000000
egy,2019,5322100000000
egy,2020,5855000000000
eri,1992,2186700000
eri,1993,2446600000
eri,1994,3275200000
eri,1995,3699300000
eri,1996,4408600000
eri,1997,4942660000
eri,1998,5488489000
eri,1999,5616500000
eri,2000,6798819100
eri,2001,8508911500
eri,2002,10180013500
eri,2003,12077210600
eri,2004,15291082100
eri,2005,16880499400
eri,2006,18621613900
eri,2007,20263857800
eri,2008,21220402800
eri,2009,28546694100
eri,2010,24438800000
eri,2011,31749400000
esp,1960,4353296384
esp,1961,4988749312
esp,1962,5819676672
esp,1963,6878552576
esp,1964,7696745472
esp,1965,8927539200
esp,1966,10357023744
esp,1967,11729186816
esp,1968,13242030080
esp,1969,15161791488
esp,1970,17245753000
esp,1971,19463608000
esp,1972,22842852000
esp,1973,27539562000
esp,1974,33724898000
esp,1975,39598081000
esp,1976,47651739000
esp,1977,60463095000
esp,1978,74004336000
esp,1979,86570429000
esp,1980,100299224000
esp,1981,112538099000
esp,1982,129416657000
esp,1983,147359922000
esp,1984,166285832000
esp,1985,184770920000
esp,1986,211536949000
esp,1987,236542843000
esp,1988,263349903000
esp,1989,295099646000
esp,1990,328695793000
esp,1991,360440276000
esp,1992,388202626000
esp,1993,401630354000
esp,1994,427155977000
esp,1995,460588000000
esp,1996,489203000000
esp,1997,519268000000
esp,1998,555993000000
esp,1999,595723000000
esp,2000,647851000000
esp,2001,700993000000
esp,2002,749552000000
esp,2003,802266000000
esp,2004,859437000000
esp,2005,927357000000
esp,2006,1003823000000
esp,2007,1075539000000
esp,2008,1109541000000
esp,2009,1069323000000
esp,2010,1072709000000
esp,2011,1063763000000
esp,2012,1031099000000
esp,2013,1020348000000
esp,2014,1032158000000
esp,2015,1077590000000
esp,2016,1113840000000
esp,2017,1161867000000
esp,2018,1203259000000
esp,2019,1244375000000
esp,2020,1121948000000
est,1995,2861638000
est,1996,3679970000
est,1997,4573002000
est,1998,5100431000
est,1999,5406892000
est,2000,6171645000
est,2001,6987069000
est,2002,7822580000
est,2003,8744426000
est,2004,9777459000
est,2005,11343270000
est,2006,13568930000
est,2007,16401334000
est,2008,16618064000
est,2009,14131856000
est,2010,14741103000
est,2011,16677256000
est,2012,17916682000
est,2013,18910784000
est,2014,20048226000
est,2015,20631362000
est,2016,21747910000
est,2017,23833614000
est,2018,25817676000
est,2019,27732290000
est,2020,26834521000
eth,1981,15162549600
eth,1982,15954893500
eth,1983,17735534000
eth,1984,16759345900
eth,1985,19625339800
eth,1986,20386603800
eth,1987,21791591000
eth,1988,22581497000
eth,1989,23756530700
eth,1990,25202595200
eth,1991,27870207500
eth,1992,29406613100
eth,1993,37722155500
eth,1994,40066416500
eth,1995,47924428300
eth,1996,54008447600
eth,1997,55816131300
eth,1998,53805023800
eth,1999,57840190200
eth,2000,67159835100
eth,2001,68548836800
eth,2002,67067110300
eth,2003,73995583200
eth,2004,87325768600
eth,2005,107289698100
eth,2006,132651633500
eth,2007,173308781900
eth,2008,250206540400
eth,2009,337965157200
eth,2010,385876491200
eth,2011,515078541000
eth,2012,747326498000
eth,2013,866921083000
eth,2014,1060814376000
eth,2015,1297961440000
eth,2016,1568097000000
eth,2017,1832786000000
eth,2018,2200121000000
eth,2019,2690751000000
eth,2020,3374349000000
fin,1960,2811619072
fin,1961,3187045376
fin,1962,3412509440
fin,1963,3706011904
fin,1964,4180024576
fin,1965,4622794752
fin,1966,4956040704
fin,1967,5436308992
fin,1968,6232452096
fin,1969,7113830912
fin,1970,8022950000
fin,1971,8816788000
fin,1972,10281898000
fin,1973,12514888000
fin,1974,15771547000
fin,1975,18234712000
fin,1976,20698999000
fin,1977,22702814000
fin,1978,25107391000
fin,1979,29129189000
fin,1980,33657000000
fin,1981,38067000000
fin,1982,42803000000
fin,1983,47752000000
fin,1984,53460000000
fin,1985,58245000000
fin,1986,62693000000
fin,1987,67716000000
fin,1988,76723000000
fin,1989,85891000000
fin,1990,90959000000
fin,1991,86899000000
fin,1992,84782000000
fin,1993,85708000000
fin,1994,90749000000
fin,1995,98549000000
fin,1996,102083000000
fin,1997,110807000000
fin,1998,120474000000
fin,1999,126916000000
fin,2000,136442000000
fin,2001,144628000000
fin,2002,148486000000
fin,2003,151749000000
fin,2004,158758000000
fin,2005,164687000000
fin,2006,172897000000
fin,2007,187072000000
fin,2008,194265000000
fin,2009,181747000000
fin,2010,188143000000
fin,2011,197998000000
fin,2012,201037000000
fin,2013,204321000000
fin,2014,206897000000
fin,2015,211385000000
fin,2016,217518000000
fin,2017,226301000000
fin,2018,233468000000
fin,2019,239852000000
fin,2020,236032000000
fji,1960,89200000
fji,1961,92900000
fji,1962,97600000
fji,1963,102800000
fji,1964,111200000
fji,1965,116800000
fji,1966,119700000
fji,1967,130800000
fji,1968,145800000
fji,1969,159300000
fji,1970,191800000
fji,1971,211900000
fji,1972,261300000
fji,1973,338300100
fji,1974,450000000
fji,1975,562400100
fji,1976,623499700
fji,1977,660099700
fji,1978,702200000
fji,1979,852200000
fji,1980,983700100
fji,1981,1056000000
fji,1982,1113400000
fji,1983,1142200100
fji,1984,1275300000
fji,1985,1316400000
fji,1986,1461700000
fji,1987,1465200000
fji,1988,1587600000
fji,1989,1754279000
fji,1990,1980000000
fji,1991,2042000000
fji,1992,2303200000
fji,1993,2522500000
fji,1994,2673100000
fji,1995,2770900000
fji,1996,2987200000
fji,1997,3017600000
fji,1998,3284500000
fji,1999,3814100000
fji,2000,3572300000
fji,2001,3762000000
fji,2002,4009200000
fji,2003,4361200000
fji,2004,4693100000
fji,2005,5040000000
fji,2006,5325700000
fji,2007,5440100000
fji,2008,5614901400
fji,2009,5614080600
fji,2010,6024438100
fji,2011,6768488300
fji,2012,7109505300
fji,2013,7715729700
fji,2014,9167032400
fji,2015,9822110300
fji,2016,10327298800
fji,2017,11064951600
fji,2018,11650555594.7145
fji,2019,11874130401.2719
fji,2020,9833087146.99711
fra,1960,46834000000
fra,1961,50775000000
fra,1962,56906000000
fra,1963,63794000000
fra,1964,70755000000
fra,1965,76422000000
fra,1966,82826000000
fra,1967,89545000000
fra,1968,97683000000
fra,1969,112366000000
fra,1970,125698000000
fra,1971,140192000000
fra,1972,156487000000
fra,1973,179495000000
fra,1974,209367000000
fra,1975,235876000000
fra,1976,272612000000
fra,1977,306807000000
fra,1978,348615000000
fra,1979,398210000000
fra,1980,451770000000
fra,1981,509985000000
fra,1982,585989000000
fra,1983,650512000000
fra,1984,707030000000
fra,1985,757689000000
fra,1986,814596000000
fra,1987,855983000000
fra,1988,925215000000
fra,1989,997121000000
fra,1990,1053546000000
fra,1991,1091705000000
fra,1992,1130983000000
fra,1993,1142119000000
fra,1994,1179867000000
fra,1995,1218273000000
fra,1996,1252266000000
fra,1997,1292777000000
fra,1998,1351896000000
fra,1999,1400999000000
fra,2000,1478585000000
fra,2001,1538200000000
fra,2002,1587829000000
fra,2003,1630666000000
fra,2004,1704019000000
fra,2005,1765905000000
fra,2006,1848151000000
fra,2007,1941360000000
fra,2008,1992380000000
fra,2009,1936422000000
fra,2010,1995289000000
fra,2011,2058369000000
fra,2012,2088804000000
fra,2013,2117189000000
fra,2014,2149765000000
fra,2015,2198432000000
fra,2016,2234129000000
fra,2017,2297242000000
fra,2018,2363306000000
fra,2019,2437635000000
fra,2020,2302860000000
fro,1998,7423700000
fro,1999,7815300000
fro,2000,8557600000
fro,2001,9551700000
fro,2002,9968400000
fro,2003,9842100000
fro,2004,10114400000
fro,2005,10361400000
fro,2006,11801100000
fro,2007,12466800000
fro,2008,12400700000
fro,2009,12160600000
fro,2010,13050300000
fro,2011,13372400000
fro,2012,13706800000
fro,2013,14754300000
fro,2014,15999800000
fro,2015,16941500000
fro,2016,18437000000
fro,2017,19143300000
fro,2018,19268000000
fro,2019,20850500000
fsm,1983,106500000
fsm,1986,112210000
fsm,1987,116700000
fsm,1988,124700000
fsm,1989,135200000
fsm,1990,147200000
fsm,1991,166200000
fsm,1992,178100000
fsm,1993,198400000
fsm,1994,202500000
fsm,1995,221575300
fsm,1996,218534700
fsm,1997,206626300
fsm,1998,218873100
fsm,1999,220140500
fsm,2000,233271800
fsm,2001,240970900
fsm,2002,242517200
fsm,2003,245432900
fsm,2004,240236000
fsm,2005,250281900
fsm,2006,253541900
fsm,2007,256787200
fsm,2008,263145100
fsm,2009,280284600
fsm,2010,296944100
fsm,2011,311301600
fsm,2012,327248700
fsm,2013,317214400
fsm,2014,319271200
fsm,2015,316489900
fsm,2016,332265200
fsm,2017,366666800
fsm,2018,401932300
fsm,2019,408057100
fsm,2020,410083600
gab,1960,34687500300
gab,1961,41114890200
gab,1962,44787683300
gab,1963,37850185700
gab,1964,52847427600
gab,1965,55500000000
gab,1966,60399990000
gab,1967,66800000000
gab,1968,72900020000
gab,1969,82699880000
gab,1970,89500020000
gab,1971,105100000000
gab,1972,108500000000
gab,1973,161100000000
gab,1974,371700000000
gab,1975,462400000000
gab,1976,719100000000
gab,1977,690200000000
gab,1978,539200000000
gab,1979,644600000000
gab,1980,904200000000
gab,1981,1049500000000
gab,1982,1188900000000
gab,1983,1292300000000
gab,1984,1556200000000
gab,1985,1500500000000
gab,1986,1178700000000
gab,1987,986300000500
gab,1988,1142100001300
gab,1989,1335500000000
gab,1990,1620600000000
gab,1991,1524201000000
gab,1992,1480260000000
gab,1993,1530840000000
gab,1994,2326762580000
gab,1995,2475200000000
gab,1996,2912800000000
gab,1997,3109100000000
gab,1998,2645000000000
gab,1999,2871000000000
gab,2000,3608200000000
gab,2001,3679028000000
gab,2002,3701273000000
gab,2003,3776236000000
gab,2004,4097532000000
gab,2005,5052603000000
gab,2006,5395402000000
gab,2007,5961579000000
gab,2008,6944822000000
gab,2009,5696993000000
gab,2010,7111476556500
gab,2011,8581582503200
gab,2012,8766489229800
gab,2013,8690531739900
gab,2014,8988342089900
gab,2015,8503461562900
gab,2016,8310636115400
gab,2017,8668907682300
gab,2018,9368896705900
gab,2019,9886900000000
gab,2020,8816150720300
gbm,1984,188849000
gbm,1985,199733000
gbm,1986,243059000
gbm,1987,281459000
gbm,1988,328720000
gbm,1989,377489000
gbm,1990,428885000
gbm,1991,465795000
gbm,1992,487093000
gbm,1993,510534000
gbm,1994,544449000
gbm,1995,584442000
gbm,1996,645619000
gbm,1997,719682000
gbm,1998,836338000
gbm,1999,972730000
gbm,2000,1058134000
gbm,2001,1159235000
gbm,2002,1261677000
gbm,2003,1379730000
gbm,2004,1530565000
gbm,2005,1667820000
gbm,2006,1860211000
gbm,2007,2232157000
gbm,2008,3225061000
gbm,2009,3522159000
gbm,2010,3831539000
gbm,2011,4097902000
gbm,2012,4235229000
gbm,2013,4478379000
gbm,2014,4684659000
gbm,2015,4637321000
gbm,2016,5070660000
gbm,2017,5423135000
gbm,2018,5615231000
gbm,2019,5730875000
gbr,1960,26155000000
gbr,1961,27765000000
gbr,1962,29017000000
gbr,1963,30915000000
gbr,1964,33717000000
gbr,1965,36366000000
gbr,1966,38776000000
gbr,1967,40960000000
gbr,1968,44900000000
gbr,1969,48527000000
gbr,1970,54451000000
gbr,1971,60860000000
gbr,1972,68054000000
gbr,1973,78594000000
gbr,1974,88183000000
gbr,1975,109274000000
gbr,1976,129450000000
gbr,1977,150816000000
gbr,1978,175163000000
gbr,1979,207293000000
gbr,1980,243097000000
gbr,1981,269085000000
gbr,1982,294814000000
gbr,1983,323001000000
gbr,1984,346946000000
gbr,1985,381251000000
gbr,1986,410311000000
gbr,1987,455965000000
gbr,1988,511671000000
gbr,1989,566512000000
gbr,1990,615673000000
gbr,1991,647966000000
gbr,1992,672170000000
gbr,1993,707734000000
gbr,1994,745196000000
gbr,1995,853228000000
gbr,1996,911191000000
gbr,1997,952585000000
gbr,1998,998318000000
gbr,1999,1041970000000
gbr,2000,1098500000000
gbr,2001,1142023000000
gbr,2002,1190336000000
gbr,2003,1259970000000
gbr,2004,1322795000000
gbr,2005,1399656000000
gbr,2006,1476722000000
gbr,2007,1552470000000
gbr,2008,1598752000000
gbr,2009,1557120000000
gbr,2010,1612195000000
gbr,2011,1669509000000
gbr,2012,1721355000000
gbr,2013,1793155000000
gbr,2014,1876162000000
gbr,2015,1935212000000
gbr,2016,2016638000000
gbr,2017,2097143000000
gbr,2018,2174380000000
gbr,2019,2255283000000
gbr,2020,2152646000000
geo,1965,3900
geo,1966,4200
geo,1967,4500
geo,1968,4700
geo,1969,5100
geo,1970,5700
geo,1971,6000
geo,1972,6100
geo,1973,6500
geo,1974,7200
geo,1975,7800
geo,1976,8300
geo,1977,9000
geo,1978,9700
geo,1979,10700
geo,1980,11300
geo,1981,12300
geo,1982,13000
geo,1983,13200
geo,1984,14000
geo,1985,14000
geo,1986,13700
geo,1987,14200
geo,1988,14600
geo,1989,14400
geo,1990,15000
geo,1991,19200
geo,1992,149200
geo,1993,16396900
geo,1994,902300000
geo,1995,2432203500
geo,1996,3868500000
geo,1997,4554900000
geo,1998,5022100000
geo,1999,5668700000
geo,2000,6043100000
geo,2001,6674000000
geo,2002,7456000000
geo,2003,8564100000
geo,2004,9824300000
geo,2005,11620900000
geo,2006,13789900000
geo,2007,16993800000
geo,2008,19074900000
geo,2009,17986000000
geo,2010,21821600000
geo,2011,25478700000
geo,2012,27227300000
geo,2013,28593100000
geo,2014,31124000000
geo,2015,33935000000
geo,2016,35836000000
geo,2017,40761600000
geo,2018,44599400000
geo,2019,49252653900
geo,2020,49266736200
gha,1960,86900
gha,1961,93000
gha,1962,98700
gha,1963,110000
gha,1964,123600
gha,1965,146600
gha,1966,151800
gha,1967,150400
gha,1968,170000
gha,1969,200100
gha,1970,225900
gha,1971,250000
gha,1972,281500
gha,1973,350100
gha,1974,466000
gha,1975,528300
gha,1976,652600
gha,1977,1116300
gha,1978,2098600
gha,1979,2822200
gha,1980,4285200
gha,1981,7262600
gha,1982,8645100
gha,1983,18403800
gha,1984,27056100
gha,1985,34304800
gha,1986,51139300
gha,1987,74600000
gha,1988,105119600
gha,1989,141721400
gha,1990,192079100
gha,1991,242752900
gha,1992,280287500
gha,1993,387210000
gha,1994,520500000
gha,1995,775170000
gha,1996,1133870000
gha,1997,1411340000
gha,1998,1729600000
gha,1999,2057980000
gha,2000,2715250000
gha,2001,3807070000
gha,2002,4886200000
gha,2003,6615770000
gha,2004,7988791000
gha,2005,9726080000
gha,2006,18705461200
gha,2007,23154448200
gha,2008,30178598000
gha,2009,36597592000
gha,2010,46042100100
gha,2011,59816320900
gha,2012,75315365300
gha,2013,124477578800
gha,2014,158683996800
gha,2015,183525639100
gha,2016,219594593000
gha,2017,262797968800
gha,2018,308587391700
gha,2019,356544269800
gha,2020,383486089300
gin,1986,665300000000
gin,1987,874600000000
gin,1988,1131100000000
gin,1989,1438900000000
gin,1990,1760500000000
gin,1991,2272926000000
gin,1992,2962732000000
gin,1993,3133145000000
gin,1994,3304051600000
gin,1995,3661987100000
gin,1996,3884508400000
gin,1997,4144383600000
gin,1998,4438216900000
gin,1999,4802187900000
gin,2000,5232506216200
gin,2001,5518979789300
gin,2002,5829131709300
gin,2003,6840950000000
gin,2004,8157718293700
gin,2005,10703668445900
gin,2006,21727824076100
gin,2007,26369932403900
gin,2008,32047000718700
gin,2009,32248417681100
gin,2010,39243443548900
gin,2011,45175655671100
gin,2012,53358078041700
gin,2013,57864627320100
gin,2014,61573256815100
gin,2015,65829149255300
gin,2016,77087903007200
gin,2017,93833883938300
gin,2018,106845291575900
gin,2019,124109147163700
gin,2020,149990791901800
gmb,1966,78950000
gmb,1967,85700000
gmb,1968,85750000
gmb,1969,94100000
gmb,1970,108950000
gmb,1971,114500000
gmb,1972,118400000
gmb,1973,128000000
gmb,1974,163900000
gmb,1975,208250000
gmb,1976,249700100
gmb,1977,316650100
gmb,1978,358400000
gmb,1979,391114800
gmb,1980,414899900
gmb,1981,435385000
gmb,1982,494649900
gmb,1983,563200100
gmb,1984,635600000
gmb,1985,878950000
gmb,1986,1285600000
gmb,1987,1560800000
gmb,1988,1788950000
gmb,1989,2154650100
gmb,1990,2498299900
gmb,1991,6028584000
gmb,1992,6353802300
gmb,1993,6881759800
gmb,1994,7152734100
gmb,1995,7501791000
gmb,1996,8310348600
gmb,1997,8197194300
gmb,1998,8943240100
gmb,1999,9283855300
gmb,2000,10011609000
gmb,2001,10783519400
gmb,2002,11517189700
gmb,2003,13895461100
gmb,2004,28885956400
gmb,2005,29367003000
gmb,2006,29584431200
gmb,2007,31830608000
gmb,2008,34659278900
gmb,2009,38638120500
gmb,2010,43230706500
gmb,2011,41531716100
gmb,2012,45389296600
gmb,2013,49463596600
gmb,2014,51309079300
gmb,2015,58581061600
gmb,2016,64389939300
gmb,2017,70142188200
gmb,2018,80445799900
gmb,2019,90739738300
gmb,2020,96209618900
gnb,1970,43230800
gnb,1971,42290800
gnb,1972,47224600
gnb,1973,52730800
gnb,1974,60055400
gnb,1975,69432300
gnb,1976,73967600
gnb,1977,70769200
gnb,1978,85130800
gnb,1979,90544700
gnb,1980,84880000
gnb,1981,102123100
gnb,1982,124015400
gnb,1983,147723100
gnb,1984,256923100
gnb,1985,354107700
gnb,1986,747892300
gnb,1987,1495015000
gnb,1988,2807696500
gnb,1989,5935688700
gnb,1990,8202590300
gnb,1991,14474043100
gnb,1992,24142122400
gnb,1993,36741684100
gnb,1994,46733020800
gnb,1995,70612734500
gnb,1996,109721473400
gnb,1997,156745000000
gnb,1998,121800000000
gnb,1999,138191608900
gnb,2000,263555000000
gnb,2001,287555000000
gnb,2002,289838000000
gnb,2003,276877000000
gnb,2004,280577000000
gnb,2005,309516000000
gnb,2006,309467000000
gnb,2007,333565000000
gnb,2008,387197000000
gnb,2009,390403000000
gnb,2010,420515000000
gnb,2011,518288000000
gnb,2012,505078658700
gnb,2013,516662157300
gnb,2014,520872300700
gnb,2015,619725621200
gnb,2016,698684930600
gnb,2017,783989395300
gnb,2018,835741534500
gnb,2019,843500000000
gnb,2020,824100000000
gnq,1962,2235200000
gnq,1963,2656000000
gnq,1964,3114900000
gnq,1965,3884900000
gnq,1966,4146600000
gnq,1967,4459600000
gnq,1968,4726000000
gnq,1969,4705800000
gnq,1970,4643200000
gnq,1971,4511800000
gnq,1972,4205200000
gnq,1973,4730900000
gnq,1974,5431800000
gnq,1975,5987300000
gnq,1976,6934700000
gnq,1977,7899100000
gnq,1980,5602621900
gnq,1981,6781722600
gnq,1982,9732420000
gnq,1983,12748763200
gnq,1984,16179180400
gnq,1985,27907572800
gnq,1986,26460332300
gnq,1987,28053843700
gnq,1988,29944068500
gnq,1989,28157578500
gnq,1990,30526167800
gnq,1991,31287356900
gnq,1992,35655887100
gnq,1993,38523676000
gnq,1994,55968521200
gnq,1995,70805881800
gnq,1996,118917024200
gnq,1997,258179067200
gnq,1998,218687827900
gnq,1999,382421723200
gnq,2000,744726139300
gnq,2001,1071071157000
gnq,2002,1259278371800
gnq,2003,1444135082900
gnq,2004,2330139756500
gnq,2005,4334400062300
gnq,2006,5274146000000
gnq,2007,6264840820000
gnq,2008,8844107000000
gnq,2009,7095919000000
gnq,2010,8072293000000
gnq,2011,10064618859100
gnq,2012,11430511000000
gnq,2013,10840521000000
gnq,2014,10746852000000
gnq,2015,7795420000000
gnq,2016,6661366440400
gnq,2017,7084543000000
gnq,2018,7274689036200
gnq,2019,6689508947100
gnq,2020,5768440487100
grc,1960,381674500
grc,1961,436807100
grc,1962,458962400
grc,1963,519026700
grc,1964,587205300
grc,1965,676961500
grc,1966,756406600
grc,1967,816634000
grc,1968,888394100
grc,1969,1022655100
grc,1970,1156308000
grc,1971,1284074000
grc,1972,1485925000
grc,1973,1942028000
grc,1974,2230915000
grc,1975,2684285000
grc,1976,3339584000
grc,1977,3910651000
grc,1978,4772328000
grc,1979,5922180000
grc,1980,7109391000
grc,1981,8511542000
grc,1982,10705126000
grc,1983,12772421000
grc,1984,15885024000
grc,1985,19381791000
grc,1986,23160737000
grc,1987,26090403000
grc,1988,31747570000
grc,1989,37731966000
grc,1990,45538936000
grc,1991,56241115000
grc,1992,65016082000
grc,1993,73206735000
grc,1994,83020483000
grc,1995,93063601000
grc,1996,103036643000
grc,1997,114712185000
grc,1998,125262554000
grc,1999,133788728000
grc,2000,141247276000
grc,2001,152193838000
grc,2002,163460764000
grc,2003,178904903000
grc,2004,193715824000
grc,2005,199242312000
grc,2006,217861568000
grc,2007,232694593000
grc,2008,241990390000
grc,2009,237534181000
grc,2010,224124030000
grc,2011,203308218000
grc,2012,188380636000
grc,2013,179884380000
grc,2014,177235976000
grc,2015,176368863000
grc,2016,174494176000
grc,2017,176903369000
grc,2018,179557676000
grc,2019,183250401000
grc,2020,165326427000
grd,1977,193035137
grd,1978,238470443
grd,1979,276059778
grd,1980,299431234
grd,1981,312260181
grd,1982,338676093
grd,1983,355869591
grd,1984,392939939
grd,1985,452866829
grd,1986,506491711
grd,1987,580525838
grd,1988,638165314
grd,1989,721784634
grd,1990,750866660
grd,1991,812046300
grd,1992,837433200
grd,1993,836492900
grd,1994,877801900
grd,1995,923865800
grd,1996,990660900
grd,1997,1058914600
grd,1998,1203939700
grd,1999,1301425300
grd,2000,1404119800
grd,2001,1405199300
grd,2002,1458909700
grd,2003,1595749700
grd,2004,1617620200
grd,2005,1878000000
grd,2006,1886491800
grd,2007,2048445700
grd,2008,2230135300
grd,2009,2082444000
grd,2010,2081735800
grd,2011,2102371000
grd,2012,2159682100
grd,2013,2275074300
grd,2014,2461043000
grd,2015,2691921400
grd,2016,2866430000
grd,2017,3039350000
grd,2018,3149613600
grd,2019,3274274900
grd,2020,2813671500
grl,1970,521400200
grl,1971,656983900
grl,1972,737328900
grl,1973,847860100
grl,1974,1035639000
grl,1975,1213543600
grl,1976,1455517600
grl,1977,1694519500
grl,1978,1963137200
grl,1979,2213000000
grl,1980,2683000000
grl,1981,3104000000
grl,1982,3353000000
grl,1983,3806000000
grl,1984,3929000000
grl,1985,4375000000
grl,1986,4879000000
grl,1987,5386000000
grl,1988,6049000000
grl,1989,6797000000
grl,1990,6306000000
grl,1991,6502000000
grl,1992,6265000000
grl,1993,6012000000
grl,1994,6398000000
grl,1995,6773000000
grl,1996,6944000000
grl,1997,7081000000
grl,1998,7705000000
grl,1999,7894000000
grl,2000,8633000000
grl,2001,9040000000
grl,2002,9230000000
grl,2003,10268600000
grl,2004,10918700000
grl,2005,11093100000
grl,2006,11971500000
grl,2007,12247300000
grl,2008,12740700000
grl,2009,13562800000
grl,2010,14078000000
grl,2011,14412100000
grl,2012,15116500000
grl,2013,15079500000
grl,2014,15951000000
grl,2015,16813800000
grl,2016,18223700000
grl,2017,18828900000
grl,2018,19199000000
grl,2019,19889800000
gtm,1960,1043599900
gtm,1961,1076699900
gtm,1962,1143600000
gtm,1963,1262800000
gtm,1964,1299099900
gtm,1965,1331399900
gtm,1966,1390700000
gtm,1967,1453500000
gtm,1968,1610500000
gtm,1969,1715399900
gtm,1970,1904000000
gtm,1971,1984800000
gtm,1972,2101300000
gtm,1973,2569200100
gtm,1974,3161499900
gtm,1975,3645900000
gtm,1976,4365300200
gtm,1977,5480500200
gtm,1978,6070600200
gtm,1979,6902600200
gtm,1980,7878700000
gtm,1981,8607500300
gtm,1982,8716999700
gtm,1983,9050000400
gtm,1984,9470000100
gtm,1985,11179899900
gtm,1986,15838000100
gtm,1987,17710999600
gtm,1988,20544999400
gtm,1989,23684599800
gtm,1990,34316931700
gtm,1991,47302324900
