geo,time,dt_oda_odat_gn_zs
hkg,1981,0.03116
hkg,1982,0.02501
hkg,1983,0.02999
hkg,1984,0.04191
hkg,1985,0.05873
hkg,1986,0.04611
hkg,1987,0.03933
hkg,1988,0.03791
hkg,1989,0.06048
hkg,1990,0.05103
hkg,1991,0.04193
hkg,1992,-0.03874
hkg,1993,0.02501
hkg,1994,0.01974
hkg,1995,0.01215
hkg,1996,0.00834
hnd,1960,1.56618
hnd,1961,2.06644
hnd,1962,1.53345
hnd,1963,1.81098
hnd,1964,2.38
hnd,1965,2.35496
hnd,1966,1.82056
hnd,1967,1.52366
hnd,1968,2.60061
hnd,1969,1.90945
hnd,1970,1.99029
hnd,1971,1.66171
hnd,1972,2.10574
hnd,1973,1.58727
hnd,1974,1.90989
hnd,1975,3.43653
hnd,1976,2.31395
hnd,1977,2.02124
hnd,1978,1.66825
hnd,1979,2.06249
hnd,1980,2.2798
hnd,1981,2.26264
hnd,1982,3.01555
hnd,1983,3.39973
hnd,1984,4.5485
hnd,1985,4.67763
hnd,1986,4.89225
hnd,1987,4.23029
hnd,1988,5.18515
hnd,1989,4.72459
hnd,1990,8.84598
hnd,1991,6.86097
hnd,1992,6.83173
hnd,1993,6.13844
hnd,1994,5.78758
hnd,1995,7.37047
hnd,1996,4.81718
hnd,1997,4.98835
hnd,1998,4.60507
hnd,1999,12.11273
hnd,2000,5.80868
hnd,2001,7.69118
hnd,2002,5.10816
hnd,2003,4.07912
hnd,2004,6.48368
hnd,2005,7.04371
hnd,2006,5.02503
hnd,2007,3.43097
hnd,2008,3.45258
hnd,2009,2.94655
hnd,2010,3.13545
hnd,2011,2.15726
hnd,2012,3.30568
hnd,2013,3.66489
hnd,2014,3.36039
hnd,2015,2.78464
hnd,2016,2.05614
hnd,2017,2.05019
hnd,2018,3.01965
hnd,2019,1.98822
hrv,1995,0.23508
hrv,1996,0.55611
hrv,1997,0.16784
hrv,1998,0.1538
hrv,1999,0.20913
hrv,2000,0.3056
hrv,2001,0.49198
hrv,2002,0.49068
hrv,2003,0.356
hrv,2004,0.2902
hrv,2005,0.27628
hrv,2006,0.39655
hrv,2007,0.27542
hrv,2008,0.35214
hrv,2009,0.27794
hrv,2010,0.2253
hti,1980,6.93903
hti,1981,6.55578
hti,1982,7.78192
hti,1983,7.27041
hti,1984,6.4411
hti,1985,6.9421
hti,1986,7.7089
hti,1987,10.38741
hti,1988,5.25591
hti,1989,6.86473
hti,1990,5.05866
hti,1991,4.93729
hti,1992,4.47662
hti,1993,6.45839
hti,1994,28.40986
hti,1995,23.21156
hti,1996,11.33776
hti,1997,8.38233
hti,1998,9.40324
hti,1999,5.14095
hti,2000,2.66945
hti,2001,2.68929
hti,2002,2.51387
hti,2003,3.88027
hti,2004,4.64859
hti,2005,5.12839
hti,2006,7.06391
hti,2007,6.53682
hti,2008,7.86043
hti,2009,8.53382
hti,2010,24.32198
hti,2011,11.54681
hti,2012,9.25166
hti,2013,7.71481
hti,2014,7.12625
hti,2015,7.03156
hti,2016,7.63545
hti,2017,6.5009
hti,2018,6.04145
hti,2019,4.89684
idn,1967,4.13914
idn,1968,4.67141
idn,1969,3.9928
idn,1970,5.15171
idn,1971,6.37822
idn,1972,4.66413
idn,1973,3.80908
idn,1974,2.64409
idn,1975,2.29691
idn,1976,1.77593
idn,1977,1.13177
idn,1978,1.26463
idn,1979,1.46159
idn,1980,1.35244
idn,1981,1.16942
idn,1982,1.0261
idn,1983,0.94971
idn,1984,0.82122
idn,1985,0.72277
idn,1986,0.91306
idn,1987,1.67045
idn,1988,1.94624
idn,1989,1.96725
idn,1990,1.57799
idn,1991,1.61358
idn,1992,1.57465
idn,1993,1.23433
idn,1994,0.87436
idn,1995,0.63804
idn,1996,0.47812
idn,1997,0.38082
idn,1998,1.40533
idn,1999,1.64875
idn,2000,1.06792
idn,2001,0.94382
idn,2002,0.68281
idn,2003,0.77017
idn,2004,0.03981
idn,2005,0.91522
idn,2006,0.35239
idn,2007,0.17784
idn,2008,0.23281
idn,2009,0.17336
idn,2010,0.18011
idn,2011,0.04125
idn,2012,0.00774
idn,2013,0.00785
idn,2014,-0.04436
idn,2015,-0.00342
idn,2016,-0.012
idn,2017,0.02849
idn,2018,0.0952
idn,2019,-0.05806
ind,1960,1.97846
ind,1961,1.57992
ind,1962,1.61506
ind,1963,2.02844
ind,1964,2.16465
ind,1965,2.16887
ind,1966,2.74437
ind,1967,2.77585
ind,1968,1.75259
ind,1969,1.55846
ind,1970,1.32916
ind,1971,1.49701
ind,1972,0.86377
ind,1973,0.91503
ind,1974,1.24081
ind,1975,1.63498
ind,1976,1.70278
ind,1977,0.81575
ind,1978,0.82499
ind,1979,0.88992
ind,1980,1.17045
ind,1981,1.01918
ind,1982,0.81764
ind,1983,0.84221
ind,1984,0.78969
ind,1985,0.686
ind,1986,0.80377
ind,1987,0.61206
ind,1988,0.66363
ind,1989,0.60359
ind,1990,0.44038
ind,1991,1.02766
ind,1992,0.85453
ind,1993,0.53234
ind,1994,0.71874
ind,1995,0.48641
ind,1996,0.48923
ind,1997,0.39927
ind,1998,0.38511
ind,1999,0.32745
ind,2000,0.29852
ind,2001,0.35941
ind,2002,0.33983
ind,2003,0.11951
ind,2004,0.11053
ind,2005,0.23033
ind,2006,0.14831
ind,2007,0.1097
ind,2008,0.16879
ind,2009,0.18417
ind,2010,0.1708
ind,2011,0.18097
ind,2012,0.09312
ind,2013,0.13396
ind,2014,0.14848
ind,2015,0.15267
ind,2016,0.11918
ind,2017,0.12194
ind,2018,0.09214
ind,2019,0.09182
irn,1960,0.66283
irn,1961,3.00906
irn,1962,1.23562
irn,1963,0.57157
irn,1964,0.08185
irn,1965,0.35739
irn,1966,0.17223
irn,1967,0.43954
irn,1968,0.10104
irn,1969,0.18225
irn,1970,0.19909
irn,1971,0.05718
irn,1972,0.05342
irn,1973,-0.01414
irn,1974,0.01972
irn,1975,0.00293
irn,1976,-0.00808
irn,1977,0.04853
irn,1978,0.31628
irn,1979,0.0064
irn,1980,0.02957
irn,1981,0.00477
irn,1982,-0.0005
irn,1983,0.02721
irn,1984,0.00479
irn,1985,0.00634
irn,1986,0.01257
irn,1987,0.05292
irn,1988,0.06614
irn,1989,0.07581
irn,1990,0.08532
irn,1993,0.22032
irn,1994,0.18183
irn,1995,0.19487
irn,1996,0.13725
irn,1997,0.17661
irn,1998,0.14933
irn,1999,0.14151
irn,2000,0.11829
irn,2001,0.09008
irn,2002,0.0888
irn,2003,0.08519
irn,2004,0.09943
irn,2005,0.04454
irn,2006,0.04401
irn,2007,0.02958
irn,2008,0.02429
irn,2009,0.02224
irn,2010,0.02309
irn,2011,0.01821
irn,2012,0.02517
irn,2013,0.0284
irn,2014,0.0187
irn,2015,0.02874
irn,2016,0.02771
irn,2017,0.03144
irn,2018,0.05622
irn,2019,0.08141
irq,1980,0.02296
irq,1981,0.72019
irq,1982,0.00906
irq,1983,0.0177
irq,1984,-0.00436
irq,1985,0.04314
irq,1986,0.0628
irq,1987,0.15846
irq,1988,0.01076
irq,1989,0.0171
irq,1990,0.0355
irq,1991,137.58769
irq,1992,25.22289
irq,1993,16.34848
irq,1994,6.35123
irq,1995,2.58152
irq,1996,3.35328
irq,1997,1.08294
irq,1998,0.57889
irq,1999,0.21192
irq,2000,0.21188
irq,2001,0.34161
irq,2002,0.35033
irq,2003,10.42408
irq,2004,12.67887
irq,2005,48.55428
irq,2006,14.43197
irq,2007,10.7314
irq,2008,7.31647
irq,2009,2.43239
irq,2010,1.55473
irq,2011,1.03211
irq,2012,0.59384
irq,2013,0.65997
irq,2014,0.60291
irq,2015,0.89735
irq,2016,1.38626
irq,2017,1.56505
irq,2018,1.01968
irq,2019,0.94554
isr,1960,4.07195
isr,1961,3.43795
isr,1962,4.26054
isr,1963,3.81727
isr,1964,2.83235
isr,1965,3.37013
isr,1966,2.80981
isr,1967,1.77088
isr,1968,1.35438
isr,1969,1.04709
isr,1970,0.92294
isr,1971,1.09924
isr,1972,0.99877
isr,1973,1.68591
isr,1974,0.74037
isr,1975,3.1733
isr,1976,4.41135
isr,1977,4.75067
isr,1978,5.57051
isr,1979,5.72221
isr,1980,3.87186
isr,1981,3.13965
isr,1982,3.22505
isr,1983,4.53851
isr,1984,4.64617
isr,1985,7.79809
isr,1986,6.06943
isr,1987,3.2341
isr,1988,2.59719
isr,1989,2.49179
isr,1990,2.40592
isr,1991,2.654
isr,1992,2.8078
isr,1993,1.71301
isr,1994,1.47521
isr,1995,0.34263
isr,1996,2.07453
jam,1961,1.3842
jam,1962,1.69319
jam,1963,0.42694
jam,1964,0.45633
jam,1965,1.03938
jam,1966,0.99934
jam,1967,0.91061
jam,1968,1.56634
jam,1969,1.1745
jam,1970,0.78143
jam,1971,1.23738
jam,1972,0.92009
jam,1973,0.82269
jam,1974,0.87255
jam,1975,0.70262
jam,1976,0.68031
jam,1977,0.78449
jam,1978,4.54605
jam,1979,5.06591
jam,1980,4.49014
jam,1981,4.84795
jam,1982,5.21465
jam,1983,4.93909
jam,1984,7.84727
jam,1985,9.12423
jam,1986,7.05286
jam,1987,5.46008
jam,1988,5.2907
jam,1989,6.38517
jam,1990,6.52488
jam,1991,4.47211
jam,1992,3.792
jam,1993,2.00223
jam,1994,2.37562
jam,1995,1.84491
jam,1996,0.87053
jam,1997,0.94078
jam,1998,0.27243
jam,1999,-0.20141
jam,2000,0.16326
jam,2001,0.67261
jam,2002,0.31304
jam,2003,0.11909
jam,2004,0.90439
jam,2005,0.414
jam,2006,0.35971
jam,2007,0.26083
jam,2008,0.68343
jam,2009,1.32966
jam,2010,1.10876
jam,2011,0.29462
jam,2012,0.19209
jam,2013,0.5139
jam,2014,0.70577
jam,2015,0.42963
jam,2016,0.19915
jam,2017,0.42779
jam,2018,0.66212
jam,2019,0.82571
jor,1965,11.33612
jor,1966,11.48333
jor,1967,8.31007
jor,1968,7.93883
jor,1969,6.76163
jor,1970,12.16358
jor,1971,9.27883
jor,1972,13.66029
jor,1973,21.30972
jor,1974,25.40739
jor,1975,34.98093
jor,1976,33.42157
jor,1977,20.79641
jor,1978,17.94734
jor,1979,44.16781
jor,1980,39.94549
jor,1981,27.93347
jor,1982,18.93912
jor,1983,17.20022
jor,1984,14.29555
jor,1985,12.38337
jor,1986,10.12446
jor,1987,9.89281
jor,1988,7.9682
jor,1989,8.40659
jor,1990,24.12333
jor,1991,23.5902
jor,1992,8.56832
jor,1993,5.86946
jor,1994,6.31141
jor,1995,8.38092
jor,1996,7.68148
jor,1997,6.75749
jor,1998,5.32401
jor,1999,5.44361
jor,2000,6.47342
jor,2001,4.92825
jor,2002,5.83044
jor,2003,12.79562
jor,2004,5.1744
jor,2005,5.49175
jor,2006,3.69781
jor,2007,3.57061
jor,2008,3.18212
jor,2009,2.97198
jor,2010,3.54673
jor,2011,3.32916
jor,2012,3.70441
jor,2013,4.10463
jor,2014,7.4035
jor,2015,5.61153
jor,2016,6.89099
jor,2017,7.23172
jor,2018,5.91122
jor,2019,6.28435
kaz,1993,0.0657
kaz,1994,0.24785
kaz,1995,0.29091
kaz,1996,0.56906
kaz,1997,0.56833
kaz,1998,0.96397
kaz,1999,1.03137
kaz,2000,1.0776
kaz,2001,0.71041
kaz,2002,0.80032
kaz,2003,0.99064
kaz,2004,0.67377
kaz,2005,0.4367
kaz,2006,0.24944
kaz,2007,0.28426
kaz,2008,0.29604
kaz,2009,0.28659
kaz,2010,0.16475
kaz,2011,0.12192
kaz,2012,0.0733
kaz,2013,0.04292
kaz,2014,0.0467
kaz,2015,0.04729
kaz,2016,0.0507
kaz,2017,0.04002
kaz,2018,0.05082
kaz,2019,0.03423
ken,1960,2.75962
ken,1961,8.20841
ken,1962,5.81284
ken,1963,6.18415
ken,1964,5.85228
ken,1965,7.4217
ken,1966,4.90319
ken,1967,3.07439
ken,1968,4.62131
ken,1969,3.89767
ken,1970,3.62849
ken,1971,3.81174
ken,1972,3.46608
ken,1973,3.94616
ken,1974,4.06357
ken,1975,3.94199
ken,1976,4.63913
ken,1977,3.70746
ken,1978,4.80065
ken,1979,5.79614
ken,1980,5.60509
ken,1981,6.74936
ken,1982,7.845
ken,1983,6.84253
ken,1984,6.82122
ken,1985,7.20012
ken,1986,6.32843
ken,1987,7.24517
ken,1988,10.35935
ken,1989,13.18202
ken,1990,14.39438
ken,1991,11.78283
ken,1992,11.26621
ken,1993,16.98248
ken,1994,9.9895
ken,1995,8.40105
ken,1996,5.04452
ken,1997,3.4662
ken,1998,2.97377
ken,1999,2.44633
ken,2000,4.08665
ken,2001,3.67963
ken,2002,2.98031
ken,2003,3.54786
ken,2004,4.11145
ken,2005,4.03898
ken,2006,3.65612
ken,2007,4.17854
ken,2008,3.80164
ken,2009,4.82053
ken,2010,4.09325
ken,2011,5.90731
ken,2012,5.28751
ken,2013,6.06796
ken,2014,4.3926
ken,2015,3.89834
ken,2016,2.96511
ken,2017,3.07998
ken,2018,2.74298
ken,2019,3.2856
kgz,1992,0.90997
kgz,1993,4.69739
kgz,1994,10.38697
kgz,1995,15.08834
kgz,1996,11.42117
kgz,1997,11.01884
kgz,1998,12.52327
kgz,1999,17.3242
kgz,2000,15.01528
kgz,2001,8.828
kgz,2002,10.24135
kgz,2003,9.38607
kgz,2004,9.79931
kgz,2005,10.02762
kgz,2006,9.71117
kgz,2007,6.78346
kgz,2008,6.41118
kgz,2009,6.1974
kgz,2010,8.28734
kgz,2011,7.90523
kgz,2012,7.31047
kgz,2013,7.80451
kgz,2014,8.75184
kgz,2015,12.07188
kgz,2016,8.04751
kgz,2017,6.34223
kgz,2018,5.18646
kgz,2019,5.5453
khm,1960,4.28009
khm,1961,3.9125
khm,1962,3.35515
khm,1963,3.25745
khm,1964,1.62237
khm,1965,1.11942
khm,1966,1.27213
khm,1967,1.45092
khm,1968,0.96134
khm,1969,1.29928
khm,1970,2.62268
khm,1971,4.15152
khm,1972,13.29049
khm,1973,20.73836
khm,1974,52.31682
khm,1995,14.95606
khm,1996,11.23707
khm,1997,9.53954
khm,1998,10.05659
khm,1999,7.34519
khm,2000,9.77843
khm,2001,9.55074
khm,2002,9.94253
khm,2003,9.88892
khm,2004,7.94379
khm,2005,7.54115
khm,2006,6.84813
khm,2007,7.65195
khm,2008,6.17114
khm,2009,6.4106
khm,2010,6.34848
khm,2011,5.65805
khm,2012,6.06157
khm,2013,5.54504
khm,2014,5.07203
khm,2015,4.00737
khm,2016,3.87715
khm,2017,4.11659
khm,2018,3.41826
khm,2019,3.85523
kir,1978,20.2341
kir,1979,18.67787
kir,1980,49.79767
kir,1981,39.66768
kir,1982,33.72316
kir,1983,36.09863
kir,1984,30.41188
kir,1985,38.09205
kir,1986,42.24579
kir,1987,47.2159
kir,1988,34.65201
kir,1989,37.27766
kir,1990,39.92501
kir,1991,25.12792
kir,1992,32.97043
kir,1993,20.9534
kir,1994,16.90959
kir,1995,15.89766
kir,1996,13.88688
kir,1997,14.0503
kir,1998,15.21543
kir,1999,18.7597
kir,2000,15.4879
kir,2001,10.14415
kir,2002,17.39555
kir,2003,11.91266
kir,2004,9.74438
kir,2005,16.75179
kir,2006,16.50975
kir,2007,14.53297
kir,2008,13.13952
kir,2009,13.76251
kir,2010,10.39775
kir,2011,25.52449
kir,2012,22.80252
kir,2013,21.34372
kir,2014,23.85567
kir,2015,18.43979
kir,2016,19.13371
kir,2017,21.52998
kir,2018,20.45078
kir,2019,15.09355
kna,1977,4.72217
kna,1978,4.25862
kna,1979,3.07589
kna,1980,9.23903
kna,1981,4.73421
kna,1982,3.6942
kna,1983,3.21686
kna,1984,3.65741
kna,1985,4.05624
kna,1986,4.27144
kna,1987,5.10326
kna,1988,8.35853
kna,1989,7.33017
kna,1990,3.81579
kna,1991,3.51702
kna,1992,3.48674
kna,1993,4.27626
kna,1994,2.20094
kna,1995,1.28915
kna,1996,2.1454
kna,1997,2.03639
kna,1998,1.86936
kna,1999,1.25889
kna,2000,1.01901
kna,2001,2.38902
kna,2002,6.34346
kna,2003,0.02112
kna,2004,-0.01709
kna,2005,0.5097
kna,2006,0.85448
kna,2007,0.52253
kna,2008,6.52912
kna,2009,0.4496
kna,2010,1.57048
kna,2011,1.99971
kna,2012,2.79925
kna,2013,3.64177
kor,1960,6.27693
kor,1961,9.3622
kor,1962,8.29812
kor,1963,6.51476
kor,1964,4.91101
kor,1965,6.96697
kor,1966,5.74637
kor,1967,5.17705
kor,1968,3.8107
kor,1969,4.29481
kor,1970,2.99577
kor,1971,3.25184
kor,1972,3.35688
kor,1973,2.03022
kor,1974,1.28498
kor,1975,1.14531
kor,1976,0.72603
kor,1977,0.61868
kor,1978,0.31504
kor,1979,0.2003
kor,1980,0.21405
kor,1981,0.45926
kor,1982,0.04351
kor,1983,0.0088
kor,1984,-0.03836
kor,1985,-0.0089
kor,1986,-0.01537
kor,1987,0.00729
kor,1988,0.00469
kor,1989,0.02099
kor,1990,0.01847
kor,1991,0.01648
kor,1992,-0.00087
kor,1993,-0.00895
kor,1994,-0.0247
kor,1995,0.0101
kor,1996,-0.02449
kor,1997,-0.02817
kor,1998,-0.01331
kor,1999,-0.0112
kos,2009,15.33063
kos,2010,9.70979
kos,2011,8.97659
kos,2012,8.90939
kos,2013,8.24326
kos,2014,8.01834
kos,2015,6.84227
kos,2016,5.46952
kos,2017,5.3568
kos,2018,4.30739
kos,2019,4.27318
kwt,1965,-0.07734
kwt,1966,-0.0754
kwt,1967,-0.07006
kwt,1968,0.00045
kwt,1969,0.01403
kwt,1970,0.01468
kwt,1971,0.01628
kwt,1972,0.0176
kwt,1973,0.00917
kwt,1974,0.00315
kwt,1975,0.0025
kwt,1976,0.0013
kwt,1977,0.00321
kwt,1978,0.00519
kwt,1979,0.00419
kwt,1980,0.03061
kwt,1981,0.0288
kwt,1982,0.02123
kwt,1983,0.01992
kwt,1984,0.01673
kwt,1985,0.01613
kwt,1986,0.01934
kwt,1987,0.01213
kwt,1988,0.02125
kwt,1989,0.01442
kwt,1990,0.04913
kwt,1991,0.07163
kwt,1992,0.02602
kwt,1993,0.00731
kwt,1994,0.01595
kwt,1995,0.01319
lao,1984,1.90366
lao,1985,1.51099
lao,1986,2.28326
lao,1987,4.97759
lao,1988,11.71194
lao,1989,14.98781
lao,1990,12.10546
lao,1991,10.60999
lao,1992,12.6777
lao,1993,11.68745
lao,1994,12.40372
lao,1995,14.02363
lao,1996,13.31088
lao,1997,14.26918
lao,1998,17.0756
lao,1999,17.5198
lao,2000,14.06943
lao,2001,12.03971
lao,2002,13.83567
lao,2003,13.28146
lao,2004,10.17803
lao,2005,9.03768
lao,2006,9.41185
lao,2007,8.44274
lao,2008,8.81154
lao,2009,6.57945
lao,2010,5.82684
lao,2011,4.55974
lao,2012,4.28508
lao,2013,3.73355
lao,2014,3.73753
lao,2015,3.41745
lao,2016,2.62312
lao,2017,2.97065
lao,2018,3.40368
lao,2019,3.55298
lbn,1989,3.45685
lbn,1990,8.25478
lbn,1991,2.61388
lbn,1992,1.81021
lbn,1993,1.73026
lbn,1994,2.29732
lbn,1995,1.56656
lbn,1996,1.6698
lbn,1997,1.62566
lbn,1998,1.95945
lbn,1999,1.10523
lbn,2000,1.14434
lbn,2001,1.13207
lbn,2002,1.11597
lbn,2003,3.18967
lbn,2004,1.31072
lbn,2005,1.08323
lbn,2006,3.69376
lbn,2007,3.82823
lbn,2008,3.61521
lbn,2009,1.64918
lbn,2010,1.17328
lbn,2011,1.19808
lbn,2012,1.62343
lbn,2013,1.33339
lbn,2014,1.72405
lbn,2015,1.94955
lbn,2016,2.23302
lbn,2017,2.45322
lbn,2018,2.58756
lbn,2019,2.97164
lbr,2000,8.72638
lbr,2001,5.13409
lbr,2002,7.20519
lbr,2003,17.9432
lbr,2004,29.2035
lbr,2005,27.99218
lbr,2006,26.98035
lbr,2007,92.14146
lbr,2008,79.82699
lbr,2009,31.46175
lbr,2010,77.86814
lbr,2011,33.53269
lbr,2012,22.40276
lbr,2013,18.63648
lbr,2014,25.91359
lbr,2015,37.13614
lbr,2016,26.2775
lbr,2017,20.45428
lbr,2018,19.19883
lbr,2019,20.13969
lby,2005,0.05068
lby,2006,0.06713
lby,2007,0.0284
lby,2008,0.08447
lby,2009,0.06295
lby,2010,0.01018
lby,2011,1.84463
lby,2012,0.10898
lby,2013,0.19793
lby,2014,0.50397
lby,2015,0.54209
lby,2016,0.66606
lby,2017,1.10268
lby,2018,0.56695
lby,2019,0.5898
lca,1980,5.3815
lca,1981,6.26565
lca,1982,4.74204
lca,1983,3.7057
lca,1984,2.36622
lca,1985,2.59512
lca,1986,3.61422
lca,1987,3.00839
lca,1988,4.4549
lca,1989,4.07599
lca,1990,2.36086
lca,1991,4.19546
lca,1992,4.43297
lca,1993,4.16683
lca,1994,4.89723
lca,1995,7.05383
lca,1996,5.41643
lca,1997,3.50571
lca,1998,0.78687
lca,1999,3.09245
lca,2000,1.32242
lca,2001,2.06365
lca,2002,4.12154
lca,2003,1.77339
lca,2004,-2.31258
lca,2005,1.06945
lca,2006,1.53525
lca,2007,1.53299
lca,2008,1.22194
lca,2009,2.87463
lca,2010,2.84344
lca,2011,2.26633
lca,2012,1.7098
lca,2013,1.55869
lca,2014,1.17522
lca,2015,0.83135
lca,2016,0.86954
lca,2017,0.81376
lca,2018,0.43837
lca,2019,1.60202
lka,1960,0.78852
lka,1961,0.79814
lka,1962,0.90911
lka,1963,0.88167
lka,1964,0.6796
lka,1965,0.88808
lka,1966,1.70681
lka,1967,2.51461
lka,1968,2.93689
lka,1969,2.55219
lka,1970,2.29392
lka,1971,2.55215
lka,1972,2.36343
lka,1973,2.1102
lka,1974,2.38269
lka,1975,4.19757
lka,1976,5.24513
lka,1977,4.96908
lka,1978,11.9111
lka,1979,9.22063
lka,1980,9.37192
lka,1981,8.32345
lka,1982,8.24903
lka,1983,8.56582
lka,1984,7.29762
lka,1985,7.37395
lka,1986,7.9557
lka,1987,6.45001
lka,1988,8.19502
lka,1989,7.80598
lka,1990,7.72493
lka,1991,8.27093
lka,1992,5.2738
lka,1993,5.26642
lka,1994,4.40053
lka,1995,3.66631
lka,1996,2.53741
lka,1997,1.70129
lka,1998,2.06827
lka,1999,1.1837
lka,2000,1.38879
lka,2001,1.71942
lka,2002,1.5344
lka,2003,2.81078
lka,2004,1.99608
lka,2005,4.31314
lka,2006,2.45604
lka,2007,1.58301
lka,2008,1.59646
lka,2009,1.45856
lka,2010,0.99555
lka,2011,0.94775
lka,2012,0.73027
lka,2013,0.55559
lka,2014,0.63397
lka,2015,0.5663
lka,2016,0.46565
lka,2017,0.37147
lka,2018,-0.2891
lka,2019,0.24193
lso,1966,17.46067
lso,1967,18.59636
lso,1968,16.93555
lso,1969,15.65901
lso,1970,10.99705
lso,1971,16.88157
lso,1972,12.8333
lso,1973,8.4951
lso,1974,8.61703
lso,1975,11.35131
lso,1976,9.96424
lso,1977,10.21731
lso,1978,11.11981
lso,1979,12.84437
lso,1980,13.40843
lso,1981,14.25006
lso,1982,13.2871
lso,1983,13.80185
lso,1984,14.79381
lso,1985,18.37597
lso,1986,14.52821
lso,1987,14.18912
lso,1988,13.44301
lso,1989,16.50306
lso,1990,14.53404
lso,1991,11.4214
lso,1992,11.81404
lso,1993,12.25214
lso,1994,9.57518
lso,1995,8.41212
lso,1996,8.148
lso,1997,6.92238
lso,1998,5.18846
lso,1999,2.64995
lso,2000,3.28784
lso,2001,4.65092
lso,2002,6.85486
lso,2003,4.78162
lso,2004,4.59795
lso,2005,3.13455
lso,2006,3.17333
lso,2007,5.58312
lso,2008,6.04833
lso,2009,5.33216
lso,2010,8.91508
lso,2011,8.31212
lso,2012,9.55036
lso,2013,11.79419
lso,2014,3.94062
lso,2015,3.27724
lso,2016,4.66774
lso,2017,5.5579
lso,2018,5.36469
lso,2019,5.42597
mac,1982,0.06262
mac,1983,0.0488
mac,1984,0.03395
mac,1985,0.03068
mac,1986,0.02313
mac,1987,0.007
mac,1988,0.01504
mac,1989,0.01202
mac,1990,0.00705
mac,1991,0.00317
mac,1992,0.00262
mac,1993,0.00317
mac,1994,0.00461
mac,1995,-0.05774
mac,1996,0.00461
mac,1997,0.00514
mac,1998,0.00769
mac,1999,0.00522
mar,1960,2.90727
mar,1961,5.45335
mar,1962,3.3337
mar,1963,3.51487
mar,1964,3.56992
mar,1965,3.65193
mar,1966,3.4636
mar,1967,2.06652
mar,1968,2.87466
mar,1969,2.15129
mar,1970,2.16891
mar,1971,3.06165
mar,1972,2.01397
mar,1973,1.52199
mar,1974,1.5036
mar,1975,3.02489
mar,1976,2.64822
mar,1977,5.53831
mar,1978,3.2903
mar,1979,3.43987
mar,1980,5.45507
mar,1981,6.06669
mar,1982,4.9836
mar,1983,2.84701
mar,1984,2.36515
mar,1985,6.0349
mar,1986,2.25324
mar,1987,2.0097
mar,1988,1.94988
mar,1989,1.96472
mar,1990,4.23307
mar,1991,4.89749
mar,1992,2.90828
mar,1993,2.54798
mar,1994,1.97594
mar,1995,1.32422
mar,1996,1.54251
mar,1997,1.23533
mar,1998,1.29534
mar,1999,1.66844
mar,2000,1.17442
mar,2001,1.27522
mar,2002,0.87625
mar,2003,1.13756
mar,2004,1.32184
mar,2005,1.18036
mar,2006,1.61368
mar,2007,1.54806
mar,2008,1.57442
mar,2009,1.14168
mar,2010,1.07198
mar,2011,1.44515
mar,2012,1.52794
mar,2013,1.9063
mar,2014,2.08381
mar,2015,1.52983
mar,2016,2.03533
mar,2017,2.25759
mar,2018,0.7066
mar,2019,0.64484
mda,1997,3.27607
mda,1998,2.30221
mda,1999,8.90389
mda,2000,9.06966
mda,2001,7.49003
mda,2002,7.82378
mda,2003,5.38307
mda,2004,4.05934
mda,2005,5.00296
mda,2006,5.90121
mda,2007,5.61793
mda,2008,4.48436
mda,2009,4.27756
mda,2010,6.32319
mda,2011,5.13457
mda,2012,4.99501
mda,2013,3.35566
mda,2014,5.01126
mda,2015,3.81444
mda,2016,3.07662
mda,2017,2.37952
mda,2018,1.91976
mda,2019,2.72106
mdg,1960,0.4072
mdg,1961,0.22039
mdg,1962,0.69833
mdg,1963,1.12909
mdg,1964,6.13163
mdg,1965,6.30512
mdg,1966,5.29844
mdg,1967,4.56278
mdg,1968,4.71275
mdg,1969,4.33425
mdg,1970,4.32427
mdg,1971,3.92996
mdg,1972,4.08379
mdg,1973,3.18545
mdg,1974,3.2971
mdg,1975,3.62118
mdg,1976,2.82774
mdg,1977,2.5695
mdg,1978,3.3898
mdg,1979,3.97228
mdg,1980,4.45042
mdg,1981,4.98779
mdg,1982,5.12015
mdg,1983,3.96601
mdg,1984,3.99504
mdg,1985,5.02596
mdg,1986,7.38916
mdg,1987,10.88111
mdg,1988,9.83265
mdg,1989,11.62735
mdg,1990,10.52825
mdg,1991,14.71173
mdg,1992,10.13341
mdg,1993,9.2328
mdg,1994,8.55805
mdg,1995,8.15529
mdg,1996,7.43723
mdg,1997,20.26719
mdg,1998,11.32275
mdg,1999,8.68475
mdg,2000,7.16042
mdg,2001,7.01628
mdg,2002,7.11595
mdg,2003,8.70383
mdg,2004,25.0805
mdg,2005,15.96951
mdg,2006,12.55317
mdg,2007,10.61559
mdg,2008,7.96219
mdg,2009,4.57244
mdg,2010,4.85368
mdg,2011,3.92457
mdg,2012,3.27244
mdg,2013,4.14126
mdg,2014,4.80982
mdg,2015,6.18781
mdg,2016,5.4373
mdg,2017,6.07835
mdg,2018,5.1966
mdg,2019,5.56161
mdv,1985,7.46004
mdv,1986,12.66444
mdv,1987,12.88675
mdv,1988,16.02848
mdv,1989,15.752
mdv,1990,8.07348
mdv,1991,12.6916
mdv,1992,12.43593
mdv,1993,9.58408
mdv,1994,8.76559
mdv,1995,13.84867
mdv,1996,6.18198
mdv,1997,4.88373
mdv,1998,4.85021
