geo,time,ny_adj_dmin_cd
dom,2010,35598708.14613
dom,2011,91827983.26121
dom,2012,158866105.30514
dom,2013,451066034.30996
dom,2014,479666143.29394
dom,2015,243096604.84662
dom,2016,701609544.55099
dom,2017,592153533.82281
dom,2018,532265056.70596
dom,2019,100588745.14362
dza,1970,1438835.87837
dza,1971,1521872.69451
dza,1972,1877694.73315
dza,1973,5196620.74239
dza,1974,7140570.9523
dza,1975,4408501.13257
dza,1976,4164082.48009
dza,1977,4149795.22772
dza,1978,2590013.38984
dza,1979,3284991.17566
dza,1980,4459468.44703
dza,1981,4077429.11922
dza,1982,6283545.06952
dza,1983,5017088.28035
dza,1984,5670572.93778
dza,1985,4872903.36832
dza,1986,3056926.9086
dza,1987,2475911.92979
dza,1988,9209897.9367
dza,1989,10618946.82388
dza,1990,5374638.29004
dza,1991,2806219.94894
dza,1992,3400717.87531
dza,1993,2088520.36272
dza,1994,4231408.46326
dza,1995,2567470.09083
dza,1996,3717288.50023
dza,1997,1536872.48313
dza,1998,3025210.60894
dza,1999,1786084.94417
dza,2000,1649387.21009
dza,2001,1390372.97539
dza,2002,1021767.59193
dza,2003,689354.71687
dza,2004,3510207.55983
dza,2005,9319973.20453
dza,2006,15003469.22356
dza,2007,18538618.30271
dza,2008,35640923.45412
dza,2009,17576045.89969
dza,2010,26023305.84288
dza,2011,29405618.05903
dza,2012,29861066.12668
dza,2013,17496417.32619
dza,2014,8810257.37535
dza,2015,4832687.64791
dza,2016,4694946.45034
dza,2017,5769651.72413
dza,2018,6701876.1062
dza,2019,2857004.41136
ecu,1970,105503.60493
ecu,1971,97178.89587
ecu,1972,113727.62179
ecu,1973,194092.69488
ecu,1974,144429.28649
ecu,1975,41010.71037
ecu,1976,87896.79333
ecu,1977,199929.13492
ecu,1978,114973.47041
ecu,1979,533840.47813
ecu,1980,795280.00366
ecu,1981,258513.64819
ecu,1982,50823.34543
ecu,1983,23734.25257
ecu,1984,6778040.69462
ecu,1985,4336026.95166
ecu,1986,5737332.0254
ecu,1987,10520708.2211
ecu,1988,7141021.96245
ecu,1989,1211633.72488
ecu,1990,919095.41765
ecu,1991,8875220.27222
ecu,1992,583426.86302
ecu,1993,313780.31705
ecu,1994,4916227.34685
ecu,1995,32241931.62882
ecu,1996,25595458.46065
ecu,1997,6525767.65642
ecu,1998,2894502.9844
ecu,1999,2288037.39747
ecu,2000,4199094.36883
ecu,2001,1722169.64408
ecu,2002,16408471.01032
ecu,2003,23751186.58822
ecu,2004,21712057.05728
ecu,2005,27053387.68935
ecu,2006,40359999.48529
ecu,2007,25967989.68886
ecu,2008,7901239.44234
ecu,2009,61666437.20556
ecu,2010,73608603.9861
ecu,2011,115097140.42836
ecu,2012,123761523.48442
ecu,2013,120118384.80811
ecu,2014,69771579.43575
ecu,2015,49148681.63023
ecu,2016,63702099.1524
ecu,2017,67982670.87255
ecu,2018,63004136.43648
ecu,2019,0
egy,1970,168044.83724
egy,1971,184404.2191
egy,1972,152878.06921
egy,1973,186725.02276
egy,1974,5422174.2989
egy,1975,7125976.97298
egy,1976,2649109.41314
egy,1977,6756967.65215
egy,1978,1170006.219
egy,1979,1272036.62285
egy,1980,2813560.24598
egy,1981,3724323.23732
egy,1982,3429975.90506
egy,1983,2650164.08172
egy,1984,1783845.19876
egy,1985,2516281.52758
egy,1986,1712850.17002
egy,1987,1597410.09648
egy,1988,1389329.36804
egy,1989,1960705.85052
egy,1990,2633106.67121
egy,1991,1756618.42971
egy,1992,2306197.84204
egy,1993,1476468.18182
egy,1994,3011392.27988
egy,1995,1472235.37497
egy,1996,3222696.66296
egy,1997,1491378.46528
egy,1998,4589641.21016
egy,1999,3086284.35259
egy,2000,1538932.33691
egy,2001,2750440.32853
egy,2002,1663337.88972
egy,2003,1353628.45215
egy,2004,1056901.76486
egy,2005,4329073.9597
egy,2006,16523737.84623
egy,2007,56407264.71071
egy,2008,813207382.70003
egy,2009,836266186.58584
egy,2010,182356758.1389
egy,2011,580037515.96882
egy,2012,912566324.50254
egy,2013,313197432.23777
egy,2014,183914729.53409
egy,2015,130855660.57398
egy,2016,261492614.38976
egy,2017,291669378.79544
egy,2018,264894995.64708
egy,2019,3319075.63484
eri,1970,0
eri,1971,0
eri,1972,0
eri,1973,0
eri,1974,0
eri,1975,0
eri,1976,0
eri,1977,0
eri,1978,0
eri,1979,0
eri,1980,0
eri,1981,0
eri,1982,0
eri,1983,0
eri,1984,0
eri,1985,0
eri,1986,0
eri,1987,0
eri,1988,0
eri,1989,0
eri,1990,0
eri,1991,0
eri,1992,0
eri,1993,0
eri,1994,267382.75644
eri,1995,62173.83687
eri,1996,266375.59147
eri,1997,1047632.29492
eri,1998,802178.51302
eri,1999,488817.12816
eri,2000,397616.10086
eri,2001,149738.04608
eri,2002,0
eri,2003,0
eri,2004,28719.18828
eri,2005,42193.76915
eri,2006,117462.19483
eri,2007,132758.34133
eri,2008,166063.57373
eri,2009,202437.56092
eri,2010,454614.57835
eri,2011,387872777.98886
eri,2012,336652320.3588
eri,2013,121275366.17153
eri,2014,184266251.82896
eri,2015,44297753.16519
eri,2016,0
eri,2017,29623289.65576
eri,2018,94074282.29127
eri,2019,0
esp,1970,13595813.72709
esp,1971,11440859.14162
esp,1972,11743762.88591
esp,1973,53958419.33408
esp,1974,76849702.60659
esp,1975,14639658.50613
esp,1976,19876986.78688
esp,1977,14492690.78241
esp,1978,10401292.75509
esp,1979,39347831.7819
esp,1980,58832577.86398
esp,1981,18397743.27039
esp,1982,10090499.83072
esp,1983,9834185.08229
esp,1984,12968832.58991
esp,1985,3704724.208
esp,1986,4155573.61712
esp,1987,11107202.85366
esp,1988,446021222.90273
esp,1989,434763573.9501
esp,1990,124268008.66667
esp,1991,32412897.8593
esp,1992,47219096.16565
esp,1993,22836647.71281
esp,1994,53832198.99082
esp,1995,46569662.44099
esp,1996,28280846.24085
esp,1997,33454019.11487
esp,1998,13271117.10922
esp,1999,16149162.54268
esp,2000,25856276.71009
esp,2001,9696010.88923
esp,2002,12946760.45431
esp,2003,8151017.24886
esp,2004,10661880.97092
esp,2005,20744398.2337
esp,2006,78270066.60606
esp,2007,164846669.831
esp,2008,41030868.8712
esp,2009,5479557.35056
esp,2010,102915075.67666
esp,2011,171247874.16296
esp,2012,240236476.44819
esp,2013,161037521.94448
esp,2014,146562444.99401
esp,2015,86633141.17048
esp,2016,82752742.08863
esp,2017,174131043.10665
esp,2018,235290790.68811
esp,2019,165251037.54691
est,1970,0
est,1971,0
est,1972,0
est,1973,0
est,1974,0
est,1975,0
est,1976,0
est,1977,0
est,1978,0
est,1979,0
est,1980,0
est,1981,0
est,1982,0
est,1983,0
est,1984,0
est,1985,0
est,1986,0
est,1987,0
est,1988,0
est,1989,0
est,1990,0
est,1991,0
est,1992,0
est,1993,0
est,1994,0
est,1995,0
est,1996,0
est,1997,0
est,1998,0
est,1999,0
est,2000,0
est,2001,0
est,2002,0
est,2003,0
est,2004,0
est,2005,0
est,2006,0
est,2007,0
est,2008,0
est,2009,0
est,2010,0
est,2011,0
est,2012,0
est,2013,0
est,2014,0
est,2015,0
est,2016,0
est,2017,0
est,2018,0
est,2019,0
eth,1970,0
eth,1971,0
eth,1972,0
eth,1973,0
eth,1974,62633.77455
eth,1975,9076.54819
eth,1976,0
eth,1977,0
eth,1978,0
eth,1979,146607.14123
eth,1980,702581.85392
eth,1981,584825.98788
eth,1982,382293.90768
eth,1983,659452.18572
eth,1984,741174.47779
eth,1985,754064.97164
eth,1986,936648.6309
eth,1987,1033276.7029
eth,1988,1009796.0869
eth,1989,337528.86506
eth,1990,358721.68583
eth,1991,1656617.08982
eth,1992,906857.81336
eth,1993,1308160.41447
eth,1994,8398560.93955
eth,1995,4742072.30346
eth,1996,6795295.70082
eth,1997,5135452.42609
eth,1998,3499906.25226
eth,1999,4491003.30052
eth,2000,7798471.00993
eth,2001,7280725.62863
eth,2002,13388552.29162
eth,2003,4904777.39491
eth,2004,3009338.00744
eth,2005,6171946.35299
eth,2006,15832714.92361
eth,2007,19422942.98926
eth,2008,19350460.34278
eth,2009,27061298.21178
eth,2010,61820986.90358
eth,2011,171651044.51437
eth,2012,182411219.57091
eth,2013,125739168.30337
eth,2014,97807047.08521
eth,2015,55594496.67467
eth,2016,67824859.60242
eth,2017,70295233.66934
eth,2018,24296820.32488
eth,2019,0
fin,1970,21637475.28143
fin,1971,13399672.72632
fin,1972,15570064.99457
fin,1973,43269308.8058
fin,1974,55392240.09849
fin,1975,18498855.29105
fin,1976,24568046.28311
fin,1977,20437282.10404
fin,1978,13483598.37429
fin,1979,28358213.02269
fin,1980,35872874.72774
fin,1981,18177549.5276
fin,1982,11611402.20921
fin,1983,14228725.76387
fin,1984,7703569.58958
fin,1985,7770330.69114
fin,1986,4458782.54886
fin,1987,7539238.82576
fin,1988,27973702.05031
fin,1989,77102433.58878
fin,1990,30672974.06859
fin,1991,39749377.36332
fin,1992,26426922.33771
fin,1993,10842424.08867
fin,1994,13045575.00736
fin,1995,15361867.73044
fin,1996,13128690.52689
fin,1997,24789834.67242
fin,1998,13644425.04305
fin,1999,19277318.22467
fin,2000,16885594.4176
fin,2001,198382.24866
fin,2002,10545519.16426
fin,2003,15687598.50241
fin,2004,39417572.73314
fin,2005,56908296.57391
fin,2006,146207679.91657
fin,2007,166245473.22262
fin,2008,66126569.32306
fin,2009,51970179.86498
fin,2010,191521745.73738
fin,2011,277027086.02921
fin,2012,344049175.14819
fin,2013,187310694.17309
fin,2014,130793386.57761
fin,2015,59637252.69731
fin,2016,57296333.8914
fin,2017,162457330.32305
fin,2018,184656778.15192
fin,2019,121993720.14429
fji,1970,0
fji,1971,0
fji,1972,0
fji,1973,357682.89679
fji,1974,1084679.68582
fji,1975,943545.00941
fji,1976,265738.98698
fji,1977,364585.93766
fji,1978,382891.3554
fji,1979,1044304.91176
fji,1980,2418239.48058
fji,1981,2014850.69085
fji,1982,2313951.67259
fji,1983,2666296.5545
fji,1984,2660032.64307
fji,1985,2789303.42109
fji,1986,5231241.61814
fji,1987,7298198.42691
fji,1988,7552169.70116
fji,1989,4319120.74506
fji,1990,4339012.41371
fji,1991,2037249.45746
fji,1992,1154087.54815
fji,1993,995434.83921
fji,1994,9080476.54194
fji,1995,8686708.73011
fji,1996,8455951.2954
fji,1997,7125667.41764
fji,1998,5586772.1138
fji,1999,5643629.52156
fji,2000,5853518.11159
fji,2001,5082735.84546
fji,2002,9211531.27052
fji,2003,7477455.50225
fji,2004,9744293.56265
fji,2005,10611448.972
fji,2006,11085125.35574
fji,2007,5277832.63584
fji,2008,6196598.77771
fji,2009,10028814.5563
fji,2010,25410685.44412
fji,2011,29535941.97575
fji,2012,29432555.1796
fji,2013,13449027.7153
fji,2014,10909111.36138
fji,2015,9898357.41764
fji,2016,13028423.57047
fji,2017,13062558.82788
fji,2018,14495391.54478
fji,2019,0
fra,1970,3152405.47438
fra,1971,2404001.83868
fra,1972,2731824.98571
fra,1973,6065359.72137
fra,1974,11854099.38362
fra,1975,3791668.02367
fra,1976,5255170.50946
fra,1977,6940327.05806
fra,1978,6401029.93681
fra,1979,13366439.40509
fra,1980,38038020.31918
fra,1981,6176949.45695
fra,1982,4896333.90028
fra,1983,6496663.59817
fra,1984,4879271.91538
fra,1985,4037599.3428
fra,1986,3459578.26193
fra,1987,4714361.74984
fra,1988,9406452.68964
fra,1989,10839211.32807
fra,1990,6039898.954
fra,1991,3550413.02639
fra,1992,5790759.2864
fra,1993,3352154.561
fra,1994,24347848.43165
fra,1995,17570377.27767
fra,1996,16857524.74762
fra,1997,6359251.55218
fra,1998,2972483.46823
fra,1999,5009215.63677
fra,2000,3849159.71218
fra,2001,3653645.65041
fra,2002,7169659.53684
fra,2003,4876129.36047
fra,2004,2474958.87121
fra,2005,3765460.55904
fra,2006,7866601.58244
fra,2007,9340951.93026
fra,2008,15215143.8581
fra,2009,20134796.38285
fra,2010,24241961.37253
fra,2011,2583086.31153
fra,2012,1916898.0897
fra,2013,1078719.86474
fra,2014,796421.94211
fra,2015,24879.50255
fra,2016,27501.70891
fra,2017,47209.71602
fra,2018,93608.93027
fra,2019,0
fro,1970,0
fro,1971,0
fro,1972,0
fro,1973,0
fro,1974,0
fro,1975,0
fro,1976,0
fro,1977,0
fro,1978,0
fro,1979,0
fro,1980,0
fro,1981,0
fro,1982,0
fro,1983,0
fro,1984,0
fro,1985,0
fro,1986,0
fro,1987,0
fro,1988,0
fro,1989,0
fro,1990,0
fro,1991,0
fro,1992,0
fro,1993,0
fro,1994,0
fro,1995,0
fro,1996,0
fro,1997,0
fro,1998,0
fro,1999,0
fro,2000,0
fro,2001,0
fro,2002,0
fro,2003,0
fro,2004,0
fro,2005,0
fro,2006,0
fro,2007,0
fro,2008,0
fro,2009,0
fro,2010,0
fro,2011,0
fro,2012,0
fro,2013,0
fro,2014,0
fro,2015,0
fro,2016,0
fro,2017,0
fro,2018,0
fro,2019,0
fsm,1970,0
fsm,1971,0
fsm,1972,0
fsm,1973,0
fsm,1974,0
fsm,1975,0
fsm,1976,0
fsm,1977,0
fsm,1978,0
fsm,1979,0
fsm,1980,0
fsm,1981,0
fsm,1982,0
fsm,1983,0
fsm,1984,0
fsm,1985,0
fsm,1986,0
fsm,1987,0
fsm,1988,0
fsm,1989,0
fsm,1990,0
fsm,1991,0
fsm,1992,0
fsm,1993,0
fsm,1994,0
fsm,1995,0
fsm,1996,0
fsm,1997,0
fsm,1998,0
fsm,1999,0
fsm,2000,0
fsm,2001,0
fsm,2002,0
fsm,2003,0
fsm,2004,0
fsm,2005,0
fsm,2006,0
fsm,2007,0
fsm,2008,0
fsm,2009,0
fsm,2010,0
fsm,2011,0
fsm,2012,0
fsm,2013,0
fsm,2014,0
fsm,2015,0
fsm,2016,0
fsm,2017,0
fsm,2018,0
fsm,2019,0
gab,1970,0
gab,1971,0
gab,1972,0
gab,1973,0
gab,1974,29016.05474
gab,1975,1914.69857
gab,1976,0
gab,1977,0
gab,1978,0
gab,1979,17734.73483
gab,1980,41328.34435
gab,1981,25756.58496
gab,1982,17423.58292
gab,1983,25771.69461
gab,1984,45903.55527
gab,1985,41071.07689
gab,1986,62916.80944
gab,1987,125343.05261
gab,1988,191417.3901
gab,1989,36697.76922
gab,1990,33841.66847
gab,1991,66264.68359
gab,1992,28543.18657
gab,1993,46347.5789
gab,1994,246814.8521
gab,1995,73765.56917
gab,1996,190268.27962
gab,1997,119827.22328
gab,1998,97997.37506
gab,1999,64077.15163
gab,2000,105428.51159
gab,2001,97959.4694
gab,2002,176746.19926
gab,2003,64596.93267
gab,2004,261083.52981
gab,2005,421937.69146
gab,2006,1174621.94825
gab,2007,1327583.41327
gab,2008,1660635.73725
gab,2009,2024375.60919
gab,2010,0
gab,2011,0
gab,2012,9839646.93422
gab,2013,11310547.81655
gab,2014,8229973.73946
gab,2015,7980012.46947
gab,2016,8042724.23282
gab,2017,6390475.78812
gab,2018,695187.99213
gab,2019,0
gbm,1970,0
gbm,1971,0
gbm,1972,0
gbm,1973,0
gbm,1974,0
gbm,1975,0
gbm,1976,0
gbm,1977,0
gbm,1978,0
gbm,1979,0
gbm,1980,0
gbm,1981,0
gbm,1982,0
gbm,1983,0
gbm,1984,0
gbm,1985,0
gbm,1986,0
gbm,1987,0
gbm,1988,0
gbm,1989,0
gbm,1990,0
gbm,1991,0
gbm,1992,0
gbm,1993,0
gbm,1994,0
gbm,1995,0
gbm,1996,0
gbm,1997,0
gbm,1998,0
gbm,1999,0
gbm,2000,0
gbm,2001,0
gbm,2002,0
gbm,2003,0
gbm,2004,0
gbm,2005,0
gbm,2006,0
gbm,2007,0
gbm,2008,0
gbm,2009,0
gbm,2010,0
gbm,2011,0
gbm,2012,0
gbm,2013,0
gbm,2014,0
gbm,2015,0
gbm,2016,0
gbm,2017,0
gbm,2018,0
gbm,2019,0
gbr,1970,240748.37861
gbr,1971,174912.14832
gbr,1972,315975.00036
gbr,1973,1238388.29674
gbr,1974,4601699.22354
gbr,1975,477382.44829
gbr,1976,1490323.97385
gbr,1977,6579883.85508
gbr,1978,5381370.76041
gbr,1979,6755783.0046
gbr,1980,14075575.0453
gbr,1981,6572829.69766
gbr,1982,4346504.05345
gbr,1983,5129930.77593
gbr,1984,4867294.80273
gbr,1985,3448747.41105
gbr,1986,89681.66313
gbr,1987,312225.65121
gbr,1988,3203095.17116
gbr,1989,6586559.53835
gbr,1990,1939926.96472
gbr,1991,205020.3873
gbr,1992,44548.18558
gbr,1993,31781.43637
gbr,1994,70797.98064
gbr,1995,55324.43769
gbr,1996,140068.30363
gbr,1997,105326.32959
gbr,1998,45966.75338
gbr,1999,25007.54932
gbr,2000,28759.44362
gbr,2001,21599.65722
gbr,2002,13903.66554
gbr,2003,101.68149
gbr,2004,35746.21179
gbr,2005,33112.95499
gbr,2006,82050.6788
gbr,2007,716090.19187
gbr,2008,1595146.19577
gbr,2009,2363930.65563
gbr,2010,2975311.7953
gbr,2011,4869988.57609
gbr,2012,2444304.31524
gbr,2013,680515.97087
gbr,2014,0
gbr,2015,0
gbr,2016,1677.8683
gbr,2017,13167.03198
gbr,2018,47667.71003
gbr,2019,0
geo,1970,0
geo,1971,0
geo,1972,0
geo,1973,0
geo,1974,0
geo,1975,0
geo,1976,0
geo,1977,0
geo,1978,0
geo,1979,0
geo,1980,0
geo,1981,0
geo,1982,0
geo,1983,0
geo,1984,0
geo,1985,0
geo,1986,0
geo,1987,0
geo,1988,0
geo,1989,0
geo,1990,0
geo,1991,0
geo,1992,2817285.92558
geo,1993,903071.56885
geo,1994,681881.34736
geo,1995,3690771.5507
geo,1996,2701993.06341
geo,1997,2400668.1986
geo,1998,1065489.79992
geo,1999,3583044.92188
geo,2000,4370627.48696
geo,2001,3090865.56331
geo,2002,6668102.50504
geo,2003,5866947.04411
geo,2004,10871019.21981
geo,2005,11495445.32703
geo,2006,28777003.31312
geo,2007,35366796.02027
geo,2008,34749429.81889
geo,2009,33249401.76238
geo,2010,90687932.7986
geo,2011,175274690.80115
geo,2012,103169184.9914
geo,2013,74527537.69287
geo,2014,42587842.05055
geo,2015,43092549.42868
geo,2016,55402534.5736
geo,2017,43949183.14704
geo,2018,46887764.63886
geo,2019,0
gha,1970,155593.1539
gha,1971,148118.81953
gha,1972,155287.0094
gha,1973,147837.62106
gha,1974,7762745.38951
gha,1975,988134.58185
gha,1976,272963.28345
gha,1977,357811.80665
gha,1978,423630.78841
gha,1979,21980222.29756
gha,1980,96099250.68958
gha,1981,54556098.02594
gha,1982,33683150.93811
gha,1983,39304315.61118
gha,1984,28405619.49821
gha,1985,20725254.7131
gha,1986,23339886.91392
gha,1987,39913862.93335
gha,1988,37436573.12198
gha,1989,25910675.94459
gha,1990,28454851.60507
gha,1991,81174129.4489
gha,1992,70666435.25113
gha,1993,109846347.12273
gha,1994,159541660.45676
gha,1995,56425085.23037
gha,1996,133885385.44795
gha,1997,90544361.79413
gha,1998,95599983.02678
gha,1999,75309539.12284
gha,2000,111806682.29632
gha,2001,104643530.47412
gha,2002,136015353.57978
gha,2003,69333284.96532
gha,2004,60344288.08764
gha,2005,130384317.12939
gha,2006,318174731.07874
gha,2007,354711560.54094
gha,2008,400768709.65933
gha,2009,530074216.20013
gha,2010,917932131.30922
gha,2011,1539220714.78835
gha,2012,1329197543.46159
gha,2013,1424736535.16011
gha,2014,1486692847.63952
gha,2015,1012348097.64737
gha,2016,543860849.07288
gha,2017,797278150.76134
gha,2018,1004254766.90127
gha,2019,1333912.40555
gib,1970,0
gib,1971,0
gib,1972,0
gib,1973,0
gib,1974,0
gib,1975,0
gib,1976,0
gib,1977,0
gib,1978,0
gib,1979,0
gib,1980,0
gib,1981,0
gib,1982,0
gib,1983,0
gib,1984,0
gib,1985,0
gib,1986,0
gib,1987,0
gib,1988,0
gib,1989,0
gib,1990,0
gib,1991,0
gib,1992,0
gib,1993,0
gib,1994,0
gib,1995,0
gib,1996,0
gib,1997,0
gib,1998,0
gib,1999,0
gib,2000,0
gib,2001,0
gib,2002,0
gib,2003,0
gib,2004,0
gib,2005,0
gib,2006,0
gib,2007,0
gib,2008,0
gib,2009,0
gib,2010,0
gib,2011,0
gib,2012,0
gib,2013,0
gib,2014,0
gib,2015,0
gib,2016,0
gib,2017,0
gib,2018,0
gib,2019,0
gin,1970,2091234.33164
gin,1971,1360578.30497
gin,1972,1287587.94133
gin,1973,1841198.42677
gin,1974,8325502.56136
gin,1975,8327179.63993
gin,1976,13446933.09107
gin,1977,15923407.61867
gin,1978,18516923.86175
gin,1979,18128763.48617
gin,1980,19174434.08126
gin,1981,20427203.67603
gin,1982,22819633.62908
gin,1983,22803877.53041
gin,1984,25706126.26717
gin,1985,23279626.02346
gin,1986,21723018.5167
gin,1987,18385560.76079
gin,1988,20041910.53217
gin,1989,25559387.87849
gin,1990,23035332.76597
gin,1991,26399737.26404
gin,1992,23362180.32215
gin,1993,17963675.79861
gin,1994,15765700.07745
gin,1995,12485270.45433
gin,1996,14801705.27738
gin,1997,23034278.63681
gin,1998,28850188.98615
gin,1999,34936873.6088
gin,2000,24956763.93961
gin,2001,19834347.54923
gin,2002,36428807.35342
gin,2003,32531206.87726
gin,2004,7867297.06436
gin,2005,32481959.67972
gin,2006,40854790.04373
gin,2007,67713316.09884
gin,2008,127825693.22252
gin,2009,131073142.98847
gin,2010,283809327.61549
gin,2011,210846987.71264
gin,2012,200972805.45281
gin,2013,136702917.91879
gin,2014,173373173.07536
gin,2015,104636995.00226
gin,2016,190375201.30369
gin,2017,217058765.52528
gin,2018,302608357.14741
gin,2019,0
gmb,1970,0
gmb,1971,0
gmb,1972,0
gmb,1973,0
gmb,1974,0
gmb,1975,0
gmb,1976,0
gmb,1977,0
gmb,1978,0
gmb,1979,0
gmb,1980,0
gmb,1981,0
gmb,1982,0
gmb,1983,0
gmb,1984,0
gmb,1985,0
gmb,1986,0
gmb,1987,0
gmb,1988,0
gmb,1989,0
gmb,1990,0
gmb,1991,0
gmb,1992,0
gmb,1993,0
gmb,1994,0
gmb,1995,0
gmb,1996,0
gmb,1997,0
gmb,1998,0
gmb,1999,0
gmb,2000,0
gmb,2001,0
gmb,2002,0
gmb,2003,0
gmb,2004,0
gmb,2005,0
gmb,2006,0
gmb,2007,0
gmb,2008,0
gmb,2009,0
gmb,2010,0
gmb,2011,0
gmb,2012,0
gmb,2013,0
gmb,2014,0
gmb,2015,0
gmb,2016,0
gmb,2017,0
gmb,2018,0
gmb,2019,0
gnb,1970,0
gnb,1971,0
gnb,1972,0
gnb,1973,0
gnb,1974,0
gnb,1975,0
gnb,1976,0
gnb,1977,0
gnb,1978,0
gnb,1979,0
gnb,1980,0
gnb,1981,0
gnb,1982,0
gnb,1983,0
gnb,1984,0
gnb,1985,0
gnb,1986,0
gnb,1987,0
gnb,1988,0
gnb,1989,0
gnb,1990,0
gnb,1991,0
gnb,1992,0
gnb,1993,0
gnb,1994,0
gnb,1995,0
gnb,1996,0
gnb,1997,0
gnb,1998,0
gnb,1999,0
gnb,2000,0
gnb,2001,0
gnb,2002,0
gnb,2003,0
gnb,2004,0
gnb,2005,0
gnb,2006,0
gnb,2007,0
gnb,2008,0
gnb,2009,0
gnb,2010,0
gnb,2011,0
gnb,2012,0
gnb,2013,0
gnb,2014,0
gnb,2015,0
gnb,2016,0
gnb,2017,0
gnb,2018,0
gnb,2019,0
gnq,1970,0
gnq,1971,0
gnq,1972,0
gnq,1973,0
gnq,1974,0
gnq,1975,0
gnq,1976,0
gnq,1977,0
gnq,1978,0
gnq,1979,0
gnq,1980,0
gnq,1981,0
gnq,1982,0
gnq,1983,0
gnq,1984,0
gnq,1985,0
gnq,1986,0
gnq,1987,0
gnq,1988,0
gnq,1989,0
gnq,1990,0
gnq,1991,0
gnq,1992,0
gnq,1993,0
gnq,1994,0
gnq,1995,0
gnq,1996,0
gnq,1997,0
gnq,1998,699981.25045
gnq,1999,457693.94023
gnq,2000,753060.79709
gnq,2001,699710.49571
gnq,2002,1262472.85184
gnq,2003,461406.66191
gnq,2004,130541.76491
gnq,2005,281291.7943
gnq,2006,783081.29884
gnq,2007,885055.60884
gnq,2008,1107090.4915
gnq,2009,1349583.73946
gnq,2010,1818458.31341
gnq,2011,3138242.09231
gnq,2012,2954848.92919
gnq,2013,1991293.62967
gnq,2014,1626477.02361
gnq,2015,0
gnq,2016,0
gnq,2017,0
gnq,2018,0
gnq,2019,0
grc,1970,4303681.36928
grc,1971,4788341.04883
grc,1972,5364746.62197
grc,1973,10437246.65284
grc,1974,16875799.36804
grc,1975,8253833.1849
grc,1976,14419340.25832
grc,1977,10555895.42911
grc,1978,6291110.57707
grc,1979,10559441.1856
grc,1980,12808469.63211
grc,1981,6188509.62438
grc,1982,4861032.04935
grc,1983,3201505.44283
grc,1984,3120253.04268
grc,1985,2837445.532
grc,1986,2036930.96586
grc,1987,2836997.63632
grc,1988,102396626.42256
grc,1989,76206601.95819
grc,1990,14877257.29532
grc,1991,56378672.593
grc,1992,33088924.52477
grc,1993,12318696.38665
grc,1994,6669281.17119
grc,1995,4425340.95027
grc,1996,4095451.75502
grc,1997,4242700.81348
grc,1998,2410690.58158
grc,1999,4265859.875
grc,2000,7108909.52815
grc,2001,2639128.8354
grc,2002,3695973.26592
grc,2003,3726398.68093
grc,2004,24415809.36038
grc,2005,31891198.94563
grc,2006,149024440.89042
grc,2007,351799845.45648
grc,2008,26979795.01942
grc,2009,14398738.21848
grc,2010,44009404.96211
grc,2011,74840494.96375
grc,2012,65998000.91676
grc,2013,61749572.05247
grc,2014,48246717.57512
grc,2015,16678222.4661
grc,2016,38925546.27485
grc,2017,36840990.30077
grc,2018,59905727.41857
grc,2019,42815653.33711
grd,1970,0
grd,1971,0
grd,1972,0
grd,1973,0
grd,1974,0
grd,1975,0
grd,1976,0
grd,1977,0
grd,1978,0
grd,1979,0
grd,1980,0
grd,1981,0
grd,1982,0
grd,1983,0
grd,1984,0
grd,1985,0
grd,1986,0
grd,1987,0
grd,1988,0
grd,1989,0
grd,1990,0
grd,1991,0
grd,1992,0
grd,1993,0
grd,1994,0
grd,1995,0
grd,1996,0
grd,1997,0
grd,1998,0
grd,1999,0
grd,2000,0
grd,2001,0
grd,2002,0
grd,2003,0
grd,2004,0
grd,2005,0
grd,2006,0
grd,2007,0
grd,2008,0
grd,2009,0
grd,2010,0
grd,2011,0
grd,2012,0
grd,2013,0
grd,2014,0
grd,2015,0
grd,2016,0
grd,2017,0
grd,2018,0
grd,2019,0
grl,1970,0
grl,1971,0
grl,1972,0
grl,1973,7872248.31266
grl,1974,46651037.01957
grl,1975,12336944.40219
grl,1976,9939685.70039
grl,1977,3854546.50057
grl,1978,3892100.9269
grl,1979,11008415.17378
grl,1980,7667257.75642
grl,1981,3519252.93064
grl,1982,3846586.29138
grl,1983,1708370.1718
grl,1984,9309135.09009
grl,1985,5237259.71894
grl,1986,0
grl,1987,557633.83683
grl,1988,87448074.68006
grl,1989,101352668.69773
grl,1990,33726322.70627
grl,1991,3931074.34402
grl,1992,7376676.26278
grl,1993,3556301.73613
grl,1994,3656800.77647
grl,1995,3496336.90198
grl,1996,2265530.20255
grl,1997,5414983.12843
grl,1998,0
grl,1999,0
grl,2000,0
grl,2001,0
grl,2002,0
grl,2003,0
grl,2004,2828022.39872
grl,2005,4473200.28884
grl,2006,11701659.1091
grl,2007,10756482.2593
grl,2008,14323583.7754
grl,2009,0
grl,2010,0
grl,2011,2345865.27958
grl,2012,7086125.71985
grl,2013,393375.16124
grl,2014,0
grl,2015,0
grl,2016,0
grl,2017,0
grl,2018,0
grl,2019,0
gtm,1970,39143.53911
gtm,1971,31423.97448
gtm,1972,7413.78818
gtm,1973,12064.08162
gtm,1974,1446849.10454
gtm,1975,1344057.34737
gtm,1976,1741485.38793
