world_6region,time,income_mountain_50bracket_shape_for_log
sub_saharan_africa,1877,"10128,16270,25427,39089,59247,89025,133627,203752,323474,538343,929331,1629850,2795978,4555390,6907435,9452797,11700507,13138966,13171289,11922350,9816060,7461294,5295235,3569492,2286706,1407544,845630,503668,298420,176306,103239,59766,34682,20376,12180,7394,4518,2770,1671,1005,591,340,200,98,57,32,23,10,1,0"
sub_saharan_africa,1878,"10312,16496,25722,39493,59747,89712,134597,205086,325216,540888,933816,1637673,2806967,4571333,6933749,9490207,11741990,13180139,13210370,11962785,9855062,7496885,5323314,3594015,2307513,1422923,855985,510285,302488,178759,104733,60739,35348,20842,12488,7596,4646,2844,1725,1034,605,347,205,101,57,33,24,10,1,0"
sub_saharan_africa,1879,"10703,17138,26611,40683,61310,91767,137379,208838,330062,546501,938832,1642687,2817859,4580345,6932203,9474629,11717895,13163336,13233845,12020244,9929253,7566892,5384965,3645679,2351713,1458429,880828,525654,311128,183501,107279,62129,36139,21275,12743,7741,4725,2875,1734,1032,600,341,201,103,55,33,23,10,1,0"
sub_saharan_africa,1880,"11026,17721,27448,41789,62703,93574,139879,212327,334645,552135,943960,1645604,2828030,4597627,6950299,9487784,11730716,13169996,13253812,12066883,9993657,7632925,5432409,3678117,2377768,1481301,899231,538189,318611,187488,109516,63296,36679,21488,12823,7782,4746,2896,1742,1036,597,339,198,103,52,33,19,10,1,0"
sub_saharan_africa,1881,"11458,18289,28235,42884,64200,95646,142730,216233,340010,559902,956641,1668787,2865447,4650709,7026062,9581231,11819480,13239523,13287374,12060350,9969962,7610823,5424721,3682839,2388633,1490045,904397,541211,320177,188421,109932,63471,36780,21572,12870,7807,4747,2885,1727,1020,586,332,193,101,51,33,15,10,1,0"
sub_saharan_africa,1882,"11739,18630,28706,43509,65070,96844,144449,218606,343274,564815,965709,1686908,2893356,4690370,7085892,9665520,11909088,13321819,13344386,12083977,9973751,7608740,5424997,3684471,2389535,1487827,900831,538250,318223,187199,109122,62979,36460,21380,12742,7721,4688,2859,1712,1013,578,327,192,96,51,28,15,10,2,0"
sub_saharan_africa,1883,"12455,19547,29978,45265,67365,99748,148070,223291,349985,578004,994884,1728592,2932408,4745168,7170179,9770911,12013811,13408497,13376696,12075906,9946020,7598539,5428570,3688060,2382290,1471121,883796,525979,310817,182584,106344,61357,35553,20890,12457,7527,4574,2792,1679,1000,574,323,188,87,54,24,15,10,2,0"
sub_saharan_africa,1884,"12835,20069,30684,46205,68586,101304,150098,226102,354599,588127,1014686,1749178,2959746,4788586,7236152,9849147,12095762,13471910,13407838,12072708,9937445,7597847,5444160,3708844,2401309,1482050,887991,527279,310541,181164,104686,60064,34730,20348,12117,7307,4430,2707,1623,962,552,310,179,85,45,25,16,10,2,0"
sub_saharan_africa,1885,"13150,20450,31165,46764,69176,101911,150910,227681,360401,605990,1039597,1771133,2994373,4849543,7328864,9966730,12200967,13523760,13415806,12054839,9930191,7604712,5458292,3717170,2401956,1476684,880253,520736,305274,176579,101028,57617,33276,19509,11620,7023,4273,2616,1565,933,541,301,170,85,44,25,16,10,2,0"
sub_saharan_africa,1886,"11974,18680,28603,43208,64509,96009,143460,217817,344524,577570,1007357,1747201,2968273,4823755,7322513,9982313,12242826,13608498,13518919,12156969,10012991,7672177,5519130,3773889,2447622,1505669,895497,528008,308476,177211,100559,57004,32799,19204,11428,6911,4203,2575,1537,914,528,297,175,80,46,25,16,10,2,0"
sub_saharan_africa,1887,"11752,18368,28125,42543,63674,95073,142568,216989,342827,571167,993527,1743229,2966839,4816404,7310594,9978089,12238062,13618093,13543415,12199759,10081994,7766809,5619180,3859547,2511577,1547335,919628,540856,315117,180365,101905,57612,33074,19344,11516,6957,4226,2584,1540,915,530,297,180,79,46,26,17,10,2,0"
sub_saharan_africa,1888,"11584,18147,27784,42034,62982,94257,141745,216194,341712,567256,981891,1731962,2966083,4816015,7310064,9985585,12251337,13650698,13612248,12288429,10175267,7844332,5674773,3898350,2540686,1568479,933306,549058,319555,182924,103335,58337,33391,19480,11587,6996,4244,2589,1546,914,531,296,180,79,46,26,17,10,2,0"
sub_saharan_africa,1889,"11714,18333,28010,42326,63357,94779,142531,217407,343567,570335,987792,1742384,2979709,4834388,7337052,10024061,12299528,13705005,13665641,12334947,10213722,7875662,5695362,3910629,2547459,1571432,934004,548845,319213,182715,103234,58309,33391,19476,11584,7005,4253,2597,1552,918,533,298,179,81,47,27,17,10,3,0"
sub_saharan_africa,1890,"11825,18458,28153,42492,63535,94988,142866,217887,344090,570725,988066,1743239,2982204,4839927,7350313,10049033,12334904,13750138,13716158,12382666,10253089,7905658,5714526,3923233,2555926,1576501,936830,550528,320252,183374,103658,58538,33510,19545,11610,7018,4259,2604,1562,921,534,300,180,82,48,27,17,10,3,0"
sub_saharan_africa,1891,"11827,18472,28139,42404,63362,94656,142344,217162,342822,567810,981311,1732146,2972714,4830735,7344536,10052112,12348933,13777426,13757423,12427683,10291740,7935605,5736665,3943782,2576051,1593256,949055,558729,325486,186684,105624,59739,34243,19958,11860,7163,4339,2638,1579,934,541,301,183,85,48,27,18,10,3,0"
sub_saharan_africa,1892,"12007,18692,28405,42729,63710,95021,142669,217510,343076,568239,983998,1738295,2977505,4837920,7361489,10080746,12384375,13815877,13791758,12453983,10307109,7942972,5734922,3936511,2566372,1583417,941141,553525,322404,184939,104694,59194,33888,19751,11731,7081,4311,2626,1574,931,542,304,186,82,48,27,18,10,3,0"
sub_saharan_africa,1893,"12127,18829,28579,42907,63906,95188,142790,217571,343014,568138,984984,1741270,2979839,4842022,7373005,10105907,12425041,13874503,13866071,12516280,10323210,7905656,5672397,3885233,2536709,1568192,933320,550115,321216,184720,104740,59283,33955,19788,11749,7098,4316,2630,1581,932,540,305,188,84,50,28,18,10,3,0"
sub_saharan_africa,1894,"12333,19104,28919,43338,64404,95768,143436,218355,344046,570301,991421,1752905,2990336,4853920,7393374,10134934,12457422,13907269,13895823,12536514,10326648,7897252,5648190,3853894,2508880,1549252,923481,545903,320159,185650,106347,60618,34837,20320,12073,7284,4426,2696,1623,957,554,313,188,90,49,28,19,10,3,0"
sub_saharan_africa,1895,"12082,18780,28417,42534,63190,93996,140844,214568,337813,557425,962012,1702626,2952865,4820789,7361897,10105051,12431458,13881639,13907745,12584928,10397352,7961659,5687605,3878561,2531424,1574637,948104,565145,333670,195657,113598,65367,37714,21994,13049,7849,4756,2878,1728,1010,585,327,194,102,51,28,19,10,3,0"
sub_saharan_africa,1896,"12188,18939,28585,42686,63309,94079,140997,214800,338156,557358,959922,1696745,2950796,4814343,7353686,10099176,12430570,13876653,13916661,12623562,10448927,8006575,5703334,3874039,2519364,1565739,944651,564661,334464,197297,115473,66841,38682,22601,13417,8088,4904,2968,1784,1048,613,342,202,105,59,30,19,10,3,0"
sub_saharan_africa,1897,"12427,19228,28961,43179,63927,94848,141888,215799,339137,558803,966040,1714040,2966920,4831797,7383661,10143262,12479034,13929181,13952404,12633781,10439696,7985754,5675840,3846005,2493486,1543451,927732,553489,327672,193410,113316,65698,38040,22240,13230,7988,4847,2941,1777,1044,611,343,205,107,60,33,19,10,3,0"
sub_saharan_africa,1898,"12093,18852,28429,42328,62668,93077,139583,212887,335277,552067,947232,1667973,2920443,4799182,7342769,10098442,12448961,13903376,13960395,12700427,10530370,8072452,5732082,3877926,2511038,1558388,942190,564911,335460,198178,116421,67580,39116,22791,13500,8137,4948,3005,1819,1082,630,363,212,114,60,40,20,10,3,0"
sub_saharan_africa,1899,"12476,19256,28931,42994,63519,94112,140778,214184,336693,554108,955801,1695245,2951520,4813328,7363134,10132282,12487914,13944753,13995071,12707594,10512803,8044306,5711130,3863965,2498759,1544413,928560,554775,329106,194796,114546,66614,38686,22659,13487,8147,4953,3020,1827,1084,634,371,218,117,61,42,25,10,4,0"
sub_saharan_africa,1900,"13459,20561,30731,45457,66751,98180,145791,220514,346864,583361,1036294,1799940,3021481,4894670,7485656,10278681,12630576,14041426,13987537,12614802,10381030,7928693,5617071,3786722,2428071,1481013,880705,523573,310643,184075,108550,63387,36983,21770,13014,7862,4804,2949,1794,1079,632,376,219,113,67,42,27,10,4,0"
sub_saharan_africa,1901,"13437,20523,30629,45240,66398,97727,145235,219787,344764,574523,1015959,1792757,3019818,4886714,7470859,10259237,12609327,14044102,14022851,12668753,10435423,7971571,5645561,3804534,2439185,1486581,882853,524495,311178,184454,108774,63460,36923,21662,12906,7781,4742,2902,1765,1060,628,371,218,114,67,42,27,10,4,0"
sub_saharan_africa,1902,"12945,19856,29686,43894,64563,95280,142050,215516,337853,555858,965832,1724223,2975688,4835088,7401987,10193927,12564720,14035652,14072077,12752976,10535906,8062500,5720590,3862377,2486524,1523588,908828,541199,321161,190484,112234,65351,37872,22086,13083,7841,4763,2905,1755,1047,620,362,215,115,63,43,22,10,4,0"
sub_saharan_africa,1903,"12348,19174,28837,42711,62919,93182,139573,212704,334402,548709,937940,1644744,2887931,4791104,7352425,10130518,12508547,13998212,14073089,12820039,10644933,8178228,5808484,3924005,2534377,1568261,948508,570901,340592,202031,119031,69144,39840,22999,13468,7999,4830,2935,1763,1037,615,354,204,114,65,36,21,11,4,0"
sub_saharan_africa,1904,"12309,19129,28841,42736,62949,93197,139624,212777,334249,547564,934304,1635584,2872533,4779391,7336726,10117959,12508320,14022190,14116740,12881276,10714836,8225994,5837422,3939321,2534953,1562820,942025,565245,336169,198765,116751,67617,38847,22365,13046,7743,4664,2824,1686,991,581,330,192,101,56,33,21,11,4,0"
sub_saharan_africa,1905,"12275,18996,28674,42474,62532,92571,138746,211610,332495,544588,928328,1619576,2839123,4759736,7329391,10116558,12514379,14039476,14135102,12904861,10750513,8269581,5875759,3966904,2555317,1578351,955460,576377,344091,203883,119844,69498,39928,22946,13359,7908,4737,2872,1713,1007,585,334,191,102,59,33,21,11,4,0"
sub_saharan_africa,1906,"12196,18690,28305,41976,61835,91545,137285,209536,329268,539056,918088,1596346,2789249,4712654,7298991,10094640,12516569,14065899,14166481,12934729,10792795,8322613,5928820,4009026,2587444,1602661,976032,593431,356455,212025,124816,72495,41666,23923,13854,8145,4856,2930,1747,1022,591,340,192,103,61,34,21,11,4,0"
sub_saharan_africa,1907,"12210,18736,28330,41988,61791,91431,137070,209126,328425,537148,914202,1589502,2779650,4708441,7297329,10099331,12540790,14102719,14207686,12973257,10823680,8346674,5944729,4019659,2596548,1608013,978368,594624,357331,212705,125286,72770,41806,23987,13888,8158,4865,2934,1743,1025,586,342,192,103,61,33,21,11,4,0"
sub_saharan_africa,1908,"12469,19345,29058,42994,63188,93292,139447,212041,331776,541115,923695,1627399,2873213,4785369,7358453,10183287,12649659,14203000,14288482,12993153,10778399,8268397,5866947,3961338,2554730,1571063,941242,562810,334829,198366,116642,67581,38864,22373,13102,7792,4691,2848,1700,1008,581,338,191,103,54,33,21,11,4,0"
sub_saharan_africa,1909,"12365,19174,28731,42420,62282,91879,137331,208837,326815,533060,909186,1598518,2827484,4754656,7337376,10167225,12653759,14239249,14340283,13043866,10827283,8340389,5934981,4006879,2583824,1587037,949787,567872,337622,199665,117184,67872,39047,22535,13215,7873,4748,2882,1722,1017,586,338,195,103,56,33,21,11,4,0"
sub_saharan_africa,1910,"12971,19902,29674,43743,64081,94216,140241,212457,331324,541124,940555,1691427,2931076,4806190,7398453,10254933,12757820,14345865,14414106,13043139,10772685,8260970,5869267,3957512,2543502,1546597,912181,539266,318665,188188,110262,63898,36913,21498,12747,7667,4638,2831,1693,1004,579,336,197,101,56,34,21,11,4,0"
sub_saharan_africa,1911,"12695,19513,29127,43012,63142,93005,138626,210208,327964,535200,929677,1672990,2902587,4762945,7374704,10231429,12772479,14414830,14518952,13137659,10840149,8306456,5900963,3982572,2562946,1558875,918633,542602,320459,189048,110667,64047,36941,21483,12729,7631,4616,2811,1678,995,574,330,195,96,56,33,21,11,4,0"
sub_saharan_africa,1912,"13038,20136,30156,44690,65858,97434,145694,221038,343241,554939,953637,1701709,2938318,4801281,7410977,10257905,12787581,14420712,14530929,13157593,10866296,8328082,5915322,3990228,2566392,1558980,916517,539839,317943,187102,109215,62998,36221,21002,12395,7414,4470,2710,1617,959,557,313,189,96,55,33,21,11,4,0"
sub_saharan_africa,1913,"13178,20406,30595,45425,67110,99476,148994,226062,350124,563004,961828,1709497,2947215,4805777,7420204,10266824,12806081,14466821,14599152,13218575,10915513,8362587,5934281,4002274,2574780,1563638,918368,540329,318046,187031,109078,62841,36083,20875,12307,7348,4421,2678,1596,945,547,310,184,96,54,33,21,11,3,0"
sub_saharan_africa,1914,"13101,20305,30411,45117,66578,98567,147477,223717,346246,555739,948493,1688072,2914329,4756217,7365636,10229187,12798626,14509391,14691820,13321846,11023286,8458889,6005069,4051360,2608438,1584393,929233,546084,321076,188599,109970,63375,36399,21062,12415,7405,4459,2697,1604,948,546,310,180,97,53,32,20,10,3,0"
sub_saharan_africa,1915,"12809,19905,29836,44256,65356,96784,144913,219947,340390,545503,930056,1657145,2863639,4672551,7265307,10165071,12770218,14579517,14862561,13512709,11174794,8564055,6058702,4079156,2627956,1597344,935712,549282,323017,189808,110835,63998,36811,21337,12584,7511,4507,2731,1623,955,556,318,181,96,54,32,20,10,3,0"
sub_saharan_africa,1916,"12960,20189,30303,45066,66589,98653,147629,223829,345436,550722,933298,1658141,2861906,4664234,7259048,10171872,12797092,14632274,14935678,13594847,11259166,8624387,6080834,4081541,2627300,1597935,935765,549277,323088,189759,110842,64015,36801,21302,12548,7486,4488,2707,1610,948,552,319,179,95,55,31,20,10,3,0"
sub_saharan_africa,1917,"12882,20168,30348,45217,66980,99449,149060,226137,348578,553508,933028,1652944,2848048,4630818,7205871,10149710,12789156,14670565,15034680,13723071,11376529,8699753,6115937,4096006,2638773,1609733,944369,554575,326449,191771,112038,64717,37165,21471,12628,7512,4499,2701,1598,942,544,320,176,92,54,28,19,10,2,0"
sub_saharan_africa,1918,"13081,20466,30871,46095,68086,100595,150091,226967,349007,552723,929833,1649533,2849822,4645149,7231334,10191713,12863413,14736351,15066940,13727320,11395363,8736929,6148233,4115186,2649907,1617349,948690,557217,328167,192714,112523,64946,37234,21454,12589,7471,4456,2674,1574,935,526,320,172,90,53,28,18,10,2,0"
sub_saharan_africa,1919,"12361,19551,29595,44343,65695,97386,145767,221032,340580,539354,904742,1603313,2777529,4523023,7046535,10013432,12705334,14661137,15167665,13985626,11698243,8994649,6332561,4244128,2747691,1692947,1000685,589084,346906,203622,118860,68597,39345,22654,13303,7892,4699,2808,1644,971,545,340,179,91,57,28,19,10,2,0"
sub_saharan_africa,1920,"12658,19938,30125,45105,66646,98424,146787,222004,341630,540023,902127,1596057,2776278,4537045,7085952,10111589,12809712,14816349,15320316,14096337,11758428,9046090,6378707,4276130,2764034,1697284,997576,584597,344261,201863,117814,68054,38935,22361,13075,7755,4614,2764,1638,963,551,334,177,89,59,29,19,10,3,0"
sub_saharan_africa,1921,"12651,19926,30075,45027,66465,98000,145921,220508,339237,535581,891289,1575225,2752084,4514226,7063844,10113758,12857102,14927087,15487617,14299129,11942263,9199284,6494464,4355616,2818532,1735753,1022191,599785,353799,207530,121156,70014,40066,22979,13426,7949,4721,2820,1667,980,560,341,180,91,61,30,20,10,3,0"
sub_saharan_africa,1922,"12529,19775,29838,44666,65895,97094,144505,218396,336192,530682,880621,1555505,2729962,4498620,7045959,10115341,12912408,15022058,15651070,14533144,12183478,9400280,6640778,4456351,2890208,1788821,1057798,621820,367130,215315,125614,72584,41544,23803,13888,8207,4853,2887,1694,998,568,352,182,94,64,32,20,10,3,0"
sub_saharan_africa,1923,"12559,19861,29908,44785,65981,97102,144431,218193,336132,530571,877458,1546814,2720485,4497975,7051628,10147522,13000265,15164712,15841801,14769453,12416807,9604934,6796995,4566533,2967299,1843619,1093828,644188,380977,223522,130356,75320,43099,24659,14362,8468,4999,2967,1737,1022,578,360,188,97,64,34,21,11,4,0"
sub_saharan_africa,1924,"12598,19925,30016,44911,66078,97059,144125,217547,335123,528639,871599,1533654,2704370,4491866,7053800,10172893,13067980,15285275,16009897,15000926,12668925,9834367,6981406,4699557,3057953,1906243,1134853,669576,396623,232642,135560,78317,44782,25587,14874,8751,5155,3054,1779,1044,600,364,197,98,65,36,21,12,4,0"
sub_saharan_africa,1925,"12667,19994,30125,45046,66161,97012,143803,216807,333928,526446,862856,1503705,2651642,4479231,7070924,10234716,13185249,15462625,16226493,15243531,12891229,10023326,7133098,4812328,3138156,1964458,1175725,696685,414528,243850,142222,82283,47051,26853,15541,9093,5336,3139,1834,1076,616,372,199,103,69,38,22,12,4,0"
sub_saharan_africa,1926,"12767,20118,30301,45272,66367,97119,143705,216429,333326,525373,858961,1491437,2629331,4473651,7088723,10286758,13285183,15617205,16422023,15477971,13124629,10230295,7296772,4930128,3220014,2022351,1215243,722387,431169,254152,148301,85898,49160,28047,16217,9466,5548,3244,1890,1107,641,380,210,106,72,40,23,13,5,0"
sub_saharan_africa,1927,"13006,20370,30608,45606,66720,97438,143910,216456,333307,525340,857470,1484698,2617613,4478244,7125109,10374742,13422085,15814402,16660842,15721224,13327004,10392421,7427424,5026172,3285941,2066864,1243688,739842,442565,261436,152536,88472,50672,28906,16684,9724,5671,3313,1925,1126,650,393,209,109,73,43,23,13,5,0"
sub_saharan_africa,1928,"13136,20400,30656,45636,66624,97139,143267,215434,331876,523393,852735,1464780,2564647,4434067,7134877,10419562,13523286,15980925,16875250,15974520,13576940,10611444,7596973,5149294,3375469,2134042,1293898,775255,466803,277214,162164,94315,54150,30905,17766,10312,5987,3483,2010,1173,678,401,228,111,77,46,24,14,6,0"
sub_saharan_africa,1929,"13302,20668,30962,45990,66990,97491,143544,215521,331878,523296,852172,1466279,2580420,4457775,7164922,10484012,13641245,16156603,17089975,16216409,13804911,10800597,7738529,5249306,3444452,2180291,1322762,791761,476772,283300,165603,96310,55388,31657,18263,10620,6164,3592,2076,1211,695,413,238,115,80,47,24,14,6,0"
sub_saharan_africa,1930,"13666,21201,31583,46754,67960,98674,144877,217027,333803,526124,857140,1484152,2639246,4533873,7251948,10640814,13838078,16420270,17363961,16430811,13931412,10881936,7804478,5300006,3478011,2197576,1326781,789400,474108,281498,164167,95378,54873,31411,18177,10610,6174,3598,2093,1223,704,415,237,119,79,49,26,15,6,0"
sub_saharan_africa,1931,"13888,21558,31996,47243,68547,99300,145496,217573,334329,526775,859440,1499693,2692075,4577994,7286892,10707976,13961099,16597077,17581973,16669828,14149346,11049220,7933070,5393133,3541138,2237629,1348671,799569,479052,284296,165496,96085,55354,31746,18439,10802,6309,3670,2137,1247,720,429,244,123,79,51,28,15,7,0"
sub_saharan_africa,1932,"14108,21881,32357,47629,68928,99673,145786,217715,334330,526639,860798,1512014,2732917,4608996,7318331,10771491,14078348,16768502,17802326,16911274,14366869,11229062,8063827,5485624,3606567,2282877,1376888,815467,488172,290066,168773,98004,56625,32576,18990,11156,6530,3798,2213,1286,737,444,246,127,80,52,30,16,7,0"
sub_saharan_africa,1933,"14224,21900,32404,47571,68721,99180,144921,216459,332692,524438,852932,1471617,2628706,4542241,7302677,10778444,14126831,16887379,17985766,17164150,14652650,11500969,8289994,5654526,3729885,2373608,1443678,862514,519656,310688,181328,105455,61013,35082,20353,11916,6929,4005,2326,1349,772,460,255,134,88,54,32,16,7,0"
sub_saharan_africa,1934,"14409,21939,32440,47494,68431,98644,144038,215174,330922,521940,847328,1444692,2543873,4430930,7277276,10788339,14183799,17014155,18180555,17415645,14939559,11773849,8518871,5825943,3854891,2464265,1510181,910282,552343,332734,195174,113832,66074,38008,21964,12763,7380,4243,2446,1406,806,465,269,141,92,56,34,16,7,0"
sub_saharan_africa,1935,"14560,21999,32400,47355,68109,98019,143072,213766,328914,519061,842227,1426856,2481367,4298667,7219043,10783951,14221752,17116002,18359586,17659609,15236629,12067707,8776786,6025860,4000548,2564843,1580791,959764,586687,356225,210105,122785,71517,41108,23629,13576,7777,4430,2537,1461,832,488,278,147,95,58,36,17,8,0"
sub_saharan_africa,1936,"14700,22145,32313,47087,67457,96781,140943,210507,324512,513675,835540,1414952,2444816,4198267,7140554,10792546,14272039,17225118,18516343,17883410,15507907,12333906,9013403,6221068,4154550,2681304,1667341,1021956,630737,386657,229798,134862,78791,45390,26063,14898,8470,4779,2725,1559,887,517,299,159,105,63,40,18,8,0"
sub_saharan_africa,1937,"14867,22339,32325,46922,66978,95770,139120,207625,320505,508770,829442,1405950,2424634,4140400,7065038,10801936,14318640,17323794,18655232,18107610,15798657,12617760,9264793,6422451,4302226,2783979,1739308,1071846,666120,411688,246245,145106,85064,49145,28162,16026,9073,5092,2876,1644,940,545,314,170,110,67,43,19,8,0"
sub_saharan_africa,1938,"15100,22481,32373,46628,66092,93847,135518,201615,311432,496447,813709,1386805,2411727,4156700,7126629,10903531,14468029,17561006,18951707,18394734,16024778,12784047,9390819,6513230,4371304,2832521,1770615,1088371,674281,416452,248950,146361,85826,49662,28548,16318,9288,5225,2964,1698,971,556,330,179,115,73,45,24,8,0"
sub_saharan_africa,1939,"15434,22926,32840,47162,66690,94521,136315,202578,312898,498655,816656,1389261,2407459,4127412,7082952,10955441,14572268,17743048,19189388,18661656,16281319,13028704,9596389,6675252,4488612,2909979,1819470,1117691,693056,429502,257655,151815,89156,51729,29681,16868,9526,5306,2997,1699,981,569,336,188,116,73,45,25,9,0"
sub_saharan_africa,1940,"15809,23412,33395,47777,67407,95312,137269,203793,314646,501222,819999,1392625,2407357,4107574,7038278,10997962,14672999,17924314,19426962,18931695,16541958,13279541,9809415,6849217,4620954,3002704,1881416,1157831,720363,448858,270810,160059,94361,54927,31529,17867,10029,5548,3121,1763,1012,590,341,196,116,76,46,27,10,0"
sub_saharan_africa,1941,"16189,23915,34012,48448,68136,96092,138112,204850,316214,503665,823113,1395215,2407785,4096896,7009639,11032451,14767012,18107576,19672584,19211715,16817566,13545098,10032526,7031645,4761558,3104431,1951837,1204214,751416,470062,285126,169022,99964,58403,33570,19039,10652,5877,3285,1839,1051,610,357,205,120,79,47,29,10,0"
sub_saharan_africa,1942,"16610,24492,34719,49262,69058,97147,139371,206536,318756,507555,828684,1402295,2417340,4106376,7012978,11084358,14871373,18301990,19934437,19511476,17119141,13827219,10259810,7206018,4889759,3194873,2012475,1242055,775425,485831,295761,175497,104000,60955,35115,19946,11165,6153,3421,1913,1092,629,370,214,124,81,48,30,10,0"
sub_saharan_africa,1943,"17057,25013,35342,49974,69833,97957,140306,207734,320409,509536,830339,1401835,2411628,4089733,6989096,11112008,14978628,18534150,20253529,19864683,17469087,14146144,10513174,7394935,5022625,3282585,2065695,1270071,789655,493991,301670,179268,106471,62626,36204,20650,11598,6405,3550,1969,1121,644,375,226,125,84,48,32,10,0"
sub_saharan_africa,1944,"17537,25655,36152,50922,70945,99267,141876,209784,323432,514201,837185,1410583,2422712,4100077,6996673,11171977,15101281,18741143,20529278,20175544,17786674,14438552,10757419,7580144,5159684,3380547,2133073,1313614,817814,512067,313797,186631,110949,65436,37899,21610,12095,6667,3664,2021,1143,657,374,231,126,85,49,34,12,0"
sub_saharan_africa,1945,"18042,26319,37003,51918,72135,100655,143579,212061,326785,519512,845449,1422014,2438530,4122004,7025170,11241958,15223652,18939613,20795050,20478088,18098684,14730312,11007951,7769775,5302349,3481837,2202758,1359222,847104,530310,325866,193857,115233,68079,39474,22512,12590,6925,3791,2079,1173,669,383,237,130,87,51,34,13,0"
sub_saharan_africa,1946,"18675,27149,38058,53206,73692,102533,145931,215251,331545,527192,858209,1442613,2473432,4179132,7118122,11368390,15419031,19196576,21050958,20702566,18322555,14968395,11230735,7947388,5438179,3578747,2269587,1403833,876374,548709,338309,201587,119918,71047,41309,23593,13190,7232,3948,2150,1203,685,393,244,135,88,53,34,14,0"
sub_saharan_africa,1947,"19353,28050,39224,54674,75491,104716,148635,218968,337096,536197,873808,1470337,2524680,4274878,7271255,11531270,15644775,19443957,21271912,20903654,18540347,15203155,11438414,8108610,5560741,3667198,2331040,1445213,902864,564623,348738,207858,123539,73363,42772,24494,13729,7555,4120,2241,1249,714,404,251,141,90,55,34,15,0"
sub_saharan_africa,1948,"19880,28740,40094,55619,76606,106049,150313,221226,340449,541553,882284,1481623,2536622,4267204,7216941,11509309,15726905,19624754,21560052,21249576,18887533,15534600,11721360,8340729,5748721,3810925,2430787,1512277,946584,593052,368675,221179,132003,78693,46063,26426,14805,8109,4392,2362,1307,740,423,257,151,93,57,35,17,0"
sub_saharan_africa,1949,"20399,29418,40939,56597,77729,107389,151950,223359,343438,545952,888982,1489793,2545817,4271125,7215239,11568865,15811762,19811533,21895736,21671024,19316677,15927572,12036055,8579454,5919839,3929541,2505793,1558053,972553,607346,377873,227043,135458,80981,47620,27464,15463,8518,4612,2476,1368,768,436,267,161,96,59,35,19,0"
sub_saharan_africa,1950,"20928,30126,41793,57520,78856,108724,153629,225629,346716,550749,895857,1496836,2546598,4243729,7106276,11483046,15854998,19965571,22242917,22172992,19851976,16398276,12414192,8876710,6152077,4109040,2633471,1648769,1035227,648347,404383,243801,145554,87104,51328,29487,16462,8961,4790,2543,1386,775,441,272,167,100,62,35,20,0"
sub_saharan_africa,1951,"20309,29487,40954,56120,77114,106416,150399,220585,338059,535461,867473,1435919,2425489,4049320,6744615,11051562,15563297,19932875,22539517,22726474,20603006,17186689,13157312,9460432,6581674,4441044,2861538,1792405,1119905,700143,437815,264485,157334,93804,55195,31745,17789,9721,5215,2761,1513,847,475,291,184,108,65,37,22,1"
sub_saharan_africa,1952,"20194,29502,41072,56448,77151,105958,149131,218126,333795,528333,857541,1423617,2411022,4017606,6673245,11011260,15718471,20140567,22887812,23209622,21154906,17725469,13647052,9833314,6838927,4626742,2988077,1867180,1158196,719804,448756,271571,161908,97003,57397,33091,18552,10130,5409,2852,1560,860,491,293,188,111,67,40,24,1"
sub_saharan_africa,1953,"19936,29399,41156,56600,77249,105803,148417,216428,330617,522913,849833,1414559,2396544,3984415,6630424,10998594,15790651,20132972,23113470,23748528,21820962,18317912,14192461,10260205,7133518,4844499,3138325,1968375,1221094,758405,472397,286675,170983,102626,60884,35191,19768,10807,5779,3040,1647,916,524,309,201,120,75,46,26,4"
sub_saharan_africa,1954,"19147,28684,40268,55402,75701,103734,145581,212367,324348,512669,832471,1380218,2330814,3881782,6426604,10687061,15792847,20347975,23517820,24314289,22537359,19034539,14804224,10745313,7487387,5110351,3323332,2081559,1280222,793791,495205,300421,179936,108063,63941,36799,20563,11162,5919,3113,1694,958,542,320,206,125,74,45,26,2"
sub_saharan_africa,1955,"20150,29885,41658,56863,77230,105231,146937,213446,324754,511058,826246,1367608,2314932,3869513,6450027,10776293,15938201,20538695,23894517,24797768,23062557,19499931,15263724,11125595,7776107,5338946,3494632,2209615,1371815,856175,536300,327717,195774,117516,69757,40312,22669,12340,6564,3434,1844,1040,590,344,224,137,82,51,29,5"
sub_saharan_africa,1956,"19371,29527,41637,57121,77673,105785,147376,213560,324388,509693,823316,1359830,2290493,3850524,6486566,10830851,15968666,20722954,24249676,25386007,23776757,20155678,15800903,11539433,8072871,5538730,3615350,2288763,1423419,889233,557596,340441,204039,122668,72590,41836,23436,12706,6711,3512,1883,1059,611,348,232,143,84,52,30,6"
sub_saharan_africa,1957,"19563,30078,42568,58508,79629,108479,151097,218890,332197,520666,839053,1383709,2325611,3907311,6606268,11095648,16442394,21323277,24867888,25899806,24126258,20424916,16023411,11720158,8237847,5683484,3736847,2385188,1496393,939914,590391,363400,217283,130470,77571,44955,25327,13788,7293,3783,1987,1101,626,358,239,149,86,53,28,8"
